fov_id,present,present_folded,diffuse_halo_flag,confidence,contrast_ratio,baseline,peak,area_fraction,solidity,anisotropy,radial_rho,r2_over_r1,diffuse_radius,diffuse_circularity,diffuse_centroid_x,diffuse_centroid_y,error
1,False,False,False,0,1.3321,15.2625,20.3309,0.7367,0.9871,0,0,0,0,0,0,0,
2,False,False,False,0,1.351,14.9208,20.1584,0.6922,0.9784,0,0,0,0,0,0,0,
3,False,False,False,0,1.3114,14.4813,18.9908,0.7369,0.9752,0,0,0,0,0,0,0,
4,False,False,False,0,1.5002,14.4914,21.7403,0.4972,0.8691,0,0,0,0,0,0,0,
5,False,False,False,0,1.3905,14.4533,20.097,0.7039,0.9371,0,0,0,0,0,0,0,
6,False,False,False,0,1.6079,14.6189,23.5055,0.38,0.8072,0,0,0,0,0,0,0,
7,False,False,False,0.1886,2.8356,14.9344,42.3474,0.0493,0.9903,0,0,0,0,0,0,0,
8,False,False,False,0,1.3541,14.8158,20.0628,0.7262,0.9185,0,0,0,0,0,0,0,
9,False,False,False,0,1.399,14.2568,19.9455,0.6934,0.9796,0,0,0,0,0,0,0,
10,False,False,False,0,3.8448,14.8565,57.1208,0.0537,0.9794,0.929,0.0886,0.8973,21.38,0.4961,0.4952,0.9278,
11,False,False,False,0,1.7188,14.5779,25.0565,0.5125,0.9284,0,0,0,0,0,0,0,
12,False,False,False,0,1.3651,14.2076,19.3948,0.6807,0.9762,0,0,0,0,0,0,0,
13,False,False,False,0,1.7679,14.3004,25.2817,0.5897,0.9504,0,0,0,0,0,0,0,
14,False,False,False,0,1.6385,16.4864,27.0129,0.3825,0.8874,0,0,0,0,0,0,0,
15,False,False,False,0,1.4988,15.0411,22.5442,0.5247,0.8084,0,0,0,0,0,0,0,
16,False,False,False,0,1.8541,13.376,24.8003,0.3191,0.8435,0,0,0,0,0,0,0,
17,False,False,False,0,1.3942,13.9854,19.4982,0.6024,0.9161,0,0,0,0,0,0,0,
18,False,False,False,0,1.3494,14.2844,19.2753,0.6298,0.9693,0,0,0,0,0,0,0,
19,False,False,False,0,1.3699,15.1026,20.6886,0.4772,0.9153,0,0,0,0,0,0,0,
20,False,False,False,0,1.4889,14.0457,20.9131,0.6456,0.9564,0,0,0,0,0,0,0,
21,False,False,False,0,1.3467,13.688,18.4342,0.699,0.9128,0,0,0,0,0,0,0,
22,False,False,False,0,1.3487,13.4315,18.1156,0.6199,0.8168,0,0,0,0,0,0,0,
23,False,False,False,0,1.3776,12.1475,16.7347,0.6007,0.9413,0,0,0,0,0,0,0,
24,False,False,False,0,1.3495,12.3054,16.6067,0.7291,0.9408,0,0,0,0,0,0,0,
25,False,False,False,0,1.4931,11.8553,17.7017,0.6713,0.9424,0,0,0,0,0,0,0,
26,False,False,False,0,1.6153,11.271,18.2059,0.6882,0.9082,0,0,0,0,0,0,0,
27,False,False,False,0,1.4134,11.9948,16.9541,0.6764,0.9518,0,0,0,0,0,0,0,
28,False,False,False,0,6.5211,12.0387,78.5061,0.1083,0.8789,0.8493,0.9369,0.657,59.03,0.4364,0.7392,0.2006,
29,False,False,False,0,1.7178,11.0652,19.008,0.7327,0.8869,0,0,0,0,0,0,0,
30,False,False,False,0,1.5372,10.5485,16.215,0.7669,0.977,0,0,0,0,0,0,0,
31,False,False,False,0,2.0171,9.8689,19.9063,0.4457,0.9816,0,0,0,0,0,0,0,
32,False,False,False,0,2.0599,9.7921,20.1705,0.5141,0.8809,0,0,0,0,0,0,0,
33,False,False,False,0,1.5887,10.2386,16.2663,0.5677,0.9801,0,0,0,0,0,0,0,
34,False,False,False,0,1.7318,9.6566,16.7229,0.554,0.8032,0,0,0,0,0,0,0,
35,False,False,False,0,1.6117,9.7462,15.7082,0.5894,0.9415,0,0,0,0,0,0,0,
36,False,False,False,0,1.5066,9.923,14.9503,0.6592,0.8435,0,0,0,0,0,0,0,
37,False,False,False,0,1.4339,14.8245,21.2563,0.6069,0.9211,0,0,0,0,0,0,0,
38,False,False,False,0,1.5445,13.3949,20.6888,0.6619,0.9206,0,0,0,0,0,0,0,
39,False,False,False,0,1.4471,14.2738,20.6555,0.5402,0.8837,0,0,0,0,0,0,0,
40,False,False,False,0,1.6235,13.7136,22.2635,0.5759,0.8905,0,0,0,0,0,0,0,
