fov_id,present,present_folded,diffuse_halo_flag,confidence,contrast_ratio,baseline,peak,area_fraction,solidity,anisotropy,radial_rho,r2_over_r1,diffuse_radius,diffuse_circularity,diffuse_centroid_x,diffuse_centroid_y,error
1,False,False,False,0,1.5129,12.6663,19.1626,0.5197,0.9745,0,0,0,0,0,0,0,
2,False,False,False,0,1.6702,13.141,21.9487,0.402,0.9151,0,0,0,0,0,0,0,
3,False,False,False,0,1.5272,11.9379,18.2314,0.592,0.8603,0,0,0,0,0,0,0,
4,False,False,False,0,1.4455,12.4682,18.0223,0.7538,0.945,0,0,0,0,0,0,0,
5,False,False,False,0,1.9884,12.5618,24.9777,0.1213,0.927,0,0,0,0,0,0,0,
6,False,False,False,0,1.5789,12.9262,20.4098,0.563,0.9411,0,0,0,0,0,0,0,
7,False,False,False,0,1.4799,13.2428,19.5974,0.6586,0.8887,0,0,0,0,0,0,0,
8,False,False,False,0,1.5904,13.3757,21.273,0.6258,0.9437,0,0,0,0,0,0,0,
9,False,False,False,0,1.5087,14.3517,21.6522,0.6745,0.9659,0,0,0,0,0,0,0,
10,False,False,False,0,1.4156,13.9849,19.7969,0.7081,0.9645,0,0,0,0,0,0,0,
11,False,False,False,0,1.4706,14.1341,20.7856,0.6347,0.9202,0,0,0,0,0,0,0,
12,False,False,False,0,1.3799,14.3819,19.8448,0.7553,0.9516,0,0,0,0,0,0,0,
13,False,False,False,0,1.5014,14.2989,21.4676,0.6308,0.9552,0,0,0,0,0,0,0,
14,False,False,False,0,1.4741,14.1393,20.8424,0.565,0.8143,0,0,0,0,0,0,0,
15,False,False,False,0,1.4694,14.3703,21.1164,0.8437,0.9322,0,0,0,0,0,0,0,
16,False,False,False,0,1.757,16.4649,28.9291,0.5663,0.8956,0,0,0,0,0,0,0,
17,False,False,False,0,1.3166,17.9633,23.6507,0.7563,0.9679,0,0,0,0,0,0,0,
18,False,False,False,0,1.4125,17.2665,24.3881,0.7174,0.9512,0,0,0,0,0,0,0,
19,False,False,False,0,1.32,12.85,16.962,0.6948,0.9713,0,0,0,0,0,0,0,
20,False,False,False,0,1.2472,13.0484,16.274,0.7745,0.9751,0,0,0,0,0,0,0,
21,False,False,False,0,1.2876,12.8804,16.5848,0.6839,0.9777,0,0,0,0,0,0,0,
22,False,False,False,0,1.2644,12.8297,16.2214,0.8402,0.9502,0,0,0,0,0,0,0,
23,False,False,False,0,1.2785,12.8771,16.4632,0.7396,0.9884,0,0,0,0,0,0,0,
24,False,False,False,0,1.3617,13.1334,17.8837,0.7343,0.9877,0,0,0,0,0,0,0,
25,False,False,False,0,1.2979,13.4037,17.3969,0.7889,0.9945,0,0,0,0,0,0,0,
26,False,False,False,0,1.2773,13.31,17.0003,0.7534,0.9869,0,0,0,0,0,0,0,
27,False,False,False,0,1.3252,13.6656,18.1097,0.7552,0.9856,0,0,0,0,0,0,0,
28,False,False,False,0,1.2749,13.6131,17.3548,0.7387,0.9652,0,0,0,0,0,0,0,
29,False,False,False,0,1.4945,13.06,19.5176,0.3515,0.9806,0,0,0,0,0,0,0,
30,False,False,False,0,1.9479,12.5619,24.4687,0.2632,0.8472,0,0,0,0,0,0,0,
31,False,False,False,0,1.3771,13.4229,18.485,0.6257,0.8937,0,0,0,0,0,0,0,
32,False,False,False,0,1.3503,14.0638,18.9899,0.6781,0.9351,0,0,0,0,0,0,0,
33,False,False,False,0,1.519,13.4468,20.4254,0.7685,0.9742,0,0,0,0,0,0,0,
34,False,False,False,0,1.3663,16.2869,22.2526,0.783,0.9693,0,0,0,0,0,0,0,
35,False,False,False,0,1.3569,16.9647,23.0202,0.7019,0.9532,0,0,0,0,0,0,0,
36,False,False,False,0,1.4029,16.0628,22.5345,0.6987,0.9769,0,0,0,0,0,0,0,
37,False,False,False,0,1.3477,12.7896,17.2362,0.7185,0.9821,0,0,0,0,0,0,0,
38,False,False,False,0,1.2754,13.0884,16.6935,0.6611,0.9666,0,0,0,0,0,0,0,
39,False,False,False,0,1.3838,12.7109,17.5894,0.7284,0.9688,0,0,0,0,0,0,0,
40,False,False,False,0,1.2257,13.3469,16.359,0.7378,0.9385,0,0,0,0,0,0,0,
41,False,False,False,0,1.2798,12.6113,16.1398,0.7232,0.9364,0,0,0,0,0,0,0,
42,False,False,False,0,1.3069,12.3445,16.1327,0.7457,0.9628,0,0,0,0,0,0,0,
43,False,False,False,0,1.2792,12.7319,16.2862,0.736,0.9599,0,0,0,0,0,0,0,
44,False,False,False,0,1.2612,12.7007,16.018,0.6451,0.9699,0,0,0,0,0,0,0,
45,False,False,False,0,1.3176,12.5331,16.5134,0.7499,0.946,0,0,0,0,0,0,0,
46,False,False,False,0,1.2439,12.529,15.5846,0.6693,0.9093,0,0,0,0,0,0,0,
47,False,False,False,0,1.3387,12.7277,17.0384,0.7183,0.9455,0,0,0,0,0,0,0,
48,False,False,False,0,1.4847,12.6164,18.7311,0.7246,0.9626,0,0,0,0,0,0,0,
49,False,False,False,0,1.3495,13.2867,17.9301,0.7659,0.9748,0,0,0,0,0,0,0,
50,False,False,False,0,1.2706,13.5072,17.1617,0.7048,0.934,0,0,0,0,0,0,0,
51,False,False,False,0,1.4745,12.4115,18.3005,0.7629,0.9928,0,0,0,0,0,0,0,
52,False,False,False,0,1.4678,13.963,20.4946,0.7594,0.9461,0,0,0,0,0,0,0,
53,False,False,False,0,1.3119,15.5499,20.4005,0.8107,0.9839,0,0,0,0,0,0,0,
54,False,False,False,0,1.3472,15.2772,20.5813,0.5846,0.9398,0,0,0,0,0,0,0,
55,False,False,False,0,1.3576,10.9765,14.9018,0.8361,0.9358,0,0,0,0,0,0,0,
56,False,False,False,0,1.407,11.4258,16.0766,0.6813,0.9894,0,0,0,0,0,0,0,
57,False,False,False,0,1.3082,12.3427,16.1462,0.7475,0.9425,0,0,0,0,0,0,0,
58,False,False,False,0,1.2847,12.5447,16.1163,0.6609,0.9379,0,0,0,0,0,0,0,
59,False,False,False,0,1.7384,12.1672,21.1516,0.1367,0.9792,0,0,0,0,0,0,0,
60,False,False,False,0,1.2894,11.978,15.4447,0.6722,0.9506,0,0,0,0,0,0,0,
61,False,False,False,0,1.2622,11.8702,14.982,0.708,0.8864,0,0,0,0,0,0,0,
62,False,False,False,0,1.2879,11.5349,14.8554,0.7571,0.9515,0,0,0,0,0,0,0,
63,False,False,False,0,1.3978,11.6036,16.2193,0.6667,0.9432,0,0,0,0,0,0,0,
64,False,False,False,0,3.036,11.9323,36.2263,0.0284,0.9916,0.3781,0.8105,0.2905,0,0,0,0,
65,False,False,False,0,1.6321,13.4709,21.9862,0.0891,0.7397,0,0,0,0,0,0,0,
66,False,False,False,0,1.438,12.0578,17.339,0.7488,0.9734,0,0,0,0,0,0,0,
67,False,False,False,0,1.4383,12.2121,17.5643,0.7698,0.9671,0,0,0,0,0,0,0,
68,False,False,False,0,1.2766,13.6015,17.363,0.7748,0.9759,0,0,0,0,0,0,0,
69,False,False,False,0,1.3462,13.2037,17.7746,0.7406,0.9659,0,0,0,0,0,0,0,
70,False,False,False,0,1.4015,13.291,18.6268,0.7571,0.9885,0,0,0,0,0,0,0,
71,False,False,False,0,1.3096,14.9944,19.6368,0.7988,0.9761,0,0,0,0,0,0,0,
72,False,False,False,0,1.2107,15.2863,18.5077,0.78,0.9763,0,0,0,0,0,0,0,
73,False,False,False,0,1.3542,11.2017,15.1689,0.6674,0.954,0,0,0,0,0,0,0,
74,False,False,False,0,1.4618,11.269,16.4729,0.6536,0.9436,0,0,0,0,0,0,0,
75,False,False,False,0,1.5176,12.2492,18.5898,0.3426,0.8402,0,0,0,0,0,0,0,
76,False,False,False,0,1.3208,11.5872,15.3048,0.7699,0.9164,0,0,0,0,0,0,0,
77,False,False,False,0,1.3877,11.5064,15.967,0.6325,0.9417,0,0,0,0,0,0,0,
78,False,False,False,0,1.4006,11.6238,16.2799,0.698,0.8801,0,0,0,0,0,0,0,
79,False,False,False,0,1.5391,11.6804,17.9769,0.2938,0.86,0,0,0,0,0,0,0,
80,False,False,False,0,1.3442,11.1624,15.0049,0.7472,0.9261,0,0,0,0,0,0,0,
81,False,False,False,0,1.4505,11.172,16.2054,0.4367,0.901,0,0,0,0,0,0,0,
82,False,False,False,0,1.5048,11.9126,17.9257,0.7394,0.8995,0,0,0,0,0,0,0,
83,False,False,False,0,1.3209,13.3425,17.6242,0.7865,0.9653,0,0,0,0,0,0,0,
84,False,False,False,0,1.3682,13.8008,18.882,0.6721,0.9599,0,0,0,0,0,0,0,
85,False,False,False,0,1.3256,14.0097,18.5714,0.7229,0.9609,0,0,0,0,0,0,0,
86,False,False,False,0,1.2451,13.9117,17.322,0.7686,0.9744,0,0,0,0,0,0,0,
87,False,False,False,0,1.3426,13.8017,18.5308,0.6829,0.9394,0,0,0,0,0,0,0,
88,False,False,False,0,1.3781,13.7257,18.9151,0.6906,0.9718,0,0,0,0,0,0,0,
89,False,False,False,0,1.4361,14.2752,20.5009,0.7578,0.9697,0,0,0,0,0,0,0,
90,False,False,False,0,1.3513,15.5041,20.95,0.6742,0.9893,0,0,0,0,0,0,0,
91,False,False,False,0,1.3257,11.6086,15.3895,0.7017,0.9393,0,0,0,0,0,0,0,
92,False,False,False,0,1.3208,12.4902,16.4971,0.6157,0.8731,0,0,0,0,0,0,0,
93,False,False,False,0,1.3229,12.2465,16.2002,0.7631,0.8787,0,0,0,0,0,0,0,
94,False,False,False,0,1.3355,12.6429,16.8849,0.6101,0.8739,0,0,0,0,0,0,0,
95,False,False,False,0,1.3523,11.8413,16.0134,0.6811,0.8887,0,0,0,0,0,0,0,
96,False,False,False,0,1.3909,11.9358,16.6018,0.7213,0.9468,0,0,0,0,0,0,0,
97,False,False,False,0,1.424,12.0997,17.2306,0.6109,0.8695,0,0,0,0,0,0,0,
98,False,False,False,0,1.4186,12.3529,17.5243,0.5866,0.8204,0,0,0,0,0,0,0,
99,False,False,False,0,1.3904,12.6706,17.6173,0.7403,0.928,0,0,0,0,0,0,0,
100,False,False,False,0,1.4415,13.1159,18.9063,0.7412,0.9455,0,0,0,0,0,0,0,
101,False,False,False,0,1.4472,13.8617,20.0604,0.648,0.9345,0,0,0,0,0,0,0,
102,False,False,False,0,1.2808,15.2766,19.566,0.7648,0.9674,0,0,0,0,0,0,0,
103,False,False,False,0,1.3144,14.8698,19.5444,0.7361,0.9769,0,0,0,0,0,0,0,
104,False,False,False,0,1.2999,14.8333,19.2818,0.7573,0.9804,0,0,0,0,0,0,0,
105,False,False,False,0,1.31,14.8309,19.4289,0.7472,0.9806,0,0,0,0,0,0,0,
106,False,False,False,0,1.3153,14.5602,19.1503,0.7781,0.9796,0,0,0,0,0,0,0,
107,False,False,False,0,1.4534,14.633,21.2676,0.7181,0.9871,0,0,0,0,0,0,0,
108,False,False,False,0,1.3906,16.599,23.0825,0.7239,0.9804,0,0,0,0,0,0,0,
109,False,False,False,0,1.4205,11.2657,16.0033,0.5559,0.7792,0,0,0,0,0,0,0,
110,False,False,False,0,1.3427,10.6778,14.3376,0.6337,0.8934,0,0,0,0,0,0,0,
111,False,False,False,0,1.3862,10.5835,14.6706,0.6297,0.93,0,0,0,0,0,0,0,
112,False,False,False,0,1.5309,10.174,15.5754,0.567,0.9491,0,0,0,0,0,0,0,
113,False,False,False,0,1.8798,9.9871,18.7736,0.2606,0.958,0,0,0,0,0,0,0,
114,False,False,False,0,1.519,9.9018,15.0409,0.6241,0.9253,0,0,0,0,0,0,0,
115,False,False,False,0,1.509,10.47,15.7989,0.6726,0.9384,0,0,0,0,0,0,0,
116,False,False,False,0,1.4433,10.1902,14.7072,0.7458,0.9734,0,0,0,0,0,0,0,
117,False,False,False,0,1.4339,10.6145,15.2207,0.7379,0.9344,0,0,0,0,0,0,0,
118,False,False,False,0,1.3409,11.3056,15.1593,0.7665,0.9492,0,0,0,0,0,0,0,
119,False,False,False,0,1.4385,11.9144,17.1391,0.7015,0.967,0,0,0,0,0,0,0,
120,False,False,False,0,1.456,11.8038,17.1859,0.7611,0.9516,0,0,0,0,0,0,0,
121,False,False,False,0,1.3489,12.9668,17.4914,0.7706,0.9872,0,0,0,0,0,0,0,
122,False,False,False,0,1.4633,13.0139,19.0435,0.7341,0.9841,0,0,0,0,0,0,0,
123,False,False,False,0,1.4595,13.8392,20.1986,0.6709,0.972,0,0,0,0,0,0,0,
124,False,False,False,0,1.3839,14.5753,20.1714,0.7135,0.9796,0,0,0,0,0,0,0,
125,False,False,False,0,1.4058,14.5604,20.4686,0.7067,0.9881,0,0,0,0,0,0,0,
126,False,False,False,0,1.4744,16.3404,24.0922,0.7176,0.9799,0,0,0,0,0,0,0,
127,False,False,False,0,1.3574,12.2736,16.6603,0.6618,0.9394,0,0,0,0,0,0,0,
128,False,False,False,0,1.5263,10.9307,16.6838,0.7198,0.9552,0,0,0,0,0,0,0,
129,False,False,False,0,1.5456,10.5404,16.2912,0.6921,0.9262,0,0,0,0,0,0,0,
130,False,False,False,0,1.6021,9.8265,15.7435,0.6911,0.9827,0,0,0,0,0,0,0,
131,True,True,False,1,8.2424,10.4075,85.7823,0.0403,0.9915,0.1388,0,2.0288,35.82,0.8886,0.6395,0.5176,
132,False,False,False,0,1.549,9.6883,15.0076,0.6151,0.9257,0,0,0,0,0,0,0,
133,False,False,False,0,1.4462,9.6462,13.9504,0.6749,0.909,0,0,0,0,0,0,0,
134,False,False,False,0,1.4175,9.4718,13.4267,0.7438,0.9684,0,0,0,0,0,0,0,
135,False,False,False,0,1.5345,9.6882,14.8664,0.7121,0.9533,0,0,0,0,0,0,0,
136,False,False,False,0,1.6305,10.607,17.295,0.6477,0.8474,0,0,0,0,0,0,0,
137,False,False,False,0,1.3149,11.4973,15.1179,0.7688,0.9191,0,0,0,0,0,0,0,
138,False,False,False,0,1.3526,11.2692,15.2429,0.5644,0.8492,0,0,0,0,0,0,0,
139,False,False,False,0.0718,2.38,11.0157,26.2172,0.1811,0.9957,0,0,0,0,0,0,0,
140,False,False,False,0,1.7548,12.1161,21.2612,0.5215,0.8733,0,0,0,0,0,0,0,
141,False,False,False,0,1.5677,13.0482,20.4561,0.7199,0.9144,0,0,0,0,0,0,0,
142,False,False,False,0,1.5651,13.6146,21.3084,0.7484,0.9552,0,0,0,0,0,0,0,
143,False,False,False,0,1.6958,14.0892,23.8925,0.6694,0.9246,0,0,0,0,0,0,0,
144,False,False,False,0,1.4575,16.002,23.3227,0.7804,0.9371,0,0,0,0,0,0,0,
145,False,False,False,0,1.3205,12.901,17.0351,0.7059,0.9531,0,0,0,0,0,0,0,
146,False,False,False,0,1.6327,13.6494,22.2852,0.3205,0.8736,0,0,0,0,0,0,0,
147,False,False,False,0,1.302,13.0488,16.9899,0.7713,0.9135,0,0,0,0,0,0,0,
148,False,False,False,0,1.3522,12.877,17.4126,0.6825,0.9704,0,0,0,0,0,0,0,
149,False,False,False,0,1.3784,12.2429,16.8753,0.7467,0.9837,0,0,0,0,0,0,0,
150,False,False,False,0,1.3683,12.1232,16.5881,0.6571,0.959,0,0,0,0,0,0,0,
151,False,False,False,0,1.5217,12.7092,19.3401,0.5769,0.957,0,0,0,0,0,0,0,
152,False,False,False,0,1.4854,12.4408,18.4793,0.7293,0.9658,0,0,0,0,0,0,0,
153,False,False,False,0,1.3438,12.931,17.3768,0.7674,0.9514,0,0,0,0,0,0,0,
154,False,False,False,0,1.3746,13.789,18.9539,0.7186,0.9696,0,0,0,0,0,0,0,
155,False,False,False,0,1.4007,14.5345,20.3585,0.62,0.8694,0,0,0,0,0,0,0,
156,False,False,False,0,1.7632,13.1944,23.2638,0.595,0.8857,0,0,0,0,0,0,0,
157,False,False,False,0,1.4528,13.3922,19.4562,0.7521,0.9712,0,0,0,0,0,0,0,
158,False,False,False,0,1.3203,14.7975,19.5369,0.6622,0.8525,0,0,0,0,0,0,0,
159,False,False,False,0,1.3935,14.4052,20.0736,0.609,0.9512,0,0,0,0,0,0,0,
160,False,False,False,0,1.4837,15.147,22.473,0.651,0.9562,0,0,0,0,0,0,0,
161,False,False,False,0,1.2991,15.7924,20.5152,0.7006,0.9535,0,0,0,0,0,0,0,
162,False,False,False,0,1.5798,15.4182,24.3578,0.7169,0.956,0,0,0,0,0,0,0,
163,False,False,False,0,1.3235,12.8554,17.0145,0.7506,0.9542,0,0,0,0,0,0,0,
164,True,True,False,0.2597,3.113,13.391,41.686,0.3105,0.9958,0.0763,0,0.3674,0,0,0,0,
165,True,True,False,1,10.1781,18.3617,186.887,0.5445,0.9853,0.1341,0,0.4757,175.47,0.7582,0.334,0.5575,
166,False,False,False,0,1.3007,12.9138,16.7972,0.7288,0.9663,0,0,0,0,0,0,0,
167,False,False,False,0,1.4412,12.4151,17.8931,0.629,0.9332,0,0,0,0,0,0,0,
168,True,True,False,0.266,3.1375,12.448,39.0562,0.0409,0.9911,0.1359,0,1.1738,0,0,0,0,
169,False,False,False,0,1.3589,13.2853,18.0532,0.7508,0.9692,0,0,0,0,0,0,0,
170,False,False,False,0,1.3417,13.5772,18.2167,0.7275,0.9738,0,0,0,0,0,0,0,
171,False,False,False,0,1.2711,13.6224,17.3154,0.7029,0.9461,0,0,0,0,0,0,0,
172,False,False,False,0,1.3998,13.2434,18.5385,0.623,0.9527,0,0,0,0,0,0,0,
173,False,False,False,0,1.3259,13.7932,18.2882,0.7394,0.9374,0,0,0,0,0,0,0,
174,False,False,False,0,1.3486,13.8495,18.6773,0.7714,0.9211,0,0,0,0,0,0,0,
175,False,False,False,0,1.344,14.4971,19.4848,0.7631,0.9845,0,0,0,0,0,0,0,
176,False,False,False,0,1.3165,14.7026,19.3561,0.7175,0.9421,0,0,0,0,0,0,0,
177,False,False,False,0,1.3824,14.4445,19.9674,0.7552,0.9748,0,0,0,0,0,0,0,
178,False,False,False,0,1.2885,15.2144,19.604,0.7582,0.9228,0,0,0,0,0,0,0,
179,False,False,False,0,1.2774,16.1237,20.5966,0.7357,0.9308,0,0,0,0,0,0,0,
180,False,False,False,0,1.4097,15.5283,21.8903,0.7718,0.9747,0,0,0,0,0,0,0,
181,False,False,False,0,1.285,13.235,17.0069,0.7437,0.9731,0,0,0,0,0,0,0,
182,False,False,False,0,1.3675,12.8123,17.5213,0.7105,0.9487,0,0,0,0,0,0,0,
183,False,False,False,0,3.1699,13.4484,42.6294,0.189,0.996,0.3514,0.8074,0.3592,0,0,0,0,
184,False,False,False,0,1.273,12.963,16.5024,0.6654,0.9203,0,0,0,0,0,0,0,
185,False,False,False,0,1.6102,12.4154,19.9917,0.2931,0.795,0,0,0,0,0,0,0,
186,False,False,False,0,1.3324,12.5915,16.7773,0.748,0.9556,0,0,0,0,0,0,0,
187,False,False,False,0,1.3499,12.2372,16.5186,0.793,0.9872,0,0,0,0,0,0,0,
188,False,False,False,0,1.3103,12.4401,16.3,0.55,0.8473,0,0,0,0,0,0,0,
189,False,False,False,0,1.2495,11.9398,14.9185,0.7714,0.984,0,0,0,0,0,0,0,
190,False,False,False,0,1.2873,11.9741,15.414,0.7244,0.9494,0,0,0,0,0,0,0,
191,False,False,False,0,1.3549,11.9077,16.1333,0.7164,0.9572,0,0,0,0,0,0,0,
192,False,False,False,0,1.4287,12.3587,17.6563,0.7486,0.9811,0,0,0,0,0,0,0,
193,False,False,False,0,1.4406,13.952,20.0991,0.6793,0.8963,0,0,0,0,0,0,0,
194,False,False,False,0,1.2788,14.2705,18.2488,0.7125,0.9356,0,0,0,0,0,0,0,
195,False,False,False,0,1.2987,13.9599,18.1294,0.7714,0.9688,0,0,0,0,0,0,0,
