fov_id,present,present_folded,diffuse_halo_flag,confidence,contrast_ratio,baseline,peak,area_fraction,solidity,anisotropy,radial_rho,r2_over_r1,diffuse_radius,diffuse_circularity,diffuse_centroid_x,diffuse_centroid_y,error
1,False,False,False,0,1.2211,19.3397,23.6166,0.6646,0.8974,0,0,0,0,0,0,0,
2,False,False,False,0,1.316,17.2398,22.688,0.7779,0.9437,0,0,0,0,0,0,0,
3,False,False,False,0,1.323,16.1235,21.3308,0.8171,0.9276,0,0,0,0,0,0,0,
4,False,False,False,0,1.4556,16.4549,23.9514,0.7329,0.9759,0,0,0,0,0,0,0,
5,False,False,False,0,1.2933,17.6673,22.8483,0.743,0.8664,0,0,0,0,0,0,0,
6,False,False,False,0,1.3968,17.2871,24.1468,0.6401,0.9833,0,0,0,0,0,0,0,
7,False,False,False,0,1.4588,17.934,26.1621,0.593,0.8226,0,0,0,0,0,0,0,
8,False,False,False,0,1.3993,16.7693,23.4656,0.3959,0.9563,0,0,0,0,0,0,0,
9,False,False,False,0,1.433,15.6715,22.4566,0.534,0.9324,0,0,0,0,0,0,0,
10,False,False,False,0,1.5187,14.8811,22.6001,0.6906,0.924,0,0,0,0,0,0,0,
11,False,False,False,0,1.3477,15.803,21.2976,0.7501,0.9126,0,0,0,0,0,0,0,
12,False,False,False,0,1.4474,16.4608,23.8247,0.7149,0.9655,0,0,0,0,0,0,0,
13,False,False,False,0,1.4636,17.4781,25.5809,0.7307,0.926,0,0,0,0,0,0,0,
14,False,False,False,0,1.5758,18.6189,29.339,0.7391,0.9766,0,0,0,0,0,0,0,
15,False,False,False,0,1.3487,20.5305,27.69,0.7065,0.9487,0,0,0,0,0,0,0,
16,False,False,False,0,1.4147,19.3437,27.3662,0.7293,0.9749,0,0,0,0,0,0,0,
17,False,False,False,0,1.5411,19.3012,29.746,0.7031,0.9224,0,0,0,0,0,0,0,
18,False,False,False,0,1.3748,20.3007,27.9092,0.6739,0.936,0,0,0,0,0,0,0,
19,False,False,False,0,4.242,18.3458,77.8223,0.0454,0.9912,0.4291,0.7137,0.4172,30.39,0.89,0.6049,0.1456,
20,False,False,False,0,1.3597,17.145,23.3117,0.6862,0.9045,0,0,0,0,0,0,0,
21,False,False,False,0,1.4543,15.2601,22.1933,0.7352,0.9724,0,0,0,0,0,0,0,
22,False,False,False,0,1.5534,16.3214,25.3542,0.7094,0.9561,0,0,0,0,0,0,0,
23,False,False,False,0,1.3424,18.7125,25.1201,0.8066,0.9622,0,0,0,0,0,0,0,
24,False,False,False,0,1.3659,18.2213,24.8881,0.7174,0.9159,0,0,0,0,0,0,0,
25,False,False,False,0,1.6527,21.9382,36.2582,0.6492,0.9645,0,0,0,0,0,0,0,
26,False,False,False,0,1.7,18.5615,31.5546,0.4951,0.861,0,0,0,0,0,0,0,
27,False,False,False,0,1.6513,16.7123,27.5972,0.4632,0.9627,0,0,0,0,0,0,0,
28,False,False,False,0,1.6701,15.7142,26.2437,0.529,0.8093,0,0,0,0,0,0,0,
29,False,False,False,0,1.5727,17.0935,26.8838,0.7561,0.9582,0,0,0,0,0,0,0,
30,False,False,False,0,1.5535,18.1273,28.1602,0.647,0.9473,0,0,0,0,0,0,0,
31,False,False,False,0.1199,2.5676,19.2021,49.3039,0.0601,0.9908,0,0,0,0,0,0,0,
32,False,False,False,0,1.5466,19.5837,30.2876,0.7388,0.9729,0,0,0,0,0,0,0,
33,False,False,False,0,1.3657,20.1575,27.5295,0.613,0.9465,0,0,0,0,0,0,0,
34,False,False,False,0,1.4164,18.7248,26.5214,0.7645,0.9488,0,0,0,0,0,0,0,
35,False,False,False,0,1.3637,19.1488,26.1131,0.8038,0.961,0,0,0,0,0,0,0,
36,False,False,False,0,1.3428,19.8001,26.5874,0.6851,0.8729,0,0,0,0,0,0,0,
37,False,False,False,0,1.7603,19.0201,33.4812,0.4162,0.8939,0,0,0,0,0,0,0,
38,False,False,False,0,1.3955,18.3318,25.5816,0.7219,0.9414,0,0,0,0,0,0,0,
39,False,False,False,0,1.5611,16.9828,26.5114,0.6756,0.973,0,0,0,0,0,0,0,
40,False,False,False,0,1.5475,18.3405,28.3825,0.6246,0.8838,0,0,0,0,0,0,0,
41,False,False,False,0,1.3963,20.3589,28.4263,0.7582,0.9397,0,0,0,0,0,0,0,
42,False,False,False,0,1.5689,20.0901,31.5189,0.7184,0.9109,0,0,0,0,0,0,0,
43,False,False,False,0,1.4464,24.3401,35.2055,0.6778,0.9594,0,0,0,0,0,0,0,
44,False,False,False,0,1.5765,22.1958,34.9927,0.6328,0.9664,0,0,0,0,0,0,0,
45,False,False,False,0,1.6949,19.968,33.8431,0.5323,0.9535,0,0,0,0,0,0,0,
46,False,False,False,0,1.6274,17.9354,29.1878,0.6975,0.9635,0,0,0,0,0,0,0,
47,False,False,False,0,1.3481,21.6516,29.1874,0.7592,0.9704,0,0,0,0,0,0,0,
48,False,False,False,0,1.5334,21.0219,32.2353,0.7108,0.9743,0,0,0,0,0,0,0,
49,False,False,False,0,1.386,23.998,33.2613,0.7567,0.976,0,0,0,0,0,0,0,
50,False,False,False,0,1.4359,24.1477,34.6735,0.7563,0.9804,0,0,0,0,0,0,0,
51,False,False,False,0,1.3448,23.2098,31.2134,0.6992,0.9314,0,0,0,0,0,0,0,
52,False,False,False,0,1.4167,21.0682,29.8481,0.7811,0.9669,0,0,0,0,0,0,0,
53,False,False,False,0,1.5663,21.0992,33.0479,0.6802,0.9324,0,0,0,0,0,0,0,
54,False,False,False,0,1.5715,20.129,31.6334,0.7056,0.977,0,0,0,0,0,0,0,
55,False,False,False,0,1.3555,20.0842,27.2243,0.7061,0.9565,0,0,0,0,0,0,0,
56,False,False,False,0,1.3302,19.682,26.1812,0.668,0.8887,0,0,0,0,0,0,0,
57,False,False,False,0,1.4766,16.8071,24.8165,0.725,0.9519,0,0,0,0,0,0,0,
58,False,False,False,0,1.3774,18.069,24.8885,0.7802,0.9492,0,0,0,0,0,0,0,
59,False,False,False,0,1.6493,19.9012,32.8226,0.6883,0.9607,0,0,0,0,0,0,0,
60,False,False,False,0,1.3221,23.5964,31.1973,0.6673,0.9385,0,0,0,0,0,0,0,
61,False,False,False,0,1.2855,24.2155,31.1292,0.7024,0.9533,0,0,0,0,0,0,0,
62,False,False,False,0,1.4153,23.4456,33.1817,0.6532,0.9459,0,0,0,0,0,0,0,
63,False,False,False,0,1.2608,24.0282,30.2954,0.6302,0.8139,0,0,0,0,0,0,0,
64,False,False,False,0,1.3222,22.8241,30.1771,0.6794,0.9594,0,0,0,0,0,0,0,
65,False,False,False,0,1.3143,22.8675,30.0559,0.6371,0.8669,0,0,0,0,0,0,0,
66,False,False,False,0,1.4796,20.7649,30.7247,0.7591,0.9526,0,0,0,0,0,0,0,
67,False,False,False,0,1.4225,22.9933,32.7069,0.6866,0.9443,0,0,0,0,0,0,0,
68,False,False,False,0,1.5588,24.3544,37.9634,0.7299,0.9756,0,0,0,0,0,0,0,
69,False,False,False,0,1.2738,26.5198,33.7821,0.7036,0.9308,0,0,0,0,0,0,0,
70,False,False,False,0,1.5911,24.6538,39.2271,0.5447,0.8996,0,0,0,0,0,0,0,
71,False,False,False,0,1.3573,24.7641,33.6117,0.7769,0.9506,0,0,0,0,0,0,0,
72,False,False,False,0,1.2628,24.7458,31.2487,0.7023,0.8897,0,0,0,0,0,0,0,
