fov_id,present,present_folded,diffuse_halo_flag,confidence,contrast_ratio,baseline,peak,area_fraction,solidity,anisotropy,radial_rho,r2_over_r1,diffuse_radius,diffuse_circularity,diffuse_centroid_x,diffuse_centroid_y,error
1,False,False,False,0.0016,2.1064,12.85,27.0669,0.4931,0.7955,0,0,0,0,0,0,0,
2,False,False,False,0,1.845,14.8094,27.323,0.4738,0.8805,0,0,0,0,0,0,0,
3,False,False,False,0,3.3361,16.942,56.5205,0.0389,0.9902,0.4998,0.6568,0.6189,14.96,0.893,0.6682,0.2396,
4,False,False,False,0,1.4724,15.4778,22.7888,0.6956,0.9733,0,0,0,0,0,0,0,
5,False,False,False,0,1.4536,19.2139,27.9289,0.712,0.9602,0,0,0,0,0,0,0,
6,False,False,False,0,1.4464,21.2349,30.7133,0.7845,0.9859,0,0,0,0,0,0,0,
7,False,False,False,0,1.2793,23.9552,30.6463,0.7796,0.9796,0,0,0,0,0,0,0,
8,False,False,False,0,1.3503,24.0158,32.428,0.6925,0.9509,0,0,0,0,0,0,0,
9,False,False,False,0,1.3332,23.3747,31.1627,0.6721,0.9373,0,0,0,0,0,0,0,
10,False,False,False,0,1.4388,21.6112,31.0943,0.8208,0.9435,0,0,0,0,0,0,0,
11,False,False,False,0,1.4171,25.1749,35.6742,0.7477,0.9673,0,0,0,0,0,0,0,
12,False,False,False,0,1.2985,26.304,34.1556,0.7144,0.9225,0,0,0,0,0,0,0,
13,False,False,False,0,1.2602,26.2813,33.121,0.7064,0.9372,0,0,0,0,0,0,0,
14,False,False,False,0,1.3367,26.1512,34.9575,0.7858,0.9834,0,0,0,0,0,0,0,
15,False,False,False,0,1.5426,28.1126,43.3663,0.5665,0.9558,0,0,0,0,0,0,0,
16,False,False,False,0,1.5771,28.3144,44.6549,0.6473,0.9442,0,0,0,0,0,0,0,
17,False,False,False,0,1.3191,30.0959,39.6981,0.6758,0.9293,0,0,0,0,0,0,0,
18,False,False,False,0,1.3603,27.7471,37.7457,0.706,0.9488,0,0,0,0,0,0,0,
19,False,False,False,0.0123,2.1478,12.8517,27.603,0.5559,0.8354,0,0,0,0,0,0,0,
20,False,False,False,0,1.5146,14.4735,21.9212,0.7157,0.9653,0,0,0,0,0,0,0,
21,False,False,False,0,1.3744,16.711,22.9674,0.5214,0.8448,0,0,0,0,0,0,0,
22,False,False,False,0,1.564,16.2958,25.4874,0.6832,0.9858,0,0,0,0,0,0,0,
23,False,False,False,0,1.6053,19.0555,30.5901,0.7236,0.9643,0,0,0,0,0,0,0,
24,False,False,False,0,1.491,20.303,30.2718,0.6832,0.9274,0,0,0,0,0,0,0,
25,False,False,False,0,1.4808,21.1015,31.2462,0.7431,0.9563,0,0,0,0,0,0,0,
26,False,False,False,0,1.405,21.9046,30.7758,0.748,0.9186,0,0,0,0,0,0,0,
27,False,False,False,0,1.3214,22.7291,30.0346,0.6983,0.9299,0,0,0,0,0,0,0,
28,False,False,False,0,1.4581,24.4533,35.6542,0.7032,0.979,0,0,0,0,0,0,0,
29,False,False,False,0,1.2718,27.9894,35.598,0.6772,0.9387,0,0,0,0,0,0,0,
30,False,False,False,0,1.2196,26.9485,32.8663,0.6486,0.9434,0,0,0,0,0,0,0,
31,False,False,False,0,1.274,23.9285,30.485,0.7684,0.9705,0,0,0,0,0,0,0,
32,False,False,False,0,1.4314,22.5651,32.2987,0.7442,0.9725,0,0,0,0,0,0,0,
33,False,False,False,0,1.3624,23.358,31.8235,0.7395,0.945,0,0,0,0,0,0,0,
34,False,False,False,0,1.5733,25.2922,39.7914,0.619,0.9459,0,0,0,0,0,0,0,
35,False,False,False,0,1.4038,27.2226,38.2139,0.7102,0.8985,0,0,0,0,0,0,0,
36,False,False,False,0,1.3523,27.8292,37.6343,0.6664,0.9708,0,0,0,0,0,0,0,
37,False,False,False,0,2.0266,12.0746,24.4709,0.7626,0.9726,0,0,0,0,0,0,0,
38,False,False,False,0,1.5946,15.385,24.5332,0.6327,0.9615,0,0,0,0,0,0,0,
39,False,False,False,0,1.3617,16.1703,22.0199,0.637,0.9598,0,0,0,0,0,0,0,
40,False,False,False,0,1.4691,16.4465,24.1622,0.7541,0.987,0,0,0,0,0,0,0,
41,False,False,False,0,1.6891,19.3594,32.6995,0.5641,0.9698,0,0,0,0,0,0,0,
42,False,False,False,0,1.3946,19.7753,27.5781,0.6937,0.98,0,0,0,0,0,0,0,
43,False,False,False,0,1.2984,19.4806,25.2926,0.7798,0.9912,0,0,0,0,0,0,0,
44,False,False,False,0,1.5857,20.2221,32.0657,0.4844,0.8811,0,0,0,0,0,0,0,
45,False,False,False,0,1.3292,21.0224,27.9439,0.7405,0.9813,0,0,0,0,0,0,0,
46,False,False,False,0,1.5434,21.7522,33.5713,0.6573,0.9834,0,0,0,0,0,0,0,
47,False,False,False,0,1.4219,23.9289,34.0237,0.6941,0.9751,0,0,0,0,0,0,0,
48,False,False,False,0,1.3959,23.805,33.2282,0.6856,0.9679,0,0,0,0,0,0,0,
49,False,False,False,0,1.6223,22.4257,36.3812,0.3246,0.9221,0,0,0,0,0,0,0,
50,False,False,False,0,1.3865,20.8247,28.8743,0.7359,0.9427,0,0,0,0,0,0,0,
51,False,False,False,0,1.4433,21.7045,31.3262,0.6778,0.8509,0,0,0,0,0,0,0,
52,False,False,False,0,1.3746,22.6138,31.0858,0.7509,0.9502,0,0,0,0,0,0,0,
53,False,False,False,0,1.3994,23.6504,33.0959,0.7743,0.9155,0,0,0,0,0,0,0,
54,False,False,False,0,1.5901,24.4242,38.8364,0.4665,0.9473,0,0,0,0,0,0,0,
55,False,False,False,0,1.7409,13.5219,23.5402,0.842,0.9946,0,0,0,0,0,0,0,
56,False,False,False,0,1.2725,15.8973,20.23,0.8234,0.9405,0,0,0,0,0,0,0,
57,False,False,False,0,1.6493,15.9643,26.3304,0.5476,0.8392,0,0,0,0,0,0,0,
58,False,False,False,0,1.4334,17.5184,25.1112,0.7299,0.9797,0,0,0,0,0,0,0,
59,False,False,False,0,1.419,19.7774,28.0635,0.7265,0.9553,0,0,0,0,0,0,0,
60,False,False,False,0,1.6617,20.0095,33.2505,0.254,0.7786,0,0,0,0,0,0,0,
61,False,False,False,0,1.3238,18.6358,24.6705,0.7851,0.9907,0,0,0,0,0,0,0,
62,False,False,False,0,1.9885,18.3265,36.4419,0.1052,0.7682,0,0,0,0,0,0,0,
63,False,False,False,0,1.8944,18.9478,35.8938,0.0511,0.9896,0,0,0,0,0,0,0,
64,False,False,False,0,3.5979,19.4235,69.8843,0.0234,0.9914,0.4776,0.7672,0.2248,20.56,0.6904,0.8329,0.9667,
65,False,False,False,0,1.3631,19.5206,26.6077,0.7022,0.9531,0,0,0,0,0,0,0,
66,False,False,False,0,1.2794,19.7863,25.3137,0.7712,0.9651,0,0,0,0,0,0,0,
67,False,False,False,0,1.3331,19.4588,25.9412,0.8002,0.9854,0,0,0,0,0,0,0,
68,False,False,False,0,1.3049,19.5586,25.5227,0.7762,0.9697,0,0,0,0,0,0,0,
69,False,False,False,0,1.3669,19.4194,26.5448,0.7723,0.9708,0,0,0,0,0,0,0,
70,False,False,False,0,1.3891,20.3594,28.2808,0.7169,0.9739,0,0,0,0,0,0,0,
71,False,False,False,0,1.472,21.3978,31.4981,0.5987,0.98,0,0,0,0,0,0,0,
72,False,False,False,0,1.3815,20.5795,28.4311,0.7764,0.9426,0,0,0,0,0,0,0,
73,False,False,False,0,1.4976,15.1745,22.7247,0.8248,0.9698,0,0,0,0,0,0,0,
74,False,False,False,0,2.0046,17.2737,34.6262,0.0766,0.953,0,0,0,0,0,0,0,
75,False,False,False,0,1.2949,17.2851,22.3822,0.7426,0.9452,0,0,0,0,0,0,0,
76,False,False,False,0,1.4404,18.1373,26.1251,0.7516,0.9882,0,0,0,0,0,0,0,
77,False,False,False,0,1.6908,20.1484,34.0663,0.5478,0.8109,0,0,0,0,0,0,0,
78,False,False,False,0,1.2926,20.0213,25.8794,0.7327,0.9619,0,0,0,0,0,0,0,
79,False,False,False,0,1.3588,19.0752,25.9192,0.7191,0.9808,0,0,0,0,0,0,0,
80,False,False,False,0,1.3919,18.2341,25.3805,0.7809,0.9879,0,0,0,0,0,0,0,
81,False,False,False,0,1.5292,18.7245,28.6329,0.597,0.8713,0,0,0,0,0,0,0,
82,True,True,False,0.988,5.9533,20.456,121.781,0.0265,0.9904,0.2994,0,0.9773,34.43,0.755,0.8456,0.0571,
83,False,False,False,0,1.2647,19.4923,24.6521,0.7443,0.9734,0,0,0,0,0,0,0,
84,False,False,False,0,1.3863,18.9308,26.2435,0.6535,0.939,0,0,0,0,0,0,0,
