fov_id,present,present_folded,diffuse_halo_flag,confidence,contrast_ratio,baseline,peak,area_fraction,solidity,anisotropy,radial_rho,r2_over_r1,diffuse_radius,diffuse_circularity,diffuse_centroid_x,diffuse_centroid_y,error
1,False,False,False,0,1.4458,21.5927,31.218,0.6394,0.944,0,0,0,0,0,0,0,
2,False,False,False,0,1.4532,21.2541,30.8855,0.6656,0.9281,0,0,0,0,0,0,0,
3,False,False,False,0,1.4454,23.2362,33.5863,0.6637,0.935,0,0,0,0,0,0,0,
4,False,False,False,0,1.4138,24.3023,34.3587,0.5936,0.9296,0,0,0,0,0,0,0,
5,False,False,False,0,1.4641,25.665,37.5765,0.6597,0.9749,0,0,0,0,0,0,0,
6,False,False,False,0,1.534,23.2198,35.6182,0.7184,0.9431,0,0,0,0,0,0,0,
7,False,False,False,0,1.4597,22.3645,32.6455,0.6052,0.981,0,0,0,0,0,0,0,
8,False,False,False,0,1.3544,21.8626,29.6109,0.6842,0.9659,0,0,0,0,0,0,0,
9,False,False,False,0,1.762,23.0514,40.616,0.3286,0.9745,0,0,0,0,0,0,0,
10,False,False,False,0,1.5156,26.0216,39.4396,0.6385,0.9758,0,0,0,0,0,0,0,
11,False,False,False,0,1.6111,24.936,40.1747,0.7007,0.9859,0,0,0,0,0,0,0,
12,False,False,False,0,1.3719,24.2413,33.2578,0.5964,0.9435,0,0,0,0,0,0,0,
13,False,False,False,0,1.3505,23.01,31.0751,0.7083,0.9448,0,0,0,0,0,0,0,
14,False,False,False,0,1.2574,22.5034,28.2957,0.7637,0.9801,0,0,0,0,0,0,0,
15,False,False,False,0,1.3119,21.2438,27.8699,0.7846,0.9646,0,0,0,0,0,0,0,
16,False,False,False,0,1.389,21.7016,30.1434,0.7343,0.9818,0,0,0,0,0,0,0,
17,False,False,False,0,1.4145,22.9054,32.3994,0.746,0.9872,0,0,0,0,0,0,0,
18,False,False,False,0,1.295,25.2758,32.7316,0.755,0.9728,0,0,0,0,0,0,0,
