fov_id,present,present_folded,diffuse_halo_flag,confidence,contrast_ratio,baseline,peak,area_fraction,solidity,anisotropy,radial_rho,r2_over_r1,diffuse_radius,diffuse_circularity,diffuse_centroid_x,diffuse_centroid_y,error
1,False,False,False,0,3.5306,21.6577,76.4654,0.0744,0.9922,0.38,0.4954,0.748,31.84,0.8851,0.6358,0.4684,
2,False,False,False,0,1.7728,20.3988,36.1638,0.694,0.9673,0,0,0,0,0,0,0,
3,False,False,False,0,1.8165,15.3061,27.8036,0.4841,0.9804,0,0,0,0,0,0,0,
4,False,False,False,0,1.3537,13.6027,18.4136,0.6713,0.9504,0,0,0,0,0,0,0,
5,False,False,False,0,1.4304,13.4367,19.2204,0.7526,0.9013,0,0,0,0,0,0,0,
6,False,False,False,0,1.3311,14.5489,19.3653,0.5891,0.9293,0,0,0,0,0,0,0,
7,False,False,False,0,1.3746,12.8455,17.6568,0.7312,0.976,0,0,0,0,0,0,0,
8,False,False,False,0,1.4915,12.9415,19.3023,0.5351,0.9813,0,0,0,0,0,0,0,
9,False,False,False,0,1.2918,13.1507,16.9881,0.7607,0.9207,0,0,0,0,0,0,0,
10,False,False,False,0,1.3129,13.4353,17.6392,0.6601,0.9688,0,0,0,0,0,0,0,
11,False,False,False,0,1.5506,13.3576,20.7128,0.5646,0.9361,0,0,0,0,0,0,0,
12,False,False,False,0,1.3371,13.7572,18.3943,0.7594,0.9486,0,0,0,0,0,0,0,
13,False,False,False,0,1.3232,14.3975,19.0514,0.7122,0.9531,0,0,0,0,0,0,0,
14,False,False,False,0,1.3223,14.0964,18.6402,0.7491,0.977,0,0,0,0,0,0,0,
15,False,False,False,0,1.2912,15.1939,19.6187,0.7508,0.9644,0,0,0,0,0,0,0,
16,False,False,False,0,1.2894,16.0791,20.7318,0.7074,0.9308,0,0,0,0,0,0,0,
17,False,False,False,0,1.4043,15.9272,22.3664,0.7245,0.9797,0,0,0,0,0,0,0,
18,False,False,False,0,1.3111,17.0772,22.3906,0.65,0.9234,0,0,0,0,0,0,0,
19,False,False,False,0,2.0222,20.199,40.8473,0.62,0.9955,0,0,0,0,0,0,0,
20,False,False,False,0,1.5577,18.5033,28.8218,0.5832,0.9802,0,0,0,0,0,0,0,
21,False,False,False,0,1.2233,15.7051,19.2121,0.5928,0.8247,0,0,0,0,0,0,0,
22,False,False,False,0,1.5271,13.8975,21.2227,0.4918,0.8874,0,0,0,0,0,0,0,
23,False,False,False,0,1.362,14.1171,19.2278,0.7571,0.9652,0,0,0,0,0,0,0,
24,False,False,False,0,1.4108,15.3293,21.6269,0.3463,0.9136,0,0,0,0,0,0,0,
25,False,False,False,0,1.3069,14.0102,18.3104,0.6796,0.9418,0,0,0,0,0,0,0,
26,False,False,False,0,1.3133,13.6603,17.9401,0.6495,0.9248,0,0,0,0,0,0,0,
27,False,False,False,0,1.5222,13.7098,20.8697,0.6318,0.9617,0,0,0,0,0,0,0,
28,False,False,False,0,1.5588,13.9181,21.6949,0.5056,0.925,0,0,0,0,0,0,0,
29,False,False,False,0,1.2839,13.474,17.2999,0.7533,0.9797,0,0,0,0,0,0,0,
30,False,False,False,0,1.3326,13.1946,17.5831,0.7328,0.963,0,0,0,0,0,0,0,
31,False,False,False,0,1.3712,13.7292,18.8261,0.69,0.958,0,0,0,0,0,0,0,
32,False,False,False,0,1.302,13.7218,17.8657,0.7413,0.9675,0,0,0,0,0,0,0,
33,False,False,False,0,1.2929,14.1668,18.3167,0.7485,0.9712,0,0,0,0,0,0,0,
34,False,False,False,0,1.4612,14.4263,21.0803,0.7083,0.9032,0,0,0,0,0,0,0,
35,False,False,False,0,1.4465,14.8503,21.4813,0.704,0.987,0,0,0,0,0,0,0,
36,False,False,False,0,1.243,16.6809,20.7338,0.5884,0.8686,0,0,0,0,0,0,0,
37,False,False,False,0,1.3597,16.389,22.2846,0.6807,0.9351,0,0,0,0,0,0,0,
38,False,False,False,0,1.3023,15.1079,19.6755,0.7388,0.9463,0,0,0,0,0,0,0,
39,False,False,False,0,1.423,14.5945,20.7677,0.3565,0.685,0,0,0,0,0,0,0,
40,False,False,False,0,1.3647,13.5465,18.4866,0.7229,0.9473,0,0,0,0,0,0,0,
41,False,False,False,0,1.275,13.7865,17.5773,0.764,0.9521,0,0,0,0,0,0,0,
42,False,False,False,0,1.2764,13.805,17.6212,0.8024,0.939,0,0,0,0,0,0,0,
43,False,False,False,0,1.2298,14.0588,17.29,0.6402,0.843,0,0,0,0,0,0,0,
44,False,False,False,0,1.2785,12.881,16.468,0.6992,0.971,0,0,0,0,0,0,0,
45,False,False,False,0,1.2482,12.6414,15.7789,0.666,0.9531,0,0,0,0,0,0,0,
46,False,False,False,0,1.2962,12.3581,16.0182,0.7263,0.9554,0,0,0,0,0,0,0,
47,False,False,False,0,1.4055,12.5243,17.6028,0.6728,0.9557,0,0,0,0,0,0,0,
48,False,False,False,0,1.2891,12.7471,16.4318,0.7539,0.9726,0,0,0,0,0,0,0,
49,False,False,False,0,1.2708,13.0817,16.6236,0.7834,0.9726,0,0,0,0,0,0,0,
50,False,False,False,0,1.5825,13.3549,21.1342,0.322,0.7308,0,0,0,0,0,0,0,
51,False,False,False,0,1.5228,14.0571,21.4068,0.5772,0.8925,0,0,0,0,0,0,0,
52,False,False,False,0,1.2909,15.0011,19.3643,0.7583,0.9809,0,0,0,0,0,0,0,
53,False,False,False,0,1.3439,15.0152,20.1794,0.7478,0.9843,0,0,0,0,0,0,0,
54,False,False,False,0,1.3653,16.01,21.8587,0.6655,0.9191,0,0,0,0,0,0,0,
55,False,False,False,0,1.4029,15.8103,22.1803,0.5199,0.8441,0,0,0,0,0,0,0,
56,False,False,False,0,1.3671,14.4746,19.7882,0.5978,0.8392,0,0,0,0,0,0,0,
57,False,False,False,0,1.2746,14.1137,17.9887,0.6961,0.9147,0,0,0,0,0,0,0,
58,False,False,False,0,1.3496,13.6742,18.4545,0.6659,0.9351,0,0,0,0,0,0,0,
59,False,False,False,0,1.3189,13.516,17.8262,0.7605,0.9518,0,0,0,0,0,0,0,
60,False,False,False,0,1.465,13.8513,20.2918,0.5318,0.8799,0,0,0,0,0,0,0,
61,False,False,False,0,1.2839,13.9932,17.9661,0.6472,0.9327,0,0,0,0,0,0,0,
62,False,False,False,0,1.3316,13.2675,17.6668,0.5587,0.8688,0,0,0,0,0,0,0,
