fov_id,present,present_folded,diffuse_halo_flag,confidence,contrast_ratio,baseline,peak,area_fraction,solidity,anisotropy,radial_rho,r2_over_r1,diffuse_radius,diffuse_circularity,diffuse_centroid_x,diffuse_centroid_y,error
1,True,True,False,0.2358,3.0198,25.0285,75.5799,0.0519,0.9902,0.1803,0,0.8414,25.73,0.8978,0.3681,0.3862,
2,False,False,False,0,1.4819,25.4343,37.6918,0.624,0.9537,0,0,0,0,0,0,0,
3,False,False,False,0,1.3174,27.2261,35.8677,0.5799,0.9261,0,0,0,0,0,0,0,
4,False,False,False,0,1.4806,27.812,41.1785,0.6112,0.9849,0,0,0,0,0,0,0,
5,False,False,False,0,1.4386,28.9591,41.6592,0.6518,0.9451,0,0,0,0,0,0,0,
6,False,False,False,0.2199,2.9577,30.3607,89.798,0.043,0.9907,0,0,0,29.95,0.8963,0.3679,0.7282,
7,False,False,False,0,1.3602,30.2441,41.1388,0.6825,0.9782,0,0,0,0,0,0,0,
8,False,False,False,0,1.3506,29.6809,40.0864,0.7113,0.9719,0,0,0,0,0,0,0,
9,False,False,False,0,1.405,27.1941,38.2085,0.7314,0.9825,0,0,0,0,0,0,0,
10,False,False,False,0,1.5611,27.4291,42.8197,0.6537,0.9779,0,0,0,0,0,0,0,
11,False,False,False,0,1.408,29.1548,41.0494,0.6195,0.9458,0,0,0,0,0,0,0,
12,False,False,False,0,1.3938,28.671,39.9618,0.6385,0.9801,0,0,0,0,0,0,0,
13,False,False,False,0,1.5507,28.974,44.9291,0.2095,0.9786,0,0,0,0,0,0,0,
14,False,False,False,0,1.2878,27.6868,35.6539,0.7706,0.8956,0,0,0,0,0,0,0,
15,False,False,False,0,1.3746,26.7748,36.8047,0.7506,0.9862,0,0,0,0,0,0,0,
16,False,False,False,0,1.3735,30.483,41.8679,0.7361,0.9614,0,0,0,0,0,0,0,
17,False,False,False,0,1.4027,32.88,46.1194,0.7183,0.9612,0,0,0,0,0,0,0,
18,False,False,False,0,1.403,34.1768,47.9496,0.6249,0.9807,0,0,0,0,0,0,0,
19,False,False,False,0,1.2973,22.7215,29.4761,0.6677,0.9641,0,0,0,0,0,0,0,
20,False,False,False,0,1.7677,23.213,41.0325,0.5116,0.9298,0,0,0,0,0,0,0,
21,False,False,False,0,1.3512,26.5279,35.8437,0.6615,0.9698,0,0,0,0,0,0,0,
22,False,False,False,0,1.344,25.7575,34.6171,0.7277,0.9669,0,0,0,0,0,0,0,
23,False,False,False,0,1.3665,26.9987,36.8934,0.7039,0.9687,0,0,0,0,0,0,0,
24,False,False,False,0,1.3649,29.2107,39.8695,0.6987,0.983,0,0,0,0,0,0,0,
25,False,False,False,0,1.3757,30.2544,41.6197,0.6633,0.9576,0,0,0,0,0,0,0,
26,False,False,False,0,1.3226,30.6379,40.5214,0.6593,0.9491,0,0,0,0,0,0,0,
27,False,False,False,0,1.3211,30.433,40.2035,0.691,0.9816,0,0,0,0,0,0,0,
28,False,False,False,0,1.3609,30.7313,41.8221,0.6291,0.9406,0,0,0,0,0,0,0,
29,False,False,False,0,1.3496,28.5954,38.5931,0.6312,0.9248,0,0,0,0,0,0,0,
30,False,False,False,0,1.2719,27.4008,34.8523,0.7134,0.9456,0,0,0,0,0,0,0,
31,False,False,False,0,1.345,26.516,35.6646,0.6745,0.963,0,0,0,0,0,0,0,
32,False,False,False,0,1.3879,25.4885,35.3751,0.7516,0.9451,0,0,0,0,0,0,0,
33,False,False,False,0,1.4379,25.9737,37.3473,0.7171,0.9703,0,0,0,0,0,0,0,
34,False,False,False,0,1.3934,28.8961,40.2639,0.7237,0.9376,0,0,0,0,0,0,0,
35,False,False,False,0,1.4347,29.9869,43.0223,0.6164,0.9866,0,0,0,0,0,0,0,
36,False,False,False,0,1.4464,29.2188,42.2616,0.6084,0.9703,0,0,0,0,0,0,0,
37,False,False,False,0,1.2844,21.043,27.0266,0.7907,0.9739,0,0,0,0,0,0,0,
38,False,False,False,0,1.9137,21.5242,41.1909,0.1399,0.7955,0,0,0,0,0,0,0,
39,False,False,False,0,1.3116,22.5703,29.6038,0.6235,0.9606,0,0,0,0,0,0,0,
40,False,False,False,0,1.3386,21.5595,28.86,0.7743,0.9896,0,0,0,0,0,0,0,
41,False,False,False,0,1.3357,23.6359,31.5711,0.744,0.9822,0,0,0,0,0,0,0,
42,False,False,False,0,1.3623,25.64,34.9287,0.7322,0.9713,0,0,0,0,0,0,0,
43,False,False,False,0,1.4279,27.5221,39.2995,0.6705,0.9746,0,0,0,0,0,0,0,
44,False,False,False,0,1.3509,28.4339,38.4105,0.7148,0.9658,0,0,0,0,0,0,0,
45,False,False,False,0,1.3539,30.1746,40.8535,0.7283,0.9098,0,0,0,0,0,0,0,
46,False,False,False,0,1.3981,29.6617,41.4706,0.5247,0.9455,0,0,0,0,0,0,0,
47,False,False,False,0,1.3309,27.9639,37.2159,0.6391,0.9657,0,0,0,0,0,0,0,
48,False,False,False,0,1.2685,26.9177,34.1462,0.6991,0.9475,0,0,0,0,0,0,0,
49,False,False,False,0,1.2992,25.1748,32.7061,0.5875,0.9612,0,0,0,0,0,0,0,
50,False,False,False,0,1.413,24.168,34.1505,0.687,0.9418,0,0,0,0,0,0,0,
51,False,False,False,0,1.396,23.6347,32.9942,0.7562,0.9746,0,0,0,0,0,0,0,
52,False,False,False,0,1.4712,26.8558,39.51,0.6412,0.973,0,0,0,0,0,0,0,
53,False,False,False,0,1.4283,28.6336,40.8988,0.648,0.9849,0,0,0,0,0,0,0,
54,False,False,False,0,1.428,27.8976,39.8385,0.6721,0.971,0,0,0,0,0,0,0,
55,False,False,False,0,3.0473,21.4827,65.4645,0.0391,0.9936,0.9141,0.2612,0.8183,19.79,0.7589,0.3642,0.95,
56,False,False,False,0,1.3558,22.5446,30.5666,0.5296,0.926,0,0,0,0,0,0,0,
57,False,False,False,0,1.3053,20.1388,26.2862,0.7691,0.9801,0,0,0,0,0,0,0,
58,False,False,False,0,1.4104,21.7241,30.6399,0.731,0.9715,0,0,0,0,0,0,0,
59,False,False,False,0,1.416,24.206,34.2756,0.6648,0.9496,0,0,0,0,0,0,0,
60,False,False,False,0,1.4619,24.6942,36.1,0.736,0.9692,0,0,0,0,0,0,0,
61,False,False,False,0,1.4205,26.8974,38.2068,0.6693,0.9773,0,0,0,0,0,0,0,
62,False,False,False,0,1.3572,27.8585,37.8106,0.6832,0.9522,0,0,0,0,0,0,0,
63,False,False,False,0,1.385,27.7259,38.4015,0.7312,0.9642,0,0,0,0,0,0,0,
