fov_id,present,present_folded,diffuse_halo_flag,confidence,contrast_ratio,baseline,peak,area_fraction,solidity,anisotropy,radial_rho,r2_over_r1,diffuse_radius,diffuse_circularity,diffuse_centroid_x,diffuse_centroid_y,error
1,False,False,False,0,1.4843,20.4122,30.298,0.7793,0.9592,0,0,0,0,0,0,0,
2,False,False,False,0,1.4376,20.4485,29.3967,0.7104,0.9437,0,0,0,0,0,0,0,
3,False,False,False,0,1.4308,19.7486,28.2554,0.7386,0.9766,0,0,0,0,0,0,0,
4,False,False,False,0,1.5708,19.6195,30.8187,0.7372,0.9546,0,0,0,0,0,0,0,
5,False,False,False,0,1.2512,20.2521,25.3396,0.6397,0.8673,0,0,0,0,0,0,0,
6,False,False,False,0,1.4807,17.3965,25.7594,0.6086,0.9372,0,0,0,0,0,0,0,
7,False,False,False,0,1.469,17.9197,26.3244,0.7019,0.9506,0,0,0,0,0,0,0,
8,False,False,False,0,1.3905,17.6343,24.5206,0.7676,0.8971,0,0,0,0,0,0,0,
9,False,False,False,0,1.4478,17.4966,25.3322,0.6596,0.9802,0,0,0,0,0,0,0,
10,False,False,False,0,1.5366,16.7685,25.7658,0.7494,0.8844,0,0,0,0,0,0,0,
11,False,False,False,0,1.2928,19.1873,24.8048,0.6617,0.9227,0,0,0,0,0,0,0,
12,False,False,False,0,1.5485,17.3595,26.8817,0.631,0.9757,0,0,0,0,0,0,0,
13,False,False,False,0,1.4182,18.4508,26.1665,0.7141,0.8718,0,0,0,0,0,0,0,
14,False,False,False,0,1.3819,17.7315,24.5035,0.7407,0.9341,0,0,0,0,0,0,0,
15,False,False,False,0,1.3717,18.4387,25.2915,0.7292,0.9576,0,0,0,0,0,0,0,
16,False,False,False,0.0784,2.4057,19.7859,47.5997,0.0286,0.9917,0,0,0,4.03,0.7287,0.9875,0.9901,
17,True,True,False,0.5978,4.4314,19.3926,85.9361,0.1585,0.6901,0.3259,0,0.4857,68.09,0.3207,0.3471,0.7898,
18,False,False,False,0,3.2069,16.5942,53.2159,0.0477,0.9913,0.8153,0.5269,0.7417,8.9,0.861,0.3324,0.6178,
19,False,False,False,0,1.3912,21.4514,29.8435,0.772,0.9816,0,0,0,0,0,0,0,
20,False,False,False,0,1.3761,21.5097,29.5999,0.7119,0.9599,0,0,0,0,0,0,0,
21,False,False,False,0,1.3787,20.1034,27.7159,0.7743,0.9685,0,0,0,0,0,0,0,
22,False,False,False,0,1.2943,20.9501,27.1165,0.7812,0.9767,0,0,0,0,0,0,0,
23,False,False,False,0,1.2664,20.085,25.4363,0.6573,0.9628,0,0,0,0,0,0,0,
24,False,False,False,0,1.3315,17.5243,23.3335,0.699,0.9621,0,0,0,0,0,0,0,
25,False,False,False,0,1.4161,17.7343,25.1135,0.7315,0.9744,0,0,0,0,0,0,0,
26,False,False,False,0,1.3752,18.6712,25.6758,0.7628,0.9774,0,0,0,0,0,0,0,
27,False,False,False,0,1.3441,18.842,25.3264,0.7727,0.9828,0,0,0,0,0,0,0,
28,False,False,False,0,1.3447,18.4405,24.7976,0.7906,0.9668,0,0,0,0,0,0,0,
29,False,False,False,0,1.2661,18.4032,23.3007,0.789,0.9718,0,0,0,0,0,0,0,
30,False,False,False,0,1.3277,17.7236,23.5321,0.7832,0.9867,0,0,0,0,0,0,0,
31,False,False,False,0,1.3236,17.7014,23.4304,0.7193,0.9522,0,0,0,0,0,0,0,
32,False,False,False,0,1.4578,17.586,25.6374,0.6251,0.9839,0,0,0,0,0,0,0,
33,False,False,False,0,1.5393,17.8406,27.4613,0.5878,0.8043,0,0,0,0,0,0,0,
34,False,False,False,0.0011,2.1045,18.9254,39.8276,0.2416,0.6766,0,0,0,0,0,0,0,
35,False,False,False,0.1531,2.6972,19.2036,51.7953,0.0187,0.9894,0,0,0,10.78,0.6353,0.0318,0.0166,
36,False,False,False,0,1.3658,16.326,22.2974,0.7571,0.9659,0,0,0,0,0,0,0,
37,False,False,False,0,1.3376,21.2109,28.3709,0.7763,0.9757,0,0,0,0,0,0,0,
38,False,False,False,0,1.3845,20.8749,28.9022,0.7536,0.9848,0,0,0,0,0,0,0,
39,False,False,False,0,1.4,21.1017,29.5434,0.696,0.9606,0,0,0,0,0,0,0,
40,False,False,False,0,1.3637,21.0067,28.6478,0.7079,0.9568,0,0,0,0,0,0,0,
41,False,False,False,0,1.2847,19.4984,25.0499,0.7768,0.9682,0,0,0,0,0,0,0,
42,False,False,False,0,1.402,18.0034,25.2415,0.7659,0.9823,0,0,0,0,0,0,0,
43,False,False,False,0,1.3834,18.9144,26.1667,0.7949,0.9753,0,0,0,0,0,0,0,
44,False,False,False,0,1.3349,19.3553,25.8378,0.7737,0.9849,0,0,0,0,0,0,0,
45,False,False,False,0,1.3072,19.0423,24.8913,0.7862,0.9829,0,0,0,0,0,0,0,
46,False,False,False,0,1.2761,18.353,23.4212,0.7902,0.9805,0,0,0,0,0,0,0,
47,False,False,False,0,1.2858,18.3599,23.6067,0.6965,0.9447,0,0,0,0,0,0,0,
48,False,False,False,0,1.2736,17.6537,22.4833,0.7793,0.9788,0,0,0,0,0,0,0,
49,False,False,False,0,1.347,17.1375,23.0842,0.7587,0.9754,0,0,0,0,0,0,0,
50,False,False,False,0,1.3515,18.0109,24.3415,0.7932,0.9299,0,0,0,0,0,0,0,
51,False,False,False,0,1.265,18.7009,23.6572,0.7148,0.9731,0,0,0,0,0,0,0,
52,False,False,False,0,1.4975,18.3575,27.4895,0.7424,0.9798,0,0,0,0,0,0,0,
53,False,False,False,0,1.3302,18.2837,24.3203,0.5078,0.8647,0,0,0,0,0,0,0,
54,False,False,False,0,1.4025,16.7999,23.5621,0.7023,0.9694,0,0,0,0,0,0,0,
55,False,False,False,0,1.3102,22.1176,28.9794,0.7578,0.9651,0,0,0,0,0,0,0,
56,False,False,False,0,1.3663,20.7627,28.3678,0.7164,0.96,0,0,0,0,0,0,0,
57,False,False,False,0,1.3989,20.8314,29.1413,0.7294,0.9708,0,0,0,0,0,0,0,
58,False,False,False,0,1.3982,20.9449,29.2849,0.7491,0.9724,0,0,0,0,0,0,0,
59,False,False,False,0,1.4217,21.8679,31.0902,0.6798,0.9879,0,0,0,0,0,0,0,
60,False,False,False,0,1.5036,20.7335,31.1738,0.6854,0.9851,0,0,0,0,0,0,0,
61,False,False,False,0,1.6676,21.3606,35.6213,0.5592,0.9683,0,0,0,0,0,0,0,
62,False,False,False,0,1.3744,20.5103,28.1901,0.7236,0.9789,0,0,0,0,0,0,0,
63,False,False,False,0,1.4021,19.5918,27.4699,0.7061,0.9569,0,0,0,0,0,0,0,
64,False,False,False,0,1.4239,18.6872,26.6081,0.6452,0.9154,0,0,0,0,0,0,0,
65,False,False,False,0,1.5093,18.3522,27.6981,0.5701,0.9583,0,0,0,0,0,0,0,
66,False,False,False,0,1.4488,18.1823,26.3417,0.6404,0.9173,0,0,0,0,0,0,0,
67,False,False,False,0,1.4341,18.0885,25.9402,0.6332,0.964,0,0,0,0,0,0,0,
68,False,False,False,0,1.4616,17.489,25.5623,0.5883,0.9321,0,0,0,0,0,0,0,
69,False,False,False,0,1.3852,18.345,25.4106,0.6212,0.9482,0,0,0,0,0,0,0,
70,False,False,False,0,1.5079,18.7862,28.3283,0.7452,0.9649,0,0,0,0,0,0,0,
71,False,False,False,0,1.2559,17.7682,22.3149,0.7395,0.9548,0,0,0,0,0,0,0,
72,False,False,False,0.2177,2.949,16.4751,48.5856,0.0426,0.9902,0,0,0,0,0,0,0,
73,False,False,False,0,1.3128,20.3984,26.7795,0.7653,0.9777,0,0,0,0,0,0,0,
74,False,False,False,0,1.3107,19.4651,25.5121,0.7755,0.9784,0,0,0,0,0,0,0,
75,False,False,False,0,1.327,19.2055,25.4865,0.7528,0.9776,0,0,0,0,0,0,0,
76,False,False,False,0,1.3594,19.7664,26.8714,0.7433,0.9882,0,0,0,0,0,0,0,
