fov_id,present,present_folded,diffuse_halo_flag,confidence,contrast_ratio,baseline,peak,area_fraction,solidity,anisotropy,radial_rho,r2_over_r1,diffuse_radius,diffuse_circularity,diffuse_centroid_x,diffuse_centroid_y,error
1,False,False,False,0,1.7544,18.9116,33.1795,0.5971,0.9118,0,0,0,0,0,0,0,
2,False,False,False,0,1.4174,19.6952,27.916,0.8164,0.995,0,0,0,0,0,0,0,
3,False,False,False,0,1.3861,19.9831,27.6981,0.7701,0.9634,0,0,0,0,0,0,0,
4,False,False,False,0,1.4945,20.4537,30.569,0.7084,0.9769,0,0,0,0,0,0,0,
5,False,False,False,0,1.5595,20.4294,31.8595,0.7734,0.9735,0,0,0,0,0,0,0,
6,False,False,False,0,1.5312,20.2416,30.9931,0.7764,0.9795,0,0,0,0,0,0,0,
7,False,False,False,0,1.5382,19.5635,30.0922,0.8175,0.9937,0,0,0,0,0,0,0,
8,False,False,False,0,1.6112,19.4812,31.3889,0.7406,0.9767,0,0,0,0,0,0,0,
9,False,False,False,0.0207,2.1807,19.6396,42.8289,0.6028,0.9735,0,0,0,0,0,0,0,
10,False,False,False,0,1.7412,19.3502,33.6929,0.7756,0.9771,0,0,0,0,0,0,0,
11,False,False,False,0,1.8175,19.0235,34.5756,0.8005,0.9966,0,0,0,0,0,0,0,
12,False,False,False,0,1.7868,18.3623,32.8105,0.8068,0.997,0,0,0,0,0,0,0,
13,False,False,False,0,1.8581,18.7722,34.8814,0.7833,0.9954,0,0,0,0,0,0,0,
14,False,False,False,0,1.8411,19.995,36.8134,0.7484,0.9963,0,0,0,0,0,0,0,
15,False,False,False,0,1.6748,21.235,35.5645,0.7356,0.9813,0,0,0,0,0,0,0,
16,False,False,False,0,1.6258,21.9595,35.7015,0.7578,0.9857,0,0,0,0,0,0,0,
17,False,False,False,0,1.469,25.1309,36.9184,0.7649,0.9251,0,0,0,0,0,0,0,
18,False,False,False,0,1.3623,28.0249,38.1775,0.7998,0.9691,0,0,0,0,0,0,0,
19,False,False,False,0,1.4242,21.0266,29.9465,0.6978,0.9649,0,0,0,0,0,0,0,
20,False,False,False,0,1.3279,22.6963,30.1394,0.7409,0.982,0,0,0,0,0,0,0,
21,False,False,False,0,1.2654,22.4334,28.387,0.8033,0.9688,0,0,0,0,0,0,0,
22,False,False,False,0,1.3699,22.2472,30.4761,0.7887,0.9734,0,0,0,0,0,0,0,
23,False,False,False,0,1.3334,24.1111,32.1501,0.7726,0.9764,0,0,0,0,0,0,0,
24,False,False,False,0,1.323,24.0606,31.8326,0.7625,0.9771,0,0,0,0,0,0,0,
25,False,False,False,0,1.4075,24.5892,34.61,0.6792,0.9631,0,0,0,0,0,0,0,
26,False,False,False,0,1.2912,24.1036,31.1219,0.7877,0.9751,0,0,0,0,0,0,0,
