fov_id,present,present_folded,diffuse_halo_flag,confidence,contrast_ratio,baseline,peak,area_fraction,solidity,anisotropy,radial_rho,r2_over_r1,diffuse_radius,diffuse_circularity,diffuse_centroid_x,diffuse_centroid_y,error
1,False,False,False,0,1.6876,25.6346,43.2615,0.6867,0.9742,0,0,0,0,0,0,0,
2,False,False,False,0,1.8549,23.8789,44.2925,0.7119,0.9865,0,0,0,0,0,0,0,
3,False,False,False,0,1.7457,24.3251,42.4645,0.6637,0.9844,0,0,0,0,0,0,0,
4,False,False,False,0,1.8143,24.6547,44.7299,0.6695,0.9858,0,0,0,0,0,0,0,
5,False,False,False,0,1.791,24.6271,44.1068,0.6765,0.9862,0,0,0,0,0,0,0,
6,False,False,False,0,1.8105,24.2342,43.877,0.6532,0.9909,0,0,0,0,0,0,0,
7,False,True,True,0.2078,2.9106,25.9977,75.668,0.5165,0.9945,0,0,0,86.81,0.8905,0.3721,0.7057,
8,False,False,False,0,1.775,24.5618,43.5982,0.6434,0.986,0,0,0,0,0,0,0,
9,False,False,False,0,1.8485,22.0021,40.6701,0.6679,0.9848,0,0,0,0,0,0,0,
10,False,False,False,0,1.8185,19.2532,35.0117,0.5045,0.9813,0,0,0,0,0,0,0,
11,False,False,False,0,2.0105,20.9484,42.1165,0.4997,0.946,0,0,0,0,0,0,0,
12,False,False,False,0,1.6912,24.5974,41.5987,0.6774,0.9878,0,0,0,0,0,0,0,
13,False,False,False,0,1.7135,25.0734,42.9635,0.6785,0.9854,0,0,0,0,0,0,0,
14,False,False,False,0,1.8685,22.0382,41.1788,0.7064,0.989,0,0,0,0,0,0,0,
15,False,False,False,0,1.2721,16.3835,20.8423,0.6075,0.8211,0,0,0,0,0,0,0,
16,False,False,False,0,1.3998,14.3538,20.092,0.671,0.9523,0,0,0,0,0,0,0,
17,False,False,False,0,1.2737,15.2004,19.3605,0.7536,0.953,0,0,0,0,0,0,0,
18,False,False,False,0,1.306,15.7607,20.5828,0.6597,0.9495,0,0,0,0,0,0,0,
19,False,False,False,0,1.7281,25.2011,43.5491,0.6752,0.9782,0,0,0,0,0,0,0,
20,False,False,False,0,1.7096,24.131,41.255,0.7066,0.9804,0,0,0,0,0,0,0,
21,False,False,False,0,1.6446,23.7437,39.0493,0.6832,0.9756,0,0,0,0,0,0,0,
22,False,False,False,0,1.7,23.8577,40.5583,0.7153,0.9789,0,0,0,0,0,0,0,
23,False,False,False,0,1.6154,24.9487,40.3029,0.6584,0.9864,0,0,0,0,0,0,0,
24,False,False,False,0,1.7154,23.7047,40.6634,0.7063,0.9912,0,0,0,0,0,0,0,
25,False,False,False,0.0117,2.1455,23.5717,50.5737,0.5748,0.9869,0,0,0,0,0,0,0,
26,False,False,False,0,1.717,24.2506,41.6384,0.6663,0.989,0,0,0,0,0,0,0,
27,False,False,False,0,1.8163,21.8964,39.7701,0.6886,0.9838,0,0,0,0,0,0,0,
28,False,False,False,0,1.6452,17.6315,29.0069,0.69,0.9833,0,0,0,0,0,0,0,
29,False,False,False,0,1.5093,18.8975,28.5225,0.6203,0.9812,0,0,0,0,0,0,0,
30,False,False,False,0,1.7072,24.29,41.4677,0.6462,0.9856,0,0,0,0,0,0,0,
31,False,False,False,0,1.7146,24.0243,41.192,0.6735,0.9868,0,0,0,0,0,0,0,
32,False,False,False,0,1.7032,24.5773,41.8605,0.6702,0.9795,0,0,0,0,0,0,0,
33,False,False,False,0,1.5866,16.6265,26.38,0.4314,0.9294,0,0,0,0,0,0,0,
34,False,False,False,0,1.3332,14.2945,19.0572,0.7012,0.9788,0,0,0,0,0,0,0,
35,False,False,False,0,1.2468,14.4507,18.0171,0.6568,0.9708,0,0,0,0,0,0,0,
36,False,False,False,0,1.318,14.5184,19.1353,0.6843,0.9385,0,0,0,0,0,0,0,
37,False,False,False,0,1.6835,22.1973,37.3681,0.697,0.98,0,0,0,0,0,0,0,
38,False,False,False,0,1.7241,22.0558,38.0256,0.6925,0.9938,0,0,0,0,0,0,0,
39,False,False,False,0,1.6431,21.5107,35.3448,0.7129,0.9913,0,0,0,0,0,0,0,
40,False,False,False,0,1.6646,22.3915,37.2738,0.6765,0.9905,0,0,0,0,0,0,0,
41,False,False,False,0,1.6758,22.8908,38.3605,0.7005,0.9863,0,0,0,0,0,0,0,
42,False,False,False,0,1.6008,23.5214,37.6526,0.7001,0.9855,0,0,0,0,0,0,0,
43,False,False,False,0,1.6074,23.8147,38.2798,0.691,0.9816,0,0,0,0,0,0,0,
44,False,False,False,0,1.6942,23.0638,39.0743,0.7211,0.9754,0,0,0,0,0,0,0,
45,False,False,False,0,1.8185,21.4166,38.9461,0.6768,0.9929,0,0,0,0,0,0,0,
46,False,False,False,0,1.6722,19.6512,32.8602,0.6418,0.9835,0,0,0,0,0,0,0,
47,False,False,False,0,1.5924,20.0712,31.9608,0.6671,0.94,0,0,0,0,0,0,0,
48,False,False,False,0,1.6475,23.1654,38.1646,0.6847,0.983,0,0,0,0,0,0,0,
49,False,False,False,0,1.7018,22.3509,38.0373,0.7046,0.9833,0,0,0,0,0,0,0,
50,False,False,False,0,1.8393,20.9578,38.5471,0.6797,0.9896,0,0,0,0,0,0,0,
51,False,False,False,0,1.5975,15.5895,24.9035,0.4909,0.9893,0,0,0,0,0,0,0,
52,False,False,False,0,1.3446,14.1143,18.9787,0.6334,0.9723,0,0,0,0,0,0,0,
53,False,False,False,0,1.2736,14.0811,17.9339,0.6091,0.9404,0,0,0,0,0,0,0,
54,False,False,False,0,1.3376,14.118,18.8844,0.6143,0.9105,0,0,0,0,0,0,0,
55,False,False,False,0,1.729,21.7304,37.572,0.6629,0.9896,0,0,0,0,0,0,0,
56,False,False,False,0,1.8405,20.6589,38.0228,0.7169,0.9867,0,0,0,0,0,0,0,
57,False,False,False,0,1.698,20.8377,35.3825,0.7041,0.9911,0,0,0,0,0,0,0,
58,False,False,False,0,1.6687,21.7093,36.2267,0.6644,0.9874,0,0,0,0,0,0,0,
59,False,False,False,0,1.6603,22.0577,36.6219,0.6857,0.9479,0,0,0,0,0,0,0,
60,False,False,False,0.0249,2.1972,20.9947,46.1293,0.5147,0.9747,0,0,0,0,0,0,0,
61,False,False,False,0,1.7011,24.9378,42.4213,0.6218,0.9808,0,0,0,0,0,0,0,
62,False,False,False,0,1.7559,21.4317,37.6316,0.724,0.9757,0,0,0,0,0,0,0,
63,False,False,False,0,1.8369,19.1344,35.1474,0.7021,0.989,0,0,0,0,0,0,0,
64,False,False,False,0,1.4972,17.0899,25.5866,0.6993,0.975,0,0,0,0,0,0,0,
65,False,False,False,0,1.4812,19.1252,28.3273,0.5934,0.9785,0,0,0,0,0,0,0,
66,False,False,False,0,1.6026,22.0499,35.3371,0.6918,0.9836,0,0,0,0,0,0,0,
67,False,False,False,0,1.6681,19.5376,32.5913,0.7366,0.9902,0,0,0,0,0,0,0,
68,False,False,False,0,1.483,16.3934,24.3117,0.7493,0.9708,0,0,0,0,0,0,0,
69,False,False,False,0,1.3221,14.3376,18.9558,0.395,0.9555,0,0,0,0,0,0,0,
70,False,False,False,0,1.3032,13.035,16.9868,0.6587,0.9484,0,0,0,0,0,0,0,
71,False,False,False,0,1.3213,12.9254,17.0781,0.5933,0.9562,0,0,0,0,0,0,0,
72,False,False,False,0,1.253,12.948,16.2237,0.6231,0.9673,0,0,0,0,0,0,0,
73,False,False,False,0,1.6848,22.4302,37.7906,0.7356,0.9869,0,0,0,0,0,0,0,
74,False,False,False,0,1.8784,21.3726,40.1469,0.7188,0.9847,0,0,0,0,0,0,0,
75,False,False,False,0,1.7024,21.1278,35.9679,0.7512,0.9819,0,0,0,0,0,0,0,
76,False,False,False,0,1.7535,22.3905,39.262,0.679,0.9875,0,0,0,0,0,0,0,
77,False,False,False,0,1.7302,21.9585,37.9928,0.728,0.9855,0,0,0,0,0,0,0,
78,False,False,False,0,1.7687,21.4454,37.93,0.7418,0.9838,0,0,0,0,0,0,0,
79,False,False,False,0,1.6356,22.7318,37.1796,0.7372,0.9782,0,0,0,0,0,0,0,
