fov_id,present,present_folded,diffuse_halo_flag,confidence,contrast_ratio,baseline,peak,area_fraction,solidity,anisotropy,radial_rho,r2_over_r1,diffuse_radius,diffuse_circularity,diffuse_centroid_x,diffuse_centroid_y,error
1,False,False,False,0,1.3874,15.3182,21.2517,0.6388,0.928,0,0,0,0,0,0,0,
2,False,False,False,0,1.2782,13.4733,17.2219,0.7485,0.9455,0,0,0,0,0,0,0,
3,False,False,False,0,1.7539,13.5119,23.6987,0.0584,0.9906,0,0,0,0,0,0,0,
4,False,False,False,0.025,2.1975,13.2285,29.0691,0.0411,0.9897,0,0,0,0,0,0,0,
5,False,False,False,0,1.4341,12.8913,18.4876,0.6531,0.9601,0,0,0,0,0,0,0,
6,False,False,False,0,1.2687,13.2338,16.7903,0.7601,0.9691,0,0,0,0,0,0,0,
7,False,False,False,0,1.2819,13.1333,16.8354,0.7467,0.9696,0,0,0,0,0,0,0,
8,False,False,False,0,1.3837,13.0726,18.0881,0.7426,0.994,0,0,0,0,0,0,0,
9,False,False,False,0,1.4791,13.9487,20.6308,0.4505,0.7631,0,0,0,0,0,0,0,
10,False,False,False,0,1.3119,14.0146,18.3852,0.7596,0.9915,0,0,0,0,0,0,0,
11,False,False,False,0,1.239,14.1204,17.4949,0.8016,0.9855,0,0,0,0,0,0,0,
12,False,False,False,0,1.2706,14.0539,17.8569,0.7516,0.9818,0,0,0,0,0,0,0,
13,False,False,False,0,1.2344,13.6161,16.8083,0.7838,0.9881,0,0,0,0,0,0,0,
14,False,False,False,0,1.611,13.6566,22.0005,0.4102,0.9631,0,0,0,0,0,0,0,
15,False,False,False,0,1.2069,13.5329,16.3331,0.7637,0.9755,0,0,0,0,0,0,0,
16,False,False,False,0,1.3407,13.3188,17.8572,0.7425,0.9342,0,0,0,0,0,0,0,
17,False,False,False,0,1.3979,13.5492,18.9402,0.7533,0.9811,0,0,0,0,0,0,0,
18,False,False,False,0,1.465,14.6153,21.4121,0.375,0.8025,0,0,0,0,0,0,0,
19,False,False,False,0,1.6255,14.8736,24.1767,0.775,0.9526,0,0,0,0,0,0,0,
20,False,False,False,0,1.3901,15.0009,20.852,0.4443,0.9342,0,0,0,0,0,0,0,
21,False,False,False,0,1.2358,13.1815,16.2902,0.7203,0.968,0,0,0,0,0,0,0,
22,False,False,False,0,1.2767,12.5635,16.0405,0.751,0.985,0,0,0,0,0,0,0,
23,False,False,False,0,1.3315,13.1759,17.5439,0.7589,0.9718,0,0,0,0,0,0,0,
24,False,False,False,0,1.2464,13.0993,16.3272,0.733,0.957,0,0,0,0,0,0,0,
25,False,False,False,0,1.2999,12.9057,16.7763,0.7574,0.986,0,0,0,0,0,0,0,
26,False,False,False,0,1.3243,13.3288,17.651,0.7086,0.9834,0,0,0,0,0,0,0,
27,False,False,False,0,1.2805,13.776,17.6405,0.7392,0.9714,0,0,0,0,0,0,0,
28,False,False,False,0,1.2573,14.1412,17.7798,0.7872,0.9889,0,0,0,0,0,0,0,
29,False,False,False,0,1.2604,14.1447,17.8276,0.7709,0.969,0,0,0,0,0,0,0,
30,False,False,False,0,1.2944,13.7403,17.7861,0.7694,0.9837,0,0,0,0,0,0,0,
31,False,False,False,0,1.2424,13.4713,16.7364,0.7872,0.9723,0,0,0,0,0,0,0,
32,False,False,False,0,1.4887,13.1016,19.5045,0.4827,0.8551,0,0,0,0,0,0,0,
33,False,False,False,0,1.5044,13.059,19.6454,0.6696,0.9654,0,0,0,0,0,0,0,
34,True,True,False,1,12.6841,14.9734,189.923,0.1136,0.8662,0.2538,0,1.6988,84.81,0.6875,0.4515,0.7444,
