fov_id,present,present_folded,diffuse_halo_flag,confidence,contrast_ratio,baseline,peak,area_fraction,solidity,anisotropy,radial_rho,r2_over_r1,diffuse_radius,diffuse_circularity,diffuse_centroid_x,diffuse_centroid_y,error
1,False,False,False,0,1.5539,13.5325,21.0286,0.4953,0.7831,0,0,0,0,0,0,0,
2,False,False,False,0,1.5269,13.8906,21.2094,0.4661,0.9353,0,0,0,0,0,0,0,
3,False,False,False,0,1.3978,14.0739,19.6728,0.4774,0.8512,0,0,0,0,0,0,0,
4,False,False,False,0,1.2507,13.8758,17.3548,0.7552,0.9856,0,0,0,0,0,0,0,
5,False,False,False,0,1.3261,14.1091,18.7098,0.7028,0.9519,0,0,0,0,0,0,0,
6,False,False,False,0,1.3179,13.6353,17.97,0.711,0.9598,0,0,0,0,0,0,0,
7,False,False,False,0,1.2555,13.3967,16.8191,0.7676,0.9847,0,0,0,0,0,0,0,
8,False,False,False,0,1.3118,13.734,18.0162,0.7249,0.9719,0,0,0,0,0,0,0,
9,False,False,False,0,1.2806,13.7602,17.6206,0.7537,0.9726,0,0,0,0,0,0,0,
10,False,False,False,0,1.5703,14.0092,21.998,0.5306,0.9393,0,0,0,0,0,0,0,
11,False,False,False,0,1.4273,14.5379,20.7494,0.6928,0.96,0,0,0,0,0,0,0,
12,False,False,False,0,1.3399,14.8642,19.9158,0.7546,0.975,0,0,0,0,0,0,0,
13,False,False,False,0,2.0895,14.7354,30.7898,0.0522,0.9881,0,0,0,0,0,0,0,
14,False,False,False,0,2.0986,14.8997,31.2677,0.054,0.9903,0,0,0,0,0,0,0,
15,False,False,False,0.0436,2.2699,14.6316,33.2124,0.0235,0.9906,0,0,0,0,0,0,0,
16,False,False,False,0,1.9175,14.5888,27.9741,0.0198,0.9873,0,0,0,0,0,0,0,
17,False,False,False,0,1.6393,14.1713,23.2304,0.1887,0.8022,0,0,0,0,0,0,0,
18,False,False,False,0,1.3022,14.0537,18.3007,0.6563,0.8953,0,0,0,0,0,0,0,
19,False,False,False,0,1.4896,13.3297,19.8565,0.613,0.9587,0,0,0,0,0,0,0,
20,False,False,False,0,1.5536,13.7321,21.3336,0.4309,0.6756,0,0,0,0,0,0,0,
21,False,False,False,0,1.29,13.6995,17.672,0.7171,0.9216,0,0,0,0,0,0,0,
22,False,False,False,0,1.3156,13.5692,17.8518,0.7314,0.9599,0,0,0,0,0,0,0,
23,False,False,False,0,1.2724,13.8298,17.5967,0.8147,0.9604,0,0,0,0,0,0,0,
24,False,False,False,0,1.259,13.253,16.6851,0.7986,0.9278,0,0,0,0,0,0,0,
25,False,False,False,0,1.3483,13.126,17.6981,0.6965,0.9597,0,0,0,0,0,0,0,
26,False,False,False,0,1.2484,13.2844,16.5837,0.7708,0.9731,0,0,0,0,0,0,0,
27,False,False,False,0,1.3287,13.2163,17.5607,0.6785,0.9699,0,0,0,0,0,0,0,
28,False,False,False,0,1.4597,13.6979,19.995,0.6764,0.9611,0,0,0,0,0,0,0,
29,False,False,False,0,1.3901,14.5996,20.2955,0.739,0.9835,0,0,0,0,0,0,0,
30,False,False,False,0,1.2544,15.0203,18.8408,0.7902,0.935,0,0,0,0,0,0,0,
31,False,False,False,0,1.2657,14.6883,18.5914,0.7442,0.9772,0,0,0,0,0,0,0,
32,False,False,False,0,1.2495,14.6917,18.3575,0.7585,0.984,0,0,0,0,0,0,0,
33,False,False,False,0,1.4261,14.5737,20.7833,0.6437,0.9795,0,0,0,0,0,0,0,
34,False,False,False,0,1.4837,14.6751,21.7733,0.3073,0.7395,0,0,0,0,0,0,0,
35,False,False,False,0,1.3149,14.2904,18.7904,0.7125,0.9139,0,0,0,0,0,0,0,
36,False,False,False,0,1.4812,13.8141,20.461,0.5716,0.9746,0,0,0,0,0,0,0,
37,False,False,False,0,1.6517,13.3297,22.0167,0.5382,0.8099,0,0,0,0,0,0,0,
38,False,False,False,0,1.656,13.6544,22.6122,0.5457,0.8229,0,0,0,0,0,0,0,
39,False,False,False,0,1.3461,14.0295,18.8856,0.6847,0.822,0,0,0,0,0,0,0,
40,False,False,False,0,1.7517,13.1086,22.9622,0.4313,0.7331,0,0,0,0,0,0,0,
41,False,False,False,0,1.5204,13.7254,20.8685,0.5762,0.8148,0,0,0,0,0,0,0,
42,False,False,False,0,1.3643,13.2356,18.0569,0.7201,0.9028,0,0,0,0,0,0,0,
43,False,False,False,0,1.3672,13.2207,18.0752,0.7071,0.901,0,0,0,0,0,0,0,
