fov_id,present,present_folded,diffuse_halo_flag,confidence,contrast_ratio,baseline,peak,area_fraction,solidity,anisotropy,radial_rho,r2_over_r1,diffuse_radius,diffuse_circularity,diffuse_centroid_x,diffuse_centroid_y,error
1,False,False,False,0,1.3911,26.6272,37.0412,0.6814,0.9637,0,0,0,0,0,0,0,
2,False,False,False,0,1.4252,27.67,39.4351,0.6547,0.9769,0,0,0,0,0,0,0,
3,False,False,False,0,1.459,27.5513,40.198,0.6485,0.9878,0,0,0,0,0,0,0,
4,False,False,False,0,1.6822,30.5306,51.36,0.6348,0.9896,0,0,0,0,0,0,0,
5,False,False,False,0,1.7091,28.62,48.9137,0.6978,0.989,0,0,0,0,0,0,0,
6,False,False,False,0,1.6253,24.4735,39.7778,0.7,0.9785,0,0,0,0,0,0,0,
7,False,False,False,0,1.4799,25.9226,38.3619,0.6045,0.9865,0,0,0,0,0,0,0,
8,False,False,False,0,1.5959,30.1836,48.1704,0.6562,0.9872,0,0,0,0,0,0,0,
9,False,False,False,0,1.6542,31.3177,51.805,0.6328,0.9865,0,0,0,0,0,0,0,
10,False,False,False,0,1.512,22.6786,34.2891,0.3013,0.8622,0,0,0,0,0,0,0,
11,False,False,False,0,1.297,18.549,24.0583,0.7869,0.9869,0,0,0,0,0,0,0,
12,False,False,False,0,1.4293,18.4526,26.3746,0.7312,0.9648,0,0,0,0,0,0,0,
13,True,True,False,0.2683,3.1464,18.9899,59.7492,0.0401,0.991,0.3208,0,0.8525,16.39,0.9033,0.3495,0.7588,
14,False,False,False,0,1.3033,19.528,25.4518,0.765,0.9754,0,0,0,0,0,0,0,
15,False,False,False,0,1.2942,19.5614,25.3165,0.6588,0.976,0,0,0,0,0,0,0,
16,False,False,False,0,1.4911,18.4896,27.57,0.7624,0.9774,0,0,0,0,0,0,0,
17,False,False,False,0,1.369,20.3632,27.8778,0.7968,0.9746,0,0,0,0,0,0,0,
18,False,False,False,0,1.4257,20.9968,29.9361,0.7547,0.9677,0,0,0,0,0,0,0,
19,False,False,False,0,1.4291,26.9043,38.4479,0.6594,0.9664,0,0,0,0,0,0,0,
20,False,False,False,0,1.6231,27.2012,44.1491,0.6204,0.9903,0,0,0,0,0,0,0,
21,False,False,False,0,1.6173,27.1207,43.8627,0.6014,0.9894,0,0,0,0,0,0,0,
22,False,False,False,0,1.6264,30.5189,49.6366,0.6623,0.9611,0,0,0,0,0,0,0,
23,False,False,False,0,1.7918,29.6849,53.1889,0.7035,0.9827,0,0,0,0,0,0,0,
24,False,False,False,0,1.5545,26.9507,41.8952,0.729,0.9568,0,0,0,0,0,0,0,
25,False,False,False,0,1.5072,28.1327,42.4021,0.6402,0.9791,0,0,0,0,0,0,0,
26,False,False,False,0,1.5624,31.2898,48.8871,0.6743,0.9876,0,0,0,0,0,0,0,
27,False,False,False,0,1.6008,32.4507,51.9486,0.6754,0.9839,0,0,0,0,0,0,0,
28,False,False,False,0,1.338,22.7326,30.4163,0.338,0.947,0,0,0,0,0,0,0,
29,False,False,False,0,1.3155,18.927,24.8984,0.7432,0.9521,0,0,0,0,0,0,0,
30,False,False,False,0,1.3711,18.2597,25.0367,0.7599,0.9816,0,0,0,0,0,0,0,
31,False,False,False,0,1.3426,18.7582,25.1851,0.752,0.9676,0,0,0,0,0,0,0,
32,True,True,False,0.4106,3.7012,20.0098,74.0609,0.4001,0.9952,0.1175,0,0.328,108.23,0.8396,0.7791,0.5526,
33,True,True,False,0.2425,3.0459,22.4127,68.2673,0.1139,0.9947,0.3149,0,0.3213,40.12,0.5183,0.0459,0.5632,
34,False,False,False,0,1.3551,19.4321,26.3334,0.796,0.9888,0,0,0,0,0,0,0,
