fov_id,present,present_folded,diffuse_halo_flag,confidence,contrast_ratio,baseline,peak,area_fraction,solidity,anisotropy,radial_rho,r2_over_r1,diffuse_radius,diffuse_circularity,diffuse_centroid_x,diffuse_centroid_y,error
1,False,False,False,0,1.4703,19.5002,28.6708,0.5898,0.8472,0,0,0,0,0,0,0,
2,False,False,False,0,1.3508,18.5411,25.046,0.4236,0.8889,0,0,0,0,0,0,0,
3,False,False,False,0,1.552,16.986,26.3621,0.6904,0.9428,0,0,0,0,0,0,0,
4,False,False,False,0,1.293,15.8261,20.4626,0.6845,0.9016,0,0,0,0,0,0,0,
5,False,False,False,0,1.3939,15.2199,21.2143,0.7207,0.9505,0,0,0,0,0,0,0,
6,False,False,False,0,1.4491,15.3918,22.3036,0.7061,0.8866,0,0,0,0,0,0,0,
7,False,False,False,0,1.3598,15.8519,21.5557,0.7046,0.9415,0,0,0,0,0,0,0,
8,False,False,False,0,1.4107,15.1701,21.4001,0.5474,0.7241,0,0,0,0,0,0,0,
9,False,False,False,0,1.4586,14.55,21.2232,0.5679,0.9549,0,0,0,0,0,0,0,
10,False,False,False,0,1.4052,15.5454,21.8452,0.4556,0.6527,0,0,0,0,0,0,0,
11,False,False,False,0,1.3092,14.6543,19.1852,0.7547,0.884,0,0,0,0,0,0,0,
12,False,False,False,0,1.2661,14.1716,17.9432,0.7179,0.9595,0,0,0,0,0,0,0,
13,False,False,False,0,1.3257,14.486,19.2048,0.8089,0.9835,0,0,0,0,0,0,0,
14,False,False,False,0,1.2443,15.4071,19.1717,0.784,0.9438,0,0,0,0,0,0,0,
15,False,False,False,0,1.4596,14.9186,21.7757,0.6485,0.9432,0,0,0,0,0,0,0,
16,False,False,False,0,1.4401,15.344,22.0963,0.6974,0.9815,0,0,0,0,0,0,0,
17,False,False,False,0,1.4958,14.3744,21.5009,0.6183,0.9721,0,0,0,0,0,0,0,
18,False,False,False,0,1.2324,12.4271,15.3157,0.7896,0.9541,0,0,0,0,0,0,0,
19,False,False,False,0,1.2874,19.2149,24.7364,0.7977,0.9513,0,0,0,0,0,0,0,
20,False,False,False,0,1.191,17.9577,21.3876,0.7488,0.9244,0,0,0,0,0,0,0,
21,False,False,False,0,1.3634,16.7967,22.9007,0.751,0.9708,0,0,0,0,0,0,0,
22,False,False,False,0,1.2507,14.9197,18.6598,0.7589,0.9783,0,0,0,0,0,0,0,
23,False,False,False,0,1.4893,14.3689,21.4001,0.6924,0.9568,0,0,0,0,0,0,0,
24,False,False,False,0,1.3318,15.0794,20.0831,0.6813,0.9396,0,0,0,0,0,0,0,
25,False,False,False,0,1.3659,15.0076,20.4991,0.6934,0.9599,0,0,0,0,0,0,0,
26,False,False,False,0,1.3123,15.2677,20.0357,0.7077,0.9323,0,0,0,0,0,0,0,
27,False,False,False,0,1.2482,14.9922,18.7136,0.6475,0.8759,0,0,0,0,0,0,0,
