fov_id,present,present_folded,diffuse_halo_flag,confidence,contrast_ratio,baseline,peak,area_fraction,solidity,anisotropy,radial_rho,r2_over_r1,diffuse_radius,diffuse_circularity,diffuse_centroid_x,diffuse_centroid_y,error
1,False,False,False,0,1.4342,30.1952,43.3057,0.7349,0.9347,0,0,0,0,0,0,0,
2,False,False,False,0,1.4358,30.3439,43.5685,0.7387,0.9231,0,0,0,0,0,0,0,
3,False,False,False,0,1.3977,31.1646,43.5576,0.7513,0.9646,0,0,0,0,0,0,0,
4,False,False,False,0,1.385,32.8736,45.529,0.7813,0.966,0,0,0,0,0,0,0,
5,False,False,False,0,1.3723,34.9702,47.9886,0.7573,0.9481,0,0,0,0,0,0,0,
6,False,False,False,0,1.4163,34.1996,48.4372,0.7739,0.9655,0,0,0,0,0,0,0,
7,True,True,False,0.2746,3.1708,34.7793,110.28,0.2546,0.9966,0.0519,0,0.6609,102.05,0.7876,0.7536,0.1973,
8,False,True,True,0.147,2.6733,38.6127,103.224,0.0741,0.9947,0,0,0,50.16,0.6895,0.081,0.1411,
9,False,False,False,0,1.4152,38.1007,53.9186,0.7188,0.9381,0,0,0,0,0,0,0,
10,False,False,False,0,1.4892,36.7448,54.7193,0.6915,0.9623,0,0,0,0,0,0,0,
11,False,False,False,0,1.4512,39.9818,58.02,0.7412,0.964,0,0,0,0,0,0,0,
12,False,False,False,0,1.4159,40.9415,57.9685,0.7011,0.9344,0,0,0,0,0,0,0,
13,False,False,False,0,1.4127,39.7135,56.1046,0.7756,0.9482,0,0,0,0,0,0,0,
14,False,False,False,0,1.409,40.3468,56.8495,0.7725,0.9735,0,0,0,0,0,0,0,
15,False,False,False,0,1.4389,40.3087,58.0004,0.76,0.9658,0,0,0,0,0,0,0,
16,False,False,False,0,1.3791,40.6667,56.0848,0.7375,0.9662,0,0,0,0,0,0,0,
17,False,False,False,0,1.5173,39.6773,60.2007,0.7547,0.9783,0,0,0,0,0,0,0,
18,False,False,False,0,1.3329,43.0913,57.436,0.7932,0.9808,0,0,0,0,0,0,0,
