fov_id,present,present_folded,diffuse_halo_flag,confidence,contrast_ratio,baseline,peak,area_fraction,solidity,anisotropy,radial_rho,r2_over_r1,diffuse_radius,diffuse_circularity,diffuse_centroid_x,diffuse_centroid_y,error
1,False,False,False,0,1.2831,14.9296,19.1556,0.794,0.992,0,0,0,0,0,0,0,
2,False,False,False,0,1.364,14.9535,20.3959,0.764,0.962,0,0,0,0,0,0,0,
3,False,False,False,0,1.228,15.508,19.0434,0.7928,0.9917,0,0,0,0,0,0,0,
4,False,False,False,0,1.3794,15.3943,21.235,0.7318,0.9844,0,0,0,0,0,0,0,
5,False,False,False,0,1.3186,16.4362,21.6722,0.7307,0.9831,0,0,0,0,0,0,0,
6,False,False,False,0,1.3258,16.8438,22.3312,0.7851,0.9864,0,0,0,0,0,0,0,
7,False,False,False,0,1.2917,17.0813,22.0632,0.7802,0.9747,0,0,0,0,0,0,0,
8,False,False,False,0,1.36,17.2159,23.4139,0.7486,0.9867,0,0,0,0,0,0,0,
9,False,False,False,0,1.5139,18.2619,27.6461,0.6794,0.9957,0,0,0,0,0,0,0,
10,False,False,False,0,1.319,19.3426,25.5129,0.744,0.981,0,0,0,0,0,0,0,
11,False,False,False,0,1.3515,19.9807,27.0046,0.7562,0.9814,0,0,0,0,0,0,0,
12,False,False,False,0,1.4613,20.3458,29.7319,0.6798,0.9702,0,0,0,0,0,0,0,
13,False,False,False,0,1.3965,20.5262,28.665,0.7405,0.9757,0,0,0,0,0,0,0,
14,False,False,False,0,1.4296,22.3633,31.9699,0.7755,0.9815,0,0,0,0,0,0,0,
15,False,False,False,0,1.3893,24.0183,33.3677,0.7311,0.9874,0,0,0,0,0,0,0,
16,False,False,False,0,1.3607,24.3068,33.0736,0.7927,0.9594,0,0,0,0,0,0,0,
17,False,False,False,0,1.3497,23.9059,32.2663,0.7578,0.9869,0,0,0,0,0,0,0,
18,False,False,False,0,1.3721,24.4935,33.6076,0.7566,0.969,0,0,0,0,0,0,0,
19,False,False,False,0,1.3463,15.1193,20.3552,0.7175,0.9785,0,0,0,0,0,0,0,
20,False,False,False,0,1.2663,15.1044,19.127,0.7851,0.9886,0,0,0,0,0,0,0,
21,False,False,False,0,1.2975,14.843,19.2592,0.7939,0.986,0,0,0,0,0,0,0,
22,False,False,False,0,1.2471,15.3503,19.1428,0.7834,0.9836,0,0,0,0,0,0,0,
23,False,False,False,0,1.3207,15.5764,20.5724,0.7662,0.9861,0,0,0,0,0,0,0,
24,False,False,False,0,1.2788,16.2243,20.7481,0.7975,0.9832,0,0,0,0,0,0,0,
25,False,False,False,0,1.2786,16.2257,20.7458,0.7956,0.9666,0,0,0,0,0,0,0,
26,False,False,False,0,1.3131,16.2891,21.3893,0.761,0.9808,0,0,0,0,0,0,0,
27,False,False,False,0,1.5244,16.8974,25.759,0.6209,0.9823,0,0,0,0,0,0,0,
28,False,False,False,0,1.3451,18.2177,24.5053,0.7556,0.9844,0,0,0,0,0,0,0,
29,False,False,False,0,1.3742,18.3515,25.2184,0.7454,0.9814,0,0,0,0,0,0,0,
30,False,False,False,0,1.3183,19.0679,25.1374,0.7642,0.9554,0,0,0,0,0,0,0,
31,False,False,False,0,1.5402,19.4298,29.9257,0.6108,0.9583,0,0,0,0,0,0,0,
32,False,False,False,0,1.3468,20.1882,27.1891,0.7785,0.9869,0,0,0,0,0,0,0,
33,False,False,False,0,1.4214,21.4039,30.423,0.7325,0.9729,0,0,0,0,0,0,0,
34,False,False,False,0,1.4435,22.6457,32.6897,0.7353,0.9805,0,0,0,0,0,0,0,
35,False,False,False,0,1.316,23.9855,31.5661,0.7504,0.97,0,0,0,0,0,0,0,
36,False,False,False,0,1.391,23.5667,32.7808,0.7464,0.9712,0,0,0,0,0,0,0,
37,False,False,False,0.1207,2.5707,14.8713,38.2289,0.0433,0.9867,0,0,0,0,0,0,0,
38,False,False,False,0,1.225,14.9846,18.3562,0.7839,0.9572,0,0,0,0,0,0,0,
39,False,False,False,0,1.2559,14.2594,17.9089,0.7594,0.9885,0,0,0,0,0,0,0,
40,False,False,False,0,1.3745,14.7559,20.2814,0.7026,0.9663,0,0,0,0,0,0,0,
41,False,False,False,0,1.3762,14.7524,20.3023,0.7603,0.9757,0,0,0,0,0,0,0,
42,False,False,False,0,1.2845,15.5169,19.9316,0.767,0.9848,0,0,0,0,0,0,0,
43,False,False,False,0,1.2853,15.6836,20.1577,0.787,0.971,0,0,0,0,0,0,0,
44,False,False,False,0,1.2956,15.6693,20.3015,0.7731,0.9834,0,0,0,0,0,0,0,
45,False,False,False,0,1.3463,15.8232,21.3026,0.7658,0.9808,0,0,0,0,0,0,0,
46,False,False,False,0,1.4296,16.5939,23.723,0.7337,0.9837,0,0,0,0,0,0,0,
47,False,False,False,0,1.3034,17.4621,22.7606,0.8096,0.9735,0,0,0,0,0,0,0,
48,False,False,False,0,1.4293,17.5881,25.1385,0.7366,0.9598,0,0,0,0,0,0,0,
49,False,False,False,0,1.3352,18.2367,24.3504,0.7794,0.9805,0,0,0,0,0,0,0,
50,False,False,False,0,1.3472,18.6696,25.1515,0.7738,0.9763,0,0,0,0,0,0,0,
51,False,False,False,0,1.4748,19.8756,29.3129,0.6734,0.9096,0,0,0,0,0,0,0,
52,False,False,False,0,1.425,19.9903,28.4855,0.7638,0.9422,0,0,0,0,0,0,0,
53,False,False,False,0,1.4723,21.3921,31.495,0.7486,0.9232,0,0,0,0,0,0,0,
54,False,False,False,0,1.3366,22.3972,29.936,0.7783,0.9347,0,0,0,0,0,0,0,
55,False,False,False,0,1.249,14.5701,18.1982,0.7788,0.98,0,0,0,0,0,0,0,
56,False,False,False,0,1.2843,14.2316,18.2777,0.7749,0.9846,0,0,0,0,0,0,0,
57,False,False,False,0,1.3358,14.3247,19.1342,0.7514,0.9824,0,0,0,0,0,0,0,
58,False,False,False,0,1.3248,14.8162,19.6287,0.8111,0.9922,0,0,0,0,0,0,0,
59,False,False,False,0,1.3194,15.0731,19.8882,0.7527,0.9674,0,0,0,0,0,0,0,
60,False,False,False,0,1.3289,15.327,20.3674,0.7164,0.9578,0,0,0,0,0,0,0,
61,False,False,False,0,1.2981,15.3173,19.8841,0.7714,0.9887,0,0,0,0,0,0,0,
62,False,False,False,0,1.2935,15.2396,19.7131,0.7768,0.9899,0,0,0,0,0,0,0,
63,False,False,False,0,1.3097,15.4923,20.2902,0.7708,0.989,0,0,0,0,0,0,0,
64,False,False,False,0,1.4113,15.871,22.3989,0.746,0.9904,0,0,0,0,0,0,0,
65,False,False,False,0,1.374,16.4201,22.5612,0.7859,0.9866,0,0,0,0,0,0,0,
66,False,False,False,0,1.3925,17.0019,23.6755,0.7605,0.9833,0,0,0,0,0,0,0,
67,False,False,False,0,1.3238,18.6818,24.7307,0.7116,0.9712,0,0,0,0,0,0,0,
68,False,False,False,0,1.4501,18.9893,27.5364,0.6872,0.9617,0,0,0,0,0,0,0,
69,False,False,False,0,1.3758,20.0612,27.5994,0.7529,0.9611,0,0,0,0,0,0,0,
70,False,False,False,0,1.3881,20.0643,27.8517,0.7544,0.9735,0,0,0,0,0,0,0,
71,False,False,False,0,1.4912,20.317,30.2962,0.6996,0.9627,0,0,0,0,0,0,0,
72,False,False,False,0,1.4829,21.9333,32.524,0.7415,0.971,0,0,0,0,0,0,0,
73,False,False,False,0,1.412,14.3779,20.3014,0.6908,0.9707,0,0,0,0,0,0,0,
74,False,False,False,0,1.394,14.9533,20.8449,0.6614,0.9617,0,0,0,0,0,0,0,
75,False,False,False,0,1.3144,14.9245,19.6171,0.7733,0.9819,0,0,0,0,0,0,0,
76,False,False,False,0,1.3509,15.3227,20.7001,0.7244,0.9793,0,0,0,0,0,0,0,
77,False,False,False,0,1.3178,15.2765,20.132,0.7501,0.9551,0,0,0,0,0,0,0,
78,False,False,False,0,1.4163,15.5042,21.9583,0.7526,0.9899,0,0,0,0,0,0,0,
79,False,False,False,0,1.2998,15.8196,20.5629,0.7442,0.9774,0,0,0,0,0,0,0,
80,False,False,False,0,1.3099,15.5463,20.3643,0.7673,0.9854,0,0,0,0,0,0,0,
81,False,False,False,0,1.3071,16.0092,20.9259,0.7624,0.9884,0,0,0,0,0,0,0,
82,False,False,False,0,1.3086,16.6354,21.7696,0.753,0.9786,0,0,0,0,0,0,0,
83,False,False,False,0,1.3527,16.9224,22.8913,0.7653,0.9773,0,0,0,0,0,0,0,
84,False,False,False,0,1.3303,18.3428,24.4021,0.766,0.9762,0,0,0,0,0,0,0,
85,False,False,False,0,1.3791,18.1026,24.9655,0.7314,0.9806,0,0,0,0,0,0,0,
86,False,False,False,0,1.4989,19.3643,29.0245,0.5922,0.9686,0,0,0,0,0,0,0,
87,False,False,False,0,1.3838,19.7205,27.2892,0.7661,0.9689,0,0,0,0,0,0,0,
