fov_id,present,present_folded,diffuse_halo_flag,confidence,contrast_ratio,baseline,peak,area_fraction,solidity,anisotropy,radial_rho,r2_over_r1,diffuse_radius,diffuse_circularity,diffuse_centroid_x,diffuse_centroid_y,error
1,False,False,False,0,1.3628,18.6899,25.4697,0.792,0.9341,0,0,0,0,0,0,0,
2,False,False,False,0,1.3033,18.2424,23.7758,0.7894,0.9512,0,0,0,0,0,0,0,
3,False,False,False,0,1.3219,17.9966,23.7892,0.7603,0.9589,0,0,0,0,0,0,0,
4,False,False,False,0,1.3865,18.4431,25.5716,0.7617,0.9727,0,0,0,0,0,0,0,
5,False,False,False,0,1.3156,19.3357,25.4387,0.7061,0.9605,0,0,0,0,0,0,0,
6,False,False,False,0,1.4076,18.8452,26.5262,0.7536,0.9753,0,0,0,0,0,0,0,
7,False,False,False,0,1.3925,18.9167,26.3421,0.7509,0.9631,0,0,0,0,0,0,0,
8,False,False,False,0,1.3885,19.3475,26.8635,0.6144,0.8446,0,0,0,0,0,0,0,
9,False,False,False,0,1.3853,20.3746,28.2258,0.5717,0.9627,0,0,0,0,0,0,0,
10,False,False,False,0,1.3184,20.2436,26.6892,0.6445,0.8915,0,0,0,0,0,0,0,
11,False,False,False,0,1.5483,18.8863,29.242,0.6734,0.8187,0,0,0,0,0,0,0,
12,False,False,False,0,1.3848,19.4455,26.9286,0.7502,0.8746,0,0,0,0,0,0,0,
13,False,False,False,0,1.5597,18.6102,29.0257,0.4608,0.9797,0,0,0,0,0,0,0,
14,False,False,False,0,1.3399,20.0426,26.8544,0.697,0.7799,0,0,0,0,0,0,0,
15,False,False,False,0,1.3723,21.5714,29.6016,0.6072,0.7816,0,0,0,0,0,0,0,
16,False,False,False,0,1.4292,22.814,32.6048,0.5675,0.7992,0,0,0,0,0,0,0,
17,False,False,False,0,1.498,24.7664,37.0998,0.6118,0.9015,0,0,0,0,0,0,0,
18,False,False,False,0,1.5247,30.4164,46.3773,0.6825,0.8985,0,0,0,0,0,0,0,
19,False,False,False,0,1.2957,17.7302,22.9733,0.7595,0.967,0,0,0,0,0,0,0,
20,False,False,False,0,1.3999,16.5039,23.103,0.6631,0.8973,0,0,0,0,0,0,0,
21,False,False,False,0,1.3232,16.8186,22.2537,0.7476,0.9765,0,0,0,0,0,0,0,
22,False,False,False,0,1.3372,17.2061,23.0086,0.7749,0.9753,0,0,0,0,0,0,0,
23,False,False,False,0,1.3796,18.0164,24.8555,0.7459,0.9504,0,0,0,0,0,0,0,
24,False,False,False,0,1.2999,17.5161,22.7697,0.7854,0.9832,0,0,0,0,0,0,0,
25,False,False,False,0,1.3812,17.9339,24.7701,0.7492,0.9814,0,0,0,0,0,0,0,
26,False,False,False,0,1.3556,19.1114,25.9073,0.7239,0.9557,0,0,0,0,0,0,0,
27,False,False,False,0,1.3458,20.5411,27.6451,0.7364,0.9813,0,0,0,0,0,0,0,
28,False,False,False,0,1.321,20.5778,27.1839,0.7776,0.9855,0,0,0,0,0,0,0,
29,False,False,False,0,1.3782,21.6611,29.8544,0.7938,0.9857,0,0,0,0,0,0,0,
30,False,False,False,0,1.3134,23.7095,31.1404,0.6071,0.9252,0,0,0,0,0,0,0,
31,False,False,False,0,1.3175,20.0243,26.3828,0.7745,0.9666,0,0,0,0,0,0,0,
32,False,False,False,0,1.4533,22.1749,32.2274,0.7289,0.9913,0,0,0,0,0,0,0,
33,False,False,False,0,1.4158,25.1303,35.5796,0.7064,0.9694,0,0,0,0,0,0,0,
34,False,False,False,0,1.4355,26.3945,37.8887,0.6618,0.9703,0,0,0,0,0,0,0,
35,False,False,False,0,1.3779,27.7885,38.2909,0.7027,0.9804,0,0,0,0,0,0,0,
36,False,False,False,0,1.4773,32.3142,47.7377,0.7007,0.9868,0,0,0,0,0,0,0,
37,False,False,False,0,1.3106,17.1257,22.4442,0.6892,0.9473,0,0,0,0,0,0,0,
38,False,False,False,0,1.3151,15.6956,20.6416,0.7137,0.9237,0,0,0,0,0,0,0,
39,False,False,False,0,1.2842,15.9421,20.4724,0.6967,0.9615,0,0,0,0,0,0,0,
40,False,False,False,0,1.4145,15.6073,22.0773,0.7171,0.9558,0,0,0,0,0,0,0,
41,False,False,False,0,1.3196,16.6572,21.9801,0.6626,0.9373,0,0,0,0,0,0,0,
42,False,False,False,0,1.8363,16.0908,29.5473,0.2202,0.9347,0,0,0,0,0,0,0,
43,False,False,False,0,1.3824,16.5702,22.9068,0.7872,0.9734,0,0,0,0,0,0,0,
44,False,False,False,0,1.3447,17.6411,23.7225,0.7147,0.9441,0,0,0,0,0,0,0,
45,False,False,False,0,1.3547,17.7882,24.0985,0.7691,0.9322,0,0,0,0,0,0,0,
46,False,False,False,0,1.4167,18.64,26.4081,0.7534,0.9483,0,0,0,0,0,0,0,
47,False,False,False,0,1.4179,21.6809,30.7405,0.6919,0.9426,0,0,0,0,0,0,0,
48,False,False,False,0,1.4756,23.0452,34.0044,0.6635,0.9375,0,0,0,0,0,0,0,
49,False,False,False,0,1.2778,19.9169,25.4494,0.6169,0.8979,0,0,0,0,0,0,0,
50,False,False,False,0,1.5727,20.8213,32.7455,0.7869,0.9871,0,0,0,0,0,0,0,
51,False,False,False,0,1.4325,27.3455,39.1721,0.6191,0.964,0,0,0,0,0,0,0,
52,False,False,False,0,1.4533,28.0469,40.7606,0.6412,0.9784,0,0,0,0,0,0,0,
53,False,False,False,0,1.439,29.5795,42.5664,0.6458,0.9819,0,0,0,0,0,0,0,
54,False,False,False,0,1.5516,33.8703,52.5545,0.6348,0.9891,0,0,0,0,0,0,0,
55,False,False,False,0,1.2829,17.9598,23.0412,0.66,0.9174,0,0,0,0,0,0,0,
56,False,False,False,0,1.3369,16.5753,22.1587,0.7009,0.9467,0,0,0,0,0,0,0,
57,False,False,False,0,1.3219,16.178,21.3857,0.7378,0.9512,0,0,0,0,0,0,0,
58,False,False,False,0,1.4268,16.082,22.9451,0.7591,0.9263,0,0,0,0,0,0,0,
59,False,False,False,0,1.4692,16.8002,24.6826,0.7208,0.9617,0,0,0,0,0,0,0,
60,False,False,False,0,1.4505,16.6899,24.2082,0.754,0.9758,0,0,0,0,0,0,0,
61,False,False,False,0,1.3958,17.4888,24.4113,0.6869,0.9864,0,0,0,0,0,0,0,
62,False,False,False,0,1.4374,18.0225,25.9059,0.688,0.9678,0,0,0,0,0,0,0,
