fov_id,present,present_folded,diffuse_halo_flag,confidence,contrast_ratio,baseline,peak,area_fraction,solidity,anisotropy,radial_rho,r2_over_r1,diffuse_radius,diffuse_circularity,diffuse_centroid_x,diffuse_centroid_y,error
1,False,False,False,0,1.305,23.8707,31.1506,0.7827,0.974,0,0,0,0,0,0,0,
2,False,False,False,0,1.3673,22.1681,30.3103,0.7721,0.9111,0,0,0,0,0,0,0,
3,False,False,False,0,1.3375,22.8479,30.5585,0.7476,0.9513,0,0,0,0,0,0,0,
4,False,False,False,0,1.3911,21.6132,30.0654,0.706,0.9754,0,0,0,0,0,0,0,
5,False,False,False,0,1.2854,20.7187,26.6316,0.7556,0.9799,0,0,0,0,0,0,0,
6,False,False,False,0,1.5254,18.8651,28.7765,0.5934,0.9338,0,0,0,0,0,0,0,
7,False,False,False,0,1.7165,20.614,35.3837,0.5964,0.8919,0,0,0,0,0,0,0,
8,False,False,False,0,1.5381,21.9574,33.7719,0.6716,0.9302,0,0,0,0,0,0,0,
9,False,False,False,0,1.2937,22.3944,28.9722,0.7685,0.9786,0,0,0,0,0,0,0,
10,False,False,False,0,1.3232,22.2712,29.4693,0.7652,0.9763,0,0,0,0,0,0,0,
11,False,False,False,0,1.3219,21.584,28.5314,0.7701,0.982,0,0,0,0,0,0,0,
12,False,False,False,0,1.4948,21.9024,32.7395,0.7388,0.985,0,0,0,0,0,0,0,
13,False,False,False,0,1.3541,23.9251,32.3974,0.7312,0.9433,0,0,0,0,0,0,0,
14,False,False,False,0,1.4585,23.9354,34.9107,0.7882,0.9615,0,0,0,0,0,0,0,
15,False,False,False,0,1.5583,25.0392,39.0188,0.7302,0.9839,0,0,0,0,0,0,0,
16,False,False,False,0,1.3484,28.396,38.2892,0.7343,0.9202,0,0,0,0,0,0,0,
17,False,False,False,0,1.4063,25.1829,35.4158,0.7677,0.9646,0,0,0,0,0,0,0,
18,False,False,False,0,1.4791,26.1964,38.7474,0.5661,0.9552,0,0,0,0,0,0,0,
19,False,False,False,0,1.4068,23.3036,32.7825,0.6719,0.9428,0,0,0,0,0,0,0,
20,False,False,False,0,1.3318,22.2569,29.6417,0.7135,0.9771,0,0,0,0,0,0,0,
21,False,False,False,0,1.3429,21.7902,29.2624,0.7863,0.982,0,0,0,0,0,0,0,
22,False,False,False,0,1.3042,20.6537,26.9358,0.7324,0.8875,0,0,0,0,0,0,0,
23,False,False,False,0,1.4285,20.469,29.2397,0.7269,0.9858,0,0,0,0,0,0,0,
24,False,False,False,0,1.3788,20.7702,28.6387,0.7262,0.9746,0,0,0,0,0,0,0,
25,False,False,False,0,1.3633,21.9157,29.8778,0.7709,0.9713,0,0,0,0,0,0,0,
26,False,False,False,0,1.3483,22.4232,30.2334,0.7092,0.9684,0,0,0,0,0,0,0,
27,False,False,False,0,1.3971,22.496,31.4289,0.7094,0.9604,0,0,0,0,0,0,0,
28,False,False,False,0,1.3954,22.0715,30.7976,0.7639,0.9785,0,0,0,0,0,0,0,
29,False,False,False,0,1.3024,22.2586,28.9894,0.7658,0.9813,0,0,0,0,0,0,0,
30,False,False,False,0,1.4262,22.0937,31.509,0.7449,0.9831,0,0,0,0,0,0,0,
31,False,False,False,0,1.3362,24.2667,32.4262,0.7592,0.981,0,0,0,0,0,0,0,
