fov_id,density_score,density_label,overlap_score,overlap_label,empty_field_gated,coverage,otsu_threshold,otsu_separability,saturation_score,lbp_entropy,glcm_contrast,edge_density_unmasked,tile_glcm_cv,tile_glcm_patchiness,error
1,0.3846446741,monolayer,0.3217825851,no rouleaux,False,0.220466199,167,0.574848826,0.09373146333,3.831145213,59.94875512,0.153003699,0.07257004674,0.1690365015,
2,0.3347039565,monolayer,0.2722407792,no rouleaux,False,0.198208801,168,0.5881944598,0.08162348238,3.818398303,53.16217453,0.140940051,0.0762937164,0.1790583431,
3,0.4402593718,monolayer,0.3855453128,slight rouleaux,False,0.2549903061,166,0.577081135,0.1078402109,3.882405073,56.19251584,0.1483950255,0.07771145265,0.2317398533,
4,0.3886012414,monolayer,0.3302417743,no rouleaux,False,0.221788648,167,0.5773027644,0.09374944838,3.835523101,56.76513349,0.1477595663,0.08402448418,0.2043450576,
5,0.3848984125,monolayer,0.3236943832,no rouleaux,False,0.2261701531,167,0.5862658256,0.09357432154,3.88423977,54.02371089,0.1425627551,0.08245353539,0.1956680841,
6,0.499352865,slightly dense,0.4403189022,slight rouleaux,False,0.2998264031,165,0.57633786,0.1270250955,3.936950685,58.09462239,0.1533080357,0.08482685476,0.161797863,
7,0.4383182175,monolayer,0.3823685559,slight rouleaux,False,0.2640704082,166,0.5849627764,0.109599049,3.930552095,51.86115414,0.1399785714,0.08201051339,0.2162988696,
8,0.4645562053,slightly dense,0.4125337694,slight rouleaux,False,0.2938739796,165,0.5749387541,0.1249144399,3.93156983,48.78022825,0.1340876276,0.09070592294,0.1624752231,
9,0.4622601389,slightly dense,0.4100328747,slight rouleaux,False,0.3005225765,165,0.5758837923,0.1274564955,3.935814524,47.44940273,0.1307741071,0.08417973642,0.1407985336,
10,0.4979311336,slightly dense,0.4579729024,some rouleaux,False,0.3280664541,164,0.5747035589,0.1395254954,3.896195455,45.99486449,0.1238417092,0.08401645958,0.1763784793,
11,0.4581388438,slightly dense,0.4227802622,slight rouleaux,False,0.3268089286,164,0.5756902878,0.1386682024,3.885386164,40.06552572,0.1038381378,0.07217084923,0.1362904558,
12,0.5214459802,slightly dense,0.5082019822,some rouleaux,False,0.3164747449,164,0.5563396629,0.140407292,3.806497287,43.94244831,0.1141822704,0.1183400297,0.3512090942,
13,0.4430715478,slightly dense,0.3992019771,slight rouleaux,False,0.2896829082,165,0.5523464348,0.1296775866,3.834373768,50.39972373,0.129540051,0.06522990427,0.09649845548,
14,0.4421778635,monolayer,0.4045509966,slight rouleaux,False,0.2764656888,165,0.5572921916,0.1223935192,3.829215596,49.55759585,0.1258829082,0.08455230058,0.2069910655,
15,0.3683187393,monolayer,0.3275490642,no rouleaux,False,0.2392184949,166,0.5662505883,0.1037608814,3.794683826,44.43941597,0.1185030612,0.07577157715,0.2019990271,
16,0.3239763491,monolayer,0.281907077,no rouleaux,False,0.2120855867,167,0.5635401855,0.09256683584,3.782783748,43.07623816,0.1136127551,0.07905155409,0.1936248071,
17,0.3940150054,monolayer,0.3495695919,no rouleaux,False,0.2430723214,166,0.5522942905,0.1088248661,3.81762545,51.56323302,0.1297966837,0.07598069324,0.1824593499,
18,0.3359543217,monolayer,0.2838128145,no rouleaux,False,0.2182654337,167,0.5552281909,0.09707831179,3.820288835,50.08313425,0.1253927296,0.05973345269,0.1182521816,
19,0.4531863307,slightly dense,0.3927274039,slight rouleaux,False,0.2646558673,166,0.5691026226,0.1140395192,3.933837185,57.16782689,0.1517196429,0.0814332966,0.1794622893,
20,0.3661447716,monolayer,0.3052601412,no rouleaux,False,0.2173207908,167,0.5787813225,0.0915395761,3.842181739,54.95343438,0.1419878827,0.08319546356,0.1623307761,
21,0.3562545979,monolayer,0.2923965016,no rouleaux,False,0.2246299745,167,0.5907252374,0.09193537947,3.880018321,49.44271755,0.134803699,0.07965140924,0.141366822,
22,0.3646809282,monolayer,0.3111849853,no rouleaux,False,0.2151533163,167,0.5937896591,0.08739750197,3.819212202,51.6343563,0.1343419643,0.08757233355,0.2360279296,
23,0.3940315527,monolayer,0.3346177412,no rouleaux,False,0.2247110969,167,0.5768281531,0.09509140992,3.844258707,59.36597138,0.1488565051,0.07886985483,0.1942271173,
24,0.4481202385,slightly dense,0.3921030999,slight rouleaux,False,0.2568218112,166,0.5756070182,0.1089933743,3.882462694,60.70041605,0.1499006378,0.08537542777,0.2065233883,
25,0.5110040169,slightly dense,0.4612280707,some rouleaux,False,0.2999547194,165,0.5767286878,0.1269622277,3.921935043,56.79418962,0.1492442602,0.08575535573,0.2437520932,
26,0.4565600206,slightly dense,0.402469947,slight rouleaux,False,0.288453699,165,0.5750630979,0.1225746213,3.905267508,52.52475124,0.139334949,0.06924919544,0.1553964052,
27,0.4701529928,slightly dense,0.417417205,slight rouleaux,False,0.2947533163,165,0.5728497448,0.1259039543,3.931861913,52.27449195,0.1386667092,0.06931322478,0.1717766021,
28,0.4869888413,slightly dense,0.4462946367,slight rouleaux,False,0.2964315051,165,0.5701765545,0.1274132109,3.92806927,48.52861454,0.1293243622,0.09776141819,0.2536490393,
29,0.5045445695,slightly dense,0.4810561701,some rouleaux,False,0.3217149235,164,0.5698098431,0.1383985934,3.902962629,42.17543784,0.1107705357,0.0819605514,0.3165487395,
30,0.4141411195,monolayer,0.3805488769,slight rouleaux,False,0.280205102,165,0.5526671343,0.1253449513,3.839273563,41.67007891,0.1071306122,0.08812136342,0.1592214501,
31,0.417533811,monolayer,0.3805213035,slight rouleaux,False,0.2483489796,166,0.5307468013,0.1165385531,3.808525691,55.10595638,0.1304910714,0.07791256194,0.2033275613,
32,0.4108359032,monolayer,0.3724011635,no rouleaux,False,0.2499579082,166,0.5401206932,0.1149504695,3.822134522,51.252517,0.1261677296,0.08815745676,0.1958164319,
33,0.5314436468,slightly dense,0.5368979838,some rouleaux,False,0.2487954082,166,0.5403550297,0.114357558,3.788834742,51.64398556,0.1291252551,0.1283851692,0.7065496955,
34,0.4113786699,monolayer,0.3693326039,no rouleaux,False,0.2255942602,167,0.5293373218,0.1061787987,3.771775258,63.52581469,0.1440350765,0.09371857338,0.2050378496,
35,0.4434094601,slightly dense,0.4078533949,slight rouleaux,False,0.2531362245,166,0.5322165112,0.1184129462,3.780254705,59.80419305,0.1382315051,0.08860927572,0.2246034428,
36,0.4206679087,monolayer,0.37862929,slight rouleaux,False,0.2547718112,166,0.537737693,0.1177714052,3.826910044,56.12941939,0.1317075255,0.07925685752,0.164709633,
37,0.4427505186,slightly dense,0.3828972245,slight rouleaux,False,0.2567272959,166,0.5713833226,0.1100376006,3.893537715,61.96196998,0.1534147959,0.06624754354,0.1808115225,
38,0.3679057717,monolayer,0.3092417998,no rouleaux,False,0.2189019133,167,0.5924266623,0.08921858341,3.841027781,54.50384063,0.1381672194,0.08026474376,0.19724168,
39,0.378013059,monolayer,0.3229707028,no rouleaux,False,0.2168567602,167,0.58525159,0.08994099648,3.828605092,57.11749441,0.1417835459,0.07134505936,0.2363640178,
40,0.3431752635,monolayer,0.3005265332,no rouleaux,False,0.1876327806,168,0.5991141158,0.07521933317,3.721084009,52.47789709,0.1299727041,0.1056842807,0.3229899941,
41,0.3987981026,monolayer,0.352765962,no rouleaux,False,0.2125857143,167,0.5780537429,0.08969974647,3.775718852,59.7039845,0.1424354592,0.1132295931,0.2840775295,
42,0.4048956033,monolayer,0.3525049926,no rouleaux,False,0.2234455357,167,0.5691275746,0.09627651992,3.828027474,61.10961523,0.1470603316,0.08343517167,0.2376835174,
43,0.4520491522,slightly dense,0.4012738158,slight rouleaux,False,0.2540205357,166,0.569394697,0.1093825898,3.854325633,60.96195164,0.1486248724,0.09590718917,0.2294709455,
44,0.4139247981,monolayer,0.3592385408,no rouleaux,False,0.2529173469,166,0.5685209563,0.109128535,3.877249082,53.09433598,0.1382432398,0.08300899395,0.1622145942,
45,0.4683188363,slightly dense,0.4191374402,slight rouleaux,False,0.2908641582,165,0.5682846285,0.1255705281,3.898762052,52.91349055,0.1391961735,0.06583238754,0.1893003309,
46,0.4674019719,slightly dense,0.4208893186,slight rouleaux,False,0.2873440051,165,0.5637337937,0.125358479,3.877140428,52.97296533,0.1373544643,0.08337200384,0.185971593,
47,0.4322945752,monolayer,0.3884611191,slight rouleaux,False,0.2852987245,165,0.5652740082,0.124026771,3.878647912,46.10767921,0.1214864796,0.07380667326,0.1575670723,
48,0.4409776135,monolayer,0.4000796082,slight rouleaux,False,0.2766141582,165,0.5414005318,0.1268551058,3.8482994,53.43415468,0.128284949,0.07350078394,0.1524781482,
49,0.3602696356,monolayer,0.3237509443,no rouleaux,False,0.2125071429,167,0.5228911427,0.1013890401,3.734780712,55.52227053,0.1280086735,0.08494061753,0.186329598,
50,0.38081798,monolayer,0.3535126714,no rouleaux,False,0.230491199,166,0.5257194458,0.1093174936,3.731597807,51.33937042,0.1193414541,0.0801894128,0.2323114877,
51,0.3731428172,monolayer,0.3470140735,no rouleaux,False,0.2098859694,167,0.5298314077,0.09868179078,3.698716405,52.76693962,0.1242164541,0.104490566,0.2849031994,
52,0.3595175886,monolayer,0.3297617392,no rouleaux,False,0.2104501276,167,0.5286100854,0.09920406765,3.690599951,53.7451277,0.1243683673,0.08857833903,0.2353033157,
53,0.3915496654,monolayer,0.34897846,no rouleaux,False,0.2242706633,167,0.5162843673,0.1084832258,3.745870484,65.89803295,0.1409783163,0.07454179717,0.1384582095,
54,0.3653114238,monolayer,0.3223920738,no rouleaux,False,0.2195721939,167,0.5300888142,0.10317943,3.768535217,59.21578296,0.1311927296,0.06551074113,0.1524744471,
55,0.4482124706,slightly dense,0.3861669207,slight rouleaux,False,0.2605195153,166,0.5672932514,0.1127285524,3.907565071,62.36240504,0.1521951531,0.09238521219,0.1334225581,
56,0.3964646382,monolayer,0.338879354,no rouleaux,False,0.2288131378,167,0.5862000762,0.09468285897,3.822946905,59.77743378,0.1456917092,0.08497864604,0.195444905,
57,0.3678539173,monolayer,0.3109246704,no rouleaux,False,0.2246409439,167,0.5848222006,0.09326593273,3.795238715,53.73274423,0.1380451531,0.08925270376,0.1568754272,
58,0.3736641373,monolayer,0.3188609631,no rouleaux,False,0.2208109694,167,0.5831907786,0.09203604822,3.803384911,55.92136461,0.1406210459,0.07292413094,0.2055457093,
59,0.3585875345,monolayer,0.2997634533,no rouleaux,False,0.2181470663,167,0.5806681661,0.09147600939,3.831289496,54.8285345,0.1374744898,0.07220451934,0.1614303121,
60,0.3604848031,monolayer,0.3062833115,no rouleaux,False,0.218091199,167,0.5773739724,0.09217101709,3.818284766,53.62779696,0.134351148,0.07607575054,0.1849824557,
61,0.3522386336,monolayer,0.2937056437,no rouleaux,False,0.2154266582,167,0.5687198405,0.09290924349,3.844511656,54.03047476,0.1347471939,0.07967007238,0.1371403824,
62,0.3533859646,monolayer,0.2978849627,no rouleaux,False,0.2172955357,167,0.570874663,0.09324702,3.847309819,51.26068272,0.1305950255,0.08446939943,0.1590000599,
63,0.3645507691,monolayer,0.3119278615,no rouleaux,False,0.221159949,167,0.5704156397,0.09500685521,3.872295362,50.26483418,0.1289836735,0.08022611123,0.1985923817,
64,0.4612435844,slightly dense,0.4130902637,slight rouleaux,False,0.2844850765,165,0.5591511919,0.1254149069,3.894125793,54.24030634,0.1362482143,0.0794620939,0.1652578287,
65,0.4035809235,monolayer,0.3665663015,no rouleaux,False,0.2423200255,166,0.565254782,0.1053474723,3.844648764,47.32483248,0.1211281888,0.09108114712,0.2794171102,
66,0.3529461953,monolayer,0.3128626553,no rouleaux,False,0.2104191327,167,0.5634995633,0.09184804329,3.787238349,48.79211433,0.1221183673,0.08764494637,0.2554212872,
67,0.3295128189,monolayer,0.282895346,no rouleaux,False,0.1900908163,168,0.5482436768,0.08587472826,3.751590944,57.907076,0.1310132653,0.08539723224,0.1833115901,
68,0.3445251254,monolayer,0.3030810027,no rouleaux,False,0.209872449,167,0.5382099406,0.09691701068,3.759350261,53.8803653,0.1258082908,0.07157116443,0.1786171398,
69,0.3381372087,monolayer,0.3070925224,no rouleaux,False,0.1834892857,168,0.5494699959,0.08266742865,3.666249601,55.55305505,0.126230102,0.1049318589,0.2969780549,
70,0.3625618587,monolayer,0.3346452598,no rouleaux,False,0.1874642857,168,0.5453006526,0.08523988838,3.69839156,58.61595479,0.1282311224,0.1036455931,0.3468954945,
71,0.3418483518,monolayer,0.295769828,no rouleaux,False,0.1942881378,168,0.5440648396,0.08858279325,3.756852022,61.42029735,0.1327625,0.08392943303,0.180068606,
72,0.3891212579,monolayer,0.3486866994,no rouleaux,False,0.2180557398,167,0.5416656263,0.09994244093,3.789075669,61.23093127,0.132934949,0.08947235604,0.2238876251,
73,0.4949754762,slightly dense,0.4389852034,slight rouleaux,False,0.2747433673,166,0.5624791569,0.1202059497,3.962388596,65.42111675,0.1549024235,0.08342054611,0.2214429315,
74,0.4273648684,monolayer,0.3678579922,no rouleaux,False,0.2422920918,167,0.5722622563,0.1036374727,3.908848378,61.82564143,0.1493817602,0.07730657785,0.1978249548,
75,0.4218467084,monolayer,0.3632701802,no rouleaux,False,0.2372455357,167,0.5629246855,0.1036941671,3.900303018,61.33981938,0.1476571429,0.09602115927,0.1764426655,
76,0.4316977736,monolayer,0.3732068281,no rouleaux,False,0.2383645408,167,0.5682380225,0.1029167455,3.916748764,63.26993778,0.1515831633,0.07432122728,0.2231839283,
77,0.411975873,monolayer,0.3483084224,no rouleaux,False,0.2356140306,167,0.5653136714,0.1024181979,3.940159072,61.50156812,0.1479456633,0.07763608548,0.1586305483,
78,0.4093984626,monolayer,0.3480437546,no rouleaux,False,0.2375352041,167,0.5665288204,0.1029646651,3.948737715,58.11946874,0.1425107143,0.08323426302,0.1678967296,
79,0.4270448342,monolayer,0.3724913149,no rouleaux,False,0.2377983418,167,0.5612380646,0.1043368607,3.952642491,58.32834342,0.1424228316,0.08452241098,0.2389741289,
80,0.4297360727,monolayer,0.3773858196,slight rouleaux,False,0.2554332908,166,0.5610090003,0.1121329157,3.930205629,54.23760656,0.1359382653,0.08631274287,0.1912231356,
81,0.4239536128,monolayer,0.3718210237,no rouleaux,False,0.2598253827,166,0.5622267267,0.1137446082,3.941253127,51.0673339,0.1299871173,0.09144456496,0.1697497926,
82,0.4611996632,slightly dense,0.4223296093,slight rouleaux,False,0.2560813776,166,0.5576824521,0.113269287,3.917170931,54.56930514,0.133273852,0.1037613329,0.3153862932,
83,0.3985264371,monolayer,0.3545344858,no rouleaux,False,0.2453964286,166,0.5559300803,0.1089731723,3.865235761,50.06032796,0.1238610969,0.08775025571,0.1938962946,
84,0.3922241289,monolayer,0.3566052176,no rouleaux,False,0.2168980867,167,0.5504707476,0.09750203477,3.835126787,52.25004336,0.1266565051,0.0951829903,0.3188372228,
85,0.3315825984,monolayer,0.2940002688,no rouleaux,False,0.1881228316,168,0.5498079036,0.08469141195,3.751634828,51.7892996,0.1211392857,0.1081879109,0.2512265937,
86,0.3440440014,monolayer,0.3165062976,no rouleaux,False,0.202084949,167,0.5323484903,0.09450533148,3.752334738,48.92590724,0.1123539541,0.09625459339,0.2720948621,
87,0.2882412193,sparser,0.2559464966,no rouleaux,False,0.1812267857,168,0.5263259642,0.08584242298,3.695718454,47.57328069,0.1091022959,0.09665768178,0.1831682325,
88,0.3463615725,monolayer,0.332478317,no rouleaux,False,0.1791131378,168,0.5210296984,0.08578987361,3.67690898,52.71857976,0.1153818878,0.102351839,0.405844104,
89,0.3972464749,monolayer,0.3748804913,slight rouleaux,False,0.2177030612,167,0.5274996884,0.1028647643,3.741243863,56.25511577,0.1237397959,0.08589073764,0.3378327498,
90,0.3507717412,monolayer,0.3261199937,no rouleaux,False,0.2099582908,167,0.5265843212,0.09939754677,3.737628435,50.14892656,0.1118806122,0.07834711255,0.270005333,
91,0.4772671688,slightly dense,0.4252171763,slight rouleaux,False,0.2647033163,166,0.5609105191,0.1162284417,3.894703896,62.52226965,0.1480991071,0.133535646,0.1881124981,
92,0.4046321589,monolayer,0.3456137136,no rouleaux,False,0.2362197704,167,0.5723411324,0.1010214795,3.871877263,57.07592818,0.1436595663,0.09976932514,0.1595428793,
93,0.4922494747,slightly dense,0.4503366244,slight rouleaux,False,0.270525,166,0.5686353905,0.116694911,3.919071805,57.0262287,0.1433381378,0.1015574719,0.3305097403,
94,0.4643320571,slightly dense,0.4108908996,slight rouleaux,False,0.272053699,166,0.5745230044,0.1157525905,3.939881371,54.94287667,0.1410193878,0.1057448265,0.2079882914,
95,0.4788153185,slightly dense,0.4263495555,slight rouleaux,False,0.2723968112,166,0.5704995639,0.1169945492,3.946095639,59.29167011,0.1465637755,0.09005757718,0.2401876511,
96,0.4507488104,slightly dense,0.3917967367,slight rouleaux,False,0.2760165816,166,0.5684139743,0.1191248995,3.951502793,56.97531445,0.1416706633,0.07465797815,0.1377263841,
97,0.4633238698,slightly dense,0.4069330423,slight rouleaux,False,0.2744487245,166,0.5656027996,0.1192197576,3.975898556,58.32716885,0.1428091837,0.07231600098,0.1863916229,
98,0.475368277,slightly dense,0.4288382126,slight rouleaux,False,0.3009371173,165,0.5659415553,0.1306242971,3.958329705,49.81583734,0.1288670918,0.0693958829,0.190772269,
99,0.5205512133,slightly dense,0.4822771599,some rouleaux,False,0.3091860969,165,0.5631968733,0.1350534539,3.998622281,51.028382,0.1283232143,0.09677508671,0.2850201271,
100,0.4743834765,slightly dense,0.4349803518,slight rouleaux,False,0.2985682398,165,0.5607138856,0.1311568819,3.940269714,47.51295915,0.1183406888,0.1092186447,0.1913896237,
101,0.462422108,slightly dense,0.427500116,slight rouleaux,False,0.29076875,165,0.5567062394,0.1288959726,3.908694558,45.83826818,0.1130880102,0.1237128673,0.197417733,
102,0.4324482324,monolayer,0.3953971307,slight rouleaux,False,0.2581547194,166,0.5445846508,0.1175676217,3.880829627,48.8683224,0.1206358418,0.1229787985,0.2150431373,
103,0.4003460431,monolayer,0.3622720017,no rouleaux,False,0.2555522959,166,0.538923149,0.1178292479,3.852937172,49.23865665,0.117458801,0.0707636045,0.1720484972,
104,0.3432125499,monolayer,0.3140967485,no rouleaux,False,0.2112830357,167,0.5319131388,0.09889881302,3.762802341,45.9663642,0.1093172194,0.09701441989,0.2325880006,
105,0.3479588993,monolayer,0.3104856331,no rouleaux,False,0.2165760204,167,0.5044066547,0.1073336345,3.758924755,54.02665342,0.119222449,0.07486739786,0.08778311261,
106,0.330956008,monolayer,0.3115806132,no rouleaux,False,0.2005526786,167,0.5034400372,0.09958643061,3.745437072,45.35666875,0.1018709184,0.07389733367,0.2861502934,
107,0.4171594857,monolayer,0.3833514358,slight rouleaux,False,0.2574204082,166,0.5089999003,0.1263934461,3.794804621,56.11206586,0.1241706633,0.06326873688,0.1482506167,
108,0.3231438266,monolayer,0.2916938641,no rouleaux,False,0.1880978316,168,0.5128662214,0.09162880747,3.71699682,56.96999019,0.1189669643,0.07385672262,0.2152864378,
109,0.4118242012,monolayer,0.3865439778,slight rouleaux,False,0.1853252551,168,0.5558385526,0.08231433355,3.709605216,57.38894241,0.1318072704,0.2297498957,0.3972301728,
