fov_id,density_score,density_label,overlap_score,overlap_label,empty_field_gated,coverage,otsu_threshold,otsu_separability,saturation_score,lbp_entropy,glcm_contrast,edge_density_unmasked,tile_glcm_cv,tile_glcm_patchiness,error
1,0.3431304441,monolayer,0.2987883854,no rouleaux,False,0.1663572704,170,0.5827505513,0.06941247936,3.622784671,78.65030223,0.1407531888,0.11783407,0.2350459474,
2,0.3545763293,monolayer,0.3075897439,no rouleaux,False,0.174607398,170,0.5778075617,0.07371792308,3.703396665,77.11336792,0.1422293367,0.09201706479,0.2552520773,
3,0.326703047,monolayer,0.2786418387,no rouleaux,False,0.1667846939,170,0.585939659,0.06905892723,3.651452899,74.35028671,0.1378396684,0.1014973634,0.2145724779,
4,0.3074394483,monolayer,0.2522584226,no rouleaux,False,0.1672010204,170,0.5838368067,0.06958291057,3.665007073,73.45325592,0.1391896684,0.08122784824,0.1483897597,
5,0.3161423152,monolayer,0.2655658427,no rouleaux,False,0.1677596939,170,0.5726134196,0.07169824189,3.689468437,72.54659376,0.1362619898,0.08643169599,0.1810530687,
6,0.3451213947,monolayer,0.2851919144,no rouleaux,False,0.1892270408,169,0.5748052705,0.08045834043,3.777702184,73.19205523,0.1433049745,0.07670905786,0.1394560233,
7,0.3585404563,monolayer,0.3020314401,no rouleaux,False,0.1938350765,169,0.5676884758,0.08379713737,3.802372549,72.25786422,0.1422067602,0.07636664781,0.1710893081,
8,0.3472196321,monolayer,0.2889092408,no rouleaux,False,0.1935315051,169,0.564363006,0.08430948313,3.829197365,69.23940032,0.1387174745,0.07161287719,0.1505088589,
9,0.3865258092,monolayer,0.3326196079,no rouleaux,False,0.2179256378,168,0.5589451608,0.09611715711,3.872234793,67.30647674,0.1372943878,0.07172067704,0.176727592,
10,0.3583753276,monolayer,0.3069109971,no rouleaux,False,0.1941575255,169,0.5554695348,0.08630893515,3.85168024,65.26259653,0.1336914541,0.08903498135,0.2042789677,
11,0.3483453243,monolayer,0.2960759792,no rouleaux,False,0.1929693878,169,0.5601165661,0.08488403692,3.820192989,64.91596846,0.1353978316,0.0727354848,0.198883913,
12,0.3117137057,monolayer,0.2544173814,no rouleaux,False,0.1703598214,170,0.5680200906,0.07359202023,3.789352474,65.37282946,0.1360485969,0.07967330935,0.1725213591,
13,0.2977221992,monolayer,0.2387394699,no rouleaux,False,0.1711904337,170,0.5735097994,0.0730110424,3.741116495,65.51005908,0.135682398,0.07413116595,0.1273143418,
14,0.31601612,monolayer,0.2582260242,no rouleaux,False,0.1866737245,169,0.5641672542,0.08135852191,3.779592493,64.38888868,0.1349489796,0.0514199536,0.1099004395,
15,0.2865451799,sparser,0.2294982169,no rouleaux,False,0.1619159439,170,0.5938661604,0.06575954399,3.68178526,63.27824275,0.135173852,0.08363729326,0.1658260899,
16,0.2905129166,sparser,0.2331818284,no rouleaux,False,0.1606807398,170,0.5864520028,0.06644919813,3.729984406,61.43328508,0.1343818878,0.08952942422,0.1809444941,
