fov_id,density_score,density_label,overlap_score,overlap_label,empty_field_gated,coverage,otsu_threshold,otsu_separability,saturation_score,lbp_entropy,glcm_contrast,edge_density_unmasked,tile_glcm_cv,tile_glcm_patchiness,error
1,0.5105516075,slightly dense,0.4602810914,some rouleaux,False,0.3052729592,166,0.5611249715,0.1339766786,3.994852542,61.48591144,0.1366670918,0.09203222822,0.165182576,
2,0.5250006889,slightly dense,0.4831029967,some rouleaux,False,0.3152269133,166,0.5623949161,0.1379448998,4.003793332,55.41855853,0.1277108418,0.1085502785,0.2173143588,
3,0.5208224167,slightly dense,0.4809528483,some rouleaux,False,0.3005803571,166,0.5644164089,0.1309278714,3.986640126,58.48088928,0.1318720663,0.1004520191,0.2781747739,
4,0.5839593477,slightly dense,0.5537279944,rouleaux,False,0.3125350765,166,0.5717807352,0.1338335407,4.010839146,60.96445047,0.1378417092,0.1232632014,0.4292875046,
5,0.57822833,slightly dense,0.531387471,some rouleaux,False,0.3229547194,166,0.5798886326,0.1356769488,4.00567147,70.33584933,0.1506987245,0.09186124652,0.2873557453,
6,0.5624298486,slightly dense,0.5087553502,some rouleaux,False,0.3517960459,165,0.5810036628,0.1474012547,4.019860465,63.55344243,0.1427307398,0.05996831563,0.1488443002,
7,0.525102246,slightly dense,0.4687201399,some rouleaux,False,0.3162016582,166,0.5732512033,0.1349386771,4.021618639,66.48928599,0.1442215561,0.06022380929,0.160955358,
8,0.5152207859,slightly dense,0.4595621849,some rouleaux,False,0.315025,166,0.5770473672,0.1332406531,3.986604846,63.7633014,0.1414346939,0.07910858561,0.1408753077,
9,0.5183211407,slightly dense,0.4692160962,some rouleaux,False,0.3092568878,166,0.5757367383,0.1312063359,4.003378101,58.61699554,0.1341872449,0.1098234982,0.2005101451,
10,0.549536818,slightly dense,0.5036247154,some rouleaux,False,0.3126433673,166,0.575022159,0.1328665033,3.974862317,67.7530062,0.1442498724,0.09792751007,0.2507281043,
11,0.5678229153,slightly dense,0.526235475,some rouleaux,False,0.3170845663,166,0.5764562017,0.1342992016,3.995740313,67.12829336,0.1435284439,0.0987160497,0.3108883756,
12,0.4724781679,slightly dense,0.435524598,slight rouleaux,False,0.2613622449,167,0.5672669893,0.1131000711,3.906200412,62.82642993,0.1311410714,0.09252936047,0.3192620547,
13,0.4624646838,slightly dense,0.4349720924,slight rouleaux,False,0.2489710459,167,0.562339719,0.1089647379,3.856776468,57.46515645,0.1229128827,0.1356449109,0.3611601602,
14,0.3374568224,monolayer,0.2934850801,no rouleaux,False,0.1911483418,169,0.5759901141,0.0810487866,3.758771622,58.73427904,0.1235771684,0.101149988,0.2326323721,
15,0.3464522566,monolayer,0.3144879882,no rouleaux,False,0.1872764031,169,0.5697772835,0.08057056286,3.757851378,53.06580973,0.1154762755,0.1230418224,0.3308320956,
16,0.5162989403,slightly dense,0.5094170293,some rouleaux,False,0.2122281888,168,0.5662648397,0.09205082748,3.760455429,61.41650849,0.1317031888,0.2755079542,0.6098889693,
17,0.6726566296,dense,0.6351240078,rouleaux,False,0.3157928571,167,0.5735867131,0.1346582702,3.980112046,93.16384336,0.180975,0.1220249092,0.4987801281,
18,0.7195290365,very dense,0.6618443773,rouleaux,False,0.4008521684,164,0.5809510856,0.167976666,4.06658001,108.3322262,0.1986125,0.0968215089,0.2009554443,
19,0.5445808241,slightly dense,0.4995420241,some rouleaux,False,0.3124100765,166,0.5628269457,0.1365772673,3.997181363,65.18826819,0.141740051,0.08812913114,0.2428650705,
20,0.5621056517,slightly dense,0.5225788255,some rouleaux,False,0.3204479592,166,0.5620751496,0.1403321246,4.024502942,60.277933,0.1347428571,0.118619445,0.2762365899,
21,0.5362074201,slightly dense,0.4949573179,some rouleaux,False,0.3048494898,166,0.5631177029,0.1331833454,4.002149706,60.43085839,0.1342372449,0.1185142708,0.2657274536,
22,0.5668275448,slightly dense,0.5246088108,some rouleaux,False,0.3150464286,166,0.5735984359,0.1343362899,4.015863518,66.07081323,0.1429469388,0.102420159,0.3121455902,
23,0.5511526082,slightly dense,0.4914192165,some rouleaux,False,0.3270005102,166,0.5863506008,0.1352635646,4.025076225,68.84209955,0.1511169643,0.08314419132,0.1625733712,
24,0.5872353362,dense,0.5334874853,some rouleaux,False,0.357015051,165,0.5896638346,0.146496187,4.037663401,65.67923888,0.1473505102,0.07767754518,0.1893672056,
25,0.5516459549,slightly dense,0.4898029989,some rouleaux,False,0.3259100765,166,0.5817267631,0.1363194626,4.019310941,72.62940079,0.1536774235,0.08243671539,0.1301322775,
26,0.5637776221,slightly dense,0.5084882847,some rouleaux,False,0.3272854592,166,0.5845950696,0.1359559934,4.043044816,67.16605173,0.1478595663,0.1035157174,0.2039957938,
27,0.5585676045,slightly dense,0.5144013704,some rouleaux,False,0.3205024235,166,0.5830893543,0.1336208723,3.985299763,64.70247179,0.1428002551,0.0958095258,0.2842896102,
28,0.5715304697,slightly dense,0.5165499182,some rouleaux,False,0.3272427296,166,0.5844184619,0.1359960369,4.013143607,72.67509492,0.1535491071,0.09090395253,0.2093995712,
29,0.5569573874,slightly dense,0.4964326915,some rouleaux,False,0.318622449,166,0.5773362118,0.1346701713,3.958822787,82.5541925,0.1608091837,0.07685042893,0.1240627035,
30,0.4805923927,slightly dense,0.4306183581,slight rouleaux,False,0.2788404337,167,0.5715672385,0.119464377,3.914997473,68.08923145,0.1411219388,0.07779475298,0.1965339153,
31,0.422444661,monolayer,0.3773376791,slight rouleaux,False,0.2322941327,168,0.5640902275,0.1012592825,3.851308878,65.12419472,0.1331581633,0.1171461702,0.2230588321,
32,0.4470783422,slightly dense,0.4007654397,slight rouleaux,False,0.2400026786,168,0.5675635182,0.1037859139,3.863372332,70.027745,0.1410559949,0.1025115306,0.2490166015,
33,0.4148458781,monolayer,0.3854275762,slight rouleaux,False,0.20106875,169,0.5684021559,0.08678083901,3.77079111,63.33900808,0.1299306122,0.1486756726,0.3940874195,
34,0.491057959,slightly dense,0.4670575714,some rouleaux,False,0.2043581633,169,0.5753390383,0.08678293415,3.789850331,65.98663795,0.140796301,0.2585932347,0.5030547511,
35,0.6683476613,dense,0.6187894928,rouleaux,False,0.3436846939,166,0.5740826136,0.1463812866,3.985325838,94.25035706,0.1835044643,0.1092605554,0.3161871411,
36,0.6706998271,dense,0.6095087949,rouleaux,False,0.3681492347,165,0.5747903331,0.1565406135,4.042429899,107.3882696,0.1976672194,0.09089919624,0.1827482137,
37,0.5092384517,slightly dense,0.4685994311,some rouleaux,False,0.2733346939,167,0.5582842702,0.1207362338,3.963058963,64.41918838,0.1357264031,0.1410384868,0.2812871999,
38,0.53097227,slightly dense,0.4926435354,some rouleaux,False,0.3012677296,166,0.5543932256,0.1342469412,3.995175386,61.11840429,0.1336841837,0.09627449515,0.2836237486,
39,0.5096503026,slightly dense,0.4648290164,some rouleaux,False,0.300726148,166,0.5609919178,0.1320212095,3.965942085,62.16821148,0.1337887755,0.0953998419,0.1997894772,
40,0.5768108814,slightly dense,0.5392750051,some rouleaux,False,0.3149447704,166,0.5725281461,0.1346300249,3.997297645,65.75129124,0.142615051,0.1143104455,0.3481414363,
41,0.5685208721,slightly dense,0.5111641455,some rouleaux,False,0.3291103316,166,0.5837804403,0.1369821573,4.018584071,73.78413741,0.1543696429,0.08102445827,0.1851641902,
