fov_id,density_score,density_label,overlap_score,overlap_label,empty_field_gated,coverage,otsu_threshold,otsu_separability,saturation_score,lbp_entropy,glcm_contrast,edge_density_unmasked,tile_glcm_cv,tile_glcm_patchiness,error
1,0.4777340388,slightly dense,0.421634063,slight rouleaux,False,0.2402104592,168,0.5476954673,0.1086482795,4.01047496,73.22375111,0.1528595663,0.111877808,0.245599674,
2,0.4995251208,slightly dense,0.4481639756,slight rouleaux,False,0.2437003827,168,0.5515313365,0.1092919849,4.019826267,72.06777935,0.1521641582,0.1335146076,0.3041320531,
3,0.4351654339,monolayer,0.3969377355,slight rouleaux,False,0.2023429847,169,0.544597603,0.09214748024,3.939575127,61.26343763,0.1367464286,0.1530308685,0.3940050944,
4,0.3902149244,monolayer,0.3519686781,no rouleaux,False,0.1996047194,168,0.5395540956,0.09190717553,3.878963201,54.38502267,0.1262440051,0.1517250078,0.301476713,
5,0.4158199859,monolayer,0.3994278223,slight rouleaux,False,0.1985769133,168,0.538717473,0.09160006036,3.813531182,49.68704954,0.1183456633,0.1711439741,0.4788556394,
6,0.437430121,monolayer,0.4271884267,slight rouleaux,False,0.2144184949,167,0.5413932361,0.09833377207,3.791828987,48.46498736,0.1167719388,0.161175259,0.512359504,
7,0.3437842614,monolayer,0.3073697976,no rouleaux,False,0.1893655612,168,0.5422318918,0.08668551473,3.789870638,51.10798278,0.121313648,0.1171132947,0.2737285825,
8,0.391791631,monolayer,0.3619945636,no rouleaux,False,0.2166251276,167,0.5433473176,0.09892244557,3.788259853,51.53013174,0.122225,0.1178518298,0.3108058841,
9,0.3751126623,monolayer,0.3432730577,no rouleaux,False,0.2140127551,167,0.5387894564,0.09870493912,3.750884184,53.04189741,0.1224568878,0.111664691,0.2539370868,
10,0.3057260579,monolayer,0.2758497895,no rouleaux,False,0.1898885204,167,0.5451817825,0.08636475838,3.665119228,46.35647568,0.1099102041,0.1068840468,0.2195794435,
11,0.3420690748,monolayer,0.3101721789,no rouleaux,False,0.2096039541,167,0.5449867052,0.09537258574,3.723868473,48.00932648,0.113851148,0.1032480612,0.221491843,
12,0.3502004285,monolayer,0.3095875438,no rouleaux,False,0.2191663265,167,0.5402988568,0.1007510108,3.79057705,49.34270611,0.1181007653,0.09478204716,0.1598984951,
13,0.3381773149,monolayer,0.3047897861,no rouleaux,False,0.21049375,167,0.5378814429,0.09727306802,3.758417345,47.2513624,0.1123890306,0.09250578306,0.2078936041,
