fov_id,density_score,density_label,overlap_score,overlap_label,empty_field_gated,coverage,otsu_threshold,otsu_separability,saturation_score,lbp_entropy,glcm_contrast,edge_density_unmasked,tile_glcm_cv,tile_glcm_patchiness,error
1,0.2527932522,sparser,0.2080135818,no rouleaux,False,0.1461957908,171,0.5923902435,0.05959083069,3.510964845,62.89855625,0.125505102,0.107148014,0.1557850842,
2,0.2579334326,sparser,0.2211920769,no rouleaux,False,0.1420794643,171,0.5903827143,0.05819820451,3.514873662,59.2476923,0.1218734694,0.1048859732,0.2464672734,
3,0.2136196889,sparser,0.1705326012,no rouleaux,False,0.1336568878,171,0.5955434737,0.05405840053,3.508821726,53.41310008,0.1168512755,0.08768473859,0.1799919977,
4,0.2080629409,sparser,0.1661459897,no rouleaux,False,0.1319364796,171,0.5896062789,0.05414590281,3.488765135,52.40667274,0.1155320153,0.09950075755,0.161624827,
5,0.2428373157,sparser,0.2221707708,no rouleaux,False,0.1286764031,171,0.6304063908,0.04755797623,3.432315635,47.85997559,0.1073359694,0.1407593014,0.3864374877,
6,0.191490035,sparser,0.1445679944,no rouleaux,False,0.1314031888,171,0.6126478798,0.05089930377,3.47970845,49.22583919,0.1154695153,0.0762676347,0.1556626582,
7,0.2027374264,sparser,0.1563272667,no rouleaux,False,0.1328776786,171,0.6115026702,0.05162262332,3.510191714,48.91126736,0.1155206633,0.0858653287,0.1774925108,
8,0.2075845233,sparser,0.1605149327,no rouleaux,False,0.1311026786,171,0.6128927561,0.05075079657,3.520054867,48.36108507,0.1156396684,0.1093542919,0.1761253545,
9,0.1853533207,sparser,0.1377672857,no rouleaux,False,0.1275288265,171,0.6061421129,0.05022823416,3.486973835,47.22733197,0.115933801,0.08063900079,0.1514060857,
10,0.1645258809,sparser,0.1289649263,no rouleaux,False,0.1153228316,172,0.6310614851,0.04254703423,3.389863564,43.59054543,0.1068195153,0.09100918657,0.2183372989,
11,0.1542885228,sparser,0.1182758281,no rouleaux,False,0.1094457908,172,0.6167599624,0.04194400899,3.383283589,41.9483814,0.1038241071,0.1032659167,0.1980863696,
12,0.1564490599,sparser,0.118521469,no rouleaux,False,0.109851148,172,0.6143905,0.04235964624,3.411915427,41.82995112,0.1044466837,0.1001658195,0.1989326998,
13,0.1518180197,sparser,0.1215128238,no rouleaux,False,0.1104690051,171,0.6355016381,0.0402657714,3.374053182,38.36031136,0.09794936224,0.1098621133,0.2359443801,
14,0.1482472068,sparser,0.1166741426,no rouleaux,False,0.1098193878,171,0.6246728612,0.04121819659,3.353692393,39.19739165,0.0998619898,0.1040168614,0.2152482318,
15,0.126283836,sparser,0.08582939077,no rouleaux,False,0.1081125,171,0.605520786,0.04264813403,3.40364465,38.01315678,0.09845267857,0.09146986105,0.1289983028,
16,0.147905779,sparser,0.1286374414,no rouleaux,False,0.1031946429,171,0.6418682549,0.03695727753,3.309998582,36.71432686,0.09012678571,0.1323643415,0.2901752439,
17,0.1262657758,sparser,0.09505130376,no rouleaux,False,0.1001315051,171,0.6210302169,0.03794681477,3.351791995,36.7818637,0.09364604592,0.1068368519,0.2035601539,
18,0.100815281,sparser,0.07474908936,no rouleaux,False,0.09288839286,171,0.6115187021,0.03608540342,3.273769548,33.4714091,0.08687984694,0.1092712862,0.187487262,
19,0.2557307556,sparser,0.2223384364,no rouleaux,False,0.1399721939,171,0.5695974265,0.06024439247,3.515502322,61.03755096,0.1192325255,0.1117318586,0.2277445486,
20,0.2334202376,sparser,0.1973787628,no rouleaux,False,0.1356373724,171,0.5780091288,0.05723773297,3.504908039,55.64662597,0.1157973214,0.1129165634,0.2048393167,
21,0.2017940532,sparser,0.1650278952,no rouleaux,False,0.1302243622,171,0.5853580647,0.05399648159,3.440933659,53.04205271,0.1129571429,0.09314433558,0.170258129,
22,0.2059112669,sparser,0.1707896865,no rouleaux,False,0.1292276786,171,0.5929878734,0.05259723227,3.453110526,50.65521811,0.1127278061,0.08732742383,0.221431946,
23,0.211486057,sparser,0.1823217472,no rouleaux,False,0.1270047194,171,0.6132821392,0.04911499339,3.433348946,47.88574582,0.1098933673,0.08017786433,0.3151958947,
24,0.2162667509,sparser,0.1882297488,no rouleaux,False,0.1276071429,171,0.5906183233,0.0522400261,3.460375128,48.78684844,0.1103487245,0.08645113348,0.3009969787,
25,0.1734063313,sparser,0.1266565725,no rouleaux,False,0.1301970663,171,0.6140937486,0.05024386181,3.453514035,47.33273569,0.1113595663,0.07008929345,0.1169225507,
26,0.2003867196,sparser,0.1589206454,no rouleaux,False,0.1312807398,171,0.6012076194,0.05235375875,3.485632158,47.8430762,0.1153325255,0.07460004198,0.2052262849,
27,0.1625582996,sparser,0.114702869,no rouleaux,False,0.1253878827,171,0.6098274277,0.04892291271,3.462431751,45.48044384,0.1111014031,0.05595132038,0.1059235964,
28,0.1300134758,sparser,0.08650113405,no rouleaux,False,0.1112235969,172,0.6124606478,0.0431035207,3.391515905,42.34270826,0.1044696429,0.06251207279,0.1198590997,
