fov_id,density_score,density_label,overlap_score,overlap_label,empty_field_gated,coverage,otsu_threshold,otsu_separability,saturation_score,lbp_entropy,glcm_contrast,edge_density_unmasked,tile_glcm_cv,tile_glcm_patchiness,error
1,0.3294239361,monolayer,0.3062564694,no rouleaux,False,0.1427279337,170,0.5511053849,0.06406980085,3.6796629,59.15004064,0.1218788265,0.1617586373,0.4285183994,
2,0.283618643,sparser,0.2427447762,no rouleaux,False,0.1450017857,170,0.5435465477,0.06618656567,3.714657239,55.70125999,0.1180373724,0.173796707,0.2030158155,
3,0.2340822791,sparser,0.1989286147,no rouleaux,False,0.1262350765,171,0.5513756521,0.05663212889,3.649305032,48.91563574,0.1085695153,0.1435869306,0.245535642,
4,0.2645547813,sparser,0.2299546601,no rouleaux,False,0.1407697704,170,0.5465909024,0.06382629457,3.708599577,51.4654861,0.1136596939,0.1080856991,0.2924928714,
5,0.2561164544,sparser,0.2034656538,no rouleaux,False,0.15673125,170,0.5695156127,0.06747035613,3.801561867,46.75271784,0.1157909439,0.08679822448,0.1893429147,
6,0.2964559094,monolayer,0.2500298022,no rouleaux,False,0.1529241071,170,0.5544538342,0.06813474959,3.76363559,55.78451143,0.1263184949,0.1306184995,0.2376017957,
7,0.3677639387,monolayer,0.3232952931,no rouleaux,False,0.1789674745,169,0.5518179082,0.08021001707,3.820820342,62.33491551,0.1391639031,0.1166073887,0.311781006,
8,0.4594950868,slightly dense,0.4314748882,slight rouleaux,False,0.2019128827,168,0.5494493057,0.09097198946,3.807460243,64.76270136,0.1433941327,0.1862741206,0.4524876145,
9,0.505207229,slightly dense,0.4591355432,some rouleaux,False,0.2485780612,167,0.5451010503,0.113077899,3.926745246,70.42407168,0.1539883929,0.1571182723,0.2838656745,
10,0.5160084207,slightly dense,0.4749490769,some rouleaux,False,0.244205102,167,0.5499661308,0.1099005669,3.864285313,75.30930778,0.1596098214,0.1527575,0.3400574565,
11,0.5276548019,slightly dense,0.49000704,some rouleaux,False,0.2390970663,167,0.5430345794,0.1092590915,3.869630424,71.45860642,0.1506897959,0.2650590748,0.3042644891,
12,0.7390353897,very dense,0.7432220724,heavy rouleaux,False,0.264052551,167,0.5544034484,0.1176609062,3.925256305,92.82714131,0.1756043367,0.2648692861,0.9452955485,
13,0.5487001533,slightly dense,0.4839689394,some rouleaux,False,0.2789914541,167,0.568496607,0.120385759,3.914066504,103.3828768,0.1907862245,0.1118443726,0.178046069,
14,0.6799483215,dense,0.6608554492,rouleaux,False,0.2765844388,167,0.5608507195,0.1214618573,3.897674501,99.08433284,0.182359949,0.1945781286,0.6778401039,
15,0.7239871077,very dense,0.6872948168,heavy rouleaux,False,0.3423609694,165,0.5689878961,0.1475617217,3.97210096,119.1947649,0.205634949,0.2119391213,0.4207847588,
16,0.6429026545,dense,0.5979095032,rouleaux,False,0.30435625,166,0.568661328,0.1312806207,3.930134537,103.0372182,0.1923200255,0.1662564767,0.3683108453,
17,0.6090328611,dense,0.5575995077,rouleaux,False,0.3019852041,166,0.5647075074,0.1314518922,3.930560271,94.37374816,0.1826239796,0.1117128906,0.3019267505,
18,0.6398496777,dense,0.6377106608,rouleaux,False,0.2490304847,167,0.5563989755,0.1104701781,3.844953784,79.44476974,0.1596457908,0.2198852096,0.7735459444,
19,0.3056983303,monolayer,0.2571416637,no rouleaux,False,0.152225,170,0.5643659524,0.06631439289,3.690163495,68.90817522,0.134813648,0.1215902435,0.2037879222,
20,0.3732106791,monolayer,0.3501268337,no rouleaux,False,0.1533969388,170,0.5529246941,0.06857998333,3.714434155,65.75244419,0.1315053571,0.1579543698,0.4796564735,
21,0.3096176166,monolayer,0.2924420488,no rouleaux,False,0.129094898,171,0.5588105021,0.05695531321,3.602668665,58.23242833,0.1189371173,0.1589636858,0.4718829589,
22,0.2656423129,sparser,0.2421303197,no rouleaux,False,0.1229993622,171,0.5518207446,0.05512576259,3.602578097,55.02716987,0.1135179847,0.1400492571,0.3744612059,
23,0.320955685,monolayer,0.2974240921,no rouleaux,False,0.1357979592,171,0.5618231279,0.05950352499,3.678634028,57.81554822,0.122640051,0.1466684327,0.4689070136,
24,0.3280933579,monolayer,0.2837751181,no rouleaux,False,0.1545012755,170,0.5579243057,0.06830125864,3.723067949,64.06763482,0.1323538265,0.1748041226,0.2413991818,
25,0.3846935414,monolayer,0.3511119185,no rouleaux,False,0.1604526786,170,0.5562048521,0.07120812022,3.73810647,69.65197701,0.1387168367,0.1835262623,0.3882803142,
26,0.3931372598,monolayer,0.3453350742,no rouleaux,False,0.17048125,170,0.5681206953,0.07362732372,3.763506292,74.03098058,0.1504434949,0.1758522245,0.2999717804,
27,0.4992119946,slightly dense,0.4786519668,some rouleaux,False,0.1917496173,169,0.5511074143,0.08607498154,3.808229347,76.02980275,0.1495968112,0.2126251671,0.567561528,
28,0.4336701443,monolayer,0.4267532949,slight rouleaux,False,0.1581181122,170,0.5533616526,0.07062161234,3.688526582,67.65121882,0.1346014031,0.2016929743,0.6484631878,
29,0.2904025012,sparser,0.2555199905,no rouleaux,False,0.1444223214,170,0.5448295672,0.06573677055,3.660429114,58.25816762,0.1232917092,0.137485428,0.2740493633,
30,0.3660012847,monolayer,0.3796362884,slight rouleaux,False,0.1288093112,170,0.530693237,0.06045108089,3.564607999,51.54635061,0.1080623724,0.2506309456,0.6857169637,
31,0.4794891474,slightly dense,0.4783895295,some rouleaux,False,0.1659090561,170,0.5493754898,0.07476268715,3.63158842,80.7520157,0.1415806122,0.2359049492,0.6571935523,
32,0.4874628642,slightly dense,0.4585204614,some rouleaux,False,0.1929029337,169,0.5490465332,0.0869902467,3.686052175,91.57409001,0.1516130102,0.2857711427,0.3394942251,
33,0.5346411944,slightly dense,0.5482138582,some rouleaux,False,0.1676021684,170,0.5593928207,0.07384671865,3.559550309,84.72924651,0.1435529337,0.3734816658,0.7810044955,
34,0.4678198531,slightly dense,0.5041961672,some rouleaux,False,0.1350816327,170,0.5617703677,0.0591967742,3.436164253,66.25923683,0.1192755102,0.3630386301,0.9687757277,
35,0.4205189499,monolayer,0.4592100964,some rouleaux,False,0.124305102,170,0.553183136,0.05554161588,3.380438875,59.63179386,0.1088246173,0.3437921331,0.8797491212,
36,0.3238150308,monolayer,0.3797653476,slight rouleaux,False,0.08956288265,171,0.5535311158,0.03998704029,3.206911427,45.26523043,0.08525663265,0.2832525862,1.277402405,
37,0.2027083359,sparser,0.1971777457,no rouleaux,False,0.1006269133,171,0.5386163286,0.04642761468,3.324888652,50.49674862,0.09609719388,0.2040743467,0.3002866648,
38,0.2835597324,sparser,0.3030705309,no rouleaux,False,0.1019139031,171,0.5304010897,0.04785865783,3.38389491,47.72406205,0.09420357143,0.2526737428,0.606410966,
39,0.1607115417,sparser,0.1800855425,no rouleaux,False,0.07065561224,172,0.5365584438,0.03274474689,3.081296736,36.15964779,0.07222091837,0.3074455041,0.3720073051,
40,0.1404276963,sparser,0.1549652167,no rouleaux,False,0.07444145408,171,0.5311597676,0.03490114863,3.063496088,37.86702109,0.07184451531,0.2769928898,0.3044481763,
41,0.1853272294,sparser,0.1983554533,no rouleaux,False,0.08470727041,171,0.5362718281,0.03928114765,3.202054643,41.09289948,0.08137602041,0.2692641411,0.3790756665,
42,0.2144512796,sparser,0.2544522856,no rouleaux,False,0.0738940051,171,0.5292814459,0.03478327924,3.084153769,37.95273819,0.07249834184,0.3249165,0.6017570146,
43,0.1613259071,sparser,0.1822356564,no rouleaux,False,0.07366071429,171,0.526463094,0.03488106674,3.08395136,38.46527169,0.07276466837,0.2962725446,0.3714344871,
44,0.1874082646,sparser,0.2049468423,no rouleaux,False,0.08311887755,171,0.5334351173,0.03878034936,3.132810134,44.39978336,0.08280433673,0.276552627,0.3799067778,
45,0.1852217118,sparser,0.1960138408,no rouleaux,False,0.08599719388,171,0.5193034783,0.04133855197,3.234363442,41.56337241,0.08170701531,0.2822318259,0.3363784236,
46,0.2930578997,monolayer,0.325083785,no rouleaux,False,0.09514451531,171,0.5357813169,0.0441678616,3.268335268,48.47642742,0.09171696429,0.2942711403,0.6697862945,
47,0.2723133104,sparser,0.3401044073,no rouleaux,False,0.0688190051,171,0.54071358,0.03160763448,2.983925889,35.05454668,0.06500331633,0.3317403017,0.9253926061,
48,0.2666057237,sparser,0.3395634166,no rouleaux,False,0.06155663265,171,0.5215092383,0.02945428005,2.954679716,33.97706498,0.06115714286,0.3945843332,1.180887775,
49,0.2652913741,sparser,0.3370628467,no rouleaux,False,0.05656364796,171,0.5337193728,0.02637453325,2.850744455,32.84432021,0.05498533163,0.442342383,1.341461901,
50,0.2542937009,sparser,0.3269889129,no rouleaux,False,0.02812346939,171,0.5208697446,0.01347480507,2.564001006,17.72829431,0.02783367347,0.3387504239,1.342191304,
51,0.2563205115,sparser,0.3269889129,no rouleaux,False,0.04485369898,171,0.5342667166,0.0208898605,2.779192071,25.59323082,0.04401479592,0.4402404612,1.778746389,
52,0.2580985149,sparser,0.3269889129,no rouleaux,False,0.03943035714,172,0.5460191023,0.01790062893,2.746063246,23.13668339,0.0403182398,0.3906003921,1.026568045,
53,0.2574054178,sparser,0.3269889129,no rouleaux,False,0.03587181122,172,0.5414378149,0.01644945614,2.716783437,21.70551718,0.03667576531,0.4163869946,1.807413948,
54,0.2573497033,sparser,0.3269889129,no rouleaux,False,0.04720727041,171,0.5410695493,0.02166485388,2.797399211,25.8457293,0.04536862245,0.468387937,2.089106057,
55,0.3574740993,monolayer,0.3624108868,no rouleaux,False,0.1254996173,171,0.557656311,0.05551396371,3.510139128,63.16116305,0.120007398,0.1889758387,0.6628641312,
56,0.2092470814,sparser,0.1831783285,no rouleaux,False,0.1132878827,171,0.5407324189,0.05202945184,3.472412548,53.21791674,0.1067095663,0.1669162394,0.2034554813,
57,0.2315374547,sparser,0.2157573582,no rouleaux,False,0.1120980867,171,0.5476989246,0.05070208518,3.424410285,54.61025826,0.1077155612,0.1719932942,0.3103826208,
58,0.1919072078,sparser,0.1805768194,no rouleaux,False,0.1031718112,171,0.5557191596,0.04583725899,3.350076609,48.29337102,0.09897181122,0.1508580014,0.3141306793,
59,0.198381931,sparser,0.1718628083,no rouleaux,False,0.113513648,171,0.5588569044,0.05007576206,3.438284508,52.03981122,0.1077779337,0.1271127605,0.2299433206,
60,0.1842353464,sparser,0.1776199338,no rouleaux,False,0.09944808673,171,0.5448238867,0.0452663936,3.367296099,48.05013106,0.0960192602,0.1168665918,0.3626635904,
61,0.1845127862,sparser,0.1642006307,no rouleaux,False,0.1074047194,171,0.5432904676,0.04905275917,3.422067394,51.88741917,0.1027626276,0.1124683912,0.2498876642,
62,0.4736726303,slightly dense,0.4993240956,some rouleaux,False,0.136492602,171,0.5552190465,0.06070930968,3.547281631,67.44075643,0.1296558673,0.2708834832,1.058961786,
63,0.2631485713,sparser,0.3357982444,no rouleaux,False,0.05987895408,171,0.5273818749,0.02829987901,2.901567066,32.99804615,0.0579682398,0.3069198399,1.235529097,
64,0.1550908148,sparser,0.186703336,no rouleaux,False,0.06926173469,171,0.5392460897,0.03191261509,3.005562884,36.06478767,0.06811390306,0.1941998606,0.5363801424,
65,0.1600839374,sparser,0.1942732544,no rouleaux,False,0.07227334184,171,0.5375295939,0.03342428175,3.050952615,35.97961867,0.06923839286,0.1838924688,0.573598242,
66,0.2951125396,monolayer,0.3112545884,no rouleaux,False,0.1047107143,171,0.5387865608,0.04829398866,3.3904487,51.84504182,0.1019057398,0.2272851995,0.6233354715,
67,0.2047668276,sparser,0.2181318168,no rouleaux,False,0.08965038265,171,0.5367016006,0.04153487879,3.238200289,44.39213654,0.08505076531,0.2503964114,0.4201092852,
68,0.2200887438,sparser,0.2531401601,no rouleaux,False,0.08581415816,171,0.5523831599,0.03841186231,3.1166099,43.17510031,0.08091211735,0.2327410791,0.6009756637,
69,0.2582426716,sparser,0.3269889129,no rouleaux,False,0.03711683673,172,0.5469719611,0.01681496775,2.693019589,21.20331229,0.03491543367,0.4048283934,1.386926405,
70,0.1077451242,sparser,0.1412238753,no rouleaux,True,0.01219617347,171,0.4859795644,0.006269082399,2.388513825,9.561393272,0.01225293367,0.1454972437,0.5031935189,
71,0.0323782465,sparser,0.03782948437,no rouleaux,True,0.02168329082,170,0.4974811786,0.01089626175,2.489758629,13.42919534,0.02009043367,0.1309955891,0.1697323926,
72,0.148146551,sparser,0.1922872991,no rouleaux,True,0.02452283163,171,0.5122192148,0.01196176607,2.581678272,15.40383655,0.02414579082,0.1949710441,0.616905555,
73,0.2922060982,monolayer,0.2536395939,no rouleaux,False,0.1377610969,171,0.5634197391,0.06014377564,3.662464205,64.01145878,0.1281681122,0.1216373823,0.301038383,
74,0.2744409972,sparser,0.2438840076,no rouleaux,False,0.1299799745,171,0.5549853679,0.05784299053,3.629945413,59.0470382,0.1220382653,0.1095759528,0.3505951163,
75,0.2194678237,sparser,0.1967150286,no rouleaux,False,0.1146353316,171,0.5493441468,0.05166108318,3.525926168,51.98081017,0.1082017857,0.1072276145,0.3253013713,
76,0.2543006911,sparser,0.2425803056,no rouleaux,False,0.1154395408,171,0.5548580375,0.05138698375,3.513679307,51.0902876,0.1089989796,0.1285366403,0.4589717073,
77,0.238148452,sparser,0.1997911055,no rouleaux,False,0.1275380102,171,0.575660014,0.05411947747,3.591786899,51.37214007,0.1176483418,0.1208533968,0.2641305496,
78,0.2690402904,sparser,0.2460231933,no rouleaux,False,0.1247628827,171,0.560715265,0.05480642985,3.556085989,54.88987228,0.1173885204,0.1379800059,0.3839423485,
79,0.2960721321,monolayer,0.2810525982,no rouleaux,False,0.1271334184,171,0.56368956,0.0554696377,3.559869478,57.68130434,0.1193862245,0.1212286925,0.4953444064,
80,0.2383084773,sparser,0.2140017567,no rouleaux,False,0.1213139031,171,0.567436665,0.05247594649,3.475238617,55.8397996,0.1149184949,0.1173346407,0.3210828367,
81,0.2433952671,sparser,0.2289671559,no rouleaux,False,0.1144589286,171,0.5486525403,0.05166074665,3.512568578,52.65607833,0.1082264031,0.1268056138,0.407893295,
82,0.21275204,sparser,0.190788092,no rouleaux,False,0.1140082908,171,0.5695814187,0.04907128679,3.433398266,51.40525232,0.1070496173,0.1315573014,0.2983081482,
83,0.2146694032,sparser,0.1922998247,no rouleaux,False,0.1149556122,171,0.5625069105,0.05029228595,3.469455317,51.00870759,0.1063329082,0.1273908867,0.3014613859,
84,0.2106800387,sparser,0.1720106128,no rouleaux,False,0.1246309949,171,0.576632402,0.05276472494,3.494092361,54.47433041,0.1151501276,0.1141718212,0.1796152066,
85,0.2540997456,sparser,0.2242693335,no rouleaux,False,0.1271184949,171,0.5795336968,0.05344904362,3.534287758,56.32525385,0.1175677296,0.1223508321,0.3236779455,
86,0.2274632722,sparser,0.2001753896,no rouleaux,False,0.123108801,171,0.5683346814,0.05314179981,3.507311357,54.18128381,0.11225,0.09743015079,0.3018291849,
