fov_id,density_score,density_label,overlap_score,overlap_label,empty_field_gated,coverage,otsu_threshold,otsu_separability,saturation_score,lbp_entropy,glcm_contrast,edge_density_unmasked,tile_glcm_cv,tile_glcm_patchiness,error
1,0.1773165935,sparser,0.1430910607,no rouleaux,False,0.1158195153,171,0.5683145137,0.04999760379,3.403059952,50.62640405,0.1153095663,0.07792547046,0.1850272272,
2,0.1715913593,sparser,0.1304199461,no rouleaux,False,0.1211964286,171,0.5565239605,0.05374771215,3.521025348,43.18160677,0.1098021684,0.09426922076,0.1328502664,
3,0.1906994354,sparser,0.1472414093,no rouleaux,False,0.1216410714,171,0.56541225,0.05286371954,3.52059379,49.93432315,0.1188846939,0.08166905662,0.1617149839,
4,0.1788542596,sparser,0.1360410944,no rouleaux,False,0.121934949,171,0.5458545347,0.05537620414,3.535280853,47.67843397,0.1152764031,0.08090716572,0.1201152607,
5,0.191700027,sparser,0.1472354019,no rouleaux,False,0.1372450255,170,0.553264211,0.06131226476,3.592495467,42.90904566,0.1125432398,0.06756468958,0.1332064783,
6,0.1978226312,sparser,0.1484849395,no rouleaux,False,0.1281677296,171,0.5512380091,0.0575168055,3.588823997,50.96208085,0.1242829082,0.05964142155,0.1323879312,
7,0.2000084978,sparser,0.1502747646,no rouleaux,False,0.125842602,171,0.5679803226,0.05436648034,3.56708116,52.25411025,0.1247389031,0.06845817553,0.1483889184,
8,0.1873148582,sparser,0.1436751685,no rouleaux,False,0.1263033163,171,0.550267331,0.05680272755,3.597760554,44.51963876,0.1150117347,0.06061586708,0.1715731901,
9,0.2038716322,sparser,0.1644458225,no rouleaux,False,0.1220399235,171,0.5414397333,0.05596265986,3.594184157,47.94059403,0.1191940051,0.07191740912,0.2218351255,
10,0.1960613503,sparser,0.1543715216,no rouleaux,False,0.1200872449,171,0.56110043,0.05270624015,3.544685804,49.1051608,0.1196876276,0.07523211376,0.2020332358,
11,0.2041826709,sparser,0.1622066029,no rouleaux,False,0.1224182398,171,0.5502753254,0.05505450305,3.58175087,49.62095044,0.1217443878,0.06833239379,0.2110933289,
12,0.1952247699,sparser,0.1459252922,no rouleaux,False,0.1226132653,171,0.5619825669,0.05370674773,3.571257499,50.86296628,0.1239798469,0.07478384631,0.1466033,
13,0.176603299,sparser,0.1257068031,no rouleaux,False,0.119071301,171,0.5732911414,0.05080877895,3.534123678,49.64786572,0.1220732143,0.06580303799,0.1242793372,
14,0.1534665719,sparser,0.1120705721,no rouleaux,False,0.1116248724,171,0.5639740184,0.04867134458,3.478839722,44.42575955,0.1123047194,0.06524622052,0.1512038214,
15,0.1527471066,sparser,0.1169890707,no rouleaux,False,0.1079288265,171,0.5822449568,0.04508781159,3.414841323,44.6481957,0.1083654337,0.07432153253,0.1921909769,
16,0.1490782883,sparser,0.1123642102,no rouleaux,False,0.1078877551,171,0.563515357,0.04709134827,3.437932234,44.41901224,0.1087906888,0.07710340587,0.1613263063,
17,0.09603516059,sparser,0.06644569453,no rouleaux,False,0.09147295918,172,0.5640476006,0.03987785604,3.3287891,39.59438135,0.09541836735,0.07498161254,0.1363192507,
18,0.1545478616,sparser,0.1166338279,no rouleaux,False,0.1063020408,171,0.5649919941,0.0462422388,3.461008515,44.6905116,0.1100053571,0.08480968251,0.1728267694,
19,0.1596874729,sparser,0.1186261174,no rouleaux,False,0.1152422194,171,0.55356044,0.05144868572,3.46545905,48.70212797,0.1148883929,0.0614390161,0.09854187553,
20,0.1752379322,sparser,0.1340491776,no rouleaux,False,0.1186459184,171,0.5415780771,0.05438989005,3.548412944,46.51554462,0.1157170918,0.06159411145,0.1611187401,
21,0.1895769342,sparser,0.1449326825,no rouleaux,False,0.1197330357,171,0.5720304099,0.05124209821,3.500305506,52.70062538,0.1222195153,0.0678703165,0.1662585361,
22,0.1810933156,sparser,0.1335234122,no rouleaux,False,0.1207692602,171,0.5553981631,0.05369423492,3.548925711,51.64181558,0.1204932398,0.05872073385,0.113827575,
23,0.1844650233,sparser,0.136670891,no rouleaux,False,0.1225960459,171,0.5480245012,0.055410409,3.56903921,50.60982048,0.1213330357,0.05208310182,0.09569237713,
24,0.202414367,sparser,0.1643262764,no rouleaux,False,0.1205514031,171,0.545186385,0.05482841942,3.548666395,49.91593216,0.1196946429,0.07905510039,0.2122304664,
25,0.1827866141,sparser,0.1372391889,no rouleaux,False,0.1189843112,171,0.5557993785,0.05285290499,3.53251371,51.57733498,0.1208081633,0.06613538416,0.14174205,
26,0.1711851009,sparser,0.1294233152,no rouleaux,False,0.1163980867,171,0.5383700302,0.05373284526,3.541743013,47.66301304,0.1145544643,0.0748863228,0.1344069731,
27,0.1719527374,sparser,0.1300963384,no rouleaux,False,0.1157735969,171,0.548559086,0.05226493842,3.506212061,49.39665629,0.1174872449,0.06660359813,0.1444462807,
28,0.1709478831,sparser,0.1306418275,no rouleaux,False,0.1148815051,171,0.5442938505,0.05235220834,3.520885222,48.58982369,0.115753699,0.0604633711,0.1602512791,
29,0.1869577696,sparser,0.1425862512,no rouleaux,False,0.1170834184,171,0.5573662553,0.05182507191,3.53553543,50.54135571,0.1194570153,0.08709810747,0.1530801215,
30,0.1831342716,sparser,0.1374031225,no rouleaux,False,0.1175655612,171,0.5594908108,0.05178871005,3.531285268,50.52587156,0.1218746173,0.06671126646,0.1562622348,
31,0.1770602712,sparser,0.1398266226,no rouleaux,False,0.111683801,171,0.5640656173,0.04868680886,3.467026159,48.02039882,0.1157415816,0.08399857271,0.1987653713,
32,0.1494287522,sparser,0.1144538308,no rouleaux,False,0.1056498724,171,0.5669657574,0.0457500125,3.409584,45.38036003,0.1082404337,0.08801620059,0.1646296165,
33,0.1433814715,sparser,0.1096707758,no rouleaux,False,0.1037371173,171,0.5762406489,0.04395957353,3.392841786,43.83687347,0.1052737245,0.0874755988,0.1770645531,
34,0.1461691004,sparser,0.1160790943,no rouleaux,False,0.1031158163,171,0.5590850948,0.04546530038,3.388673283,43.98377557,0.1055108418,0.09249557092,0.183686676,
35,0.1198511971,sparser,0.1049989645,no rouleaux,False,0.09151594388,171,0.5419611427,0.04191785836,3.315393156,39.08232493,0.09328584184,0.08578191356,0.2465468041,
36,0.1477775292,sparser,0.1128854248,no rouleaux,False,0.1032285714,171,0.5576906038,0.0456589671,3.44120196,44.37936412,0.1078455357,0.0859522961,0.1742464353,
37,0.1620731367,sparser,0.1198808875,no rouleaux,False,0.1151164541,171,0.5486616184,0.05195647408,3.49464185,48.29073414,0.1153329082,0.06432745942,0.1120284113,
38,0.1550532514,sparser,0.1140145464,no rouleaux,False,0.114836352,171,0.5360490377,0.05327843603,3.526207275,44.60706877,0.111726148,0.06176608519,0.1021829379,
39,0.1722176082,sparser,0.1272159274,no rouleaux,False,0.1181660714,171,0.5501743573,0.05315412903,3.520909984,49.8531653,0.1189686224,0.05487980282,0.1082858086,
40,0.1960684387,sparser,0.1507298124,no rouleaux,False,0.1228559949,171,0.5533149843,0.05487793201,3.553792494,52.79940087,0.1232350765,0.06311621971,0.1592832487,
41,0.1799716826,sparser,0.1326564923,no rouleaux,False,0.1211521684,171,0.537979823,0.05597474628,3.592453969,48.47213429,0.1197070153,0.05053261545,0.08204089598,
42,0.2019597403,sparser,0.1562883511,no rouleaux,False,0.1242116071,171,0.5476539503,0.05618662982,3.585407951,50.75370216,0.1247485969,0.06286355845,0.1762286217,
43,0.1753004455,sparser,0.1300841651,no rouleaux,False,0.1172233418,171,0.5424239648,0.05363859199,3.559667518,48.98747897,0.1179985969,0.06987155626,0.1298621156,
44,0.1629777351,sparser,0.1242351719,no rouleaux,False,0.113282398,171,0.532362055,0.05297514778,3.531971164,45.42927695,0.1116318878,0.074019937,0.1460020536,
45,0.1628074415,sparser,0.1212919008,no rouleaux,False,0.1150147959,171,0.5312778273,0.05390998503,3.545245288,45.98073782,0.1143959184,0.05932237826,0.1342599868,
46,0.1760900496,sparser,0.135275599,no rouleaux,False,0.1147221939,171,0.5423522755,0.05250235098,3.539836092,48.14341662,0.1165271684,0.07042851081,0.1665052594,
47,0.1882626832,sparser,0.1531882967,no rouleaux,False,0.1146894133,171,0.5385994174,0.05291776209,3.534124412,47.32660479,0.1169211735,0.07155896469,0.227388446,
48,0.1831827134,sparser,0.145034068,no rouleaux,False,0.1134758929,171,0.5474914869,0.05134880755,3.522609835,47.64684592,0.1179443878,0.0742603268,0.2063515005,
49,0.1563143844,sparser,0.110262315,no rouleaux,False,0.1109343112,171,0.5684132137,0.04787778287,3.490549651,47.88229998,0.1158045918,0.06849380028,0.1205759851,
50,0.1362482288,sparser,0.1049603148,no rouleaux,False,0.1024885204,171,0.5630536371,0.04478198623,3.37153601,43.87802237,0.1061218112,0.07277100623,0.1754033982,
51,0.1221109223,sparser,0.08663876804,no rouleaux,False,0.101257398,171,0.5591109388,0.04464327913,3.407627696,42.58163146,0.1039019133,0.06304133835,0.1386015831,
52,0.1161438109,sparser,0.0830127541,no rouleaux,False,0.09841568878,171,0.5698103488,0.04233741082,3.354340578,41.48529429,0.1011769133,0.0792434193,0.1375854136,
