fov_id,density_score,density_label,overlap_score,overlap_label,empty_field_gated,coverage,otsu_threshold,otsu_separability,saturation_score,lbp_entropy,glcm_contrast,edge_density_unmasked,tile_glcm_cv,tile_glcm_patchiness,error
1,0.3446227445,monolayer,0.2777678622,no rouleaux,False,0.1752501276,170,0.6118360887,0.06802577496,3.677444985,78.09705243,0.1623077806,0.07396426763,0.1805291551,
2,0.3331461738,monolayer,0.2736271359,no rouleaux,False,0.1860394133,169,0.6414790198,0.0666990328,3.70749293,61.74308425,0.1478110969,0.09271631385,0.2328119555,
3,0.3313306067,monolayer,0.2684459934,no rouleaux,False,0.1787409439,170,0.626652435,0.06673249616,3.733566454,62.38010147,0.150459949,0.0879535002,0.2319341521,
4,0.329138218,monolayer,0.2684053825,no rouleaux,False,0.1752318878,170,0.6238455769,0.06591424965,3.716228297,62.21035553,0.1493313776,0.09177187615,0.2432462205,
5,0.3139396306,monolayer,0.2432524111,no rouleaux,False,0.1772508929,170,0.621974737,0.06700531538,3.727036583,64.04822939,0.1527438776,0.0806901558,0.1452161618,
6,0.318895999,monolayer,0.248408657,no rouleaux,False,0.174953699,170,0.6049593236,0.06911382759,3.763662526,64.87842273,0.153276148,0.06966549821,0.1631189387,
7,0.3288381064,monolayer,0.2589668276,no rouleaux,False,0.1863743622,169,0.606177046,0.07339850188,3.775022103,62.24696577,0.1523992347,0.06558024768,0.1643062345,
8,0.3262341403,monolayer,0.2549078311,no rouleaux,False,0.1848404337,169,0.6056598192,0.07289001004,3.807380359,60.31234415,0.150827551,0.06913852241,0.165689262,
9,0.3273213189,monolayer,0.2568964149,no rouleaux,False,0.1816943878,169,0.6002906001,0.0726249547,3.822944245,60.86892317,0.150571301,0.06943441018,0.1787229646,
10,0.3336444522,monolayer,0.2622994247,no rouleaux,False,0.1877313776,169,0.6075730592,0.07367085018,3.842000493,59.29854192,0.1484894133,0.07793515299,0.176540021,
11,0.3803086797,monolayer,0.3093550307,no rouleaux,False,0.2090316327,168,0.6036183662,0.08285630007,3.90980121,60.81559883,0.1543909439,0.07301915373,0.2165851856,
12,0.3672053587,monolayer,0.2989056789,no rouleaux,False,0.2059070153,168,0.6123863499,0.07981236979,3.901235925,55.91711025,0.1451052296,0.09446335896,0.2201701156,
13,0.3329752165,monolayer,0.2656965657,no rouleaux,False,0.184102551,169,0.6062100447,0.07249773534,3.844225629,57.197931,0.1440353316,0.0899793865,0.2067229614,
14,0.3127326945,monolayer,0.2410827565,no rouleaux,False,0.1842906888,169,0.5956345129,0.07452079414,3.858892986,55.38404839,0.1431132653,0.06899749853,0.1462530407,
15,0.2779334887,sparser,0.2133524915,no rouleaux,False,0.1710047194,169,0.6015692831,0.06813353294,3.793087329,49.92710474,0.1321760204,0.06589858527,0.1717945526,
16,0.3235576693,monolayer,0.2795260815,no rouleaux,False,0.1609723214,169,0.58968101,0.06605000035,3.760890795,50.01994383,0.1313992347,0.1225023485,0.366351799,
17,0.3813066098,monolayer,0.3026631898,no rouleaux,False,0.2170832908,168,0.5963666887,0.0876220475,3.952403131,61.35147331,0.1574369898,0.06970233889,0.1414438275,
18,0.4003072381,monolayer,0.3205765339,no rouleaux,False,0.2242442602,168,0.5889247628,0.09218126245,3.968913882,65.47160893,0.1629334184,0.06266581673,0.1352178109,
19,0.3792710465,monolayer,0.3477001182,no rouleaux,False,0.1617014031,169,0.5659429798,0.07018762918,3.676575569,64.12326779,0.1373042092,0.2077067397,0.382903394,
20,0.3615318727,monolayer,0.3252684808,no rouleaux,False,0.1686397959,169,0.6017659431,0.06715811009,3.656744449,55.97103622,0.1353485969,0.1785588805,0.3909859724,
21,0.3238715956,monolayer,0.2696204174,no rouleaux,False,0.1672072704,169,0.5891900742,0.06869040634,3.661603982,59.96021406,0.1406017857,0.1721328682,0.1755150556,
22,0.3298983022,monolayer,0.2792715967,no rouleaux,False,0.1678980867,169,0.5954228671,0.06792772655,3.682803127,57.65901774,0.1405132653,0.1428444638,0.2593764708,
23,0.3315677812,monolayer,0.2770095442,no rouleaux,False,0.1698928571,169,0.5989005505,0.06814393147,3.698503561,59.54559169,0.1432608418,0.1355164073,0.2406412083,
24,0.3396218533,monolayer,0.2865701711,no rouleaux,False,0.1706135204,169,0.5882581993,0.07024871812,3.730238235,59.54787849,0.1447031888,0.125474322,0.2683742096,
25,0.3216477861,monolayer,0.260041395,no rouleaux,False,0.1695922194,169,0.592179552,0.06916317488,3.753234524,58.8861709,0.1440054847,0.1284884156,0.188520651,
26,0.3175893398,monolayer,0.2511223918,no rouleaux,False,0.1699663265,169,0.591756967,0.06938756866,3.775966059,60.23618688,0.1446964286,0.1305905202,0.1451646232,
27,0.3260401661,monolayer,0.2656257994,no rouleaux,False,0.1692567602,169,0.5874073809,0.06983408999,3.745940353,62.62478682,0.1457020408,0.119421757,0.1924836857,
28,0.3435421805,monolayer,0.2798374773,no rouleaux,False,0.1793614796,169,0.6003663746,0.07167887834,3.804879117,61.08550373,0.1463864796,0.1183486647,0.2132166749,
29,0.3769664761,monolayer,0.3110796385,no rouleaux,False,0.2004322704,168,0.5981280712,0.0805481031,3.845801396,62.82724425,0.1522992347,0.1072699345,0.2083305929,
30,0.3332083015,monolayer,0.2646327705,no rouleaux,False,0.1850802296,169,0.6004658241,0.073945877,3.841688932,58.03023034,0.1453010204,0.09560802351,0.1787092367,
31,0.3557037432,monolayer,0.3039466987,no rouleaux,False,0.1788850765,169,0.6056151642,0.07054956153,3.803566456,55.21240076,0.1400904337,0.1150248093,0.3470778823,
32,0.3049426133,monolayer,0.2382126657,no rouleaux,False,0.1771443878,169,0.5969110476,0.07140494568,3.817005164,54.05237245,0.1392554847,0.08410492581,0.1674302645,
33,0.2645815146,sparser,0.2011560568,no rouleaux,False,0.1636966837,169,0.5967547385,0.06600991202,3.746180385,50.36432839,0.1308258929,0.08271180103,0.1406861795,
34,0.358020715,monolayer,0.3263563771,no rouleaux,False,0.1585595663,169,0.5877965957,0.06535879303,3.741088071,50.16177556,0.130477551,0.1665742366,0.4828139994,
35,0.4200630608,monolayer,0.3455370481,no rouleaux,False,0.2234873724,168,0.5915088778,0.09129260756,3.944383106,67.26799863,0.1642303571,0.09048321108,0.1824985294,
36,0.4030319446,monolayer,0.3282223321,no rouleaux,False,0.2233071429,168,0.5901965257,0.09151204298,3.937305757,64.25337833,0.1604178571,0.07621309566,0.1610707206,
37,0.314254642,monolayer,0.2597084645,no rouleaux,False,0.1598364796,169,0.587955204,0.06585978963,3.646946498,65.39083368,0.1465899235,0.1149982588,0.2096921903,
38,0.2747468044,sparser,0.2259644899,no rouleaux,False,0.1565179847,169,0.6218614043,0.05918549093,3.610061512,51.68240064,0.1301039541,0.1033001548,0.2544298996,
39,0.2677823045,sparser,0.2154523683,no rouleaux,False,0.1472917092,170,0.6152952727,0.05666381682,3.630494375,52.77818286,0.1322762755,0.1030157605,0.2489889795,
40,0.2707630015,sparser,0.2204589219,no rouleaux,False,0.1498251276,170,0.6199277474,0.05694437373,3.628844421,51.50572662,0.130721301,0.1066556415,0.2624610681,
41,0.2643665879,sparser,0.2097321654,no rouleaux,False,0.1473135204,170,0.6160503692,0.05656097177,3.654760761,53.0021995,0.1311665816,0.1006762362,0.2331041927,
42,0.2637911449,sparser,0.2158622638,no rouleaux,False,0.1437181122,170,0.6019340753,0.05720928325,3.646600461,49.90230205,0.1277997449,0.1012619035,0.278931796,
43,0.2554057174,sparser,0.2099998958,no rouleaux,False,0.1403776786,170,0.6044543084,0.05552578596,3.636971861,47.43100945,0.1226512755,0.1092278838,0.2879845314,
44,0.2526096712,sparser,0.1971029663,no rouleaux,False,0.1442855867,170,0.6018931689,0.05744107771,3.705090601,48.60006578,0.12581875,0.1028385958,0.2200233912,
45,0.2527868867,sparser,0.1980865149,no rouleaux,False,0.1447730867,170,0.5989356935,0.05806331763,3.706524935,47.57670336,0.1250252551,0.1064385663,0.2204563319,
46,0.2902937638,sparser,0.2287809074,no rouleaux,False,0.1644806122,169,0.6019173355,0.06547688038,3.786708933,51.4502034,0.1327278061,0.1015328476,0.2049852081,
47,0.3147643784,monolayer,0.2523170622,no rouleaux,False,0.1731420918,169,0.5952550989,0.07007837884,3.810170883,54.57670509,0.1400042092,0.0945999256,0.2170628078,
48,0.325684606,monolayer,0.2638370884,no rouleaux,False,0.177673852,169,0.5996865988,0.07112522401,3.860705294,52.36994121,0.1384618622,0.08768053593,0.2607260159,
49,0.3060784201,monolayer,0.2455527718,no rouleaux,False,0.1723576531,169,0.5982625297,0.06924252752,3.817746256,51.28914889,0.1343256378,0.09105350932,0.2304173859,
50,0.2830834022,sparser,0.222236017,no rouleaux,False,0.1667984694,169,0.5886624494,0.06861047385,3.797522625,50.09525926,0.1319845663,0.07751788466,0.1945428483,
51,0.2407070655,sparser,0.1782838083,no rouleaux,False,0.1550158163,169,0.5911635721,0.06337611261,3.729736055,49.06828533,0.1279278061,0.05845846755,0.1367514948,
52,0.3546307183,monolayer,0.3353066786,no rouleaux,False,0.1498220663,169,0.5893109324,0.06153028472,3.696287873,46.17502288,0.1234141582,0.1688489052,0.5863616273,
53,0.3830678677,monolayer,0.3113209283,no rouleaux,False,0.210865051,168,0.5961402459,0.08515990765,3.898982582,63.37282843,0.1571218112,0.07036717292,0.1901277961,
54,0.3895728463,monolayer,0.3100940588,no rouleaux,False,0.2192269133,168,0.5927150994,0.08928781157,3.922202755,66.46758986,0.1638413265,0.04907205712,0.101698064,
55,0.2602676279,sparser,0.2649266615,no rouleaux,False,0.1043420918,170,0.5891557281,0.04286835075,3.328984808,44.66099933,0.10196875,0.2084941818,0.5631224178,
56,0.1873458089,sparser,0.1402344262,no rouleaux,False,0.1374297194,170,0.6466979958,0.0485541953,3.531690439,42.60782109,0.1113955357,0.07784371036,0.1802347792,
57,0.2861442416,sparser,0.2540268895,no rouleaux,False,0.1429118622,170,0.6241190362,0.05371784852,3.584503428,48.23005688,0.1223307398,0.1268931022,0.4173695895,
58,0.269564245,sparser,0.2289699716,no rouleaux,False,0.1479447704,170,0.6327882156,0.05432706314,3.608608765,48.00024653,0.1229658163,0.1113976907,0.3353133429,
59,0.2773649561,sparser,0.2295445843,no rouleaux,False,0.1512408163,170,0.6259742494,0.05656795985,3.655819641,51.53355624,0.1283075255,0.1031494684,0.2991991472,
60,0.2737742909,sparser,0.2239836362,no rouleaux,False,0.1474996173,170,0.6073422501,0.05791686785,3.657943893,52.03067407,0.1290493622,0.1093586761,0.2698658658,
61,0.2824739772,sparser,0.2334976973,no rouleaux,False,0.1486543367,170,0.6058597044,0.05859066423,3.69552114,50.61557994,0.1279375,0.1156367503,0.2965940882,
62,0.3067445171,monolayer,0.257327392,no rouleaux,False,0.1584075255,169,0.6017321586,0.06308862325,3.722965067,53.06019973,0.1316797194,0.1219479686,0.299693123,
63,0.3052873142,monolayer,0.2522858877,no rouleaux,False,0.1624415816,169,0.5988617679,0.06516152888,3.752761855,51.78909695,0.1324258929,0.1153229845,0.2736446335,
