fov_id,density_score,density_label,overlap_score,overlap_label,empty_field_gated,coverage,otsu_threshold,otsu_separability,saturation_score,lbp_entropy,glcm_contrast,edge_density_unmasked,tile_glcm_cv,tile_glcm_patchiness,error
1,0.1626046638,sparser,0.1521720954,no rouleaux,False,0.1623447704,166,0.6177591372,0.06205480511,3.193113091,33.62640248,0.0767494898,0.08048460035,0.1622789901,
2,0.1769492704,sparser,0.1703791832,no rouleaux,False,0.1632582908,166,0.6027508752,0.06485421314,3.204357525,33.95964935,0.07922614796,0.0731207693,0.208212834,
3,0.1513056428,sparser,0.1407076608,no rouleaux,False,0.1453103316,167,0.620128366,0.05519927312,3.233400829,32.94058584,0.07544834184,0.08265848715,0.2110739244,
4,0.1207005507,sparser,0.1075009314,no rouleaux,False,0.1388707908,167,0.6219655154,0.05249794783,3.186383979,32.4759493,0.07464681122,0.06200227385,0.1595881735,
5,0.1294635466,sparser,0.118872014,no rouleaux,False,0.1409702806,167,0.6287938193,0.05232903946,3.220648626,30.55784231,0.07037742347,0.07844875079,0.1899455224,
6,0.1099033043,sparser,0.09557843913,no rouleaux,False,0.1300482143,167,0.6187851496,0.04957631055,3.198468342,31.61931119,0.07377436224,0.05737507295,0.1651834348,
7,0.1345045611,sparser,0.1182590364,no rouleaux,False,0.138440051,167,0.6281927903,0.05147300908,3.305939034,30.20166477,0.07200625,0.0818386617,0.1953622538,
8,0.1067307363,sparser,0.09525986084,no rouleaux,False,0.1138794643,168,0.6274592776,0.04242473789,3.202663711,31.23446996,0.07272793367,0.09112220788,0.2168722595,
9,0.07325851675,sparser,0.06063878505,no rouleaux,False,0.1039672194,168,0.6261703508,0.03886602915,3.150710863,29.77068949,0.06865841837,0.08749050604,0.1634051257,
10,0.09387642515,sparser,0.08786623274,no rouleaux,False,0.1077716837,168,0.6255593639,0.04035409779,3.180047225,28.56330722,0.06474209184,0.09763671118,0.236216763,
11,0.08395973444,sparser,0.07714455486,no rouleaux,False,0.1016457908,168,0.6215583449,0.03846700132,3.150017194,29.33211886,0.06688813776,0.09312946686,0.2253743577,
12,0.05843803336,sparser,0.04742713749,no rouleaux,False,0.08467015306,169,0.6181876204,0.03232811262,3.086743072,29.6623109,0.06908329082,0.09092404493,0.1945074868,
13,0.0456727965,sparser,0.03479891607,no rouleaux,False,0.07774885204,169,0.6133228273,0.03006370629,3.05854562,28.05033371,0.06592806122,0.08271374678,0.1911071143,
14,0.03850887964,sparser,0.02589875424,no rouleaux,False,0.07481658163,169,0.6096315402,0.02920603374,3.023535481,27.8200211,0.06531428571,0.08830733421,0.1633389194,
15,0.02091243292,sparser,0.007121209289,no rouleaux,False,0.06724221939,169,0.6179201755,0.02569189538,2.979116343,24.24960569,0.05469119898,0.07918995714,0.1279171716,
16,0.03246745794,sparser,0.0231301652,no rouleaux,False,0.06235267857,169,0.6138229073,0.02407917613,2.898630404,22.49052868,0.04921466837,0.07991416192,0.1813808275,
17,0.0525919965,sparser,0.05071104816,no rouleaux,False,0.06558839286,168,0.6096566576,0.02560199249,2.917487269,22.44831053,0.04923494898,0.08950311982,0.2634411901,
18,0.07252026712,sparser,0.07842371743,no rouleaux,False,0.05733966837,168,0.6150122183,0.02207507173,2.822172207,19.68234028,0.04156670918,0.08431490143,0.3637514117,
