fov_id,density_score,density_label,overlap_score,overlap_label,empty_field_gated,coverage,otsu_threshold,otsu_separability,saturation_score,lbp_entropy,glcm_contrast,edge_density_unmasked,tile_glcm_cv,tile_glcm_patchiness,error
1,0.4653158725,slightly dense,0.4459854077,slight rouleaux,False,0.2283757653,168,0.5447211867,0.1039746474,3.924134895,48.45255825,0.1049917092,0.2750758923,0.3834407532,
2,0.4428970297,slightly dense,0.4192100086,slight rouleaux,False,0.2146164541,169,0.5469297124,0.09723633857,3.922885423,48.79008432,0.1129378827,0.2268241991,0.4154921445,
3,0.4232986075,monolayer,0.3897833824,slight rouleaux,False,0.2130079082,169,0.5501142357,0.09582922557,3.9033941,51.06301167,0.1154520408,0.2389847342,0.2983222957,
4,0.4698914572,slightly dense,0.44825635,slight rouleaux,False,0.2337209184,168,0.5487131611,0.1054751744,3.944577069,47.41728734,0.1064179847,0.267162931,0.3820581174,
5,0.4388735476,monolayer,0.4163949176,slight rouleaux,False,0.2068658163,169,0.5526654024,0.09253823671,3.90145181,49.11558063,0.1130346939,0.2400161274,0.4367970054,
6,0.4310067008,monolayer,0.4117545981,slight rouleaux,False,0.2025735969,169,0.5414606482,0.09288796584,3.893215648,48.08189113,0.1102728316,0.2384232936,0.4402534967,
7,0.3448609229,monolayer,0.2980711866,no rouleaux,False,0.1830644133,170,0.5490058683,0.0825609761,3.864500148,50.06474082,0.118182398,0.2053599587,0.1868212599,
8,0.3480678313,monolayer,0.3078986314,no rouleaux,False,0.1770329082,170,0.5527319307,0.07918116704,3.832727459,50.59029253,0.1191135204,0.1898958027,0.2709214856,
9,0.3300981135,monolayer,0.293879485,no rouleaux,False,0.1743201531,170,0.5496640859,0.07850262548,3.815118567,45.91898505,0.1117278061,0.1846208227,0.275091592,
10,0.3392662756,monolayer,0.2994766828,no rouleaux,False,0.1675311224,171,0.5584960212,0.07396565713,3.856346902,49.05447841,0.119684949,0.1666126853,0.3343001967,
11,0.3410056165,monolayer,0.2981898944,no rouleaux,False,0.1787008929,170,0.5531289606,0.07985625373,3.859551517,48.70037121,0.1176362245,0.1785461947,0.2554160163,
12,0.2636699442,sparser,0.2241736415,no rouleaux,False,0.1456616071,171,0.5651306919,0.06334376231,3.737867039,44.2930149,0.1089446429,0.1471030288,0.2618640645,
13,0.2462109006,sparser,0.2060312534,no rouleaux,False,0.1435628827,171,0.5612950518,0.06298174699,3.741742086,43.17348259,0.1075094388,0.1129748982,0.2566830435,
14,0.1666806368,sparser,0.1246514655,no rouleaux,False,0.1204516582,172,0.5775970268,0.05087913854,3.609305336,39.5282302,0.09797372449,0.08715036353,0.176062457,
15,0.1388786558,sparser,0.1231403316,no rouleaux,False,0.09864477041,172,0.5652667291,0.0428841637,3.453335894,32.30352941,0.07949081633,0.1188549731,0.2984629367,
16,0.2216822533,sparser,0.2251403283,no rouleaux,False,0.09800982143,172,0.5791678887,0.04124568008,3.464780348,34.04470759,0.08332079082,0.1831740914,0.5649290947,
17,0.2620343034,sparser,0.2301175549,no rouleaux,False,0.140092602,171,0.5734564574,0.05975559477,3.728698432,44.3202418,0.1045470663,0.1180370681,0.3585168468,
18,0.2373597373,sparser,0.2027173704,no rouleaux,False,0.135509949,171,0.5809104217,0.05679080737,3.673218298,43.99876367,0.101992602,0.1228162309,0.2945500454,
19,0.4739114557,slightly dense,0.4756706447,some rouleaux,False,0.1993514031,169,0.5184932931,0.0959890376,3.796226638,52.63437469,0.1145827806,0.2627428136,0.5860854812,
20,0.3507988104,monolayer,0.3061337229,no rouleaux,False,0.1822797194,170,0.5558570011,0.0809582612,3.842998803,50.71722204,0.117438648,0.2226683634,0.2027093305,
21,0.3514914733,monolayer,0.3073251207,no rouleaux,False,0.1751491071,170,0.5702128915,0.07527682832,3.790239339,54.21174799,0.1264565051,0.1945085771,0.2640147588,
22,0.3616044362,monolayer,0.3165715519,no rouleaux,False,0.1825637755,170,0.5612362748,0.08010236223,3.832165898,52.97364777,0.1235154337,0.2152862329,0.2320590457,
23,0.3785775475,monolayer,0.3385114026,no rouleaux,False,0.1819681122,170,0.5576256926,0.08049801762,3.836465809,53.04722354,0.1241482143,0.2294511122,0.2872522286,
24,0.3451750944,monolayer,0.307099526,no rouleaux,False,0.1712080357,170,0.5712940433,0.07339790474,3.776029462,50.12603785,0.1207352041,0.1950425843,0.313379244,
25,0.3289233855,monolayer,0.283751714,no rouleaux,False,0.1726026786,170,0.5712977714,0.07399515297,3.796037569,51.71141404,0.1227080357,0.1603265865,0.257717049,
