fov_id,density_score,density_label,overlap_score,overlap_label,empty_field_gated,coverage,otsu_threshold,otsu_separability,saturation_score,lbp_entropy,glcm_contrast,edge_density_unmasked,tile_glcm_cv,tile_glcm_patchiness,error
1,0.2465023618,sparser,0.1989652592,no rouleaux,False,0.1540820153,169,0.5733858792,0.06573356349,3.75546565,45.29008532,0.1123890306,0.07408239311,0.218952564,
2,0.1823563082,sparser,0.1446694054,no rouleaux,False,0.1365875,169,0.5874801662,0.0563450528,3.642705828,33.99500992,0.08986428571,0.08394992127,0.213895718,
3,0.1835399888,sparser,0.1466969364,no rouleaux,False,0.1384645408,169,0.5830032492,0.05773926362,3.681546115,32.88585136,0.08619604592,0.07942324666,0.2233269135,
4,0.2107210069,sparser,0.1695601737,no rouleaux,False,0.1666669643,168,0.5832367168,0.06946067123,3.733335274,33.43296805,0.08707627551,0.06677557091,0.1690317052,
5,0.1158203404,sparser,0.07641654402,no rouleaux,False,0.1227866071,169,0.5904326527,0.05028938497,3.589869505,29.06374274,0.07577079082,0.05226814284,0.1249814004,
6,0.1489920049,sparser,0.1261319376,no rouleaux,False,0.1178890306,169,0.5753019049,0.05006724674,3.555898486,29.54862292,0.07704770408,0.08359690117,0.2766311828,
7,0.2253760168,sparser,0.1911668878,no rouleaux,False,0.1436237245,169,0.581287736,0.06013701484,3.689548065,37.68399841,0.0954244898,0.1019183452,0.2819960943,
8,0.146286828,sparser,0.1028009559,no rouleaux,False,0.1311850765,169,0.5964639478,0.05293790789,3.628868316,32.82538335,0.08389017857,0.07102205901,0.1357252565,
9,0.08197838872,sparser,0.05399087961,no rouleaux,False,0.1002959184,170,0.5993493525,0.04018362464,3.46681385,25.71115711,0.06757091837,0.06263527004,0.1901441821,
10,0.1206590114,sparser,0.0904486074,no rouleaux,False,0.1056547194,170,0.5960798795,0.04267606698,3.534492795,29.7511563,0.07641607143,0.08387358582,0.2314767301,
11,0.1591348242,sparser,0.1141371665,no rouleaux,False,0.134044898,169,0.5813022426,0.05612429816,3.682192326,34.50773758,0.08843392857,0.05540627486,0.1435198505,
12,0.09828882676,sparser,0.06448563662,no rouleaux,False,0.1057423469,170,0.5894409228,0.04341348038,3.553069407,28.11298649,0.07281109694,0.06103238333,0.1784174645,
13,0.0868693318,sparser,0.05317435696,no rouleaux,False,0.09866696429,170,0.5720837307,0.04222119926,3.543055641,28.85576917,0.07475038265,0.05988523042,0.158471044,
14,0.1742636024,sparser,0.1491234981,no rouleaux,False,0.1243547194,169,0.5731539248,0.0530803239,3.594737506,33.14209603,0.08193316327,0.0983821954,0.2764390086,
15,0.1467840044,sparser,0.1240609951,no rouleaux,False,0.1274427296,169,0.5527347414,0.0570007054,3.544516676,30.54751439,0.07493214286,0.08955296032,0.1923357212,
16,0.1034107387,sparser,0.09357410982,no rouleaux,False,0.08836747449,170,0.5770903354,0.037371459,3.422435501,27.50464742,0.0678184949,0.07825415656,0.3473526677,
17,0.1645931445,sparser,0.158851981,no rouleaux,False,0.1107678571,169,0.5548232432,0.0493112754,3.49600295,29.51671067,0.07390803571,0.1058989663,0.3869925935,
18,0.1099518915,sparser,0.08696685245,no rouleaux,False,0.09990293367,170,0.5692429668,0.04303389132,3.473834151,32.0096242,0.07617869898,0.07780544969,0.2267232388,
19,0.2574810478,sparser,0.2059756084,no rouleaux,False,0.1668297194,169,0.5515738762,0.0748108044,3.843536349,45.23252945,0.1113605867,0.06852581804,0.1624538764,
20,0.1851246478,sparser,0.1434604026,no rouleaux,False,0.1494202806,169,0.5591397902,0.06587345626,3.734897561,33.58158221,0.08762844388,0.06537068828,0.1455352788,
21,0.2299533982,sparser,0.198666543,no rouleaux,False,0.1609432398,168,0.556121856,0.07143918657,3.733808962,34.76082795,0.08936160714,0.0769098616,0.2471017674,
22,0.220110061,sparser,0.1752664007,no rouleaux,False,0.1707603316,168,0.567278953,0.07389158949,3.76310179,35.45824197,0.09240982143,0.07030167265,0.1286215906,
23,0.1298351862,sparser,0.09376769613,no rouleaux,False,0.1167119898,170,0.5829077434,0.04867966719,3.616832629,29.79834506,0.07946173469,0.0647816037,0.1968150898,
24,0.127229887,sparser,0.09665922046,no rouleaux,False,0.1220478316,169,0.5623587091,0.05341317058,3.579592728,28.92494345,0.07706122449,0.05935569339,0.174962993,
25,0.1838278496,sparser,0.1427931517,no rouleaux,False,0.1378117347,169,0.5769787497,0.05829729231,3.682060456,35.96336554,0.09176568878,0.07827738046,0.1859701032,
26,0.1305975238,sparser,0.09024948596,no rouleaux,False,0.1262644133,169,0.5839191444,0.05253620511,3.617820052,30.60539471,0.08002895408,0.06323972554,0.1338884682,
27,0.07396847517,sparser,0.04787383316,no rouleaux,False,0.09482818878,170,0.5904374306,0.03883807665,3.44005918,26.29515154,0.06774553571,0.06833800735,0.1841846004,
28,0.09105103949,sparser,0.06136701956,no rouleaux,False,0.09884017857,170,0.5718990449,0.04231357485,3.508476075,27.99251791,0.07411977041,0.07405988257,0.1759564946,
29,0.1524493203,sparser,0.116914563,no rouleaux,False,0.1254539541,169,0.5626747184,0.05486418579,3.650174422,32.62773028,0.08505739796,0.04974627916,0.1962968411,
