fov_id,density_score,density_label,overlap_score,overlap_label,empty_field_gated,coverage,otsu_threshold,otsu_separability,saturation_score,lbp_entropy,glcm_contrast,edge_density_unmasked,tile_glcm_cv,tile_glcm_patchiness,error
1,0.316308253,monolayer,0.2546218801,no rouleaux,False,0.1618584184,170,0.5816750304,0.06770941794,3.68458664,74.39175855,0.1530903061,0.07915758165,0.1618917707,
2,0.3176273273,monolayer,0.2551965828,no rouleaux,False,0.1650580357,170,0.5782309506,0.06961637082,3.712387137,68.80456605,0.1548385204,0.07017122629,0.183236076,
3,0.3187272528,monolayer,0.2470322778,no rouleaux,False,0.1710228316,170,0.597044109,0.0689146575,3.751891298,66.14482907,0.1579159439,0.07489672904,0.1504935886,
4,0.3211823606,monolayer,0.2463933146,no rouleaux,False,0.1752835459,170,0.5902964769,0.07181428631,3.80331438,65.12880756,0.1588938776,0.05938939913,0.1397593504,
5,0.3203731045,monolayer,0.2507600195,no rouleaux,False,0.1719431122,170,0.60566157,0.06780377693,3.757990385,63.1836508,0.154998852,0.07553828307,0.1868572536,
6,0.3932722839,monolayer,0.3180916309,no rouleaux,False,0.1995292092,169,0.6007096471,0.07967008835,3.893142596,71.62737056,0.1671585459,0.07834571447,0.2086514967,
7,0.4431843142,slightly dense,0.3608199192,no rouleaux,False,0.2289807398,168,0.5984310514,0.09195155494,3.976352475,78.18867454,0.1758821429,0.07328626653,0.1636747051,
8,0.4652806225,slightly dense,0.3791727848,slight rouleaux,False,0.2368594388,168,0.5955767752,0.09579145806,4.022899794,81.75444833,0.1806413265,0.08001960747,0.1490610506,
9,0.4588748359,slightly dense,0.3734350397,no rouleaux,False,0.2379715561,168,0.5863122399,0.09844592002,4.033102652,80.23671757,0.1791701531,0.05655420684,0.1421512153,
10,0.4780773896,slightly dense,0.3932383591,slight rouleaux,False,0.2459520408,168,0.5900474677,0.100828662,4.04146458,83.27182022,0.1829470663,0.06245522919,0.1549803985,
11,0.5230693732,slightly dense,0.4338808498,slight rouleaux,False,0.2785264031,167,0.6023964288,0.1107430925,4.119900532,89.99921183,0.1922857143,0.0664964116,0.09689805717,
12,0.5308126135,slightly dense,0.4468369001,slight rouleaux,False,0.2776679847,167,0.6146605788,0.1069964205,4.075943217,88.55864558,0.1912433673,0.08038508158,0.1777351697,
13,0.4925742494,slightly dense,0.4041902538,slight rouleaux,False,0.2554358418,168,0.6048753095,0.1009290079,4.064046526,87.97015594,0.1872483418,0.07146372495,0.1364826732,
14,0.4994553853,slightly dense,0.4179968277,slight rouleaux,False,0.2478478316,168,0.6086822931,0.09698724514,4.022963054,85.83560583,0.183544898,0.09319643094,0.2075819366,
15,0.4676882394,slightly dense,0.3834719845,slight rouleaux,False,0.2428779337,168,0.6154168823,0.09340675296,4.008431413,81.10664518,0.1773241071,0.07675860578,0.1754642009,
16,0.3843962897,monolayer,0.3102133077,no rouleaux,False,0.2029131378,169,0.6064149124,0.07986358509,3.902974247,68.18671112,0.1586341837,0.08480803522,0.1937368199,
17,0.2592750387,sparser,0.1958114133,no rouleaux,False,0.1578336735,170,0.5825068498,0.06589447755,3.742147997,52.66106054,0.1333946429,0.0780650894,0.1275598582,
18,0.4669500915,slightly dense,0.386615247,slight rouleaux,False,0.2371234694,168,0.5887916324,0.09750715477,4.024658718,79.92476149,0.1738627551,0.09078324306,0.1680661724,
19,0.3072845053,monolayer,0.2405887358,no rouleaux,False,0.1646191327,170,0.5712629051,0.0705783287,3.726194105,71.38674097,0.1547710459,0.04965771198,0.1157759407,
20,0.3102547814,monolayer,0.2431497296,no rouleaux,False,0.166313648,170,0.5779163415,0.07019827298,3.760544175,66.08157868,0.1534052296,0.06562605658,0.1576983568,
21,0.3398059227,monolayer,0.2683806473,no rouleaux,False,0.1765681122,170,0.5875805366,0.07282012611,3.823211717,67.01733966,0.1594593112,0.07055088588,0.1833070913,
22,0.3514117985,monolayer,0.2739056135,no rouleaux,False,0.1916867347,169,0.5878944546,0.07899516634,3.858874014,68.54069249,0.1620927296,0.06209057978,0.1239417895,
23,0.3383421033,monolayer,0.2656783654,no rouleaux,False,0.1865827806,169,0.5756076905,0.07918429718,3.834026071,66.39003093,0.1573512755,0.05967852435,0.1259665939,
24,0.4223393126,monolayer,0.342762995,no rouleaux,False,0.2186395408,168,0.5821037939,0.09136863461,3.950185933,77.31307106,0.1730934949,0.06624685508,0.1480213057,
25,0.4633637997,slightly dense,0.3768329484,slight rouleaux,False,0.2406758929,168,0.5902542331,0.09861592829,4.015684521,83.68930694,0.1826920918,0.05267042145,0.08356278785,
26,0.4869815671,slightly dense,0.4008976259,slight rouleaux,False,0.250091199,168,0.5893265079,0.102705826,4.066444362,86.19458592,0.1858104592,0.05280931818,0.1438182608,
27,0.4725531383,slightly dense,0.3857150334,slight rouleaux,False,0.244141199,168,0.5895508169,0.1002075557,4.038477786,85.49462857,0.1850126276,0.06006224952,0.1264608658,
28,0.4867290509,slightly dense,0.3981288651,slight rouleaux,False,0.2525252551,168,0.5940653837,0.1025087425,4.07511708,90.55870196,0.1906556122,0.05453657356,0.1133651879,
29,0.5253788108,slightly dense,0.4388652623,slight rouleaux,False,0.2798659439,167,0.5959548948,0.1130784647,4.098690942,96.1185474,0.1955299745,0.06557199593,0.1130042643,
30,0.5175568617,slightly dense,0.4288130598,slight rouleaux,False,0.2762220663,167,0.6100287649,0.1077186604,4.084944867,91.31406916,0.1921659439,0.07275924396,0.1235017616,
31,0.4927309358,slightly dense,0.4061375966,slight rouleaux,False,0.2558690051,168,0.5993563901,0.1025122819,4.055008721,91.77403842,0.1895663265,0.06466839604,0.1402169926,
32,0.4827830471,slightly dense,0.3946882403,slight rouleaux,False,0.2498406888,168,0.6055867553,0.09854047671,4.041270702,89.71403058,0.1853163265,0.06992080332,0.1348745571,
33,0.4992186843,slightly dense,0.4210595115,slight rouleaux,False,0.2427938776,168,0.5961800265,0.09804501719,4.031819377,88.37998301,0.1822973214,0.07739039619,0.2357615041,
34,0.4113398706,monolayer,0.3355278187,no rouleaux,False,0.208366199,169,0.5994986387,0.08345094634,3.94285477,73.66278399,0.1651982143,0.08782463639,0.2021338627,
35,0.2767946831,sparser,0.219245654,no rouleaux,False,0.1577904337,170,0.5953590746,0.0638484671,3.720670316,53.48801701,0.1341479592,0.07981635322,0.2125858722,
36,0.4791281062,slightly dense,0.4033894705,slight rouleaux,False,0.237725,168,0.5994968457,0.09520961235,4.000412139,80.62439395,0.1741579082,0.09560225701,0.2280520674,
37,0.3318600681,monolayer,0.2692706784,no rouleaux,False,0.167125,170,0.5619813711,0.07320386335,3.75963,71.77455993,0.1547582908,0.08818432891,0.165435986,
38,0.3180668967,monolayer,0.253468346,no rouleaux,False,0.1660206633,170,0.5643033327,0.07233464969,3.76246482,68.43992048,0.1533701531,0.07792617715,0.1522683587,
39,0.3355797587,monolayer,0.2670340865,no rouleaux,False,0.1715010204,170,0.5845912086,0.07124303162,3.790620301,69.23919708,0.1587221939,0.07219807963,0.1878565139,
40,0.3713047868,monolayer,0.3002658091,no rouleaux,False,0.191652551,169,0.5745423154,0.08154005061,3.879386608,68.45220917,0.1618056122,0.07537608452,0.1830268222,
41,0.3431893405,monolayer,0.2763423464,no rouleaux,False,0.1788756378,169,0.5863968819,0.07398352154,3.790321166,65.21422718,0.1549434949,0.09804818577,0.1795227956,
42,0.439557785,monolayer,0.3615561618,no rouleaux,False,0.220678699,168,0.5815323659,0.09234689305,3.95787368,78.65389788,0.1735063776,0.09429648285,0.1590119075,
43,0.486688747,slightly dense,0.4067844739,slight rouleaux,False,0.2392335459,168,0.5800322193,0.1004703813,4.007556224,86.53865278,0.1825270408,0.09515376732,0.1624059642,
44,0.4807334776,slightly dense,0.3946921121,slight rouleaux,False,0.2448221939,168,0.5827572597,0.1021502831,4.051522564,84.78657682,0.1826385204,0.08015433331,0.1083318895,
45,0.4818704541,slightly dense,0.3962297416,slight rouleaux,False,0.2454625,168,0.5818713366,0.102634907,4.048938788,84.34880627,0.1820934949,0.08263162473,0.1226842849,
46,0.494968441,slightly dense,0.408698274,slight rouleaux,False,0.2513780612,168,0.590133325,0.1030314901,4.058117617,89.55040206,0.1874746173,0.09114471055,0.1189178804,
47,0.4999150333,slightly dense,0.4127339588,slight rouleaux,False,0.2583568878,168,0.5938347802,0.1049355821,4.07837314,95.14305032,0.1927755102,0.07362588619,0.1304167298,
