fov_id,n_detected,ratio_to_median,robust_zscore
1,113,0.8863,-0.355641
2,58,0.4549,-1.704622
3,74,0.5804,-1.312191
4,65,0.5098,-1.532934
5,85,0.6667,-1.042395
6,57,0.4471,-1.729149
7,128,1.0039,0.012263
8,87,0.6824,-0.993341
9,51,0.4,-1.876311
10,139,1.0902,0.28206
11,112,0.8784,-0.380168
12,100,0.7843,-0.674491
13,72,0.5647,-1.361245
14,64,0.502,-1.55746
15,60,0.4706,-1.655568
16,96,0.7529,-0.772599
17,91,0.7137,-0.895233
18,66,0.5176,-1.508407
19,68,0.5333,-1.459353
20,77,0.6039,-1.23861
21,73,0.5725,-1.336718
22,50,0.3922,-1.900838
23,61,0.4784,-1.631041
24,49,0.3843,-1.925365
25,117,0.9176,-0.257533
26,90,0.7059,-0.91976
27,88,0.6902,-0.968814
28,212,1.6627,2.072526
29,93,0.7294,-0.846179
30,167,1.3098,0.968814
31,86,0.6745,-1.017868
32,101,0.7922,-0.649964
33,108,0.8471,-0.478275
34,125,0.9804,-0.061317
35,79,0.6196,-1.189556
36,77,0.6039,-1.23861
37,130,1.0196,0.061317
38,99,0.7765,-0.699018
39,76,0.5961,-1.263137
40,51,0.4,-1.876311
41,82,0.6431,-1.115976
42,86,0.6745,-1.017868
43,127,0.9961,-0.012263
44,122,0.9569,-0.134898
45,113,0.8863,-0.355641
46,187,1.4667,1.459353
47,87,0.6824,-0.993341
48,164,1.2863,0.895233
49,82,0.6431,-1.115976
50,87,0.6824,-0.993341
51,100,0.7843,-0.674491
52,113,0.8863,-0.355641
53,121,0.949,-0.159425
54,66,0.5176,-1.508407
55,120,0.9412,-0.183952
56,157,1.2314,0.723545
57,104,0.8157,-0.576383
58,89,0.698,-0.944287
59,100,0.7843,-0.674491
60,93,0.7294,-0.846179
61,149,1.1686,0.527329
62,164,1.2863,0.895233
63,165,1.2941,0.91976
64,271,2.1255,3.519615
65,114,0.8941,-0.331114
66,142,1.1137,0.355641
67,104,0.8157,-0.576383
68,102,0.8,-0.625437
69,73,0.5725,-1.336718
70,91,0.7137,-0.895233
71,64,0.502,-1.55746
72,42,0.3294,-2.097053
73,61,0.4784,-1.631041
74,96,0.7529,-0.772599
75,94,0.7373,-0.821652
76,147,1.1529,0.478275
77,139,1.0902,0.28206
78,131,1.0275,0.085844
79,175,1.3725,1.165029
80,113,0.8863,-0.355641
81,115,0.902,-0.306587
82,212,1.6627,2.072526
83,108,0.8471,-0.478275
84,144,1.1294,0.404694
85,90,0.7059,-0.91976
86,73,0.5725,-1.336718
87,84,0.6588,-1.066922
88,71,0.5569,-1.385772
89,102,0.8,-0.625437
90,57,0.4471,-1.729149
91,65,0.5098,-1.532934
92,72,0.5647,-1.361245
93,79,0.6196,-1.189556
94,95,0.7451,-0.797125
95,93,0.7294,-0.846179
96,114,0.8941,-0.331114
97,109,0.8549,-0.453748
98,92,0.7216,-0.870706
99,115,0.902,-0.306587
100,196,1.5373,1.680095
101,109,0.8549,-0.453748
102,133,1.0431,0.134898
103,120,0.9412,-0.183952
104,105,0.8235,-0.551856
105,110,0.8627,-0.429221
106,128,1.0039,0.012263
107,91,0.7137,-0.895233
108,100,0.7843,-0.674491
109,118,0.9255,-0.233006
110,57,0.4471,-1.729149
111,107,0.8392,-0.502802
112,104,0.8157,-0.576383
113,121,0.949,-0.159425
114,104,0.8157,-0.576383
115,126,0.9882,-0.03679
116,116,0.9098,-0.28206
117,169,1.3255,1.017868
118,191,1.498,1.55746
119,192,1.5059,1.581987
120,143,1.1216,0.380168
121,222,1.7412,2.317796
122,172,1.349,1.091449
123,176,1.3804,1.189556
124,162,1.2706,0.846179
125,153,1.2,0.625437
126,161,1.2627,0.821652
127,123,0.9647,-0.110371
128,82,0.6431,-1.115976
129,109,0.8549,-0.453748
130,64,0.502,-1.55746
131,115,0.902,-0.306587
132,92,0.7216,-0.870706
133,150,1.1765,0.551856
134,139,1.0902,0.28206
135,115,0.902,-0.306587
136,183,1.4353,1.361245
137,93,0.7294,-0.846179
138,117,0.9176,-0.257533
139,156,1.2235,0.699018
140,119,0.9333,-0.208479
141,115,0.902,-0.306587
142,140,1.098,0.306587
143,141,1.1059,0.331114
144,114,0.8941,-0.331114
145,174,1.3647,1.140503
146,106,0.8314,-0.527329
147,101,0.7922,-0.649964
148,102,0.8,-0.625437
149,96,0.7529,-0.772599
150,138,1.0824,0.257533
151,148,1.1608,0.502802
152,140,1.098,0.306587
153,172,1.349,1.091449
154,156,1.2235,0.699018
155,109,0.8549,-0.453748
156,113,0.8863,-0.355641
157,113,0.8863,-0.355641
158,94,0.7373,-0.821652
159,112,0.8784,-0.380168
160,129,1.0118,0.03679
161,127,0.9961,-0.012263
162,106,0.8314,-0.527329
163,185,1.451,1.410299
164,186,1.4588,1.434826
165,76,0.5961,-1.263137
166,92,0.7216,-0.870706
167,136,1.0667,0.208479
168,109,0.8549,-0.453748
169,113,0.8863,-0.355641
170,171,1.3412,1.066922
171,168,1.3176,0.993341
172,236,1.851,2.661173
173,140,1.098,0.306587
174,124,0.9725,-0.085844
175,109,0.8549,-0.453748
176,96,0.7529,-0.772599
177,111,0.8706,-0.404694
178,163,1.2784,0.870706
179,104,0.8157,-0.576383
180,83,0.651,-1.091449
181,176,1.3804,1.189556
182,182,1.4275,1.336718
183,127,0.9961,-0.012263
184,131,1.0275,0.085844
185,110,0.8627,-0.429221
186,131,1.0275,0.085844
187,157,1.2314,0.723545
188,149,1.1686,0.527329
189,118,0.9255,-0.233006
190,172,1.349,1.091449
191,145,1.1373,0.429221
192,164,1.2863,0.895233
193,129,1.0118,0.03679
194,122,0.9569,-0.134898
195,130,1.0196,0.061317
196,132,1.0353,0.110371
197,118,0.9255,-0.233006
198,113,0.8863,-0.355641
199,133,1.0431,0.134898
200,122,0.9569,-0.134898
201,148,1.1608,0.502802
202,135,1.0588,0.183952
203,88,0.6902,-0.968814
204,117,0.9176,-0.257533
205,124,0.9725,-0.085844
206,140,1.098,0.306587
207,147,1.1529,0.478275
208,170,1.3333,1.042395
209,126,0.9882,-0.03679
210,166,1.302,0.944287
211,137,1.0745,0.233006
212,117,0.9176,-0.257533
213,128,1.0039,0.012263
214,150,1.1765,0.551856
215,87,0.6824,-0.993341
216,119,0.9333,-0.208479
217,153,1.2,0.625437
218,125,0.9804,-0.061317
219,162,1.2706,0.846179
220,156,1.2235,0.699018
221,108,0.8471,-0.478275
222,104,0.8157,-0.576383
223,332,2.6039,5.015759
224,169,1.3255,1.017868
225,146,1.1451,0.453748
226,167,1.3098,0.968814
227,131,1.0275,0.085844
228,136,1.0667,0.208479
229,134,1.051,0.159425
230,107,0.8392,-0.502802
231,140,1.098,0.306587
232,126,0.9882,-0.03679
233,146,1.1451,0.453748
234,118,0.9255,-0.233006
235,181,1.4196,1.312191
236,137,1.0745,0.233006
237,194,1.5216,1.631041
238,148,1.1608,0.502802
239,118,0.9255,-0.233006
240,134,1.051,0.159425
241,154,1.2078,0.649964
242,241,1.8902,2.783807
243,289,2.2667,3.9611
244,184,1.4431,1.385772
245,169,1.3255,1.017868
246,140,1.098,0.306587
247,166,1.302,0.944287
248,148,1.1608,0.502802
249,194,1.5216,1.631041
250,157,1.2314,0.723545
251,137,1.0745,0.233006
252,165,1.2941,0.91976
253,177,1.3882,1.214083
254,173,1.3569,1.115976
255,215,1.6863,2.146107
256,153,1.2,0.625437
257,138,1.0824,0.257533
258,128,1.0039,0.012263
259,205,1.6078,1.900838
260,177,1.3882,1.214083
261,198,1.5529,1.729149
262,159,1.2471,0.772599
263,184,1.4431,1.385772
264,168,1.3176,0.993341
265,141,1.1059,0.331114
266,117,0.9176,-0.257533
267,207,1.6235,1.949891
268,155,1.2157,0.674491
269,156,1.2235,0.699018
270,153,1.2,0.625437
271,136,1.0667,0.208479
272,133,1.0431,0.134898
273,217,1.702,2.195161
274,167,1.3098,0.968814
275,140,1.098,0.306587
276,154,1.2078,0.649964
277,265,2.0784,3.372454
278,178,1.3961,1.23861
279,188,1.4745,1.48388
280,156,1.2235,0.699018
281,162,1.2706,0.846179
282,151,1.1843,0.576383
283,215,1.6863,2.146107
284,146,1.1451,0.453748
285,156,1.2235,0.699018
286,158,1.2392,0.748072
287,150,1.1765,0.551856
288,193,1.5137,1.606514
289,216,1.6941,2.170634
290,156,1.2235,0.699018
291,240,1.8824,2.75928
292,215,1.6863,2.146107
293,201,1.5765,1.80273
294,137,1.0745,0.233006
295,172,1.349,1.091449
