fov_id,n_detected,ratio_to_median,robust_zscore
1,117,1.0446,0.153293
2,93,0.8304,-0.582515
3,114,1.0179,0.061317
4,74,0.6607,-1.165029
5,122,1.0893,0.306587
6,112,1.0,0.0
7,127,1.1339,0.45988
8,72,0.6429,-1.226347
9,45,0.4018,-2.054131
10,78,0.6964,-1.042395
11,83,0.7411,-0.889101
12,107,0.9554,-0.153293
13,153,1.3661,1.257006
14,87,0.7768,-0.766467
15,120,1.0714,0.245269
16,110,0.9821,-0.061317
17,84,0.75,-0.858443
18,103,0.9196,-0.275928
19,136,1.2143,0.735808
20,89,0.7946,-0.705149
21,103,0.9196,-0.275928
22,97,0.8661,-0.45988
23,155,1.3839,1.318323
24,124,1.1071,0.367904
25,85,0.7589,-0.827784
26,84,0.75,-0.858443
27,70,0.625,-1.287664
28,96,0.8571,-0.490539
29,80,0.7143,-0.981077
30,115,1.0268,0.091976
31,150,1.3393,1.165029
32,114,1.0179,0.061317
33,143,1.2768,0.950419
34,137,1.2232,0.766467
35,105,0.9375,-0.214611
36,80,0.7143,-0.981077
37,84,0.75,-0.858443
38,81,0.7232,-0.950419
39,102,0.9107,-0.306587
40,100,0.8929,-0.367904
41,147,1.3125,1.073053
42,121,1.0804,0.275928
43,127,1.1339,0.45988
44,65,0.5804,-1.440958
45,74,0.6607,-1.165029
46,118,1.0536,0.183952
47,89,0.7946,-0.705149
48,113,1.0089,0.030659
49,145,1.2946,1.011736
50,132,1.1786,0.613173
51,133,1.1875,0.643832
52,129,1.1518,0.521197
53,104,0.9286,-0.245269
54,87,0.7768,-0.766467
55,75,0.6696,-1.134371
56,64,0.5714,-1.471616
57,100,0.8929,-0.367904
58,108,0.9643,-0.122635
59,185,1.6518,2.238083
60,131,1.1696,0.582515
61,106,0.9464,-0.183952
62,66,0.5893,-1.410299
63,69,0.6161,-1.318323
64,122,1.0893,0.306587
65,106,0.9464,-0.183952
66,142,1.2679,0.91976
67,160,1.4286,1.471616
68,110,0.9821,-0.061317
69,106,0.9464,-0.183952
70,109,0.9732,-0.091976
71,196,1.75,2.575328
72,88,0.7857,-0.735808
73,101,0.9018,-0.337245
74,80,0.7143,-0.981077
75,96,0.8571,-0.490539
76,93,0.8304,-0.582515
