fov_id,n_detected,ratio_to_median,robust_zscore
1,632,2.7478,8.342932
2,184,0.8,-0.954664
3,255,1.1087,0.518839
4,238,1.0348,0.166028
5,220,0.9565,-0.207536
6,267,1.1609,0.767882
7,281,1.2217,1.058432
8,255,1.1087,0.518839
9,218,0.9478,-0.249043
10,213,0.9261,-0.352811
11,184,0.8,-0.954664
12,238,1.0348,0.166028
13,323,1.4043,1.930081
14,240,1.0435,0.207536
15,214,0.9304,-0.332057
16,225,0.9783,-0.103768
17,230,1.0,0.0
18,221,0.9609,-0.186782
19,301,1.3087,1.473503
20,283,1.2304,1.099939
21,240,1.0435,0.207536
22,292,1.2696,1.286721
23,246,1.0696,0.332057
24,200,0.8696,-0.622607
25,194,0.8435,-0.747128
26,217,0.9435,-0.269796
27,211,0.9174,-0.394318
28,220,0.9565,-0.207536
29,273,1.187,0.892403
30,251,1.0913,0.435825
31,290,1.2609,1.245214
32,249,1.0826,0.394318
33,218,0.9478,-0.249043
34,240,1.0435,0.207536
35,219,0.9522,-0.228289
36,226,0.9826,-0.083014
37,400,1.7391,3.528106
38,218,0.9478,-0.249043
39,204,0.887,-0.539593
40,253,1.1,0.477332
41,188,0.8174,-0.87165
42,244,1.0609,0.29055
43,182,0.7913,-0.996171
44,209,0.9087,-0.435825
45,202,0.8783,-0.5811
46,212,0.9217,-0.373564
47,203,0.8826,-0.560346
48,228,0.9913,-0.041507
49,335,1.4565,2.179124
50,216,0.9391,-0.29055
51,246,1.0696,0.332057
52,279,1.213,1.016925
53,191,0.8304,-0.809389
54,228,0.9913,-0.041507
55,743,3.2304,10.646577
56,234,1.0174,0.083014
57,214,0.9304,-0.332057
58,203,0.8826,-0.560346
59,211,0.9174,-0.394318
60,192,0.8348,-0.788635
61,182,0.7913,-0.996171
62,172,0.7478,-1.203707
63,177,0.7696,-1.099939
64,220,0.9565,-0.207536
65,261,1.1348,0.64336
66,235,1.0217,0.103768
67,297,1.2913,1.390489
68,247,1.0739,0.352811
69,239,1.0391,0.186782
70,251,1.0913,0.435825
71,251,1.0913,0.435825
72,267,1.1609,0.767882
73,658,2.8609,8.882524
74,174,0.7565,-1.162199
75,183,0.7957,-0.975417
76,185,0.8043,-0.93391
77,218,0.9478,-0.249043
78,203,0.8826,-0.560346
79,165,0.7174,-1.348982
80,127,0.5522,-2.137617
81,192,0.8348,-0.788635
82,215,0.9348,-0.311303
83,245,1.0652,0.311303
84,249,1.0826,0.394318
85,416,1.8087,3.860163
86,292,1.2696,1.286721
87,239,1.0391,0.186782
88,238,1.0348,0.166028
89,226,0.9826,-0.083014
90,232,1.0087,0.041507
91,866,3.7652,13.199265
92,221,0.9609,-0.186782
93,222,0.9652,-0.166028
94,277,1.2043,0.975417
95,260,1.1304,0.622607
96,200,0.8696,-0.622607
97,207,0.9,-0.477332
98,170,0.7391,-1.245214
99,195,0.8478,-0.726375
100,238,1.0348,0.166028
101,243,1.0565,0.269796
102,282,1.2261,1.079185
103,423,1.8391,4.005437
104,337,1.4652,2.220631
105,282,1.2261,1.079185
106,235,1.0217,0.103768
107,246,1.0696,0.332057
108,227,0.987,-0.062261
109,645,2.8043,8.612728
110,257,1.1174,0.560346
111,244,1.0609,0.29055
112,294,1.2783,1.328228
113,325,1.413,1.971588
114,215,0.9348,-0.311303
115,289,1.2565,1.22446
116,242,1.0522,0.249043
117,226,0.9826,-0.083014
118,245,1.0652,0.311303
119,245,1.0652,0.311303
120,320,1.3913,1.867821
121,429,1.8652,4.129959
122,382,1.6609,3.154541
123,339,1.4739,2.262138
124,375,1.6304,3.009266
125,324,1.4087,1.950835
126,302,1.313,1.494256
127,417,1.813,3.880916
128,281,1.2217,1.058432
