fov_id,n_detected,ratio_to_median,robust_zscore
1,283,1.7911,2.107784
2,126,0.7975,-0.539593
3,153,0.9684,-0.084311
4,144,0.9114,-0.236072
5,104,0.6582,-0.910563
6,131,0.8291,-0.455281
7,201,1.2722,0.725078
8,259,1.6392,1.703089
9,203,1.2848,0.758802
10,167,1.057,0.15176
11,174,1.1013,0.269796
12,193,1.2215,0.590179
13,187,1.1835,0.489006
14,202,1.2785,0.74194
15,245,1.5506,1.467017
16,204,1.2911,0.775664
17,166,1.0506,0.134898
18,181,1.1456,0.387832
19,343,2.1709,3.11952
20,132,0.8354,-0.438419
21,142,0.8987,-0.269796
22,158,1.0,0.0
23,117,0.7405,-0.691353
24,141,0.8924,-0.286659
25,109,0.6899,-0.826251
26,114,0.7215,-0.74194
27,107,0.6772,-0.859976
28,137,0.8671,-0.354108
29,135,0.8544,-0.387832
30,158,1.0,0.0
31,169,1.0696,0.185485
32,144,0.9114,-0.236072
33,211,1.3354,0.8937
34,157,0.9937,-0.016862
35,154,0.9747,-0.067449
36,148,0.9367,-0.168623
37,213,1.3481,0.927425
38,169,1.0696,0.185485
39,128,0.8101,-0.505868
40,126,0.7975,-0.539593
41,142,0.8987,-0.269796
42,154,0.9747,-0.067449
43,148,0.9367,-0.168623
44,129,0.8165,-0.489006
45,117,0.7405,-0.691353
46,96,0.6076,-1.045461
47,117,0.7405,-0.691353
48,133,0.8418,-0.421557
49,151,0.9557,-0.118036
50,160,1.0127,0.033725
51,150,0.9494,-0.134898
52,205,1.2975,0.792527
53,155,0.981,-0.050587
54,172,1.0886,0.236072
55,126,0.7975,-0.539593
56,116,0.7342,-0.708215
57,96,0.6076,-1.045461
58,104,0.6582,-0.910563
59,118,0.7468,-0.674491
60,111,0.7025,-0.792527
61,114,0.7215,-0.74194
62,213,1.3481,0.927425
63,181,1.1456,0.387832
64,162,1.0253,0.067449
65,118,0.7468,-0.674491
66,183,1.1582,0.421557
67,172,1.0886,0.236072
68,175,1.1076,0.286659
69,181,1.1456,0.387832
70,220,1.3924,1.045461
71,198,1.2532,0.674491
72,211,1.3354,0.8937
73,119,0.7532,-0.657628
74,97,0.6139,-1.028598
75,85,0.538,-1.230946
76,93,0.5886,-1.096047
77,120,0.7595,-0.640766
78,98,0.6203,-1.011736
79,87,0.5506,-1.197221
80,127,0.8038,-0.52273
81,142,0.8987,-0.269796
82,200,1.2658,0.708215
83,165,1.0443,0.118036
84,190,1.2025,0.539593
85,141,0.8924,-0.286659
86,148,0.9367,-0.168623
87,151,0.9557,-0.118036
88,189,1.1962,0.52273
89,156,0.9873,-0.033725
90,248,1.5696,1.517604
91,124,0.7848,-0.573317
92,109,0.6899,-0.826251
93,76,0.481,-1.382706
94,99,0.6266,-0.994874
95,104,0.6582,-0.910563
96,80,0.5063,-1.315257
97,90,0.5696,-1.146634
98,134,0.8481,-0.404694
99,145,0.9177,-0.219209
100,140,0.8861,-0.303521
101,144,0.9114,-0.236072
102,140,0.8861,-0.303521
103,107,0.6772,-0.859976
104,129,0.8165,-0.489006
105,151,0.9557,-0.118036
106,153,0.9684,-0.084311
107,243,1.538,1.433293
108,213,1.3481,0.927425
109,183,1.1582,0.421557
110,104,0.6582,-0.910563
111,99,0.6266,-0.994874
112,115,0.7278,-0.725078
113,111,0.7025,-0.792527
114,102,0.6456,-0.944287
115,105,0.6646,-0.8937
116,133,0.8418,-0.421557
117,181,1.1456,0.387832
118,151,0.9557,-0.118036
119,175,1.1076,0.286659
120,198,1.2532,0.674491
121,153,0.9684,-0.084311
122,145,0.9177,-0.219209
123,179,1.1329,0.354108
124,196,1.2405,0.640766
125,296,1.8734,2.326993
126,256,1.6203,1.652502
127,137,0.8671,-0.354108
128,114,0.7215,-0.74194
129,114,0.7215,-0.74194
130,121,0.7658,-0.623904
131,94,0.5949,-1.079185
132,104,0.6582,-0.910563
133,130,0.8228,-0.472144
134,157,0.9937,-0.016862
135,167,1.057,0.15176
136,157,0.9937,-0.016862
137,188,1.1899,0.505868
138,177,1.1203,0.320383
139,146,0.9241,-0.202347
140,158,1.0,0.0
141,181,1.1456,0.387832
142,205,1.2975,0.792527
143,263,1.6646,1.770538
144,309,1.9557,2.546203
145,165,1.0443,0.118036
146,145,0.9177,-0.219209
147,126,0.7975,-0.539593
148,104,0.6582,-0.910563
149,97,0.6139,-1.028598
150,121,0.7658,-0.623904
151,122,0.7722,-0.607042
152,154,0.9747,-0.067449
153,148,0.9367,-0.168623
154,163,1.0316,0.084311
155,177,1.1203,0.320383
156,183,1.1582,0.421557
157,134,0.8481,-0.404694
158,158,1.0,0.0
159,173,1.0949,0.252934
160,174,1.1013,0.269796
161,324,2.0506,2.799137
162,487,3.0823,5.547686
163,231,1.462,1.230946
164,161,1.019,0.050587
165,153,0.9684,-0.084311
166,148,0.9367,-0.168623
167,105,0.6646,-0.8937
168,95,0.6013,-1.062323
169,115,0.7278,-0.725078
170,121,0.7658,-0.623904
171,179,1.1329,0.354108
172,177,1.1203,0.320383
173,173,1.0949,0.252934
174,157,0.9937,-0.016862
175,223,1.4114,1.096047
176,195,1.2342,0.623904
177,156,0.9873,-0.033725
178,192,1.2152,0.573317
179,235,1.4873,1.298395
180,329,2.0823,2.883448
181,292,1.8481,2.259544
182,150,0.9494,-0.134898
183,159,1.0063,0.016862
184,144,0.9114,-0.236072
185,195,1.2342,0.623904
186,100,0.6329,-0.978012
187,103,0.6519,-0.927425
188,134,0.8481,-0.404694
189,170,1.0759,0.202347
190,199,1.2595,0.691353
191,206,1.3038,0.809389
192,151,0.9557,-0.118036
193,745,4.7152,9.898152
194,335,2.1203,2.984622
195,484,3.0633,5.4971
196,445,2.8165,4.839471
197,255,1.6139,1.63564
198,208,1.3165,0.843113
199,250,1.5823,1.551329
200,105,0.6646,-0.8937
201,126,0.7975,-0.539593
202,73,0.462,-1.433293
203,70,0.443,-1.48388
204,103,0.6519,-0.927425
205,95,0.6013,-1.062323
206,106,0.6709,-0.876838
207,107,0.6772,-0.859976
208,85,0.538,-1.230946
209,207,1.3101,0.826251
210,230,1.4557,1.214083
211,285,1.8038,2.141508
212,474,3.0,5.328477
213,414,2.6203,4.316741
214,216,1.3671,0.978012
215,279,1.7658,2.040335
216,223,1.4114,1.096047
217,221,1.3987,1.062323
218,77,0.4873,-1.365844
219,89,0.5633,-1.163497
220,130,0.8228,-0.472144
221,115,0.7278,-0.725078
222,158,1.0,0.0
223,124,0.7848,-0.573317
224,88,0.557,-1.180359
225,140,0.8861,-0.303521
226,114,0.7215,-0.74194
227,149,0.943,-0.15176
228,197,1.2468,0.657628
229,124,0.7848,-0.573317
230,295,1.8671,2.310131
231,265,1.6772,1.804263
232,259,1.6392,1.703089
233,267,1.6899,1.837987
234,209,1.3228,0.859976
235,195,1.2342,0.623904
236,109,0.6899,-0.826251
237,95,0.6013,-1.062323
238,89,0.5633,-1.163497
239,100,0.6329,-0.978012
240,145,0.9177,-0.219209
241,175,1.1076,0.286659
242,188,1.1899,0.505868
243,108,0.6835,-0.843113
244,148,0.9367,-0.168623
245,146,0.9241,-0.202347
246,197,1.2468,0.657628
247,186,1.1772,0.472144
248,159,1.0063,0.016862
249,267,1.6899,1.837987
250,344,2.1772,3.136382
251,309,1.9557,2.546203
252,180,1.1392,0.37097
253,227,1.4367,1.163497
254,96,0.6076,-1.045461
255,112,0.7089,-0.775664
256,86,0.5443,-1.214083
257,143,0.9051,-0.252934
258,120,0.7595,-0.640766
259,161,1.019,0.050587
260,198,1.2532,0.674491
261,115,0.7278,-0.725078
262,139,0.8797,-0.320383
263,168,1.0633,0.168623
264,238,1.5063,1.348982
265,193,1.2215,0.590179
266,178,1.1266,0.337245
267,181,1.1456,0.387832
268,287,1.8165,2.175233
269,382,2.4177,3.777148
270,340,2.1519,3.068933
271,278,1.7595,2.023472
272,125,0.7911,-0.556455
