fov_id,n_detected,ratio_to_median,robust_zscore
1,64,0.8767,-0.337245
2,43,0.589,-1.124151
3,48,0.6575,-0.936793
4,54,0.7397,-0.711962
5,55,0.7534,-0.674491
6,70,0.9589,-0.112415
7,68,0.9315,-0.187359
8,66,0.9041,-0.262302
9,48,0.6575,-0.936793
10,76,1.0411,0.112415
11,81,1.1096,0.299774
12,64,0.8767,-0.337245
13,69,0.9452,-0.149887
14,135,1.8493,2.323246
15,32,0.4384,-1.53634
16,51,0.6986,-0.824378
17,33,0.4521,-1.498868
18,48,0.6575,-0.936793
19,67,0.9178,-0.22483
20,53,0.726,-0.749434
21,55,0.7534,-0.674491
22,55,0.7534,-0.674491
23,50,0.6849,-0.861849
24,69,0.9452,-0.149887
25,68,0.9315,-0.187359
26,76,1.0411,0.112415
27,80,1.0959,0.262302
28,112,1.5342,1.461397
29,60,0.8219,-0.487132
30,56,0.7671,-0.637019
31,50,0.6849,-0.861849
32,50,0.6849,-0.861849
33,38,0.5205,-1.31151
34,48,0.6575,-0.936793
35,29,0.3973,-1.648755
36,37,0.5068,-1.348982
37,80,1.0959,0.262302
38,67,0.9178,-0.22483
39,59,0.8082,-0.524604
40,56,0.7671,-0.637019
41,72,0.9863,-0.037472
42,63,0.863,-0.374717
43,59,0.8082,-0.524604
44,86,1.1781,0.487132
45,94,1.2877,0.786906
46,109,1.4932,1.348982
47,111,1.5205,1.423925
48,157,2.1507,3.147624
49,163,2.2329,3.372454
50,140,1.9178,2.510604
51,90,1.2329,0.637019
52,89,1.2192,0.599547
53,63,0.863,-0.374717
54,70,0.9589,-0.112415
55,67,0.9178,-0.22483
56,105,1.4384,1.199095
57,64,0.8767,-0.337245
58,76,1.0411,0.112415
59,91,1.2466,0.674491
60,85,1.1644,0.449661
61,64,0.8767,-0.337245
62,99,1.3562,0.974264
63,60,0.8219,-0.487132
64,57,0.7808,-0.599547
65,58,0.7945,-0.562076
66,91,1.2466,0.674491
67,72,0.9863,-0.037472
68,47,0.6438,-0.974264
69,55,0.7534,-0.674491
70,70,0.9589,-0.112415
71,112,1.5342,1.461397
72,51,0.6986,-0.824378
73,97,1.3288,0.899321
74,107,1.4658,1.274038
75,52,0.7123,-0.786906
76,51,0.6986,-0.824378
77,48,0.6575,-0.936793
78,60,0.8219,-0.487132
79,53,0.726,-0.749434
80,73,1.0,0.0
81,66,0.9041,-0.262302
82,45,0.6164,-1.049208
83,48,0.6575,-0.936793
84,59,0.8082,-0.524604
85,148,2.0274,2.810378
86,69,0.9452,-0.149887
87,329,4.5068,9.592757
88,72,0.9863,-0.037472
89,61,0.8356,-0.449661
90,92,1.2603,0.711962
91,81,1.1096,0.299774
92,74,1.0137,0.037472
93,67,0.9178,-0.22483
94,51,0.6986,-0.824378
95,61,0.8356,-0.449661
96,55,0.7534,-0.674491
97,62,0.8493,-0.412189
98,53,0.726,-0.749434
99,84,1.1507,0.412189
100,67,0.9178,-0.22483
101,54,0.7397,-0.711962
102,71,0.9726,-0.074943
103,70,0.9589,-0.112415
104,67,0.9178,-0.22483
105,88,1.2055,0.562076
106,54,0.7397,-0.711962
107,73,1.0,0.0
108,68,0.9315,-0.187359
109,50,0.6849,-0.861849
110,46,0.6301,-1.011736
111,51,0.6986,-0.824378
112,47,0.6438,-0.974264
113,56,0.7671,-0.637019
114,88,1.2055,0.562076
115,87,1.1918,0.524604
116,83,1.137,0.374717
117,63,0.863,-0.374717
118,50,0.6849,-0.861849
119,159,2.1781,3.222567
120,90,1.2329,0.637019
121,104,1.4247,1.161623
122,103,1.411,1.124151
123,104,1.4247,1.161623
124,88,1.2055,0.562076
125,96,1.3151,0.861849
126,131,1.7945,2.173359
127,63,0.863,-0.374717
128,67,0.9178,-0.22483
129,71,0.9726,-0.074943
130,73,1.0,0.0
131,154,2.1096,3.035208
132,48,0.6575,-0.936793
133,70,0.9589,-0.112415
134,55,0.7534,-0.674491
135,45,0.6164,-1.049208
136,65,0.8904,-0.299774
137,84,1.1507,0.412189
138,95,1.3014,0.824378
139,115,1.5753,1.573812
140,107,1.4658,1.274038
141,85,1.1644,0.449661
142,103,1.411,1.124151
143,88,1.2055,0.562076
144,102,1.3973,1.08668
145,55,0.7534,-0.674491
146,57,0.7808,-0.599547
147,38,0.5205,-1.31151
148,74,1.0137,0.037472
149,86,1.1781,0.487132
150,52,0.7123,-0.786906
151,56,0.7671,-0.637019
152,63,0.863,-0.374717
153,55,0.7534,-0.674491
154,63,0.863,-0.374717
155,66,0.9041,-0.262302
156,63,0.863,-0.374717
157,100,1.3699,1.011736
158,110,1.5068,1.386453
159,97,1.3288,0.899321
160,82,1.1233,0.337245
161,77,1.0548,0.149887
162,147,2.0137,2.772906
163,125,1.7123,1.948529
164,57,0.7808,-0.599547
165,54,0.7397,-0.711962
166,77,1.0548,0.149887
167,43,0.589,-1.124151
168,55,0.7534,-0.674491
169,62,0.8493,-0.412189
170,75,1.0274,0.074943
171,61,0.8356,-0.449661
172,70,0.9589,-0.112415
173,77,1.0548,0.149887
174,92,1.2603,0.711962
175,100,1.3699,1.011736
176,82,1.1233,0.337245
177,107,1.4658,1.274038
178,116,1.589,1.611283
179,95,1.3014,0.824378
180,138,1.8904,2.435661
181,37,0.5068,-1.348982
182,49,0.6712,-0.899321
183,40,0.5479,-1.236566
184,36,0.4932,-1.386453
185,39,0.5342,-1.274038
186,50,0.6849,-0.861849
187,79,1.0822,0.22483
188,75,1.0274,0.074943
189,64,0.8767,-0.337245
190,64,0.8767,-0.337245
191,88,1.2055,0.562076
192,71,0.9726,-0.074943
193,73,1.0,0.0
194,85,1.1644,0.449661
195,92,1.2603,0.711962
196,92,1.2603,0.711962
197,104,1.4247,1.161623
198,116,1.589,1.611283
199,48,0.6575,-0.936793
200,67,0.9178,-0.22483
201,35,0.4795,-1.423925
202,57,0.7808,-0.599547
203,37,0.5068,-1.348982
204,38,0.5205,-1.31151
205,31,0.4247,-1.573812
206,56,0.7671,-0.637019
207,52,0.7123,-0.786906
208,58,0.7945,-0.562076
209,64,0.8767,-0.337245
210,56,0.7671,-0.637019
211,73,1.0,0.0
212,92,1.2603,0.711962
213,114,1.5616,1.53634
214,101,1.3836,1.049208
215,112,1.5342,1.461397
216,123,1.6849,1.873585
217,48,0.6575,-0.936793
218,41,0.5616,-1.199095
219,55,0.7534,-0.674491
220,38,0.5205,-1.31151
221,51,0.6986,-0.824378
222,54,0.7397,-0.711962
223,60,0.8219,-0.487132
224,57,0.7808,-0.599547
225,53,0.726,-0.749434
226,73,1.0,0.0
227,78,1.0685,0.187359
228,71,0.9726,-0.074943
229,83,1.137,0.374717
230,98,1.3425,0.936793
231,76,1.0411,0.112415
232,86,1.1781,0.487132
233,123,1.6849,1.873585
