fov_id,n_detected,ratio_to_median,robust_zscore
1,189,0.7875,-0.968987
2,191,0.7958,-0.930987
3,166,0.6917,-1.405981
4,190,0.7917,-0.949987
5,210,0.875,-0.569992
6,237,0.9875,-0.056999
7,223,0.9292,-0.322996
8,314,1.3083,1.405981
9,248,1.0333,0.151998
10,304,1.2667,1.215983
11,192,0.8,-0.911988
12,192,0.8,-0.911988
13,239,0.9958,-0.019
14,238,0.9917,-0.037999
15,226,0.9417,-0.265996
16,209,0.8708,-0.588992
17,230,0.9583,-0.189997
18,272,1.1333,0.607992
19,200,0.8333,-0.75999
20,190,0.7917,-0.949987
21,177,0.7375,-1.196984
22,204,0.85,-0.683991
23,242,1.0083,0.037999
24,236,0.9833,-0.075999
25,259,1.0792,0.360995
26,341,1.4208,1.918974
27,339,1.4125,1.880974
28,260,1.0833,0.379995
29,227,0.9458,-0.246997
30,211,0.8792,-0.550992
31,205,0.8542,-0.664991
32,279,1.1625,0.74099
33,271,1.1292,0.588992
34,217,0.9042,-0.436994
35,313,1.3042,1.386981
36,314,1.3083,1.405981
37,207,0.8625,-0.626991
38,194,0.8083,-0.873988
39,181,0.7542,-1.120985
40,215,0.8958,-0.474993
41,204,0.85,-0.683991
42,256,1.0667,0.303996
43,267,1.1125,0.512993
44,338,1.4083,1.861974
45,245,1.0208,0.094999
46,254,1.0583,0.265996
47,257,1.0708,0.322996
48,223,0.9292,-0.322996
49,213,0.8875,-0.512993
50,253,1.0542,0.246997
51,278,1.1583,0.72199
52,259,1.0792,0.360995
53,301,1.2542,1.158984
54,315,1.3125,1.42498
55,204,0.85,-0.683991
56,224,0.9333,-0.303996
57,180,0.75,-1.139984
58,216,0.9,-0.455994
59,240,1.0,0.0
60,245,1.0208,0.094999
61,219,0.9125,-0.398995
62,286,1.1917,0.873988
63,229,0.9542,-0.208997
64,233,0.9708,-0.132998
65,207,0.8625,-0.626991
66,224,0.9333,-0.303996
67,225,0.9375,-0.284996
68,295,1.2292,1.044986
69,284,1.1833,0.835989
70,273,1.1375,0.626991
71,298,1.2417,1.101985
72,319,1.3292,1.500979
73,234,0.975,-0.113998
74,254,1.0583,0.265996
75,192,0.8,-0.911988
76,185,0.7708,-1.044986
