fov_id,n_detected,ratio_to_median,robust_zscore
1,101,0.9619,-0.117303
2,82,0.781,-0.674491
3,126,1.2,0.615839
4,102,0.9714,-0.087977
5,97,0.9238,-0.234605
6,133,1.2667,0.821119
7,133,1.2667,0.821119
8,138,1.3143,0.967748
9,199,1.8952,2.756614
10,109,1.0381,0.117303
11,87,0.8286,-0.527862
12,133,1.2667,0.821119
13,64,0.6095,-1.202353
14,88,0.8381,-0.498537
15,41,0.3905,-1.876844
16,79,0.7524,-0.762468
17,75,0.7143,-0.879771
18,61,0.581,-1.29033
19,80,0.7619,-0.733142
20,87,0.8286,-0.527862
21,122,1.1619,0.498537
22,102,0.9714,-0.087977
23,131,1.2476,0.762468
24,156,1.4857,1.49561
25,114,1.0857,0.263931
26,73,0.6952,-0.938422
27,195,1.8571,2.639312
28,99,0.9429,-0.175954
29,49,0.4667,-1.642238
30,100,0.9524,-0.146628
31,61,0.581,-1.29033
32,60,0.5714,-1.319656
33,55,0.5238,-1.466284
34,69,0.6571,-1.055725
35,71,0.6762,-0.997073
36,133,1.2667,0.821119
37,90,0.8571,-0.439885
38,98,0.9333,-0.20528
39,108,1.0286,0.087977
40,123,1.1714,0.527862
41,156,1.4857,1.49561
42,162,1.5429,1.671564
43,144,1.3714,1.143702
44,78,0.7429,-0.791794
45,190,1.8095,2.492683
46,131,1.2476,0.762468
47,67,0.6381,-1.114376
48,130,1.2381,0.733142
49,73,0.6952,-0.938422
50,111,1.0571,0.175954
51,84,0.8,-0.615839
52,132,1.2571,0.791794
53,120,1.1429,0.439885
54,178,1.6952,2.140775
55,141,1.3429,1.055725
56,107,1.019,0.058651
57,92,0.8762,-0.381234
58,111,1.0571,0.175954
59,198,1.8857,2.727289
60,144,1.3714,1.143702
61,103,0.981,-0.058651
62,62,0.5905,-1.261004
63,194,1.8476,2.609986
64,172,1.6381,1.964821
65,79,0.7524,-0.762468
66,100,0.9524,-0.146628
67,97,0.9238,-0.234605
68,84,0.8,-0.615839
69,150,1.4286,1.319656
70,132,1.2571,0.791794
71,148,1.4095,1.261004
72,202,1.9238,2.844591
73,141,1.3429,1.055725
74,118,1.1238,0.381234
75,82,0.781,-0.674491
76,86,0.819,-0.557188
77,153,1.4571,1.407633
78,165,1.5714,1.759541
79,124,1.181,0.557188
80,60,0.5714,-1.319656
81,97,0.9238,-0.234605
82,147,1.4,1.231679
83,78,0.7429,-0.791794
84,253,2.4095,4.340201
85,133,1.2667,0.821119
86,83,0.7905,-0.645165
87,85,0.8095,-0.586514
88,119,1.1333,0.41056
89,164,1.5619,1.730215
90,161,1.5333,1.642238
91,134,1.2762,0.850445
92,100,0.9524,-0.146628
93,100,0.9524,-0.146628
94,57,0.5429,-1.407633
95,127,1.2095,0.645165
96,154,1.4667,1.436959
97,87,0.8286,-0.527862
98,72,0.6857,-0.967748
99,108,1.0286,0.087977
100,146,1.3905,1.202353
101,86,0.819,-0.557188
102,301,2.8667,5.747834
103,307,2.9238,5.923788
104,87,0.8286,-0.527862
105,134,1.2762,0.850445
106,145,1.381,1.173027
107,142,1.3524,1.08505
108,118,1.1238,0.381234
109,152,1.4476,1.378307
110,100,0.9524,-0.146628
111,96,0.9143,-0.263931
112,93,0.8857,-0.351908
113,117,1.1143,0.351908
114,175,1.6667,2.052798
115,109,1.0381,0.117303
116,71,0.6762,-0.997073
117,102,0.9714,-0.087977
118,152,1.4476,1.378307
119,79,0.7524,-0.762468
120,121,1.1524,0.469211
121,94,0.8952,-0.322583
122,152,1.4476,1.378307
123,80,0.7619,-0.733142
124,91,0.8667,-0.41056
125,107,1.019,0.058651
126,139,1.3238,0.997073
127,147,1.4,1.231679
128,113,1.0762,0.234605
129,99,0.9429,-0.175954
130,108,1.0286,0.087977
131,147,1.4,1.231679
132,210,2.0,3.079197
133,109,1.0381,0.117303
134,59,0.5619,-1.348982
135,138,1.3143,0.967748
136,133,1.2667,0.821119
137,94,0.8952,-0.322583
138,160,1.5238,1.612913
139,136,1.2952,0.909096
140,98,0.9333,-0.20528
141,73,0.6952,-0.938422
142,70,0.6667,-1.026399
143,58,0.5524,-1.378307
144,107,1.019,0.058651
145,137,1.3048,0.938422
146,115,1.0952,0.293257
147,148,1.4095,1.261004
148,87,0.8286,-0.527862
149,132,1.2571,0.791794
150,170,1.619,1.90617
151,98,0.9333,-0.20528
152,62,0.5905,-1.261004
153,116,1.1048,0.322583
154,124,1.181,0.557188
155,78,0.7429,-0.791794
156,106,1.0095,0.029326
157,131,1.2476,0.762468
158,87,0.8286,-0.527862
159,90,0.8571,-0.439885
160,75,0.7143,-0.879771
161,53,0.5048,-1.524936
162,88,0.8381,-0.498537
163,116,1.1048,0.322583
164,103,0.981,-0.058651
165,179,1.7048,2.170101
166,105,1.0,0.0
167,103,0.981,-0.058651
168,149,1.419,1.29033
169,85,0.8095,-0.586514
170,51,0.4857,-1.583587
171,130,1.2381,0.733142
172,62,0.5905,-1.261004
173,76,0.7238,-0.850445
174,74,0.7048,-0.909096
175,83,0.7905,-0.645165
176,91,0.8667,-0.41056
177,107,1.019,0.058651
178,67,0.6381,-1.114376
179,98,0.9333,-0.20528
180,90,0.8571,-0.439885
181,106,1.0095,0.029326
182,100,0.9524,-0.146628
183,144,1.3714,1.143702
184,85,0.8095,-0.586514
185,106,1.0095,0.029326
186,115,1.0952,0.293257
187,77,0.7333,-0.821119
188,53,0.5048,-1.524936
189,107,1.019,0.058651
190,70,0.6667,-1.026399
191,70,0.6667,-1.026399
192,94,0.8952,-0.322583
193,79,0.7524,-0.762468
194,96,0.9143,-0.263931
195,66,0.6286,-1.143702
196,83,0.7905,-0.645165
197,76,0.7238,-0.850445
198,79,0.7524,-0.762468
199,137,1.3048,0.938422
200,132,1.2571,0.791794
201,144,1.3714,1.143702
202,98,0.9333,-0.20528
203,111,1.0571,0.175954
204,131,1.2476,0.762468
205,55,0.5238,-1.466284
206,51,0.4857,-1.583587
207,109,1.0381,0.117303
208,77,0.7333,-0.821119
209,46,0.4381,-1.730215
210,110,1.0476,0.146628
211,105,1.0,0.0
212,75,0.7143,-0.879771
213,109,1.0381,0.117303
214,82,0.781,-0.674491
215,111,1.0571,0.175954
216,79,0.7524,-0.762468
217,242,2.3048,4.017619
218,150,1.4286,1.319656
219,180,1.7143,2.199426
220,126,1.2,0.615839
221,94,0.8952,-0.322583
222,131,1.2476,0.762468
223,90,0.8571,-0.439885
224,70,0.6667,-1.026399
225,122,1.1619,0.498537
226,59,0.5619,-1.348982
227,88,0.8381,-0.498537
228,148,1.4095,1.261004
229,93,0.8857,-0.351908
230,104,0.9905,-0.029326
231,82,0.781,-0.674491
232,72,0.6857,-0.967748
233,115,1.0952,0.293257
234,80,0.7619,-0.733142
235,165,1.5714,1.759541
236,177,1.6857,2.111449
237,163,1.5524,1.70089
238,87,0.8286,-0.527862
239,128,1.219,0.674491
240,123,1.1714,0.527862
241,108,1.0286,0.087977
242,66,0.6286,-1.143702
243,105,1.0,0.0
244,99,0.9429,-0.175954
245,83,0.7905,-0.645165
246,153,1.4571,1.407633
247,115,1.0952,0.293257
248,102,0.9714,-0.087977
249,75,0.7143,-0.879771
250,57,0.5429,-1.407633
251,75,0.7143,-0.879771
252,64,0.6095,-1.202353
253,105,1.0,0.0
254,104,0.9905,-0.029326
255,127,1.2095,0.645165
256,75,0.7143,-0.879771
257,102,0.9714,-0.087977
258,97,0.9238,-0.234605
259,92,0.8762,-0.381234
260,142,1.3524,1.08505
261,100,0.9524,-0.146628
262,143,1.3619,1.114376
263,94,0.8952,-0.322583
264,170,1.619,1.90617
265,116,1.1048,0.322583
266,124,1.181,0.557188
267,122,1.1619,0.498537
268,99,0.9429,-0.175954
269,102,0.9714,-0.087977
270,94,0.8952,-0.322583
271,111,1.0571,0.175954
272,106,1.0095,0.029326
273,130,1.2381,0.733142
274,93,0.8857,-0.351908
275,127,1.2095,0.645165
276,125,1.1905,0.586514
277,109,1.0381,0.117303
278,125,1.1905,0.586514
279,190,1.8095,2.492683
280,138,1.3143,0.967748
281,115,1.0952,0.293257
282,132,1.2571,0.791794
283,106,1.0095,0.029326
284,115,1.0952,0.293257
285,106,1.0095,0.029326
286,128,1.219,0.674491
287,66,0.6286,-1.143702
288,71,0.6762,-0.997073
289,98,0.9333,-0.20528
290,127,1.2095,0.645165
291,112,1.0667,0.20528
292,107,1.019,0.058651
293,153,1.4571,1.407633
294,115,1.0952,0.293257
295,120,1.1429,0.439885
296,103,0.981,-0.058651
297,91,0.8667,-0.41056
298,219,2.0857,3.343128
299,112,1.0667,0.20528
300,114,1.0857,0.263931
301,155,1.4762,1.466284
302,95,0.9048,-0.293257
303,103,0.981,-0.058651
304,88,0.8381,-0.498537
305,73,0.6952,-0.938422
306,74,0.7048,-0.909096
307,98,0.9333,-0.20528
308,87,0.8286,-0.527862
309,104,0.9905,-0.029326
310,101,0.9619,-0.117303
311,163,1.5524,1.70089
312,130,1.2381,0.733142
313,95,0.9048,-0.293257
314,93,0.8857,-0.351908
315,89,0.8476,-0.469211
316,105,1.0,0.0
317,108,1.0286,0.087977
318,156,1.4857,1.49561
319,142,1.3524,1.08505
320,113,1.0762,0.234605
321,95,0.9048,-0.293257
322,70,0.6667,-1.026399
323,73,0.6952,-0.938422
324,73,0.6952,-0.938422
