fov_id,n_detected,ratio_to_median,robust_zscore
1,300,2.0202,1.070004
2,168,1.1313,0.137723
3,127,0.8552,-0.151849
4,153,1.0303,0.031782
5,105,0.7071,-0.307229
6,378,2.5455,1.620897
7,378,2.5455,1.620897
8,319,2.1481,1.204196
9,367,2.4714,1.543207
10,362,2.4377,1.507893
11,380,2.5589,1.635022
12,416,2.8013,1.88928
13,326,2.1953,1.253635
14,310,2.0875,1.140631
15,331,2.229,1.288948
16,322,2.1684,1.225384
17,477,3.2121,2.320107
18,414,2.7879,1.875155
19,152,1.0236,0.02472
20,168,1.1313,0.137723
21,143,0.963,-0.038845
22,202,1.3603,0.377856
23,199,1.3401,0.356668
24,600,4.0404,3.188823
25,359,2.4175,1.486705
26,328,2.2088,1.26776
27,446,3.0034,2.101162
28,387,2.6061,1.684461
29,301,2.0269,1.077066
30,270,1.8182,0.858122
31,367,2.4714,1.543207
32,484,3.2593,2.369546
33,423,2.8485,1.93872
34,430,2.8956,1.988159
35,441,2.9697,2.065849
36,306,2.0606,1.11238
37,445,2.9966,2.0941
38,176,1.1852,0.194225
39,172,1.1582,0.165974
40,200,1.3468,0.363731
41,357,2.404,1.472579
42,380,2.5589,1.635022
43,354,2.3838,1.451391
44,255,1.7172,0.752181
45,469,3.1582,2.263605
46,549,3.697,2.828624
47,451,3.037,2.136476
48,384,2.5859,1.663273
49,426,2.8687,1.959908
50,363,2.4444,1.514956
51,345,2.3232,1.387827
52,615,4.1414,3.294764
53,548,3.6902,2.821561
54,331,2.229,1.288948
55,215,1.4478,0.469672
56,251,1.6902,0.72393
57,175,1.1785,0.187162
58,269,1.8114,0.851059
59,539,3.6296,2.757996
60,599,4.0337,3.18176
61,368,2.4781,1.550269
62,240,1.6162,0.64624
63,399,2.6869,1.769214
64,431,2.9024,1.995221
65,464,3.1246,2.228291
66,430,2.8956,1.988159
67,429,2.8889,1.981096
68,215,1.4478,0.469672
69,247,1.6633,0.695679
70,536,3.6094,2.736808
71,472,3.1785,2.284793
72,469,3.1582,2.263605
73,198,1.3333,0.349605
74,249,1.6768,0.709804
75,195,1.3131,0.328417
76,335,2.2559,1.317199
77,483,3.2525,2.362483
78,233,1.569,0.596801
79,159,1.0707,0.074159
80,187,1.2593,0.271915
81,186,1.2525,0.264852
82,142,0.9562,-0.045908
83,233,1.569,0.596801
84,407,2.7407,1.825716
85,616,4.1481,3.301826
86,266,1.7912,0.829871
87,170,1.1448,0.151849
88,423,2.8485,1.93872
89,630,4.2424,3.400705
90,680,4.5791,3.753841
91,167,1.1246,0.130661
92,161,1.0842,0.088284
93,189,1.2727,0.286041
94,560,3.771,2.906314
95,686,4.6195,3.796218
96,173,1.165,0.173037
97,152,1.0236,0.02472
98,139,0.936,-0.067096
99,147,0.9899,-0.010594
100,142,0.9562,-0.045908
101,144,0.9697,-0.031782
102,168,1.1313,0.137723
103,200,1.3468,0.363731
104,135,0.9091,-0.095347
105,143,0.963,-0.038845
