fov_id,n_detected,ratio_to_median,robust_zscore
1,86,0.6187,-1.099939
2,73,0.5252,-1.369735
3,99,0.7122,-0.830142
4,148,1.0647,0.186782
5,170,1.223,0.64336
6,199,1.4317,1.245214
7,126,0.9065,-0.269796
8,136,0.9784,-0.062261
9,156,1.1223,0.352811
10,185,1.3309,0.954664
11,135,0.9712,-0.083014
12,204,1.4676,1.348982
13,207,1.4892,1.411242
14,211,1.518,1.494256
15,204,1.4676,1.348982
16,222,1.5971,1.722546
17,153,1.1007,0.29055
18,218,1.5683,1.639531
19,78,0.5612,-1.265967
20,53,0.3813,-1.784806
21,93,0.6691,-0.954664
22,102,0.7338,-0.767882
23,109,0.7842,-0.622607
24,144,1.036,0.103768
25,137,0.9856,-0.041507
26,108,0.777,-0.64336
27,160,1.1511,0.435825
28,145,1.0432,0.124521
29,127,0.9137,-0.249043
30,121,0.8705,-0.373564
31,144,1.036,0.103768
32,163,1.1727,0.498085
33,180,1.295,0.850896
34,183,1.3165,0.913157
35,175,1.259,0.747128
36,211,1.518,1.494256
37,95,0.6835,-0.913157
38,80,0.5755,-1.22446
39,78,0.5612,-1.265967
40,74,0.5324,-1.348982
41,88,0.6331,-1.058432
42,70,0.5036,-1.431996
43,109,0.7842,-0.622607
44,95,0.6835,-0.913157
45,129,0.9281,-0.207536
46,115,0.8273,-0.498085
47,80,0.5755,-1.22446
48,65,0.4676,-1.535764
49,101,0.7266,-0.788635
50,97,0.6978,-0.87165
51,130,0.9353,-0.186782
52,145,1.0432,0.124521
53,159,1.1439,0.415071
54,185,1.3309,0.954664
55,58,0.4173,-1.681039
56,54,0.3885,-1.764053
57,78,0.5612,-1.265967
58,87,0.6259,-1.079185
59,109,0.7842,-0.622607
60,103,0.741,-0.747128
61,144,1.036,0.103768
62,150,1.0791,0.228289
63,140,1.0072,0.020754
64,117,0.8417,-0.456578
65,111,0.7986,-0.5811
66,98,0.705,-0.850896
67,142,1.0216,0.062261
68,117,0.8417,-0.456578
69,163,1.1727,0.498085
70,130,0.9353,-0.186782
71,109,0.7842,-0.622607
72,128,0.9209,-0.228289
73,96,0.6906,-0.892403
74,84,0.6043,-1.141446
75,91,0.6547,-0.996171
76,126,0.9065,-0.269796
77,93,0.6691,-0.954664
78,84,0.6043,-1.141446
79,108,0.777,-0.64336
80,140,1.0072,0.020754
81,183,1.3165,0.913157
82,176,1.2662,0.767882
83,128,0.9209,-0.228289
84,139,1.0,0.0
85,167,1.2014,0.5811
86,156,1.1223,0.352811
87,163,1.1727,0.498085
88,128,0.9209,-0.228289
89,168,1.2086,0.601853
90,145,1.0432,0.124521
91,95,0.6835,-0.913157
92,59,0.4245,-1.660285
93,90,0.6475,-1.016925
94,83,0.5971,-1.162199
95,81,0.5827,-1.203707
96,94,0.6763,-0.93391
97,96,0.6906,-0.892403
98,125,0.8993,-0.29055
99,156,1.1223,0.352811
100,258,1.8561,2.469674
101,145,1.0432,0.124521
102,172,1.2374,0.684868
103,193,1.3885,1.120692
104,179,1.2878,0.830142
105,199,1.4317,1.245214
106,208,1.4964,1.431996
107,183,1.3165,0.913157
108,183,1.3165,0.913157
109,73,0.5252,-1.369735
110,84,0.6043,-1.141446
111,103,0.741,-0.747128
112,122,0.8777,-0.352811
113,84,0.6043,-1.141446
114,103,0.741,-0.747128
115,140,1.0072,0.020754
116,163,1.1727,0.498085
117,169,1.2158,0.622607
118,179,1.2878,0.830142
119,167,1.2014,0.5811
120,207,1.4892,1.411242
121,209,1.5036,1.452749
122,199,1.4317,1.245214
123,208,1.4964,1.431996
124,180,1.295,0.850896
125,166,1.1942,0.560346
126,193,1.3885,1.120692
127,95,0.6835,-0.913157
128,84,0.6043,-1.141446
129,105,0.7554,-0.705621
130,137,0.9856,-0.041507
131,133,0.9568,-0.124521
132,104,0.7482,-0.726375
133,119,0.8561,-0.415071
134,157,1.1295,0.373564
135,195,1.4029,1.162199
136,246,1.7698,2.220631
137,180,1.295,0.850896
138,213,1.5324,1.535764
139,188,1.3525,1.016925
140,187,1.3453,0.996171
141,189,1.3597,1.037678
142,201,1.446,1.286721
143,200,1.4388,1.265967
144,267,1.9209,2.656456
145,168,1.2086,0.601853
146,170,1.223,0.64336
147,129,0.9281,-0.207536
148,130,0.9353,-0.186782
149,134,0.964,-0.103768
150,147,1.0576,0.166028
151,170,1.223,0.64336
152,154,1.1079,0.311303
153,214,1.5396,1.556517
154,241,1.7338,2.116863
155,243,1.7482,2.15837
156,211,1.518,1.494256
157,258,1.8561,2.469674
158,241,1.7338,2.116863
159,246,1.7698,2.220631
160,272,1.9568,2.760224
161,253,1.8201,2.365906
162,308,2.2158,3.507352
163,96,0.6906,-0.892403
164,79,0.5683,-1.245214
165,86,0.6187,-1.099939
166,86,0.6187,-1.099939
167,112,0.8058,-0.560346
168,108,0.777,-0.64336
169,148,1.0647,0.186782
170,179,1.2878,0.830142
171,202,1.4532,1.307474
172,217,1.5612,1.618778
173,162,1.1655,0.477332
174,162,1.1655,0.477332
175,199,1.4317,1.245214
176,163,1.1727,0.498085
177,183,1.3165,0.913157
178,231,1.6619,1.909328
179,254,1.8273,2.38666
180,281,2.0216,2.947006
181,58,0.4173,-1.681039
182,54,0.3885,-1.764053
183,76,0.5468,-1.307474
184,62,0.446,-1.598024
185,69,0.4964,-1.452749
186,96,0.6906,-0.892403
187,133,0.9568,-0.124521
188,148,1.0647,0.186782
189,157,1.1295,0.373564
190,172,1.2374,0.684868
191,141,1.0144,0.041507
192,211,1.518,1.494256
193,155,1.1151,0.332057
194,194,1.3957,1.141446
195,230,1.6547,1.888574
196,210,1.5108,1.473503
197,189,1.3597,1.037678
198,205,1.4748,1.369735
199,57,0.4101,-1.701792
200,71,0.5108,-1.411242
201,80,0.5755,-1.22446
202,59,0.4245,-1.660285
203,73,0.5252,-1.369735
204,117,0.8417,-0.456578
205,160,1.1511,0.435825
206,146,1.0504,0.145275
207,148,1.0647,0.186782
208,166,1.1942,0.560346
209,160,1.1511,0.435825
210,144,1.036,0.103768
211,138,0.9928,-0.020754
212,171,1.2302,0.664114
213,170,1.223,0.64336
214,163,1.1727,0.498085
215,157,1.1295,0.373564
216,153,1.1007,0.29055
217,67,0.482,-1.494256
218,59,0.4245,-1.660285
219,78,0.5612,-1.265967
220,74,0.5324,-1.348982
221,88,0.6331,-1.058432
222,97,0.6978,-0.87165
223,134,0.964,-0.103768
224,118,0.8489,-0.435825
225,139,1.0,0.0
226,168,1.2086,0.601853
227,91,0.6547,-0.996171
228,133,0.9568,-0.124521
229,108,0.777,-0.64336
230,128,0.9209,-0.228289
231,120,0.8633,-0.394318
232,127,0.9137,-0.249043
233,139,1.0,0.0
234,156,1.1223,0.352811
235,70,0.5036,-1.431996
236,49,0.3525,-1.867821
237,90,0.6475,-1.016925
238,68,0.4892,-1.473503
239,115,0.8273,-0.498085
240,88,0.6331,-1.058432
241,128,0.9209,-0.228289
242,121,0.8705,-0.373564
243,148,1.0647,0.186782
244,130,0.9353,-0.186782
245,132,0.9496,-0.145275
246,163,1.1727,0.498085
247,117,0.8417,-0.456578
248,155,1.1151,0.332057
249,141,1.0144,0.041507
250,152,1.0935,0.269796
251,142,1.0216,0.062261
252,143,1.0288,0.083014
253,65,0.4676,-1.535764
254,59,0.4245,-1.660285
255,80,0.5755,-1.22446
256,64,0.4604,-1.556517
257,79,0.5683,-1.245214
258,135,0.9712,-0.083014
259,133,0.9568,-0.124521
260,134,0.964,-0.103768
261,123,0.8849,-0.332057
262,101,0.7266,-0.788635
263,122,0.8777,-0.352811
264,136,0.9784,-0.062261
265,133,0.9568,-0.124521
266,128,0.9209,-0.228289
267,136,0.9784,-0.062261
268,150,1.0791,0.228289
269,152,1.0935,0.269796
270,146,1.0504,0.145275
271,100,0.7194,-0.809389
272,78,0.5612,-1.265967
273,100,0.7194,-0.809389
274,87,0.6259,-1.079185
275,70,0.5036,-1.431996
276,108,0.777,-0.64336
277,145,1.0432,0.124521
278,144,1.036,0.103768
279,151,1.0863,0.249043
280,194,1.3957,1.141446
281,151,1.0863,0.249043
282,160,1.1511,0.435825
283,140,1.0072,0.020754
284,143,1.0288,0.083014
285,155,1.1151,0.332057
286,148,1.0647,0.186782
287,119,0.8561,-0.415071
288,148,1.0647,0.186782
289,91,0.6547,-0.996171
290,96,0.6906,-0.892403
291,81,0.5827,-1.203707
292,105,0.7554,-0.705621
293,104,0.7482,-0.726375
294,151,1.0863,0.249043
295,155,1.1151,0.332057
296,126,0.9065,-0.269796
297,219,1.5755,1.660285
298,210,1.5108,1.473503
299,206,1.482,1.390489
300,154,1.1079,0.311303
301,165,1.1871,0.539593
302,142,1.0216,0.062261
303,131,0.9424,-0.166028
304,130,0.9353,-0.186782
305,121,0.8705,-0.373564
306,143,1.0288,0.083014
307,92,0.6619,-0.975417
308,100,0.7194,-0.809389
309,102,0.7338,-0.767882
310,131,0.9424,-0.166028
311,94,0.6763,-0.93391
312,134,0.964,-0.103768
