fov_id,n_detected,ratio_to_median,robust_zscore
1,13,0.3171,-1.348982
2,47,1.1463,0.289067
3,18,0.439,-1.108092
4,20,0.4878,-1.011736
5,12,0.2927,-1.397159
6,69,1.6829,1.348982
7,76,1.8537,1.686227
8,82,2.0,1.975294
9,84,2.0488,2.07165
10,46,1.122,0.24089
11,68,1.6585,1.300804
12,89,2.1707,2.31254
13,147,3.5854,5.106859
14,99,2.4146,2.794319
15,80,1.9512,1.878939
16,83,2.0244,2.023472
17,82,2.0,1.975294
18,86,2.0976,2.168006
19,22,0.5366,-0.91538
20,24,0.5854,-0.819024
21,35,0.8537,-0.289067
22,10,0.2439,-1.493515
23,37,0.9024,-0.192712
24,89,2.1707,2.31254
25,90,2.1951,2.360718
26,95,2.3171,2.601607
27,79,1.9268,1.830761
28,61,1.4878,0.963558
29,44,1.0732,0.144534
30,58,1.4146,0.819024
31,137,3.3415,4.625079
32,77,1.878,1.734405
33,94,2.2927,2.553429
34,111,2.7073,3.372454
35,68,1.6585,1.300804
36,73,1.7805,1.541693
37,33,0.8049,-0.385423
38,15,0.3659,-1.252626
39,20,0.4878,-1.011736
40,22,0.5366,-0.91538
41,18,0.439,-1.108092
42,50,1.2195,0.433601
43,55,1.3415,0.674491
44,74,1.8049,1.589871
45,106,2.5854,3.131564
46,47,1.1463,0.289067
47,48,1.1707,0.337245
48,58,1.4146,0.819024
49,105,2.561,3.083386
50,50,1.2195,0.433601
51,48,1.1707,0.337245
52,49,1.1951,0.385423
53,61,1.4878,0.963558
54,89,2.1707,2.31254
55,52,1.2683,0.529957
56,23,0.561,-0.867202
57,23,0.561,-0.867202
58,34,0.8293,-0.337245
59,29,0.7073,-0.578135
60,35,0.8537,-0.289067
61,47,1.1463,0.289067
62,59,1.439,0.867202
63,83,2.0244,2.023472
64,62,1.5122,1.011736
65,36,0.878,-0.24089
66,61,1.4878,0.963558
67,69,1.6829,1.348982
68,53,1.2927,0.578135
69,40,0.9756,-0.048178
70,72,1.7561,1.493515
71,91,2.2195,2.408896
72,149,3.6341,5.203214
73,27,0.6585,-0.674491
74,14,0.3415,-1.300804
75,39,0.9512,-0.096356
76,20,0.4878,-1.011736
77,15,0.3659,-1.252626
78,31,0.7561,-0.481779
79,23,0.561,-0.867202
80,72,1.7561,1.493515
