fov_id,n_detected,ratio_to_median,robust_zscore
1,77,1.7907,1.764053
2,124,2.8837,4.202596
3,35,0.814,-0.415071
4,27,0.6279,-0.830142
5,97,2.2558,2.801731
6,15,0.3488,-1.452749
7,25,0.5814,-0.93391
8,35,0.814,-0.415071
9,26,0.6047,-0.882026
10,30,0.6977,-0.674491
11,46,1.0698,0.155652
12,27,0.6279,-0.830142
13,16,0.3721,-1.400865
14,23,0.5349,-1.037678
15,14,0.3256,-1.504633
16,32,0.7442,-0.570723
17,18,0.4186,-1.297098
18,10,0.2326,-1.712169
19,81,1.8837,1.971588
20,120,2.7907,3.995061
21,44,1.0233,0.051884
22,43,1.0,0.0
23,49,1.1395,0.311303
24,38,0.8837,-0.25942
25,42,0.9767,-0.051884
26,49,1.1395,0.311303
27,28,0.6512,-0.778259
28,30,0.6977,-0.674491
29,50,1.1628,0.363187
30,69,1.6047,1.348982
31,94,2.186,2.646079
32,38,0.8837,-0.25942
33,37,0.8605,-0.311303
34,34,0.7907,-0.466955
35,19,0.4419,-1.245214
36,20,0.4651,-1.19333
37,99,2.3023,2.905499
38,78,1.814,1.815937
39,36,0.8372,-0.363187
40,50,1.1628,0.363187
41,82,1.907,2.023472
42,68,1.5814,1.297098
43,43,1.0,0.0
44,38,0.8837,-0.25942
45,34,0.7907,-0.466955
46,58,1.3488,0.778259
47,56,1.3023,0.674491
48,104,2.4186,3.164918
49,83,1.9302,2.075356
50,35,0.814,-0.415071
51,65,1.5116,1.141446
52,34,0.7907,-0.466955
53,42,0.9767,-0.051884
54,62,1.4419,0.985794
55,104,2.4186,3.164918
56,91,2.1163,2.490427
57,30,0.6977,-0.674491
58,72,1.6744,1.504633
59,73,1.6977,1.556517
60,55,1.2791,0.622607
61,39,0.907,-0.207536
62,22,0.5116,-1.089562
63,31,0.7209,-0.622607
64,37,0.8605,-0.311303
65,36,0.8372,-0.363187
66,50,1.1628,0.363187
67,38,0.8837,-0.25942
68,12,0.2791,-1.608401
69,80,1.8605,1.919704
70,21,0.4884,-1.141446
71,38,0.8837,-0.25942
72,33,0.7674,-0.518839
73,39,0.907,-0.207536
74,44,1.0233,0.051884
75,21,0.4884,-1.141446
76,33,0.7674,-0.518839
77,39,0.907,-0.207536
78,31,0.7209,-0.622607
79,35,0.814,-0.415071
80,31,0.7209,-0.622607
81,24,0.5581,-0.985794
82,30,0.6977,-0.674491
83,49,1.1395,0.311303
84,48,1.1163,0.25942
85,34,0.7907,-0.466955
86,59,1.3721,0.830142
87,30,0.6977,-0.674491
88,27,0.6279,-0.830142
89,42,0.9767,-0.051884
90,45,1.0465,0.103768
91,28,0.6512,-0.778259
92,54,1.2558,0.570723
93,31,0.7209,-0.622607
94,53,1.2326,0.518839
95,46,1.0698,0.155652
96,22,0.5116,-1.089562
97,29,0.6744,-0.726375
98,40,0.9302,-0.155652
99,50,1.1628,0.363187
100,64,1.4884,1.089562
101,43,1.0,0.0
102,69,1.6047,1.348982
103,47,1.093,0.207536
104,26,0.6047,-0.882026
105,52,1.2093,0.466955
106,41,0.9535,-0.103768
107,22,0.5116,-1.089562
108,55,1.2791,0.622607
109,59,1.3721,0.830142
110,43,1.0,0.0
111,56,1.3023,0.674491
112,35,0.814,-0.415071
113,38,0.8837,-0.25942
114,60,1.3953,0.882026
115,34,0.7907,-0.466955
116,59,1.3721,0.830142
117,41,0.9535,-0.103768
118,61,1.4186,0.93391
119,44,1.0233,0.051884
120,66,1.5349,1.19333
121,38,0.8837,-0.25942
122,38,0.8837,-0.25942
123,22,0.5116,-1.089562
124,25,0.5814,-0.93391
125,70,1.6279,1.400865
126,72,1.6744,1.504633
127,56,1.3023,0.674491
128,57,1.3256,0.726375
129,51,1.186,0.415071
130,33,0.7674,-0.518839
131,37,0.8605,-0.311303
132,38,0.8837,-0.25942
133,52,1.2093,0.466955
134,45,1.0465,0.103768
135,76,1.7674,1.712169
136,55,1.2791,0.622607
137,55,1.2791,0.622607
138,81,1.8837,1.971588
139,69,1.6047,1.348982
140,106,2.4651,3.268686
141,48,1.1163,0.25942
142,34,0.7907,-0.466955
143,49,1.1395,0.311303
144,60,1.3953,0.882026
145,64,1.4884,1.089562
146,87,2.0233,2.282892
147,94,2.186,2.646079
148,78,1.814,1.815937
149,65,1.5116,1.141446
150,95,2.2093,2.697963
151,37,0.8605,-0.311303
152,39,0.907,-0.207536
153,58,1.3488,0.778259
154,95,2.2093,2.697963
155,53,1.2326,0.518839
156,67,1.5581,1.245214
157,39,0.907,-0.207536
158,41,0.9535,-0.103768
159,29,0.6744,-0.726375
160,35,0.814,-0.415071
161,32,0.7442,-0.570723
162,52,1.2093,0.466955
163,52,1.2093,0.466955
164,116,2.6977,3.787525
165,62,1.4419,0.985794
166,36,0.8372,-0.363187
167,17,0.3953,-1.348982
168,40,0.9302,-0.155652
169,58,1.3488,0.778259
170,58,1.3488,0.778259
171,61,1.4186,0.93391
172,39,0.907,-0.207536
173,50,1.1628,0.363187
174,38,0.8837,-0.25942
175,42,0.9767,-0.051884
176,55,1.2791,0.622607
177,61,1.4186,0.93391
178,25,0.5814,-0.93391
179,31,0.7209,-0.622607
180,21,0.4884,-1.141446
181,88,2.0465,2.334776
182,186,4.3256,7.419398
183,93,2.1628,2.594195
184,35,0.814,-0.415071
185,34,0.7907,-0.466955
186,40,0.9302,-0.155652
187,82,1.907,2.023472
188,38,0.8837,-0.25942
189,50,1.1628,0.363187
190,62,1.4419,0.985794
191,57,1.3256,0.726375
192,52,1.2093,0.466955
193,46,1.0698,0.155652
194,66,1.5349,1.19333
195,33,0.7674,-0.518839
196,26,0.6047,-0.882026
197,41,0.9535,-0.103768
198,27,0.6279,-0.830142
199,73,1.6977,1.556517
200,167,3.8837,6.433604
201,82,1.907,2.023472
202,51,1.186,0.415071
203,37,0.8605,-0.311303
204,38,0.8837,-0.25942
205,45,1.0465,0.103768
206,37,0.8605,-0.311303
207,34,0.7907,-0.466955
208,61,1.4186,0.93391
209,69,1.6047,1.348982
210,27,0.6279,-0.830142
211,41,0.9535,-0.103768
212,27,0.6279,-0.830142
213,52,1.2093,0.466955
214,58,1.3488,0.778259
215,42,0.9767,-0.051884
216,68,1.5814,1.297098
217,51,1.186,0.415071
218,81,1.8837,1.971588
219,68,1.5814,1.297098
220,24,0.5581,-0.985794
221,59,1.3721,0.830142
222,46,1.0698,0.155652
223,42,0.9767,-0.051884
224,54,1.2558,0.570723
225,30,0.6977,-0.674491
226,59,1.3721,0.830142
227,49,1.1395,0.311303
228,32,0.7442,-0.570723
229,27,0.6279,-0.830142
230,31,0.7209,-0.622607
231,52,1.2093,0.466955
232,18,0.4186,-1.297098
233,48,1.1163,0.25942
234,44,1.0233,0.051884
235,53,1.2326,0.518839
236,79,1.8372,1.867821
237,90,2.093,2.438544
238,44,1.0233,0.051884
239,121,2.814,4.046945
240,64,1.4884,1.089562
241,41,0.9535,-0.103768
242,57,1.3256,0.726375
243,33,0.7674,-0.518839
244,38,0.8837,-0.25942
245,26,0.6047,-0.882026
246,19,0.4419,-1.245214
247,41,0.9535,-0.103768
248,29,0.6744,-0.726375
249,35,0.814,-0.415071
250,19,0.4419,-1.245214
251,68,1.5814,1.297098
252,58,1.3488,0.778259
253,62,1.4419,0.985794
254,66,1.5349,1.19333
255,68,1.5814,1.297098
256,41,0.9535,-0.103768
257,138,3.2093,4.928971
258,51,1.186,0.415071
259,88,2.0465,2.334776
260,61,1.4186,0.93391
261,33,0.7674,-0.518839
262,33,0.7674,-0.518839
263,29,0.6744,-0.726375
264,39,0.907,-0.207536
265,26,0.6047,-0.882026
266,34,0.7907,-0.466955
267,29,0.6744,-0.726375
268,31,0.7209,-0.622607
269,38,0.8837,-0.25942
270,76,1.7674,1.712169
271,57,1.3256,0.726375
272,54,1.2558,0.570723
273,39,0.907,-0.207536
274,21,0.4884,-1.141446
275,51,1.186,0.415071
276,95,2.2093,2.697963
277,58,1.3488,0.778259
278,60,1.3953,0.882026
279,23,0.5349,-1.037678
280,31,0.7209,-0.622607
281,51,1.186,0.415071
282,32,0.7442,-0.570723
283,69,1.6047,1.348982
284,43,1.0,0.0
285,36,0.8372,-0.363187
286,23,0.5349,-1.037678
287,58,1.3488,0.778259
288,75,1.7442,1.660285
289,37,0.8605,-0.311303
290,47,1.093,0.207536
291,85,1.9767,2.179124
292,22,0.5116,-1.089562
293,38,0.8837,-0.25942
294,22,0.5116,-1.089562
295,38,0.8837,-0.25942
296,45,1.0465,0.103768
297,24,0.5581,-0.985794
298,36,0.8372,-0.363187
299,40,0.9302,-0.155652
300,59,1.3721,0.830142
301,84,1.9535,2.12724
302,39,0.907,-0.207536
303,23,0.5349,-1.037678
304,30,0.6977,-0.674491
305,47,1.093,0.207536
306,43,1.0,0.0
307,36,0.8372,-0.363187
308,52,1.2093,0.466955
309,34,0.7907,-0.466955
310,26,0.6047,-0.882026
311,56,1.3023,0.674491
312,36,0.8372,-0.363187
313,23,0.5349,-1.037678
314,29,0.6744,-0.726375
315,37,0.8605,-0.311303
316,52,1.2093,0.466955
317,46,1.0698,0.155652
318,45,1.0465,0.103768
319,73,1.6977,1.556517
320,56,1.3023,0.674491
321,78,1.814,1.815937
322,24,0.5581,-0.985794
323,85,1.9767,2.179124
324,29,0.6744,-0.726375
