fov_id,n_detected,ratio_to_median,robust_zscore
1,234,0.6215,-0.961149
2,269,0.7145,-0.725078
3,193,0.5126,-1.237691
4,220,0.5843,-1.055578
5,265,0.7039,-0.752057
6,288,0.7649,-0.596924
7,418,1.1102,0.279914
8,687,1.8247,2.094294
9,658,1.7477,1.898691
10,786,2.0876,2.76204
11,515,1.3679,0.93417
12,536,1.4236,1.075813
13,723,1.9203,2.33711
14,636,1.6892,1.750304
15,333,0.8845,-0.293403
16,387,1.0279,0.070822
17,548,1.4555,1.156752
18,478,1.2696,0.684608
19,254,0.6746,-0.826251
20,282,0.749,-0.637394
21,289,0.7676,-0.590179
22,247,0.656,-0.873466
23,328,0.8712,-0.327128
24,293,0.7782,-0.5632
25,371,0.9854,-0.037097
26,436,1.158,0.401322
27,795,2.1116,2.822744
28,931,2.4728,3.740051
29,741,1.9681,2.458519
30,667,1.7716,1.959396
31,715,1.8991,2.283151
32,697,1.8513,2.161743
33,519,1.3785,0.961149
34,316,0.8393,-0.408067
35,436,1.158,0.401322
36,459,1.2191,0.556455
37,324,0.8606,-0.354108
38,312,0.8287,-0.435047
39,295,0.7835,-0.54971
40,232,0.6162,-0.974639
41,312,0.8287,-0.435047
42,302,0.8021,-0.502496
43,546,1.4502,1.143262
44,522,1.3865,0.981384
45,920,2.4436,3.665857
46,919,2.4409,3.659112
47,1366,3.6282,6.674086
48,861,2.2869,3.267908
49,779,2.0691,2.714825
50,675,1.7928,2.013355
51,746,1.9814,2.492243
52,402,1.0677,0.171995
53,404,1.073,0.185485
54,428,1.1368,0.347363
55,368,0.9774,-0.057332
56,357,0.9482,-0.131526
57,327,0.8685,-0.333873
58,301,0.7995,-0.509241
59,440,1.1687,0.428302
60,402,1.0677,0.171995
61,611,1.6228,1.581681
62,584,1.5511,1.399568
63,624,1.6574,1.669365
64,1112,2.9535,4.96088
65,829,2.2019,3.052071
66,1113,2.9562,4.967624
67,944,2.5073,3.827735
68,670,1.7795,1.97963
69,1109,2.9456,4.940645
70,477,1.2669,0.677863
71,467,1.2404,0.610414
72,482,1.2802,0.711588
73,336,0.8924,-0.273169
74,323,0.8579,-0.360853
75,378,1.004,0.010117
76,350,0.9296,-0.17874
77,429,1.1394,0.354108
78,583,1.5485,1.392823
79,531,1.4104,1.042088
80,543,1.4422,1.123027
81,582,1.5458,1.386079
82,924,2.4542,3.692837
83,991,2.6321,4.144746
84,671,1.7822,1.986375
85,1014,2.6932,4.299879
86,706,1.8752,2.222447
87,871,2.3134,3.335357
88,537,1.4263,1.082558
89,549,1.4582,1.163497
90,533,1.4157,1.055578
91,333,0.8845,-0.293403
92,349,0.927,-0.185485
93,361,0.9588,-0.104546
94,405,1.0757,0.19223
95,392,1.0412,0.104546
96,389,1.0332,0.084311
97,508,1.3493,0.886955
98,518,1.3758,0.954404
99,612,1.6255,1.588426
100,559,1.4847,1.230946
101,1366,3.6282,6.674086
102,605,1.6069,1.541211
103,855,2.2709,3.227438
104,1120,2.9748,5.014839
105,894,2.3745,3.49049
106,563,1.4954,1.257925
107,559,1.4847,1.230946
108,544,1.4449,1.129772
109,241,0.6401,-0.913935
110,305,0.8101,-0.482261
111,274,0.7278,-0.691353
112,228,0.6056,-1.001619
113,289,0.7676,-0.590179
114,312,0.8287,-0.435047
115,391,1.0385,0.097801
116,413,1.0969,0.246189
117,468,1.243,0.617159
118,442,1.174,0.441791
119,899,2.3878,3.524214
120,803,2.1328,2.876703
121,570,1.5139,1.30514
122,944,2.5073,3.827735
123,1002,2.6614,4.21894
124,739,1.9628,2.445029
125,612,1.6255,1.588426
126,641,1.7025,1.784028
127,362,0.9615,-0.097801
128,399,1.0598,0.15176
129,419,1.1129,0.286659
130,467,1.2404,0.610414
131,466,1.2377,0.603669
132,472,1.2537,0.644139
133,569,1.5113,1.298395
134,628,1.668,1.696344
135,508,1.3493,0.886955
136,480,1.2749,0.698098
137,440,1.1687,0.428302
138,767,2.0372,2.633886
139,859,2.2815,3.254418
140,684,1.8167,2.074059
141,906,2.4064,3.571429
142,880,2.3373,3.396061
143,594,1.5777,1.467017
144,566,1.5033,1.27816
145,334,0.8871,-0.286659
146,375,0.996,-0.010117
147,352,0.9349,-0.16525
148,358,0.9509,-0.124781
149,402,1.0677,0.171995
150,382,1.0146,0.037097
151,468,1.243,0.617159
152,507,1.3466,0.88021
153,482,1.2802,0.711588
154,482,1.2802,0.711588
155,417,1.1076,0.273169
156,437,1.1607,0.408067
157,716,1.9017,2.289896
158,676,1.7955,2.0201
159,567,1.506,1.284905
160,514,1.3652,0.927425
161,496,1.3174,0.806016
