fov_id,n_detected,ratio_to_median,robust_zscore
1,50,0.9434,-0.134898
2,40,0.7547,-0.584559
3,29,0.5472,-1.079185
4,26,0.4906,-1.214083
5,30,0.566,-1.034219
6,55,1.0377,0.089932
7,44,0.8302,-0.404694
8,52,0.9811,-0.044966
9,40,0.7547,-0.584559
10,30,0.566,-1.034219
11,31,0.5849,-0.989253
12,24,0.4528,-1.304015
13,55,1.0377,0.089932
14,52,0.9811,-0.044966
15,44,0.8302,-0.404694
16,41,0.7736,-0.539593
17,45,0.8491,-0.359728
18,68,1.283,0.674491
19,62,1.1698,0.404694
20,36,0.6792,-0.764423
21,23,0.434,-1.348982
22,23,0.434,-1.348982
23,39,0.7358,-0.629525
24,36,0.6792,-0.764423
25,39,0.7358,-0.629525
26,24,0.4528,-1.304015
27,37,0.6981,-0.719457
28,27,0.5094,-1.169117
29,41,0.7736,-0.539593
30,34,0.6415,-0.854355
31,44,0.8302,-0.404694
32,55,1.0377,0.089932
33,33,0.6226,-0.899321
34,39,0.7358,-0.629525
35,39,0.7358,-0.629525
36,48,0.9057,-0.22483
37,35,0.6604,-0.809389
38,51,0.9623,-0.089932
39,32,0.6038,-0.944287
40,33,0.6226,-0.899321
41,35,0.6604,-0.809389
42,33,0.6226,-0.899321
43,21,0.3962,-1.438914
44,12,0.2264,-1.843608
45,26,0.4906,-1.214083
46,38,0.717,-0.674491
47,54,1.0189,0.044966
48,23,0.434,-1.348982
49,52,0.9811,-0.044966
50,37,0.6981,-0.719457
51,44,0.8302,-0.404694
52,45,0.8491,-0.359728
53,39,0.7358,-0.629525
54,30,0.566,-1.034219
55,48,0.9057,-0.22483
56,26,0.4906,-1.214083
57,53,1.0,0.0
58,146,2.7547,4.181843
59,62,1.1698,0.404694
60,36,0.6792,-0.764423
61,36,0.6792,-0.764423
62,34,0.6415,-0.854355
63,44,0.8302,-0.404694
64,25,0.4717,-1.259049
65,44,0.8302,-0.404694
66,57,1.0755,0.179864
67,25,0.4717,-1.259049
68,47,0.8868,-0.269796
