fov_id,n_detected,ratio_to_median,robust_zscore
1,65,0.5242,-1.033635
2,120,0.9677,-0.070077
3,180,1.4516,0.981077
4,106,0.8548,-0.315346
5,162,1.3065,0.665731
6,90,0.7258,-0.595654
7,159,1.2823,0.613173
8,128,1.0323,0.070077
9,88,0.7097,-0.630693
10,109,0.879,-0.262789
11,119,0.9597,-0.087596
12,74,0.5968,-0.875962
13,170,1.371,0.805885
14,162,1.3065,0.665731
15,137,1.1048,0.22775
16,87,0.7016,-0.648212
17,66,0.5323,-1.016116
18,59,0.4758,-1.138751
19,91,0.7339,-0.578135
20,105,0.8468,-0.332866
21,117,0.9435,-0.122635
22,118,0.9516,-0.105115
23,130,1.0484,0.105115
24,107,0.8629,-0.297827
25,164,1.3226,0.70077
26,123,0.9919,-0.017519
27,105,0.8468,-0.332866
28,133,1.0726,0.157673
29,118,0.9516,-0.105115
30,85,0.6855,-0.68325
31,123,0.9919,-0.017519
32,97,0.7823,-0.473019
33,85,0.6855,-0.68325
34,96,0.7742,-0.490539
35,72,0.5806,-0.911001
36,85,0.6855,-0.68325
37,177,1.4274,0.92852
38,107,0.8629,-0.297827
39,162,1.3065,0.665731
40,149,1.2016,0.437981
41,131,1.0565,0.122635
42,107,0.8629,-0.297827
43,123,0.9919,-0.017519
44,158,1.2742,0.595654
45,125,1.0081,0.017519
46,147,1.1855,0.402943
47,126,1.0161,0.035038
48,105,0.8468,-0.332866
49,155,1.25,0.543096
50,117,0.9435,-0.122635
51,81,0.6532,-0.753327
52,103,0.8306,-0.367904
53,106,0.8548,-0.315346
54,101,0.8145,-0.402943
55,126,1.0161,0.035038
56,95,0.7661,-0.508058
57,154,1.2419,0.525577
58,137,1.1048,0.22775
59,126,1.0161,0.035038
60,109,0.879,-0.262789
61,234,1.8871,1.927116
62,144,1.1613,0.350385
63,93,0.75,-0.543096
64,154,1.2419,0.525577
65,143,1.1532,0.332866
66,150,1.2097,0.4555
67,210,1.6935,1.506655
68,164,1.3226,0.70077
69,121,0.9758,-0.052558
70,79,0.6371,-0.788366
71,95,0.7661,-0.508058
72,67,0.5403,-0.998597
73,122,0.9839,-0.035038
74,111,0.8952,-0.22775
75,130,1.0484,0.105115
76,142,1.1452,0.315346
77,152,1.2258,0.490539
78,148,1.1935,0.420462
79,153,1.2339,0.508058
80,195,1.5726,1.243866
81,126,1.0161,0.035038
82,127,1.0242,0.052558
83,116,0.9355,-0.140154
84,72,0.5806,-0.911001
85,140,1.129,0.280308
86,96,0.7742,-0.490539
87,82,0.6613,-0.735808
88,98,0.7903,-0.4555
89,103,0.8306,-0.367904
90,71,0.5726,-0.92852
91,139,1.121,0.262789
92,172,1.3871,0.840924
93,170,1.371,0.805885
94,221,1.7823,1.699366
95,195,1.5726,1.243866
96,221,1.7823,1.699366
97,219,1.7661,1.664328
98,317,2.5565,3.381213
99,187,1.5081,1.103712
100,186,1.5,1.086193
101,185,1.4919,1.068674
102,163,1.3145,0.68325
103,173,1.3952,0.858443
104,146,1.1774,0.385423
105,154,1.2419,0.525577
106,110,0.8871,-0.245269
107,129,1.0403,0.087596
108,100,0.8065,-0.420462
109,239,1.9274,2.014713
110,255,2.0565,2.295021
111,299,2.4113,3.065867
112,345,2.7823,3.871752
113,311,2.5081,3.276098
114,377,3.0403,4.432368
115,259,2.0887,2.365097
116,341,2.75,3.801675
117,320,2.5806,3.433771
118,278,2.2419,2.697963
119,293,2.3629,2.960752
120,295,2.379,2.99579
121,354,2.8548,4.029425
122,265,2.1371,2.470213
123,171,1.379,0.823404
124,138,1.1129,0.245269
125,210,1.6935,1.506655
126,175,1.4113,0.893481
127,181,1.4597,0.998597
128,172,1.3871,0.840924
129,283,2.2823,2.785559
130,282,2.2742,2.76804
131,269,2.1694,2.54029
132,281,2.2661,2.750521
133,194,1.5645,1.226347
134,323,2.6048,3.486329
135,232,1.871,1.892078
136,214,1.7258,1.576732
137,222,1.7903,1.716886
138,242,1.9516,2.06727
139,321,2.5887,3.45129
140,197,1.5887,1.278905
141,170,1.371,0.805885
142,149,1.2016,0.437981
143,151,1.2177,0.473019
144,91,0.7339,-0.578135
145,204,1.6452,1.401539
146,255,2.0565,2.295021
147,269,2.1694,2.54029
148,297,2.3952,3.030829
149,187,1.5081,1.103712
150,252,2.0323,2.242463
151,184,1.4839,1.051154
152,234,1.8871,1.927116
153,223,1.7984,1.734405
154,224,1.8065,1.751924
155,321,2.5887,3.45129
156,404,3.2581,4.905387
157,399,3.2177,4.817791
158,310,2.5,3.258579
159,280,2.2581,2.733002
160,286,2.3065,2.838117
161,310,2.5,3.258579
162,175,1.4113,0.893481
163,127,1.0242,0.052558
164,207,1.6694,1.454097
165,227,1.8306,1.804482
166,300,2.4194,3.083386
167,186,1.5,1.086193
168,309,2.4919,3.241059
169,156,1.2581,0.560616
170,182,1.4677,1.016116
171,132,1.0645,0.140154
172,147,1.1855,0.402943
173,234,1.8871,1.927116
174,296,2.3871,3.013309
175,341,2.75,3.801675
176,215,1.7339,1.594251
177,262,2.1129,2.417655
178,265,2.1371,2.470213
179,211,1.7016,1.524174
180,161,1.2984,0.648212
181,103,0.8306,-0.367904
182,134,1.0806,0.175192
183,120,0.9677,-0.070077
184,218,1.7581,1.646809
185,134,1.0806,0.175192
186,154,1.2419,0.525577
187,74,0.5968,-0.875962
188,117,0.9435,-0.122635
189,102,0.8226,-0.385423
190,138,1.1129,0.245269
191,132,1.0645,0.140154
192,158,1.2742,0.595654
193,209,1.6855,1.489135
194,135,1.0887,0.192712
195,222,1.7903,1.716886
196,249,2.0081,2.189905
197,168,1.3548,0.770847
198,116,0.9355,-0.140154
199,80,0.6452,-0.770847
200,111,0.8952,-0.22775
201,164,1.3226,0.70077
202,178,1.4355,0.946039
203,104,0.8387,-0.350385
204,91,0.7339,-0.578135
205,71,0.5726,-0.92852
206,83,0.6694,-0.718289
207,93,0.75,-0.543096
208,108,0.871,-0.280308
209,89,0.7177,-0.613173
210,101,0.8145,-0.402943
211,189,1.5242,1.138751
212,132,1.0645,0.140154
213,144,1.1613,0.350385
214,92,0.7419,-0.560616
215,92,0.7419,-0.560616
216,52,0.4194,-1.261385
217,72,0.5806,-0.911001
218,109,0.879,-0.262789
219,135,1.0887,0.192712
220,158,1.2742,0.595654
221,88,0.7097,-0.630693
222,109,0.879,-0.262789
223,60,0.4839,-1.121231
224,94,0.7581,-0.525577
225,97,0.7823,-0.473019
226,121,0.9758,-0.052558
227,85,0.6855,-0.68325
228,81,0.6532,-0.753327
229,111,0.8952,-0.22775
230,109,0.879,-0.262789
231,87,0.7016,-0.648212
232,109,0.879,-0.262789
233,104,0.8387,-0.350385
234,81,0.6532,-0.753327
