fov_id,n_detected,ratio_to_median,robust_zscore
1,213,0.9616,-0.182005
2,215,0.9707,-0.139181
3,185,0.8352,-0.781553
4,228,1.0293,0.139181
5,153,0.6907,-1.46675
6,149,0.6727,-1.552399
7,187,0.8442,-0.738728
8,168,0.7585,-1.145564
9,178,0.8036,-0.93144
10,238,1.0745,0.353305
11,162,0.7314,-1.274038
12,171,0.772,-1.081326
13,190,0.8578,-0.674491
14,180,0.8126,-0.888615
15,180,0.8126,-0.888615
16,279,1.2596,1.231213
17,147,0.6637,-1.595224
18,151,0.6817,-1.509575
19,268,1.2099,0.995677
20,214,0.9661,-0.160593
21,195,0.8804,-0.567429
22,186,0.8397,-0.76014
23,155,0.6998,-1.423925
24,160,0.7223,-1.316863
25,190,0.8578,-0.674491
26,165,0.7449,-1.209801
27,155,0.6998,-1.423925
28,160,0.7223,-1.316863
29,200,0.9029,-0.460367
30,170,0.7675,-1.102739
31,170,0.7675,-1.102739
32,218,0.9842,-0.074943
33,694,3.1332,10.117361
34,668,3.0158,9.560639
35,112,0.5056,-2.344658
36,147,0.6637,-1.595224
37,308,1.3905,1.852173
38,203,0.9165,-0.396129
39,167,0.754,-1.166976
40,202,0.912,-0.417542
41,204,0.921,-0.374717
42,214,0.9661,-0.160593
43,195,0.8804,-0.567429
44,158,0.7133,-1.359688
45,175,0.7901,-0.995677
46,178,0.8036,-0.93144
47,188,0.8488,-0.717316
48,191,0.8623,-0.653078
49,176,0.7946,-0.974264
50,184,0.8307,-0.802965
51,161,0.7269,-1.295451
52,140,0.6321,-1.745111
53,151,0.6817,-1.509575
54,142,0.6411,-1.702286
55,768,3.4673,11.701879
56,531,2.3973,6.627139
57,204,0.921,-0.374717
58,172,0.7765,-1.059914
59,235,1.0609,0.289067
60,227,1.0248,0.117768
61,208,0.9391,-0.289067
62,157,0.7088,-1.3811
63,168,0.7585,-1.145564
64,175,0.7901,-0.995677
65,179,0.8081,-0.910027
66,148,0.6682,-1.573812
67,185,0.8352,-0.781553
68,158,0.7133,-1.359688
69,149,0.6727,-1.552399
70,128,0.5779,-2.00206
71,174,0.7856,-1.017089
72,137,0.6185,-1.809348
73,460,2.0767,5.106859
74,278,1.2551,1.209801
75,272,1.228,1.081326
76,195,0.8804,-0.567429
77,205,0.9255,-0.353305
78,233,1.0519,0.246243
79,313,1.4131,1.959235
80,161,0.7269,-1.295451
81,175,0.7901,-0.995677
82,231,1.0429,0.203418
83,201,0.9074,-0.438954
84,225,1.0158,0.074943
85,205,0.9255,-0.353305
86,232,1.0474,0.22483
87,236,1.0655,0.31048
88,180,0.8126,-0.888615
89,176,0.7946,-0.974264
90,144,0.6501,-1.659461
91,627,2.8307,8.68273
92,748,3.377,11.273631
93,397,1.7923,3.757877
94,203,0.9165,-0.396129
95,257,1.1603,0.76014
96,289,1.3047,1.445337
97,259,1.1693,0.802965
98,228,1.0293,0.139181
99,187,0.8442,-0.738728
100,257,1.1603,0.76014
101,265,1.1964,0.93144
102,237,1.07,0.331892
103,225,1.0158,0.074943
104,263,1.1874,0.888615
105,248,1.1196,0.567429
106,260,1.1738,0.824378
107,244,1.1016,0.481779
108,233,1.0519,0.246243
109,406,1.833,3.950589
110,741,3.3454,11.123744
111,669,3.0203,9.582051
112,267,1.2054,0.974264
113,391,1.7652,3.629403
114,428,1.9323,4.421662
115,322,1.4537,2.151947
116,297,1.3409,1.616637
117,192,0.8668,-0.631666
118,291,1.3138,1.488162
119,252,1.1377,0.653078
120,231,1.0429,0.203418
121,229,1.0339,0.160593
122,221,0.9977,-0.010706
123,260,1.1738,0.824378
124,224,1.0113,0.053531
125,225,1.0158,0.074943
126,226,1.0203,0.096356
127,355,1.6027,2.858556
128,502,2.2664,6.00618
129,958,4.3251,15.770236
130,257,1.1603,0.76014
131,198,0.8939,-0.503192
132,319,1.4402,2.087709
133,318,1.4357,2.066297
134,188,0.8488,-0.717316
135,176,0.7946,-0.974264
136,297,1.3409,1.616637
137,204,0.921,-0.374717
138,266,1.2009,0.952852
139,210,0.9481,-0.246243
140,238,1.0745,0.353305
141,248,1.1196,0.567429
142,212,0.9571,-0.203418
143,286,1.2912,1.3811
144,240,1.0835,0.396129
145,538,2.4289,6.777026
146,388,1.7517,3.565165
147,1172,5.2912,20.352491
148,425,1.9187,4.357424
149,227,1.0248,0.117768
150,234,1.0564,0.267655
151,399,1.8014,3.800702
152,224,1.0113,0.053531
153,193,0.8713,-0.610254
154,303,1.3679,1.745111
155,229,1.0339,0.160593
156,231,1.0429,0.203418
157,214,0.9661,-0.160593
158,241,1.088,0.417542
159,220,0.9932,-0.032119
160,276,1.246,1.166976
161,286,1.2912,1.3811
162,277,1.2506,1.188388
163,431,1.9458,4.485899
164,422,1.9052,4.293187
165,923,4.167,15.020802
166,451,2.0361,4.914147
167,206,0.93,-0.331892
168,204,0.921,-0.374717
169,312,1.4086,1.937823
170,219,0.9887,-0.053531
171,172,0.7765,-1.059914
172,261,1.1783,0.84579
173,206,0.93,-0.331892
174,207,0.9345,-0.31048
175,209,0.9436,-0.267655
176,272,1.228,1.081326
177,216,0.9752,-0.117768
178,216,0.9752,-0.117768
179,250,1.1287,0.610254
180,269,1.2144,1.017089
181,466,2.1038,5.235333
182,391,1.7652,3.629403
183,686,3.0971,9.946062
184,458,2.0677,5.064034
185,245,1.1061,0.503192
186,260,1.1738,0.824378
187,256,1.1558,0.738728
188,197,0.8894,-0.524604
189,175,0.7901,-0.995677
190,257,1.1603,0.76014
191,184,0.8307,-0.802965
192,202,0.912,-0.417542
193,219,0.9887,-0.053531
194,224,1.0113,0.053531
195,220,0.9932,-0.032119
196,234,1.0564,0.267655
197,226,1.0203,0.096356
198,214,0.9661,-0.160593
199,390,1.7607,3.60799
200,250,1.1287,0.610254
201,423,1.9097,4.3146
202,422,1.9052,4.293187
203,205,0.9255,-0.353305
204,254,1.1467,0.695903
205,205,0.9255,-0.353305
206,270,1.219,1.038502
207,205,0.9255,-0.353305
208,288,1.3002,1.423925
209,213,0.9616,-0.182005
210,258,1.1648,0.781553
211,236,1.0655,0.31048
212,242,1.0926,0.438954
213,236,1.0655,0.31048
214,234,1.0564,0.267655
215,316,1.4266,2.023472
216,263,1.1874,0.888615
217,275,1.2415,1.145564
218,238,1.0745,0.353305
219,341,1.5395,2.558782
220,334,1.5079,2.408896
221,238,1.0745,0.353305
222,301,1.3589,1.702286
223,282,1.2731,1.295451
224,259,1.1693,0.802965
225,226,1.0203,0.096356
226,315,1.4221,2.00206
227,210,0.9481,-0.246243
228,259,1.1693,0.802965
229,210,0.9481,-0.246243
230,218,0.9842,-0.074943
231,204,0.921,-0.374717
232,203,0.9165,-0.396129
233,230,1.0384,0.182005
234,173,0.781,-1.038502
235,244,1.1016,0.481779
236,231,1.0429,0.203418
237,306,1.3815,1.809348
238,200,0.9029,-0.460367
239,200,0.9029,-0.460367
240,275,1.2415,1.145564
241,243,1.0971,0.460367
242,201,0.9074,-0.438954
243,197,0.8894,-0.524604
244,210,0.9481,-0.246243
245,201,0.9074,-0.438954
246,232,1.0474,0.22483
247,208,0.9391,-0.289067
248,204,0.921,-0.374717
249,204,0.921,-0.374717
250,203,0.9165,-0.396129
251,196,0.8849,-0.546016
252,192,0.8668,-0.631666
253,217,0.9797,-0.096356
254,209,0.9436,-0.267655
255,379,1.7111,3.372454
256,216,0.9752,-0.117768
257,223,1.0068,0.032119
258,299,1.3499,1.659461
259,243,1.0971,0.460367
260,211,0.9526,-0.22483
261,182,0.8217,-0.84579
262,227,1.0248,0.117768
263,200,0.9029,-0.460367
264,202,0.912,-0.417542
265,225,1.0158,0.074943
266,270,1.219,1.038502
267,217,0.9797,-0.096356
268,231,1.0429,0.203418
269,225,1.0158,0.074943
270,241,1.088,0.417542
271,213,0.9616,-0.182005
272,190,0.8578,-0.674491
273,306,1.3815,1.809348
274,246,1.1106,0.524604
275,237,1.07,0.331892
276,244,1.1016,0.481779
277,215,0.9707,-0.139181
278,227,1.0248,0.117768
279,196,0.8849,-0.546016
280,206,0.93,-0.331892
281,195,0.8804,-0.567429
282,233,1.0519,0.246243
283,232,1.0474,0.22483
284,222,1.0023,0.010706
285,215,0.9707,-0.139181
286,193,0.8713,-0.610254
287,238,1.0745,0.353305
288,192,0.8668,-0.631666
289,230,1.0384,0.182005
290,202,0.912,-0.417542
291,285,1.2867,1.359688
292,237,1.07,0.331892
293,191,0.8623,-0.653078
294,226,1.0203,0.096356
295,260,1.1738,0.824378
296,203,0.9165,-0.396129
297,211,0.9526,-0.22483
