fov_id,n_detected,ratio_to_median,robust_zscore
1,210,1.3505,0.597719
2,216,1.3891,0.663523
3,191,1.2283,0.38934
4,200,1.2862,0.488046
5,193,1.2412,0.411275
6,188,1.209,0.356438
7,164,1.0547,0.093222
8,134,0.8617,-0.235798
9,166,1.0675,0.115157
10,184,1.1833,0.312569
11,161,1.0354,0.06032
12,166,1.0675,0.115157
13,149,0.9582,-0.071288
14,127,0.8167,-0.312569
15,171,1.0997,0.169994
16,127,0.8167,-0.312569
17,165,1.0611,0.10419
18,161,1.0354,0.06032
19,135,0.8682,-0.22483
20,126,0.8103,-0.323536
21,127,0.8167,-0.312569
22,139,0.8939,-0.180961
23,141,0.9068,-0.159026
24,145,0.9325,-0.115157
25,137,0.881,-0.202896
26,149,0.9582,-0.071288
27,200,1.2862,0.488046
28,178,1.1447,0.246765
29,158,1.0161,0.027418
30,160,1.0289,0.049353
31,145,0.9325,-0.115157
32,165,1.0611,0.10419
33,188,1.209,0.356438
34,179,1.1511,0.257732
35,227,1.4598,0.784164
36,255,1.6399,1.091249
37,181,1.164,0.279667
38,195,1.254,0.43321
39,183,1.1768,0.301602
40,194,1.2476,0.422242
41,172,1.1061,0.180961
42,191,1.2283,0.38934
43,171,1.0997,0.169994
44,198,1.2733,0.466112
45,252,1.6206,1.058347
46,197,1.2669,0.455144
47,198,1.2733,0.466112
48,189,1.2154,0.367406
49,199,1.2797,0.477079
50,252,1.6206,1.058347
51,305,1.9614,1.639616
52,350,2.2508,2.133146
53,361,2.3215,2.253786
54,454,2.9196,3.273748
55,237,1.5241,0.893837
56,246,1.582,0.992543
57,245,1.5756,0.981576
58,270,1.7363,1.255759
59,223,1.4341,0.740295
60,183,1.1768,0.301602
61,162,1.0418,0.071288
62,167,1.074,0.126124
63,195,1.254,0.43321
64,199,1.2797,0.477079
65,171,1.0997,0.169994
66,189,1.2154,0.367406
67,196,1.2605,0.444177
68,183,1.1768,0.301602
69,209,1.3441,0.586752
70,213,1.3698,0.630621
71,189,1.2154,0.367406
72,230,1.4791,0.817066
73,273,1.7556,1.288661
74,264,1.6977,1.189955
75,248,1.5949,1.014478
76,327,2.1029,1.880897
77,310,1.9936,1.694452
78,228,1.4662,0.795131
79,170,1.0932,0.159026
80,173,1.1125,0.191928
81,239,1.537,0.915772
82,215,1.3826,0.652556
83,170,1.0932,0.159026
84,218,1.4019,0.685458
85,213,1.3698,0.630621
86,252,1.6206,1.058347
87,242,1.5563,0.948674
88,336,2.1608,1.979603
89,328,2.1093,1.891864
90,380,2.4437,2.462165
91,185,1.1897,0.323536
92,337,2.1672,1.99057
93,402,2.5852,2.703447
94,250,1.6077,1.036413
95,266,1.7106,1.21189
96,158,1.0161,0.027418
97,127,0.8167,-0.312569
98,118,0.7588,-0.411275
99,162,1.0418,0.071288
100,149,0.9582,-0.071288
101,143,0.9196,-0.137092
102,151,0.9711,-0.049353
103,143,0.9196,-0.137092
104,130,0.836,-0.279667
105,158,1.0161,0.027418
106,167,1.074,0.126124
107,171,1.0997,0.169994
108,181,1.164,0.279667
109,323,2.0772,1.837028
110,326,2.0965,1.86993
111,421,2.7074,2.911826
112,274,1.7621,1.299629
113,227,1.4598,0.784164
114,173,1.1125,0.191928
115,170,1.0932,0.159026
116,149,0.9582,-0.071288
117,172,1.1061,0.180961
118,158,1.0161,0.027418
119,137,0.881,-0.202896
120,142,0.9132,-0.148059
121,165,1.0611,0.10419
122,125,0.8039,-0.334504
123,134,0.8617,-0.235798
124,146,0.9389,-0.10419
125,160,1.0289,0.049353
126,290,1.865,1.475106
127,186,1.1961,0.334504
128,192,1.2347,0.400308
129,206,1.3248,0.55385
130,201,1.2926,0.499013
131,194,1.2476,0.422242
132,182,1.1704,0.290634
133,194,1.2476,0.422242
134,262,1.6849,1.168021
135,273,1.7556,1.288661
136,185,1.1897,0.323536
137,197,1.2669,0.455144
138,227,1.4598,0.784164
139,223,1.4341,0.740295
140,198,1.2733,0.466112
141,213,1.3698,0.630621
142,242,1.5563,0.948674
143,209,1.3441,0.586752
144,223,1.4341,0.740295
145,165,1.0611,0.10419
146,203,1.3055,0.520948
147,189,1.2154,0.367406
148,211,1.3569,0.608687
149,250,1.6077,1.036413
150,279,1.7942,1.354465
151,273,1.7556,1.288661
152,317,2.0386,1.771224
153,393,2.5273,2.604741
154,361,2.3215,2.253786
155,276,1.7749,1.321563
156,288,1.8521,1.453171
157,339,2.1801,2.012505
158,350,2.2508,2.133146
159,371,2.3859,2.363459
160,379,2.4373,2.451198
161,384,2.4695,2.506035
162,410,2.6367,2.791185
163,209,1.3441,0.586752
164,298,1.9164,1.562844
165,312,2.0064,1.716387
166,193,1.2412,0.411275
167,160,1.0289,0.049353
168,179,1.1511,0.257732
169,198,1.2733,0.466112
170,171,1.0997,0.169994
171,173,1.1125,0.191928
172,253,1.627,1.069315
173,212,1.3633,0.619654
174,170,1.0932,0.159026
175,197,1.2669,0.455144
176,221,1.4212,0.71836
177,266,1.7106,1.21189
178,243,1.5627,0.959641
179,350,2.2508,2.133146
180,514,3.3055,3.931788
181,120,0.7717,-0.38934
182,111,0.7138,-0.488046
183,144,0.926,-0.126124
184,163,1.0482,0.082255
185,80,0.5145,-0.828033
186,98,0.6302,-0.630621
187,127,0.8167,-0.312569
188,150,0.9646,-0.06032
