fov_id,n_detected,ratio_to_median,robust_zscore
1,191,2.2604,3.19259
2,158,1.8698,2.203336
3,239,2.8284,4.631503
4,164,1.9408,2.383201
5,126,1.4911,1.244061
6,93,1.1006,0.254808
7,197,2.3314,3.372454
8,65,0.7692,-0.584559
9,46,0.5444,-1.154129
10,50,0.5917,-1.034219
11,44,0.5207,-1.214083
12,39,0.4615,-1.36397
13,30,0.355,-1.633767
14,41,0.4852,-1.304015
15,62,0.7337,-0.674491
16,46,0.5444,-1.154129
17,51,0.6036,-1.004242
18,147,1.7396,1.873585
19,254,3.0059,5.081164
20,211,2.497,3.792137
21,199,2.355,3.432409
22,202,2.3905,3.522341
23,88,1.0414,0.104921
24,58,0.6864,-0.7944
25,47,0.5562,-1.124151
26,69,0.8166,-0.464649
27,263,3.1124,5.35096
28,65,0.7692,-0.584559
29,53,0.6272,-0.944287
30,56,0.6627,-0.854355
31,47,0.5562,-1.124151
32,26,0.3077,-1.753676
33,55,0.6509,-0.884332
34,35,0.4142,-1.48388
35,52,0.6154,-0.974264
36,70,0.8284,-0.434672
37,162,1.9172,2.323246
38,99,1.1716,0.434672
39,87,1.0296,0.074943
40,141,1.6686,1.693721
41,52,0.6154,-0.974264
42,83,0.9822,-0.044966
43,88,1.0414,0.104921
44,68,0.8047,-0.494627
45,28,0.3314,-1.693721
46,55,0.6509,-0.884332
47,52,0.6154,-0.974264
48,82,0.9704,-0.074943
49,170,2.0118,2.563065
50,78,0.9231,-0.194853
51,54,0.6391,-0.91431
52,40,0.4734,-1.333993
53,63,0.7456,-0.644513
54,71,0.8402,-0.404694
55,105,1.2426,0.614536
56,56,0.6627,-0.854355
57,62,0.7337,-0.674491
58,154,1.8225,2.083427
59,140,1.6568,1.663744
60,60,0.7101,-0.734445
61,83,0.9822,-0.044966
62,95,1.1243,0.314762
63,32,0.3787,-1.573812
64,69,0.8166,-0.464649
65,86,1.0178,0.044966
66,67,0.7929,-0.524604
67,43,0.5089,-1.244061
68,42,0.497,-1.274038
69,65,0.7692,-0.584559
70,36,0.426,-1.453902
71,47,0.5562,-1.124151
72,39,0.4615,-1.36397
73,102,1.2071,0.524604
74,100,1.1834,0.464649
75,186,2.2012,3.042703
76,141,1.6686,1.693721
77,104,1.2308,0.584559
78,97,1.1479,0.374717
79,93,1.1006,0.254808
80,61,0.7219,-0.704468
81,83,0.9822,-0.044966
82,52,0.6154,-0.974264
83,48,0.568,-1.094174
84,55,0.6509,-0.884332
85,100,1.1834,0.464649
86,22,0.2604,-1.873585
87,59,0.6982,-0.764423
88,26,0.3077,-1.753676
89,43,0.5089,-1.244061
90,38,0.4497,-1.393948
91,115,1.3609,0.91431
92,131,1.5503,1.393948
93,106,1.2544,0.644513
94,149,1.7633,1.93354
95,99,1.1716,0.434672
96,79,0.9349,-0.164876
97,77,0.9112,-0.22483
98,50,0.5917,-1.034219
99,41,0.4852,-1.304015
100,30,0.355,-1.633767
101,50,0.5917,-1.034219
102,55,0.6509,-0.884332
103,65,0.7692,-0.584559
104,33,0.3905,-1.543834
105,43,0.5089,-1.244061
106,30,0.355,-1.633767
107,48,0.568,-1.094174
108,59,0.6982,-0.764423
109,92,1.0888,0.22483
110,104,1.2308,0.584559
