fov_id,n_detected,ratio_to_median,robust_zscore
1,158,0.7841,-0.81501
2,128,0.6352,-1.377085
3,283,1.4045,1.526972
4,161,0.799,-0.758802
5,249,1.2357,0.889953
6,267,1.3251,1.227198
7,156,0.7742,-0.852481
8,127,0.6303,-1.395821
9,130,0.6452,-1.339614
10,110,0.5459,-1.714331
11,166,0.8238,-0.665123
12,133,0.66,-1.283406
13,147,0.7295,-1.021104
14,131,0.6501,-1.320878
15,184,0.9132,-0.327877
16,161,0.799,-0.758802
17,166,0.8238,-0.665123
18,169,0.8387,-0.608915
19,90,0.4467,-2.089048
20,85,0.4218,-2.182727
21,127,0.6303,-1.395821
22,186,0.9231,-0.290406
23,221,1.0968,0.365349
24,205,1.0174,0.065575
25,162,0.804,-0.740066
26,143,0.7097,-1.096047
27,139,0.6898,-1.170991
28,155,0.7692,-0.871217
29,181,0.8983,-0.384085
30,213,1.0571,0.215462
31,222,1.1017,0.384085
32,178,0.8834,-0.440293
33,192,0.9529,-0.177991
34,202,1.0025,0.009368
35,213,1.0571,0.215462
36,184,0.9132,-0.327877
37,90,0.4467,-2.089048
38,68,0.3375,-2.501237
39,72,0.3573,-2.426293
40,152,0.7543,-0.927425
41,200,0.9926,-0.028104
42,215,1.067,0.252934
43,159,0.7891,-0.796274
44,159,0.7891,-0.796274
45,110,0.5459,-1.714331
46,130,0.6452,-1.339614
47,158,0.7841,-0.81501
48,169,0.8387,-0.608915
49,206,1.0223,0.084311
50,203,1.0074,0.028104
51,256,1.2705,1.021104
52,171,0.8486,-0.571444
53,255,1.2655,1.002368
54,182,0.9032,-0.365349
55,86,0.4268,-2.163991
56,107,0.531,-1.770538
57,122,0.6055,-1.4895
58,112,0.5558,-1.676859
59,183,0.9082,-0.346613
60,191,0.9479,-0.196726
61,151,0.7494,-0.946161
62,142,0.7047,-1.114783
63,103,0.5112,-1.845482
64,124,0.6154,-1.452029
65,155,0.7692,-0.871217
66,167,0.8288,-0.646387
67,156,0.7742,-0.852481
68,154,0.7643,-0.889953
69,248,1.2308,0.871217
70,262,1.3002,1.133519
71,214,1.062,0.234198
72,151,0.7494,-0.946161
73,136,0.6749,-1.227198
74,164,0.8139,-0.702595
75,107,0.531,-1.770538
76,192,0.9529,-0.177991
77,177,0.8784,-0.459028
78,165,0.8189,-0.683859
79,197,0.9777,-0.084311
80,147,0.7295,-1.021104
81,119,0.5906,-1.545708
82,165,0.8189,-0.683859
83,156,0.7742,-0.852481
84,230,1.1414,0.533972
85,215,1.067,0.252934
86,183,0.9082,-0.346613
87,253,1.2556,0.964897
88,178,0.8834,-0.440293
89,146,0.7246,-1.03984
90,150,0.7444,-0.964897
91,232,1.1514,0.571444
92,246,1.2208,0.833746
93,138,0.6849,-1.189727
94,272,1.3499,1.320878
95,206,1.0223,0.084311
96,193,0.9578,-0.159255
97,239,1.1861,0.702595
98,321,1.5931,2.238935
99,201,0.9975,-0.009368
100,160,0.794,-0.777538
101,269,1.335,1.26467
102,247,1.2258,0.852481
103,332,1.6476,2.445029
104,205,1.0174,0.065575
105,313,1.5533,2.089048
106,237,1.1762,0.665123
107,181,0.8983,-0.384085
108,225,1.1166,0.440293
109,364,1.8065,3.044576
110,610,3.0273,7.653597
111,176,0.8734,-0.477764
112,234,1.1613,0.608915
113,186,0.9231,-0.290406
114,197,0.9777,-0.084311
115,192,0.9529,-0.177991
116,196,0.9727,-0.103047
117,261,1.2953,1.114783
118,236,1.1712,0.646387
119,277,1.3747,1.414557
120,246,1.2208,0.833746
121,350,1.737,2.782274
122,211,1.0471,0.177991
123,359,1.7816,2.950897
124,266,1.3201,1.208463
125,283,1.4045,1.526972
126,304,1.5087,1.920425
127,743,3.6873,10.145465
128,1202,5.9653,18.745222
129,146,0.7246,-1.03984
130,317,1.5732,2.163991
131,248,1.2308,0.871217
132,180,0.8933,-0.402821
133,209,1.0372,0.140519
134,265,1.3151,1.189727
135,202,1.0025,0.009368
136,187,0.928,-0.27167
137,256,1.2705,1.021104
138,244,1.2109,0.796274
139,348,1.727,2.744803
140,281,1.3945,1.4895
141,364,1.8065,3.044576
142,262,1.3002,1.133519
143,211,1.0471,0.177991
144,239,1.1861,0.702595
145,479,2.3772,5.1992
146,848,4.2084,12.11273
147,146,0.7246,-1.03984
148,275,1.3648,1.377085
149,204,1.0124,0.04684
150,160,0.794,-0.777538
151,191,0.9479,-0.196726
152,173,0.8586,-0.533972
153,169,0.8387,-0.608915
154,165,0.8189,-0.683859
155,231,1.1464,0.552708
156,221,1.0968,0.365349
157,303,1.5037,1.901689
158,204,1.0124,0.04684
159,294,1.4591,1.733067
160,180,0.8933,-0.402821
161,216,1.072,0.27167
162,183,0.9082,-0.346613
163,159,0.7891,-0.796274
164,326,1.6179,2.332614
165,139,0.6898,-1.170991
166,279,1.3846,1.452029
167,197,0.9777,-0.084311
168,175,0.8685,-0.4965
169,228,1.1315,0.4965
170,224,1.1117,0.421557
171,201,0.9975,-0.009368
172,164,0.8139,-0.702595
173,222,1.1017,0.384085
174,162,0.804,-0.740066
175,269,1.335,1.26467
176,191,0.9479,-0.196726
177,249,1.2357,0.889953
178,195,0.9677,-0.121783
179,175,0.8685,-0.4965
180,164,0.8139,-0.702595
181,129,0.6402,-1.358349
