fov_id,n_detected,ratio_to_median,robust_zscore
1,150,1.5385,0.970158
2,276,2.8308,3.298537
3,136,1.3949,0.711449
4,132,1.3538,0.637532
5,131,1.3436,0.619053
6,120,1.2308,0.415782
7,59,0.6051,-0.711449
8,58,0.5949,-0.729928
9,238,2.441,2.596327
10,141,1.4462,0.803845
11,59,0.6051,-0.711449
12,49,0.5026,-0.896241
13,47,0.4821,-0.9332
14,90,0.9231,-0.138594
15,111,1.1385,0.249469
16,63,0.6462,-0.637532
17,70,0.7179,-0.508178
18,107,1.0974,0.175552
19,154,1.5795,1.044075
20,146,1.4974,0.896241
21,132,1.3538,0.637532
22,110,1.1282,0.23099
23,130,1.3333,0.600574
24,83,0.8513,-0.267948
25,92,0.9436,-0.101636
26,118,1.2103,0.378824
27,51,0.5231,-0.859283
28,59,0.6051,-0.711449
29,50,0.5128,-0.877762
30,59,0.6051,-0.711449
31,44,0.4513,-0.988637
32,56,0.5744,-0.766887
33,137,1.4051,0.729928
34,41,0.4205,-1.044075
35,53,0.5436,-0.822324
36,92,0.9436,-0.101636
37,199,2.041,1.875639
38,130,1.3333,0.600574
39,115,1.1795,0.323386
40,100,1.0256,0.046198
41,114,1.1692,0.304907
42,75,0.7692,-0.415782
43,37,0.3795,-1.117992
44,65,0.6667,-0.600574
45,63,0.6462,-0.637532
46,77,0.7897,-0.378824
47,68,0.6974,-0.545136
48,99,1.0154,0.027719
49,84,0.8615,-0.249469
50,32,0.3282,-1.210388
51,72,0.7385,-0.47122
52,293,3.0051,3.612683
53,51,0.5231,-0.859283
54,94,0.9641,-0.064677
55,134,1.3744,0.674491
56,144,1.4769,0.859283
57,108,1.1077,0.194032
58,170,1.7436,1.339742
59,59,0.6051,-0.711449
60,82,0.841,-0.286428
61,66,0.6769,-0.582095
62,64,0.6564,-0.619053
63,57,0.5846,-0.748408
64,50,0.5128,-0.877762
65,49,0.5026,-0.896241
66,45,0.4615,-0.970158
67,80,0.8205,-0.323386
68,82,0.841,-0.286428
69,109,1.1179,0.212511
70,40,0.4103,-1.062554
71,39,0.4,-1.081033
72,62,0.6359,-0.656012
73,134,1.3744,0.674491
74,103,1.0564,0.101636
75,121,1.241,0.434261
76,107,1.0974,0.175552
77,79,0.8103,-0.341865
78,58,0.5949,-0.729928
79,71,0.7282,-0.489699
80,174,1.7846,1.413659
81,102,1.0462,0.083156
82,56,0.5744,-0.766887
83,55,0.5641,-0.785366
84,79,0.8103,-0.341865
85,89,0.9128,-0.157073
86,57,0.5846,-0.748408
87,122,1.2513,0.45274
88,56,0.5744,-0.766887
89,59,0.6051,-0.711449
90,78,0.8,-0.360344
91,140,1.4359,0.785366
92,139,1.4256,0.766887
93,140,1.4359,0.785366
94,168,1.7231,1.302784
95,88,0.9026,-0.175552
96,64,0.6564,-0.619053
97,83,0.8513,-0.267948
98,85,0.8718,-0.23099
99,146,1.4974,0.896241
100,114,1.1692,0.304907
101,58,0.5949,-0.729928
102,63,0.6462,-0.637532
103,88,0.9026,-0.175552
104,52,0.5333,-0.840804
105,128,1.3128,0.563616
106,49,0.5026,-0.896241
107,70,0.7179,-0.508178
108,53,0.5436,-0.822324
109,244,2.5026,2.707203
110,276,2.8308,3.298537
111,148,1.5179,0.9332
112,176,1.8051,1.450617
113,142,1.4564,0.822324
114,155,1.5897,1.062554
115,106,1.0872,0.157073
116,78,0.8,-0.360344
117,138,1.4154,0.748408
118,115,1.1795,0.323386
119,81,0.8308,-0.304907
120,91,0.9333,-0.120115
121,69,0.7077,-0.526657
122,65,0.6667,-0.600574
123,103,1.0564,0.101636
124,61,0.6256,-0.674491
125,38,0.3897,-1.099512
126,85,0.8718,-0.23099
127,215,2.2051,2.171306
128,119,1.2205,0.397303
129,110,1.1282,0.23099
130,139,1.4256,0.766887
131,153,1.5692,1.025596
132,116,1.1897,0.341865
133,145,1.4872,0.877762
134,83,0.8513,-0.267948
135,174,1.7846,1.413659
136,87,0.8923,-0.194032
137,58,0.5949,-0.729928
138,85,0.8718,-0.23099
139,70,0.7179,-0.508178
140,35,0.359,-1.15495
141,73,0.7487,-0.45274
142,33,0.3385,-1.191908
143,80,0.8205,-0.323386
144,55,0.5641,-0.785366
145,233,2.3897,2.503931
146,210,2.1538,2.07891
147,88,0.9026,-0.175552
148,190,1.9487,1.709326
149,109,1.1179,0.212511
150,142,1.4564,0.822324
151,63,0.6462,-0.637532
152,62,0.6359,-0.656012
153,128,1.3128,0.563616
154,56,0.5744,-0.766887
155,35,0.359,-1.15495
156,50,0.5128,-0.877762
157,55,0.5641,-0.785366
158,49,0.5026,-0.896241
159,68,0.6974,-0.545136
160,123,1.2615,0.47122
161,58,0.5949,-0.729928
