fov_id,n_detected,ratio_to_median,robust_zscore
1,165,0.8616,-0.674491
2,169,0.8825,-0.572681
3,110,0.5744,-2.074377
4,212,1.107,0.521776
5,173,0.9034,-0.470871
6,121,0.6319,-1.7944
7,157,0.8198,-0.878111
8,250,1.3055,1.48897
9,460,2.4021,6.833991
10,225,1.1749,0.852658
11,141,0.7363,-1.28535
12,161,0.8407,-0.776301
13,181,0.9452,-0.267251
14,162,0.846,-0.750848
15,178,0.9295,-0.343609
16,204,1.0653,0.318156
17,147,0.7676,-1.132635
18,146,0.7624,-1.158088
19,211,1.1018,0.496323
20,160,0.8355,-0.801753
21,172,0.8982,-0.496323
22,169,0.8825,-0.572681
23,192,1.0026,0.012726
24,162,0.846,-0.750848
25,183,0.9556,-0.216346
26,232,1.2115,1.030826
27,289,1.5091,2.481617
28,274,1.4308,2.09983
29,156,0.8146,-0.903563
30,145,0.7572,-1.18354
31,237,1.2376,1.158088
32,193,1.0078,0.038179
33,206,1.0757,0.369061
34,181,0.9452,-0.267251
35,199,1.0392,0.190894
36,156,0.8146,-0.903563
37,235,1.2272,1.107183
38,166,0.8668,-0.649038
39,168,0.8773,-0.598133
40,171,0.893,-0.521776
41,149,0.7781,-1.08173
42,169,0.8825,-0.572681
43,172,0.8982,-0.496323
44,196,1.0235,0.114536
45,245,1.2794,1.361708
46,366,1.9112,4.441458
47,230,1.201,0.979921
48,180,0.9399,-0.292704
49,261,1.3629,1.768947
50,174,0.9086,-0.445418
51,163,0.8512,-0.725396
52,207,1.0809,0.394513
53,176,0.9191,-0.394513
54,248,1.295,1.438065
55,240,1.2533,1.234445
56,175,0.9138,-0.419966
57,126,0.658,-1.667138
58,149,0.7781,-1.08173
59,142,0.7415,-1.259898
60,184,0.9608,-0.190894
61,182,0.9504,-0.241799
62,187,0.9765,-0.114536
63,154,0.8042,-0.954468
64,219,1.1436,0.699943
65,260,1.3577,1.743495
66,196,1.0235,0.114536
67,301,1.5718,2.787047
68,165,0.8616,-0.674491
69,224,1.1697,0.827206
70,205,1.0705,0.343609
71,206,1.0757,0.369061
72,189,0.9869,-0.063631
73,247,1.2898,1.412613
74,180,0.9399,-0.292704
75,166,0.8668,-0.649038
76,251,1.3107,1.514423
77,405,2.1149,5.434105
78,176,0.9191,-0.394513
79,234,1.2219,1.08173
80,209,1.0914,0.445418
81,169,0.8825,-0.572681
82,198,1.0339,0.165441
83,183,0.9556,-0.216346
84,300,1.5666,2.761594
85,207,1.0809,0.394513
86,161,0.8407,-0.776301
87,183,0.9556,-0.216346
88,219,1.1436,0.699943
89,266,1.389,1.89621
90,219,1.1436,0.699943
91,248,1.295,1.438065
92,218,1.1384,0.674491
93,255,1.3316,1.616233
94,279,1.4569,2.227092
95,218,1.1384,0.674491
96,249,1.3003,1.463518
97,236,1.2324,1.132635
98,175,0.9138,-0.419966
99,147,0.7676,-1.132635
100,178,0.9295,-0.343609
101,193,1.0078,0.038179
102,213,1.1123,0.547228
103,220,1.1488,0.725396
104,171,0.893,-0.521776
105,210,1.0966,0.470871
106,279,1.4569,2.227092
107,300,1.5666,2.761594
108,379,1.9791,4.77234
109,186,0.9713,-0.139989
110,181,0.9452,-0.267251
111,416,2.1723,5.714082
112,205,1.0705,0.343609
113,257,1.342,1.667138
114,281,1.4674,2.277997
115,197,1.0287,0.139989
116,184,0.9608,-0.190894
117,145,0.7572,-1.18354
118,187,0.9765,-0.114536
119,167,0.8721,-0.623586
120,279,1.4569,2.227092
121,387,2.0209,4.97596
122,251,1.3107,1.514423
123,185,0.9661,-0.165441
124,318,1.6606,3.219739
125,423,2.2089,5.892249
126,365,1.906,4.416006
127,171,0.893,-0.521776
128,175,0.9138,-0.419966
129,239,1.248,1.208993
130,207,1.0809,0.394513
131,220,1.1488,0.725396
132,180,0.9399,-0.292704
133,191,0.9974,-0.012726
134,157,0.8198,-0.878111
135,217,1.1332,0.649038
136,184,0.9608,-0.190894
137,212,1.107,0.521776
138,187,0.9765,-0.114536
139,322,1.6815,3.321549
140,290,1.5144,2.507069
141,259,1.3525,1.718043
142,355,1.8538,4.161481
143,312,1.6292,3.067024
144,231,1.2063,1.005373
145,376,1.9634,4.695983
146,199,1.0392,0.190894
147,240,1.2533,1.234445
148,217,1.1332,0.649038
149,259,1.3525,1.718043
150,191,0.9974,-0.012726
151,217,1.1332,0.649038
152,182,0.9504,-0.241799
153,189,0.9869,-0.063631
154,147,0.7676,-1.132635
155,188,0.9817,-0.089084
156,159,0.8303,-0.827206
157,268,1.3995,1.947115
158,229,1.1958,0.954468
159,250,1.3055,1.48897
160,263,1.3734,1.819852
161,235,1.2272,1.107183
162,511,2.6684,8.132068
163,353,1.8433,4.110576
164,232,1.2115,1.030826
165,192,1.0026,0.012726
166,214,1.1175,0.572681
167,172,0.8982,-0.496323
168,196,1.0235,0.114536
169,282,1.4726,2.30345
170,241,1.2585,1.259898
171,177,0.9243,-0.369061
172,175,0.9138,-0.419966
173,113,0.5901,-1.99802
174,166,0.8668,-0.649038
175,209,1.0914,0.445418
176,318,1.6606,3.219739
177,375,1.9582,4.67053
178,319,1.6658,3.245191
179,238,1.2428,1.18354
180,242,1.2637,1.28535
181,210,1.0966,0.470871
182,235,1.2272,1.107183
183,236,1.2324,1.132635
184,199,1.0392,0.190894
185,195,1.0183,0.089084
186,228,1.1906,0.929016
187,232,1.2115,1.030826
188,205,1.0705,0.343609
189,242,1.2637,1.28535
190,151,0.7885,-1.030826
191,164,0.8564,-0.699943
192,160,0.8355,-0.801753
193,176,0.9191,-0.394513
194,166,0.8668,-0.649038
195,358,1.8695,4.237838
196,402,2.0992,5.357747
197,361,1.8851,4.314196
198,219,1.1436,0.699943
199,190,0.9922,-0.038179
200,223,1.1645,0.801753
201,195,1.0183,0.089084
202,135,0.705,-1.438065
203,198,1.0339,0.165441
204,215,1.1227,0.598133
205,202,1.0548,0.267251
206,197,1.0287,0.139989
207,219,1.1436,0.699943
208,199,1.0392,0.190894
209,170,0.8877,-0.547228
210,174,0.9086,-0.445418
211,177,0.9243,-0.369061
212,174,0.9086,-0.445418
213,212,1.107,0.521776
214,282,1.4726,2.30345
215,428,2.235,6.019512
216,251,1.3107,1.514423
217,202,1.0548,0.267251
218,195,1.0183,0.089084
219,187,0.9765,-0.114536
220,188,0.9817,-0.089084
221,227,1.1854,0.903563
222,169,0.8825,-0.572681
223,213,1.1123,0.547228
224,149,0.7781,-1.08173
225,179,0.9347,-0.318156
226,194,1.0131,0.063631
227,148,0.7728,-1.107183
228,210,1.0966,0.470871
229,171,0.893,-0.521776
230,164,0.8564,-0.699943
231,736,3.8433,13.858876
232,237,1.2376,1.158088
233,277,1.4465,2.176187
234,316,1.6501,3.168834
235,176,0.9191,-0.394513
236,233,1.2167,1.056278
237,175,0.9138,-0.419966
238,149,0.7781,-1.08173
239,180,0.9399,-0.292704
240,206,1.0757,0.369061
241,230,1.201,0.979921
242,206,1.0757,0.369061
243,173,0.9034,-0.470871
244,149,0.7781,-1.08173
245,167,0.8721,-0.623586
246,144,0.752,-1.208993
247,168,0.8773,-0.598133
248,153,0.799,-0.979921
249,151,0.7885,-1.030826
250,253,1.3211,1.565328
251,221,1.154,0.750848
252,234,1.2219,1.08173
253,193,1.0078,0.038179
254,186,0.9713,-0.139989
255,150,0.7833,-1.056278
256,177,0.9243,-0.369061
257,184,0.9608,-0.190894
258,151,0.7885,-1.030826
259,171,0.893,-0.521776
260,138,0.7206,-1.361708
261,228,1.1906,0.929016
262,155,0.8094,-0.929016
263,219,1.1436,0.699943
264,175,0.9138,-0.419966
265,191,0.9974,-0.012726
266,150,0.7833,-1.056278
267,172,0.8982,-0.496323
268,208,1.0862,0.419966
269,210,1.0966,0.470871
270,239,1.248,1.208993
271,183,0.9556,-0.216346
272,177,0.9243,-0.369061
273,190,0.9922,-0.038179
274,195,1.0183,0.089084
275,176,0.9191,-0.394513
276,178,0.9295,-0.343609
277,211,1.1018,0.496323
278,167,0.8721,-0.623586
279,198,1.0339,0.165441
280,178,0.9295,-0.343609
281,187,0.9765,-0.114536
282,210,1.0966,0.470871
283,212,1.107,0.521776
284,153,0.799,-0.979921
285,191,0.9974,-0.012726
286,187,0.9765,-0.114536
287,192,1.0026,0.012726
288,177,0.9243,-0.369061
289,165,0.8616,-0.674491
290,162,0.846,-0.750848
291,588,3.0705,10.091909
292,204,1.0653,0.318156
293,178,0.9295,-0.343609
294,157,0.8198,-0.878111
295,171,0.893,-0.521776
296,167,0.8721,-0.623586
297,160,0.8355,-0.801753
298,174,0.9086,-0.445418
299,148,0.7728,-1.107183
300,168,0.8773,-0.598133
301,148,0.7728,-1.107183
302,195,1.0183,0.089084
303,167,0.8721,-0.623586
304,183,0.9556,-0.216346
305,143,0.7467,-1.234445
306,131,0.6841,-1.539875
307,151,0.7885,-1.030826
308,186,0.9713,-0.139989
309,185,0.9661,-0.165441
310,143,0.7467,-1.234445
311,181,0.9452,-0.267251
312,155,0.8094,-0.929016
313,151,0.7885,-1.030826
314,139,0.7258,-1.336255
315,149,0.7781,-1.08173
316,155,0.8094,-0.929016
317,184,0.9608,-0.190894
318,164,0.8564,-0.699943
319,163,0.8512,-0.725396
320,214,1.1175,0.572681
321,204,1.0653,0.318156
322,175,0.9138,-0.419966
323,183,0.9556,-0.216346
324,202,1.0548,0.267251
