fov_id,n_detected,ratio_to_median,robust_zscore
1,76,1.5833,1.180359
2,65,1.3542,0.716646
3,66,1.375,0.758802
4,108,2.25,2.52934
5,71,1.4792,0.96958
6,180,3.75,5.564549
7,132,2.75,3.541076
8,43,0.8958,-0.210778
9,65,1.3542,0.716646
10,59,1.2292,0.463712
11,59,1.2292,0.463712
12,57,1.1875,0.379401
13,119,2.4792,2.993053
14,89,1.8542,1.728383
15,137,2.8542,3.751855
16,73,1.5208,1.053892
17,83,1.7292,1.475449
18,93,1.9375,1.897005
19,73,1.5208,1.053892
20,75,1.5625,1.138203
21,60,1.25,0.505868
22,64,1.3333,0.674491
23,85,1.7708,1.55976
24,209,4.3542,6.787063
25,88,1.8333,1.686227
26,47,0.9792,-0.042156
27,60,1.25,0.505868
28,44,0.9167,-0.168623
29,92,1.9167,1.85485
30,52,1.0833,0.168623
31,90,1.875,1.770538
32,52,1.0833,0.168623
33,150,3.125,4.299879
34,36,0.75,-0.505868
35,66,1.375,0.758802
36,37,0.7708,-0.463712
37,46,0.9583,-0.084311
38,50,1.0417,0.084311
39,44,0.9167,-0.168623
40,38,0.7917,-0.421557
41,42,0.875,-0.252934
42,97,2.0208,2.065628
43,33,0.6875,-0.632335
44,52,1.0833,0.168623
45,42,0.875,-0.252934
46,36,0.75,-0.505868
47,45,0.9375,-0.126467
48,36,0.75,-0.505868
49,61,1.2708,0.548024
50,84,1.75,1.517604
51,65,1.3542,0.716646
52,29,0.6042,-0.800958
53,42,0.875,-0.252934
54,29,0.6042,-0.800958
55,80,1.6667,1.348982
56,41,0.8542,-0.29509
57,36,0.75,-0.505868
58,29,0.6042,-0.800958
59,32,0.6667,-0.674491
60,43,0.8958,-0.210778
61,23,0.4792,-1.053892
62,33,0.6875,-0.632335
63,24,0.5,-1.011736
64,45,0.9375,-0.126467
65,49,1.0208,0.042156
66,26,0.5417,-0.927425
67,70,1.4583,0.927425
68,50,1.0417,0.084311
69,35,0.7292,-0.548024
70,38,0.7917,-0.421557
71,30,0.625,-0.758802
72,23,0.4792,-1.053892
73,134,2.7917,3.625388
74,32,0.6667,-0.674491
75,36,0.75,-0.505868
76,15,0.3125,-1.391137
77,38,0.7917,-0.421557
78,66,1.375,0.758802
79,31,0.6458,-0.716646
80,26,0.5417,-0.927425
81,26,0.5417,-0.927425
82,26,0.5417,-0.927425
83,44,0.9167,-0.168623
84,55,1.1458,0.29509
85,37,0.7708,-0.463712
86,65,1.3542,0.716646
87,42,0.875,-0.252934
88,35,0.7292,-0.548024
89,31,0.6458,-0.716646
90,57,1.1875,0.379401
91,53,1.1042,0.210778
92,32,0.6667,-0.674491
93,30,0.625,-0.758802
94,31,0.6458,-0.716646
95,69,1.4375,0.885269
96,53,1.1042,0.210778
97,51,1.0625,0.126467
98,39,0.8125,-0.379401
99,20,0.4167,-1.180359
100,38,0.7917,-0.421557
101,41,0.8542,-0.29509
102,31,0.6458,-0.716646
103,27,0.5625,-0.885269
104,27,0.5625,-0.885269
105,14,0.2917,-1.433293
106,31,0.6458,-0.716646
107,21,0.4375,-1.138203
108,27,0.5625,-0.885269
109,45,0.9375,-0.126467
110,45,0.9375,-0.126467
111,34,0.7083,-0.590179
112,21,0.4375,-1.138203
113,47,0.9792,-0.042156
114,39,0.8125,-0.379401
115,45,0.9375,-0.126467
