fov_id,n_detected,ratio_to_median,robust_zscore
1,257,1.416,0.870497
2,364,2.0055,2.104181
3,271,1.4931,1.031913
4,110,0.6061,-0.824378
5,100,0.551,-0.939675
6,94,0.5179,-1.008854
7,99,0.5455,-0.951205
8,129,0.7107,-0.605312
9,169,0.9311,-0.144122
10,107,0.5895,-0.858967
11,117,0.6446,-0.743669
12,120,0.6612,-0.70908
13,107,0.5895,-0.858967
14,94,0.5179,-1.008854
15,192,1.0579,0.121062
16,143,0.7879,-0.443896
17,132,0.7273,-0.570723
18,129,0.7107,-0.605312
19,252,1.3884,0.812848
20,389,2.1433,2.392424
21,176,0.9697,-0.063414
22,115,0.6336,-0.766729
23,102,0.562,-0.916616
24,114,0.6281,-0.778259
25,126,0.6942,-0.639901
26,84,0.4628,-1.124151
27,127,0.6997,-0.628372
28,161,0.8871,-0.23636
29,107,0.5895,-0.858967
30,182,1.0028,0.005765
31,110,0.6061,-0.824378
32,103,0.5675,-0.905086
33,219,1.2066,0.432366
34,226,1.2452,0.513074
35,170,0.9366,-0.132592
36,206,1.135,0.282479
37,258,1.4215,0.882026
38,518,2.854,3.879763
39,290,1.5978,1.250979
40,251,1.3829,0.801318
41,418,2.303,2.726787
42,213,1.1736,0.363187
43,179,0.9862,-0.028824
44,174,0.9587,-0.086473
45,196,1.0799,0.167181
46,225,1.2397,0.501544
47,149,0.8209,-0.374717
48,187,1.0303,0.063414
49,132,0.7273,-0.570723
50,137,0.7548,-0.513074
51,262,1.4435,0.928145
52,160,0.8815,-0.24789
53,205,1.1295,0.270949
54,180,0.9917,-0.017295
55,273,1.5041,1.054973
56,164,0.9036,-0.201771
57,164,0.9036,-0.201771
58,185,1.0193,0.040354
59,196,1.0799,0.167181
60,184,1.0138,0.028824
61,209,1.1515,0.317068
62,113,0.6226,-0.789788
63,167,0.9201,-0.167181
64,129,0.7107,-0.605312
65,112,0.6171,-0.801318
66,130,0.7163,-0.593782
67,176,0.9697,-0.063414
68,148,0.8154,-0.386247
69,250,1.3774,0.789788
70,205,1.1295,0.270949
71,222,1.2231,0.466955
72,277,1.5262,1.101092
73,198,1.0909,0.190241
74,112,0.6171,-0.801318
75,133,0.7328,-0.559193
76,154,0.8485,-0.317068
77,144,0.7934,-0.432366
78,121,0.6667,-0.69755
79,103,0.5675,-0.905086
80,110,0.6061,-0.824378
81,104,0.573,-0.893556
82,103,0.5675,-0.905086
83,163,0.8981,-0.2133
84,124,0.6832,-0.662961
85,150,0.8264,-0.363187
86,152,0.8375,-0.340128
87,298,1.6419,1.343217
88,243,1.3388,0.70908
89,282,1.5537,1.158741
90,240,1.3223,0.674491
91,146,0.8044,-0.409306
92,160,0.8815,-0.24789
93,123,0.6777,-0.674491
94,99,0.5455,-0.951205
95,88,0.4848,-1.078032
96,122,0.6722,-0.686021
97,130,0.7163,-0.593782
98,159,0.876,-0.25942
99,134,0.7383,-0.547663
100,179,0.9862,-0.028824
101,213,1.1736,0.363187
102,172,0.9477,-0.109533
103,144,0.7934,-0.432366
104,146,0.8044,-0.409306
105,253,1.3939,0.824378
106,218,1.2011,0.420836
107,227,1.2507,0.524604
108,202,1.1129,0.23636
109,248,1.3664,0.766729
110,182,1.0028,0.005765
111,127,0.6997,-0.628372
112,142,0.7824,-0.455425
113,198,1.0909,0.190241
114,142,0.7824,-0.455425
115,139,0.7658,-0.490015
116,369,2.0331,2.161829
117,676,3.7245,5.701465
118,885,4.876,8.111184
119,168,0.9256,-0.155652
120,188,1.0358,0.074943
121,207,1.1405,0.294009
122,96,0.5289,-0.985794
123,209,1.1515,0.317068
124,231,1.2727,0.570723
125,287,1.5813,1.216389
126,300,1.6529,1.366276
127,184,1.0138,0.028824
128,151,0.832,-0.351658
129,215,1.1846,0.386247
130,149,0.8209,-0.374717
131,165,0.9091,-0.190241
132,152,0.8375,-0.340128
133,216,1.1901,0.397777
134,295,1.6253,1.308627
135,248,1.3664,0.766729
136,143,0.7879,-0.443896
137,188,1.0358,0.074943
138,160,0.8815,-0.24789
139,206,1.135,0.282479
140,194,1.0689,0.144122
141,249,1.3719,0.778259
142,269,1.4821,1.008854
143,381,2.0992,2.300186
144,272,1.4986,1.043443
145,157,0.865,-0.282479
146,254,1.3994,0.835907
147,144,0.7934,-0.432366
148,180,0.9917,-0.017295
149,139,0.7658,-0.490015
150,120,0.6612,-0.70908
151,126,0.6942,-0.639901
152,496,2.7328,3.626108
153,506,2.7879,3.741406
154,146,0.8044,-0.409306
155,166,0.9146,-0.178711
156,285,1.5702,1.19333
157,328,1.8072,1.689109
158,236,1.3003,0.628372
159,327,1.8017,1.67758
160,328,1.8072,1.689109
161,446,2.4573,3.049621
162,321,1.7686,1.608401
163,171,0.9421,-0.121062
164,241,1.3278,0.686021
165,166,0.9146,-0.178711
166,247,1.3609,0.755199
167,112,0.6171,-0.801318
168,139,0.7658,-0.490015
169,230,1.2672,0.559193
170,299,1.6474,1.354746
171,404,2.2259,2.565371
172,191,1.0523,0.109533
173,257,1.416,0.870497
174,444,2.4463,3.026561
175,559,3.0799,4.352483
176,470,2.5895,3.326335
177,515,2.8375,3.845174
178,309,1.7025,1.470044
179,467,2.573,3.291746
180,370,2.0386,2.173359
181,152,0.8375,-0.340128
182,207,1.1405,0.294009
183,234,1.2893,0.605312
184,191,1.0523,0.109533
185,185,1.0193,0.040354
186,273,1.5041,1.054973
187,164,0.9036,-0.201771
188,350,1.9284,1.942764
189,388,2.1377,2.380895
190,168,0.9256,-0.155652
191,386,2.1267,2.357835
192,561,3.0909,4.375543
193,486,2.6777,3.510811
194,497,2.7383,3.637638
195,310,1.708,1.481574
196,316,1.741,1.550752
197,573,3.157,4.5139
198,515,2.8375,3.845174
199,147,0.8099,-0.397777
200,159,0.876,-0.25942
201,145,0.7989,-0.420836
202,183,1.0083,0.017295
203,183,1.0083,0.017295
