fov_id,n_detected,ratio_to_median,robust_zscore
1,128,1.5706,1.529942
2,87,1.0675,0.180961
3,161,1.9755,2.615708
4,106,1.3006,0.806099
5,107,1.3129,0.839001
6,83,1.0184,0.049353
7,76,0.9325,-0.180961
8,89,1.092,0.246765
9,63,0.773,-0.608687
10,72,0.8834,-0.312569
11,81,0.9939,-0.016451
12,63,0.773,-0.608687
13,55,0.6748,-0.871903
14,84,1.0307,0.082255
15,92,1.1288,0.345471
16,94,1.1534,0.411275
17,85,1.0429,0.115157
18,76,0.9325,-0.180961
19,103,1.2638,0.707393
20,74,0.908,-0.246765
21,110,1.3497,0.937707
22,109,1.3374,0.904805
23,119,1.4601,1.233825
24,75,0.9202,-0.213863
25,102,1.2515,0.674491
26,80,0.9816,-0.049353
27,108,1.3252,0.871903
28,104,1.2761,0.740295
29,108,1.3252,0.871903
30,112,1.3742,1.003511
31,99,1.2147,0.575785
32,114,1.3988,1.069315
33,114,1.3988,1.069315
34,61,0.7485,-0.674491
35,80,0.9816,-0.049353
36,79,0.9693,-0.082255
37,67,0.8221,-0.477079
38,78,0.9571,-0.115157
39,85,1.0429,0.115157
40,71,0.8712,-0.345471
41,72,0.8834,-0.312569
42,81,0.9939,-0.016451
43,68,0.8344,-0.444177
44,103,1.2638,0.707393
45,48,0.589,-1.102217
46,92,1.1288,0.345471
47,99,1.2147,0.575785
48,58,0.7117,-0.773197
49,49,0.6012,-1.069315
50,163,2.0,2.681512
51,104,1.2761,0.740295
52,51,0.6258,-1.003511
53,57,0.6994,-0.806099
54,65,0.7975,-0.542883
55,133,1.6319,1.694452
56,91,1.1166,0.312569
57,101,1.2393,0.641589
58,108,1.3252,0.871903
59,98,1.2025,0.542883
60,56,0.6871,-0.839001
61,60,0.7362,-0.707393
62,74,0.908,-0.246765
63,77,0.9448,-0.148059
64,66,0.8098,-0.509981
65,117,1.4356,1.168021
66,65,0.7975,-0.542883
67,68,0.8344,-0.444177
68,170,2.0859,2.911826
69,80,0.9816,-0.049353
70,55,0.6748,-0.871903
71,58,0.7117,-0.773197
72,103,1.2638,0.707393
73,135,1.6564,1.760256
74,141,1.7301,1.957668
75,159,1.9509,2.549904
76,118,1.4479,1.200923
77,91,1.1166,0.312569
78,55,0.6748,-0.871903
79,95,1.1656,0.444177
80,87,1.0675,0.180961
81,66,0.8098,-0.509981
82,74,0.908,-0.246765
83,68,0.8344,-0.444177
84,68,0.8344,-0.444177
85,98,1.2025,0.542883
86,118,1.4479,1.200923
87,53,0.6503,-0.937707
88,58,0.7117,-0.773197
89,56,0.6871,-0.839001
90,69,0.8466,-0.411275
91,130,1.5951,1.595746
92,139,1.7055,1.891864
93,119,1.4601,1.233825
94,121,1.4847,1.299629
95,125,1.5337,1.431236
96,71,0.8712,-0.345471
97,115,1.411,1.102217
98,92,1.1288,0.345471
99,79,0.9693,-0.082255
100,57,0.6994,-0.806099
101,73,0.8957,-0.279667
102,82,1.0061,0.016451
103,77,0.9448,-0.148059
104,61,0.7485,-0.674491
105,55,0.6748,-0.871903
106,51,0.6258,-1.003511
107,76,0.9325,-0.180961
108,86,1.0552,0.148059
109,96,1.1779,0.477079
110,108,1.3252,0.871903
111,121,1.4847,1.299629
112,95,1.1656,0.444177
113,117,1.4356,1.168021
114,85,1.0429,0.115157
115,117,1.4356,1.168021
116,111,1.362,0.970609
117,108,1.3252,0.871903
118,94,1.1534,0.411275
119,72,0.8834,-0.312569
120,102,1.2515,0.674491
121,82,1.0061,0.016451
122,65,0.7975,-0.542883
123,62,0.7607,-0.641589
124,68,0.8344,-0.444177
125,62,0.7607,-0.641589
126,71,0.8712,-0.345471
127,155,1.9018,2.418296
128,203,2.4908,3.997592
129,113,1.3865,1.036413
130,150,1.8405,2.253786
131,93,1.1411,0.378373
132,82,1.0061,0.016451
133,113,1.3865,1.036413
134,114,1.3988,1.069315
135,112,1.3742,1.003511
136,78,0.9571,-0.115157
137,98,1.2025,0.542883
