fov_id,n_detected,ratio_to_median,robust_zscore
1,183,0.9015,-0.264506
2,100,0.4926,-1.362207
3,183,0.9015,-0.264506
4,110,0.5419,-1.229954
5,131,0.6453,-0.952222
6,145,0.7143,-0.767068
7,99,0.4877,-1.375432
8,138,0.6798,-0.859645
9,149,0.734,-0.714167
10,172,0.8473,-0.409985
11,204,1.0049,0.013225
12,184,0.9064,-0.251281
13,234,1.1527,0.409985
14,265,1.3054,0.819969
15,247,1.2167,0.581914
16,178,0.8768,-0.330633
17,216,1.064,0.171929
18,232,1.1429,0.383534
19,120,0.5911,-1.097701
20,70,0.3448,-1.758966
21,93,0.4581,-1.454784
22,109,0.5369,-1.243179
23,158,0.7783,-0.595139
24,100,0.4926,-1.362207
25,85,0.4187,-1.560586
26,155,0.7635,-0.634815
27,187,0.9212,-0.211605
28,184,0.9064,-0.251281
29,167,0.8227,-0.476111
30,191,0.9409,-0.158704
31,175,0.8621,-0.370309
32,184,0.9064,-0.251281
33,185,0.9113,-0.238056
34,217,1.069,0.185154
35,219,1.0788,0.211605
36,217,1.069,0.185154
37,96,0.4729,-1.415108
38,96,0.4729,-1.415108
39,61,0.3005,-1.877994
40,70,0.3448,-1.758966
41,81,0.399,-1.613488
42,106,0.5222,-1.282855
43,122,0.601,-1.07125
44,132,0.6502,-0.938997
45,197,0.9704,-0.079352
46,222,1.0936,0.251281
47,217,1.069,0.185154
48,166,0.8177,-0.489336
49,207,1.0197,0.052901
50,235,1.1576,0.42321
51,202,0.9951,-0.013225
52,315,1.5517,1.481235
53,196,0.9655,-0.092577
54,231,1.1379,0.370309
55,64,0.3153,-1.838318
56,62,0.3054,-1.864769
57,68,0.335,-1.785417
58,77,0.3793,-1.666389
59,80,0.3941,-1.626713
60,96,0.4729,-1.415108
61,130,0.6404,-0.965448
62,128,0.6305,-0.991898
63,126,0.6207,-1.018349
64,174,0.8571,-0.383534
65,211,1.0394,0.105802
66,180,0.8867,-0.304182
67,173,0.8522,-0.396759
68,185,0.9113,-0.238056
69,197,0.9704,-0.079352
70,270,1.33,0.886096
71,149,0.734,-0.714167
72,152,0.7488,-0.674491
73,70,0.3448,-1.758966
74,87,0.4286,-1.534136
75,102,0.5025,-1.335756
76,123,0.6059,-1.058025
77,100,0.4926,-1.362207
78,126,0.6207,-1.018349
79,141,0.6946,-0.819969
80,159,0.7833,-0.581914
