fov_id,n_detected,ratio_to_median,robust_zscore
1,24,0.4706,-1.300804
2,33,0.6471,-0.867202
3,38,0.7451,-0.626313
4,39,0.7647,-0.578135
5,40,0.7843,-0.529957
6,33,0.6471,-0.867202
7,68,1.3333,0.819024
8,51,1.0,0.0
9,75,1.4706,1.15627
10,54,1.0588,0.144534
11,77,1.5098,1.252626
12,87,1.7059,1.734405
13,113,2.2157,2.987031
14,116,2.2745,3.131564
15,145,2.8431,4.528724
16,127,2.4902,3.661521
17,97,1.902,2.216184
18,92,1.8039,1.975294
19,44,0.8627,-0.337245
20,27,0.5294,-1.15627
21,43,0.8431,-0.385423
22,33,0.6471,-0.867202
23,39,0.7647,-0.578135
24,47,0.9216,-0.192712
25,30,0.5882,-1.011736
26,65,1.2745,0.674491
27,85,1.6667,1.638049
28,75,1.4706,1.15627
29,66,1.2941,0.722669
30,87,1.7059,1.734405
31,166,3.2549,5.54046
32,114,2.2353,3.035208
33,105,2.0588,2.601607
34,94,1.8431,2.07165
35,102,2.0,2.457073
36,126,2.4706,3.613343
37,26,0.5098,-1.204448
38,52,1.0196,0.048178
39,67,1.3137,0.770847
40,56,1.098,0.24089
41,31,0.6078,-0.963558
42,23,0.451,-1.348982
43,18,0.3529,-1.589871
44,37,0.7255,-0.674491
45,46,0.902,-0.24089
46,76,1.4902,1.204448
47,84,1.6471,1.589871
48,90,1.7647,1.878939
49,89,1.7451,1.830761
50,126,2.4706,3.613343
51,64,1.2549,0.626313
52,74,1.451,1.108092
53,52,1.0196,0.048178
54,64,1.2549,0.626313
55,50,0.9804,-0.048178
56,48,0.9412,-0.144534
57,27,0.5294,-1.15627
58,75,1.4706,1.15627
59,43,0.8431,-0.385423
60,49,0.9608,-0.096356
61,87,1.7059,1.734405
62,44,0.8627,-0.337245
63,62,1.2157,0.529957
64,77,1.5098,1.252626
65,119,2.3333,3.276098
66,86,1.6863,1.686227
67,71,1.3922,0.963558
68,110,2.1569,2.842497
69,225,4.4118,8.382957
70,75,1.4706,1.15627
71,67,1.3137,0.770847
72,55,1.0784,0.192712
73,23,0.451,-1.348982
74,35,0.6863,-0.770847
75,31,0.6078,-0.963558
76,57,1.1176,0.289067
77,93,1.8235,2.023472
78,55,1.0784,0.192712
79,50,0.9804,-0.048178
80,46,0.902,-0.24089
81,35,0.6863,-0.770847
82,67,1.3137,0.770847
83,94,1.8431,2.07165
84,70,1.3725,0.91538
85,62,1.2157,0.529957
86,76,1.4902,1.204448
87,102,2.0,2.457073
88,99,1.9412,2.31254
89,48,0.9412,-0.144534
90,43,0.8431,-0.385423
91,39,0.7647,-0.578135
92,48,0.9412,-0.144534
93,53,1.0392,0.096356
94,20,0.3922,-1.493515
95,42,0.8235,-0.433601
96,41,0.8039,-0.481779
97,44,0.8627,-0.337245
98,84,1.6471,1.589871
99,32,0.6275,-0.91538
100,46,0.902,-0.24089
101,67,1.3137,0.770847
102,66,1.2941,0.722669
103,58,1.1373,0.337245
104,59,1.1569,0.385423
105,50,0.9804,-0.048178
106,49,0.9608,-0.096356
107,96,1.8824,2.168006
108,50,0.9804,-0.048178
109,41,0.8039,-0.481779
110,47,0.9216,-0.192712
111,42,0.8235,-0.433601
112,27,0.5294,-1.15627
113,31,0.6078,-0.963558
114,30,0.5882,-1.011736
115,17,0.3333,-1.638049
116,21,0.4118,-1.445337
117,22,0.4314,-1.397159
118,56,1.098,0.24089
119,55,1.0784,0.192712
120,47,0.9216,-0.192712
121,75,1.4706,1.15627
122,61,1.1961,0.481779
123,48,0.9412,-0.144534
124,41,0.8039,-0.481779
125,47,0.9216,-0.192712
126,71,1.3922,0.963558
127,47,0.9216,-0.192712
128,61,1.1961,0.481779
129,33,0.6471,-0.867202
130,43,0.8431,-0.385423
131,55,1.0784,0.192712
132,35,0.6863,-0.770847
133,30,0.5882,-1.011736
134,16,0.3137,-1.686227
135,43,0.8431,-0.385423
136,51,1.0,0.0
137,67,1.3137,0.770847
138,52,1.0196,0.048178
139,63,1.2353,0.578135
140,69,1.3529,0.867202
141,61,1.1961,0.481779
142,49,0.9608,-0.096356
143,95,1.8627,2.119828
144,87,1.7059,1.734405
145,48,0.9412,-0.144534
146,38,0.7451,-0.626313
147,63,1.2353,0.578135
148,51,1.0,0.0
149,44,0.8627,-0.337245
150,43,0.8431,-0.385423
151,53,1.0392,0.096356
152,32,0.6275,-0.91538
153,48,0.9412,-0.144534
154,33,0.6471,-0.867202
155,44,0.8627,-0.337245
156,36,0.7059,-0.722669
157,52,1.0196,0.048178
158,76,1.4902,1.204448
159,70,1.3725,0.91538
160,63,1.2353,0.578135
161,87,1.7059,1.734405
162,120,2.3529,3.324276
163,59,1.1569,0.385423
164,37,0.7255,-0.674491
165,39,0.7647,-0.578135
166,37,0.7255,-0.674491
