fov_id,n_detected,ratio_to_median,robust_zscore
1,96,1.3913,1.07125
2,86,1.2464,0.674491
3,74,1.0725,0.19838
4,55,0.7971,-0.555463
5,71,1.029,0.079352
6,73,1.058,0.158704
7,60,0.8696,-0.357083
8,71,1.029,0.079352
9,74,1.0725,0.19838
10,54,0.7826,-0.595139
11,47,0.6812,-0.87287
12,92,1.3333,0.912546
13,57,0.8261,-0.476111
14,41,0.5942,-1.110926
15,46,0.6667,-0.912546
16,35,0.5072,-1.348982
17,39,0.5652,-1.190278
18,33,0.4783,-1.428333
19,103,1.4928,1.348982
20,104,1.5072,1.388657
21,78,1.1304,0.357083
22,58,0.8406,-0.436435
23,94,1.3623,0.991898
24,66,0.9565,-0.119028
25,56,0.8116,-0.515787
26,55,0.7971,-0.555463
27,79,1.1449,0.396759
28,49,0.7101,-0.793519
29,41,0.5942,-1.110926
30,78,1.1304,0.357083
31,40,0.5797,-1.150602
32,44,0.6377,-0.991898
33,40,0.5797,-1.150602
34,36,0.5217,-1.309306
35,42,0.6087,-1.07125
36,25,0.3623,-1.745741
37,90,1.3043,0.833194
38,104,1.5072,1.388657
39,71,1.029,0.079352
40,41,0.5942,-1.110926
41,102,1.4783,1.309306
42,40,0.5797,-1.150602
43,43,0.6232,-1.031574
44,58,0.8406,-0.436435
45,83,1.2029,0.555463
46,71,1.029,0.079352
47,35,0.5072,-1.348982
48,57,0.8261,-0.476111
49,43,0.6232,-1.031574
50,44,0.6377,-0.991898
51,68,0.9855,-0.039676
52,41,0.5942,-1.110926
53,68,0.9855,-0.039676
54,36,0.5217,-1.309306
55,94,1.3623,0.991898
56,75,1.087,0.238056
57,70,1.0145,0.039676
58,66,0.9565,-0.119028
59,187,2.7101,4.681759
60,59,0.8551,-0.396759
61,70,1.0145,0.039676
62,118,1.7101,1.94412
63,106,1.5362,1.468009
64,83,1.2029,0.555463
65,35,0.5072,-1.348982
66,43,0.6232,-1.031574
67,51,0.7391,-0.714167
68,44,0.6377,-0.991898
69,51,0.7391,-0.714167
70,60,0.8696,-0.357083
71,51,0.7391,-0.714167
72,60,0.8696,-0.357083
73,98,1.4203,1.150602
74,53,0.7681,-0.634815
75,65,0.942,-0.158704
76,89,1.2899,0.793519
77,153,2.2174,3.332778
78,42,0.6087,-1.07125
79,51,0.7391,-0.714167
80,67,0.971,-0.079352
81,85,1.2319,0.634815
82,39,0.5652,-1.190278
83,27,0.3913,-1.666389
84,41,0.5942,-1.110926
85,25,0.3623,-1.745741
86,40,0.5797,-1.150602
87,73,1.058,0.158704
88,94,1.3623,0.991898
89,51,0.7391,-0.714167
90,56,0.8116,-0.515787
91,79,1.1449,0.396759
92,103,1.4928,1.348982
93,72,1.0435,0.119028
94,64,0.9275,-0.19838
95,147,2.1304,3.094722
96,50,0.7246,-0.753843
97,53,0.7681,-0.634815
98,93,1.3478,0.952222
99,55,0.7971,-0.555463
100,37,0.5362,-1.26963
101,20,0.2899,-1.94412
102,74,1.0725,0.19838
