fov_id,n_detected,ratio_to_median,robust_zscore
1,94,1.1394,0.360774
2,69,0.8364,-0.423517
3,61,0.7394,-0.674491
4,85,1.0303,0.078429
5,70,0.8485,-0.392146
6,71,0.8606,-0.360774
7,45,0.5455,-1.176437
8,186,2.2545,3.246967
9,104,1.2606,0.674491
10,48,0.5818,-1.082322
11,63,0.7636,-0.611747
12,190,2.303,3.372454
13,160,1.9394,2.431304
14,38,0.4606,-1.396039
15,139,1.6848,1.772499
16,390,4.7273,9.646786
17,249,3.0182,5.223382
18,70,0.8485,-0.392146
19,113,1.3697,0.956836
20,89,1.0788,0.203916
21,62,0.7515,-0.643119
22,65,0.7879,-0.549004
23,61,0.7394,-0.674491
24,41,0.497,-1.301924
25,42,0.5091,-1.270552
26,66,0.8,-0.517632
27,48,0.5818,-1.082322
28,58,0.703,-0.768606
29,55,0.6667,-0.862721
30,114,1.3818,0.988207
31,154,1.8667,2.243074
32,64,0.7758,-0.580376
33,178,2.1576,2.995994
34,217,2.6303,4.219489
35,92,1.1152,0.298031
36,69,0.8364,-0.423517
37,108,1.3091,0.799977
38,91,1.103,0.266659
39,62,0.7515,-0.643119
40,37,0.4485,-1.427411
41,67,0.8121,-0.486261
42,49,0.5939,-1.050951
43,43,0.5212,-1.239181
44,69,0.8364,-0.423517
45,42,0.5091,-1.270552
46,52,0.6303,-0.956836
47,51,0.6182,-0.988207
48,50,0.6061,-1.019579
49,93,1.1273,0.329402
50,91,1.103,0.266659
51,102,1.2364,0.611747
52,98,1.1879,0.486261
53,81,0.9818,-0.047057
54,71,0.8606,-0.360774
55,101,1.2242,0.580376
56,62,0.7515,-0.643119
57,60,0.7273,-0.705862
58,57,0.6909,-0.799977
59,39,0.4727,-1.364667
60,43,0.5212,-1.239181
61,68,0.8242,-0.454889
62,99,1.2,0.517632
63,64,0.7758,-0.580376
64,97,1.1758,0.454889
65,96,1.1636,0.423517
66,83,1.0061,0.015686
67,90,1.0909,0.235287
68,110,1.3333,0.862721
69,138,1.6727,1.741127
70,112,1.3576,0.925464
71,106,1.2848,0.737234
72,76,0.9212,-0.203916
73,106,1.2848,0.737234
74,48,0.5818,-1.082322
75,44,0.5333,-1.207809
76,49,0.5939,-1.050951
77,47,0.5697,-1.113694
78,50,0.6061,-1.019579
79,48,0.5818,-1.082322
80,46,0.5576,-1.145066
81,67,0.8121,-0.486261
82,88,1.0667,0.172544
83,143,1.7333,1.897986
84,75,0.9091,-0.235287
85,114,1.3818,0.988207
86,113,1.3697,0.956836
87,79,0.9576,-0.109801
88,103,1.2485,0.643119
89,96,1.1636,0.423517
90,97,1.1758,0.454889
91,64,0.7758,-0.580376
92,57,0.6909,-0.799977
93,44,0.5333,-1.207809
94,52,0.6303,-0.956836
95,31,0.3758,-1.615641
96,37,0.4485,-1.427411
97,48,0.5818,-1.082322
98,65,0.7879,-0.549004
99,82,0.9939,-0.015686
100,88,1.0667,0.172544
101,84,1.0182,0.047057
102,95,1.1515,0.392146
103,108,1.3091,0.799977
104,97,1.1758,0.454889
105,109,1.3212,0.831349
106,91,1.103,0.266659
107,71,0.8606,-0.360774
108,58,0.703,-0.768606
109,67,0.8121,-0.486261
110,30,0.3636,-1.647012
111,67,0.8121,-0.486261
112,82,0.9939,-0.015686
113,66,0.8,-0.517632
114,88,1.0667,0.172544
115,69,0.8364,-0.423517
116,95,1.1515,0.392146
117,108,1.3091,0.799977
118,63,0.7636,-0.611747
119,84,1.0182,0.047057
120,86,1.0424,0.109801
121,83,1.0061,0.015686
122,76,0.9212,-0.203916
123,77,0.9333,-0.172544
124,92,1.1152,0.298031
125,57,0.6909,-0.799977
126,48,0.5818,-1.082322
127,90,1.0909,0.235287
128,79,0.9576,-0.109801
129,74,0.897,-0.266659
130,75,0.9091,-0.235287
131,69,0.8364,-0.423517
132,83,1.0061,0.015686
133,87,1.0545,0.141172
134,65,0.7879,-0.549004
135,73,0.8848,-0.298031
136,74,0.897,-0.266659
137,101,1.2242,0.580376
138,78,0.9455,-0.141172
139,91,1.103,0.266659
140,109,1.3212,0.831349
141,93,1.1273,0.329402
142,101,1.2242,0.580376
143,53,0.6424,-0.925464
144,62,0.7515,-0.643119
145,45,0.5455,-1.176437
146,31,0.3758,-1.615641
147,47,0.5697,-1.113694
148,27,0.3273,-1.741127
149,31,0.3758,-1.615641
150,35,0.4242,-1.490154
151,33,0.4,-1.552897
152,29,0.3515,-1.678384
153,65,0.7879,-0.549004
154,109,1.3212,0.831349
155,85,1.0303,0.078429
156,58,0.703,-0.768606
157,70,0.8485,-0.392146
158,102,1.2364,0.611747
159,92,1.1152,0.298031
160,167,2.0242,2.650906
161,50,0.6061,-1.019579
162,75,0.9091,-0.235287
163,109,1.3212,0.831349
164,103,1.2485,0.643119
165,51,0.6182,-0.988207
166,61,0.7394,-0.674491
167,58,0.703,-0.768606
168,43,0.5212,-1.239181
169,41,0.497,-1.301924
170,63,0.7636,-0.611747
171,46,0.5576,-1.145066
172,42,0.5091,-1.270552
173,77,0.9333,-0.172544
174,59,0.7152,-0.737234
175,73,0.8848,-0.298031
176,53,0.6424,-0.925464
177,113,1.3697,0.956836
178,81,0.9818,-0.047057
179,50,0.6061,-1.019579
180,81,0.9818,-0.047057
181,97,1.1758,0.454889
182,83,1.0061,0.015686
183,67,0.8121,-0.486261
