fov_id,n_detected,ratio_to_median,robust_zscore
1,96,0.932,-0.214611
2,82,0.7961,-0.643832
3,90,0.8738,-0.398563
4,99,0.9612,-0.122635
5,56,0.5437,-1.440958
6,66,0.6408,-1.134371
7,236,2.2913,4.077603
8,114,1.1068,0.337245
9,95,0.9223,-0.245269
10,69,0.6699,-1.042395
11,60,0.5825,-1.318323
12,72,0.699,-0.950419
13,65,0.6311,-1.165029
14,70,0.6796,-1.011736
15,101,0.9806,-0.061317
16,87,0.8447,-0.490539
17,50,0.4854,-1.62491
18,33,0.3204,-2.146107
19,113,1.0971,0.306587
20,75,0.7282,-0.858443
21,81,0.7864,-0.674491
22,108,1.0485,0.153293
23,83,0.8058,-0.613173
24,72,0.699,-0.950419
25,108,1.0485,0.153293
26,93,0.9029,-0.306587
27,109,1.0583,0.183952
28,48,0.466,-1.686227
29,53,0.5146,-1.532934
30,32,0.3107,-2.176766
31,67,0.6505,-1.103712
32,50,0.4854,-1.62491
33,66,0.6408,-1.134371
34,39,0.3786,-1.962155
35,30,0.2913,-2.238083
36,59,0.5728,-1.348982
37,68,0.6602,-1.073053
38,112,1.0874,0.275928
39,84,0.8155,-0.582515
40,63,0.6117,-1.226347
41,60,0.5825,-1.318323
42,53,0.5146,-1.532934
43,121,1.1748,0.551856
44,119,1.1553,0.490539
45,98,0.9515,-0.153293
46,85,0.8252,-0.551856
47,47,0.4563,-1.716886
48,65,0.6311,-1.165029
49,64,0.6214,-1.195688
50,86,0.835,-0.521197
51,87,0.8447,-0.490539
52,67,0.6505,-1.103712
53,27,0.2621,-2.330059
54,58,0.5631,-1.37964
55,122,1.1845,0.582515
56,100,0.9709,-0.091976
57,118,1.1456,0.45988
58,91,0.8835,-0.367904
59,77,0.7476,-0.797125
60,62,0.6019,-1.257006
61,50,0.4854,-1.62491
62,55,0.534,-1.471616
63,65,0.6311,-1.165029
64,63,0.6117,-1.226347
65,65,0.6311,-1.165029
66,82,0.7961,-0.643832
