fov_id,n_detected,ratio_to_median,robust_zscore
1,166,1.8242,1.744373
2,80,0.8791,-0.255841
3,43,0.4725,-1.116398
4,30,0.3297,-1.418756
5,36,0.3956,-1.279207
6,36,0.3956,-1.279207
7,30,0.3297,-1.418756
8,52,0.5714,-0.907074
9,44,0.4835,-1.09314
10,60,0.6593,-0.721007
11,118,1.2967,0.627974
12,127,1.3956,0.837299
13,87,0.956,-0.093033
14,120,1.3187,0.674491
15,146,1.6044,1.279207
16,123,1.3516,0.744266
17,180,1.978,2.069989
18,127,1.3956,0.837299
19,155,1.7033,1.488531
20,91,1.0,0.0
21,95,1.044,0.093033
22,64,0.7033,-0.627974
23,44,0.4835,-1.09314
24,55,0.6044,-0.837299
25,48,0.5275,-1.000107
26,58,0.6374,-0.767524
27,71,0.7802,-0.465166
28,112,1.2308,0.488424
29,121,1.3297,0.697749
30,110,1.2088,0.441908
31,172,1.8901,1.883922
32,209,2.2967,2.74448
33,169,1.8571,1.814148
34,96,1.0549,0.116292
35,175,1.9231,1.953697
36,155,1.7033,1.488531
37,81,0.8901,-0.232583
38,81,0.8901,-0.232583
39,59,0.6484,-0.744266
40,33,0.3626,-1.348982
41,38,0.4176,-1.23269
42,59,0.6484,-0.744266
43,60,0.6593,-0.721007
44,94,1.033,0.069775
45,87,0.956,-0.093033
46,98,1.0769,0.162808
47,104,1.1429,0.302358
48,116,1.2747,0.581458
49,229,2.5165,3.209646
50,221,2.4286,3.023579
51,219,2.4066,2.977063
52,184,2.022,2.163022
53,172,1.8901,1.883922
54,200,2.1978,2.535155
55,46,0.5055,-1.046624
56,37,0.4066,-1.255948
57,27,0.2967,-1.488531
58,37,0.4066,-1.255948
59,48,0.5275,-1.000107
60,51,0.5604,-0.930332
61,49,0.5385,-0.976849
62,65,0.7143,-0.604716
63,73,0.8022,-0.418649
64,60,0.6593,-0.721007
65,70,0.7692,-0.488424
66,79,0.8681,-0.2791
67,178,1.956,2.023472
68,205,2.2527,2.651446
69,166,1.8242,1.744373
70,138,1.5165,1.09314
71,179,1.967,2.046731
72,242,2.6593,3.512004
73,34,0.3736,-1.325723
74,24,0.2637,-1.558306
75,27,0.2967,-1.488531
76,66,0.7253,-0.581458
77,79,0.8681,-0.2791
78,94,1.033,0.069775
79,64,0.7033,-0.627974
80,58,0.6374,-0.767524
81,61,0.6703,-0.697749
82,45,0.4945,-1.069882
83,66,0.7253,-0.581458
84,72,0.7912,-0.441908
85,115,1.2637,0.558199
86,125,1.3736,0.790782
87,135,1.4835,1.023365
88,138,1.5165,1.09314
89,164,1.8022,1.697856
90,151,1.6593,1.395498
91,80,0.8791,-0.255841
92,81,0.8901,-0.232583
93,99,1.0879,0.186066
94,124,1.3626,0.767524
95,103,1.1319,0.2791
96,94,1.033,0.069775
97,81,0.8901,-0.232583
98,71,0.7802,-0.465166
99,79,0.8681,-0.2791
100,81,0.8901,-0.232583
101,109,1.1978,0.418649
102,111,1.2198,0.465166
103,168,1.8462,1.790889
104,177,1.9451,2.000214
105,169,1.8571,1.814148
106,173,1.9011,1.907181
107,174,1.9121,1.930439
108,186,2.044,2.209539
109,86,0.9451,-0.116292
110,134,1.4725,1.000107
111,105,1.1538,0.325616
112,91,1.0,0.0
113,79,0.8681,-0.2791
114,97,1.0659,0.13955
115,72,0.7912,-0.441908
116,131,1.4396,0.930332
117,75,0.8242,-0.372133
