fov_id,n_detected,ratio_to_median,robust_zscore
1,125,1.5152,1.84941
2,80,0.9697,-0.108789
3,96,1.1636,0.58746
4,68,0.8242,-0.630975
5,50,0.6061,-1.414255
6,57,0.6909,-1.109646
7,58,0.703,-1.066131
8,67,0.8121,-0.674491
9,59,0.7152,-1.022615
10,73,0.8848,-0.413398
11,91,1.103,0.369882
12,117,1.4182,1.501286
13,93,1.1273,0.456913
14,91,1.103,0.369882
15,78,0.9455,-0.19582
16,145,1.7576,2.719721
17,121,1.4667,1.675348
18,125,1.5152,1.84941
19,98,1.1879,0.674491
20,88,1.0667,0.239335
21,86,1.0424,0.152304
22,77,0.9333,-0.239335
23,60,0.7273,-0.979099
24,97,1.1758,0.630975
25,85,1.0303,0.108789
26,57,0.6909,-1.109646
27,80,0.9697,-0.108789
28,67,0.8121,-0.674491
29,98,1.1879,0.674491
30,121,1.4667,1.675348
31,90,1.0909,0.326366
32,100,1.2121,0.761522
33,97,1.1758,0.630975
34,140,1.697,2.502143
35,164,1.9879,3.546516
36,147,1.7818,2.806752
37,107,1.297,1.066131
38,81,0.9818,-0.065273
39,92,1.1152,0.413398
40,105,1.2727,0.979099
41,60,0.7273,-0.979099
42,104,1.2606,0.935584
43,119,1.4424,1.588317
44,66,0.8,-0.718006
45,75,0.9091,-0.326366
46,89,1.0788,0.282851
47,82,0.9939,-0.021758
48,100,1.2121,0.761522
49,91,1.103,0.369882
50,89,1.0788,0.282851
51,75,0.9091,-0.326366
52,79,0.9576,-0.152304
53,114,1.3818,1.370739
54,126,1.5273,1.892926
55,76,0.9212,-0.282851
56,63,0.7636,-0.848553
57,89,1.0788,0.282851
58,87,1.0545,0.19582
59,77,0.9333,-0.239335
60,71,0.8606,-0.500429
61,81,0.9818,-0.065273
62,70,0.8485,-0.543944
63,129,1.5636,2.023472
64,166,2.0121,3.633547
65,75,0.9091,-0.326366
66,95,1.1515,0.543944
67,52,0.6303,-1.327224
68,45,0.5455,-1.631832
69,69,0.8364,-0.58746
70,78,0.9455,-0.19582
71,118,1.4303,1.544801
72,96,1.1636,0.58746
73,91,1.103,0.369882
74,68,0.8242,-0.630975
75,113,1.3697,1.327224
76,95,1.1515,0.543944
77,62,0.7515,-0.892068
78,91,1.103,0.369882
79,85,1.0303,0.108789
80,78,0.9455,-0.19582
81,92,1.1152,0.413398
82,62,0.7515,-0.892068
83,42,0.5091,-1.762379
84,50,0.6061,-1.414255
85,144,1.7455,2.676205
86,60,0.7273,-0.979099
87,45,0.5455,-1.631832
88,59,0.7152,-1.022615
89,116,1.4061,1.45777
90,85,1.0303,0.108789
91,68,0.8242,-0.630975
92,62,0.7515,-0.892068
93,89,1.0788,0.282851
94,69,0.8364,-0.58746
95,66,0.8,-0.718006
96,58,0.703,-1.066131
97,79,0.9576,-0.152304
98,75,0.9091,-0.326366
99,75,0.9091,-0.326366
100,45,0.5455,-1.631832
101,34,0.4121,-2.110503
102,56,0.6788,-1.153162
103,61,0.7394,-0.935584
104,45,0.5455,-1.631832
105,63,0.7636,-0.848553
106,42,0.5091,-1.762379
107,93,1.1273,0.456913
108,86,1.0424,0.152304
109,102,1.2364,0.848553
110,78,0.9455,-0.19582
111,50,0.6061,-1.414255
112,94,1.1394,0.500429
113,56,0.6788,-1.153162
114,68,0.8242,-0.630975
115,88,1.0667,0.239335
116,110,1.3333,1.196677
117,82,0.9939,-0.021758
118,74,0.897,-0.369882
119,62,0.7515,-0.892068
120,82,0.9939,-0.021758
121,57,0.6909,-1.109646
122,84,1.0182,0.065273
123,91,1.103,0.369882
124,111,1.3455,1.240193
125,86,1.0424,0.152304
126,118,1.4303,1.544801
127,87,1.0545,0.19582
128,66,0.8,-0.718006
129,79,0.9576,-0.152304
130,52,0.6303,-1.327224
131,61,0.7394,-0.935584
132,73,0.8848,-0.413398
133,116,1.4061,1.45777
134,66,0.8,-0.718006
135,114,1.3818,1.370739
136,57,0.6909,-1.109646
137,35,0.4242,-2.066988
138,57,0.6909,-1.109646
139,62,0.7515,-0.892068
140,70,0.8485,-0.543944
141,75,0.9091,-0.326366
142,210,2.5455,5.54823
143,158,1.9152,3.285423
144,141,1.7091,2.545659
145,103,1.2485,0.892068
146,61,0.7394,-0.935584
147,101,1.2242,0.805037
148,83,1.0061,0.021758
149,66,0.8,-0.718006
150,56,0.6788,-1.153162
151,43,0.5212,-1.718864
152,93,1.1273,0.456913
153,89,1.0788,0.282851
154,64,0.7758,-0.805037
155,67,0.8121,-0.674491
156,78,0.9455,-0.19582
157,99,1.2,0.718006
158,92,1.1152,0.413398
159,83,1.0061,0.021758
160,145,1.7576,2.719721
161,159,1.9273,3.328938
162,112,1.3576,1.283708
163,94,1.1394,0.500429
164,87,1.0545,0.19582
165,101,1.2242,0.805037
166,88,1.0667,0.239335
167,58,0.703,-1.066131
168,66,0.8,-0.718006
169,95,1.1515,0.543944
170,77,0.9333,-0.239335
171,67,0.8121,-0.674491
172,43,0.5212,-1.718864
173,64,0.7758,-0.805037
174,71,0.8606,-0.500429
175,62,0.7515,-0.892068
176,79,0.9576,-0.152304
177,77,0.9333,-0.239335
178,97,1.1758,0.630975
179,108,1.3091,1.109646
180,91,1.103,0.369882
181,78,0.9455,-0.19582
182,74,0.897,-0.369882
183,85,1.0303,0.108789
184,94,1.1394,0.500429
185,89,1.0788,0.282851
186,68,0.8242,-0.630975
187,51,0.6182,-1.370739
188,70,0.8485,-0.543944
189,50,0.6061,-1.414255
190,57,0.6909,-1.109646
191,99,1.2,0.718006
192,63,0.7636,-0.848553
193,53,0.6424,-1.283708
194,77,0.9333,-0.239335
195,91,1.103,0.369882
196,68,0.8242,-0.630975
197,99,1.2,0.718006
198,91,1.103,0.369882
199,73,0.8848,-0.413398
200,72,0.8727,-0.456913
201,81,0.9818,-0.065273
202,88,1.0667,0.239335
203,67,0.8121,-0.674491
204,55,0.6667,-1.196677
205,80,0.9697,-0.108789
206,65,0.7879,-0.761522
207,81,0.9818,-0.065273
208,71,0.8606,-0.500429
209,120,1.4545,1.631832
210,69,0.8364,-0.58746
211,72,0.8727,-0.456913
212,72,0.8727,-0.456913
213,73,0.8848,-0.413398
214,78,0.9455,-0.19582
215,127,1.5394,1.936441
216,82,0.9939,-0.021758
217,98,1.1879,0.674491
218,69,0.8364,-0.58746
219,81,0.9818,-0.065273
220,102,1.2364,0.848553
221,97,1.1758,0.630975
222,79,0.9576,-0.152304
223,87,1.0545,0.19582
224,52,0.6303,-1.327224
225,69,0.8364,-0.58746
226,65,0.7879,-0.761522
227,64,0.7758,-0.805037
228,50,0.6061,-1.414255
229,90,1.0909,0.326366
230,86,1.0424,0.152304
231,81,0.9818,-0.065273
232,88,1.0667,0.239335
233,100,1.2121,0.761522
234,89,1.0788,0.282851
235,107,1.297,1.066131
236,79,0.9576,-0.152304
237,76,0.9212,-0.282851
238,67,0.8121,-0.674491
239,91,1.103,0.369882
240,87,1.0545,0.19582
241,78,0.9455,-0.19582
242,77,0.9333,-0.239335
243,54,0.6545,-1.240193
244,77,0.9333,-0.239335
245,48,0.5818,-1.501286
246,73,0.8848,-0.413398
247,77,0.9333,-0.239335
248,66,0.8,-0.718006
249,90,1.0909,0.326366
250,77,0.9333,-0.239335
251,86,1.0424,0.152304
252,158,1.9152,3.285423
253,82,0.9939,-0.021758
254,93,1.1273,0.456913
255,82,0.9939,-0.021758
256,105,1.2727,0.979099
257,76,0.9212,-0.282851
258,114,1.3818,1.370739
259,64,0.7758,-0.805037
260,60,0.7273,-0.979099
261,53,0.6424,-1.283708
262,83,1.0061,0.021758
263,57,0.6909,-1.109646
264,64,0.7758,-0.805037
265,78,0.9455,-0.19582
266,63,0.7636,-0.848553
267,77,0.9333,-0.239335
268,107,1.297,1.066131
269,109,1.3212,1.153162
270,51,0.6182,-1.370739
271,110,1.3333,1.196677
272,95,1.1515,0.543944
273,64,0.7758,-0.805037
274,93,1.1273,0.456913
275,81,0.9818,-0.065273
276,80,0.9697,-0.108789
