fov_id,n_detected,ratio_to_median,robust_zscore
1,114,0.9194,-0.264506
2,102,0.8226,-0.581914
3,106,0.8548,-0.476111
4,88,0.7097,-0.952222
5,135,1.0887,0.290957
6,126,1.0161,0.052901
7,141,1.1371,0.449661
8,147,1.1855,0.608364
9,163,1.3145,1.031574
10,245,1.9758,3.200525
11,133,1.0726,0.238056
12,105,0.8468,-0.502562
13,117,0.9435,-0.185154
14,138,1.1129,0.370309
15,155,1.25,0.819969
16,165,1.3306,1.084475
17,149,1.2016,0.661265
18,106,0.8548,-0.476111
19,86,0.6935,-1.005123
20,88,0.7097,-0.952222
21,115,0.9274,-0.238056
22,88,0.7097,-0.952222
23,149,1.2016,0.661265
24,130,1.0484,0.158704
25,116,0.9355,-0.211605
26,167,1.3468,1.137377
27,168,1.3548,1.163827
28,141,1.1371,0.449661
29,169,1.3629,1.190278
30,139,1.121,0.396759
31,98,0.7903,-0.687716
32,106,0.8548,-0.476111
33,150,1.2097,0.687716
34,111,0.8952,-0.343858
35,148,1.1935,0.634815
36,139,1.121,0.396759
37,93,0.75,-0.819969
38,86,0.6935,-1.005123
39,77,0.621,-1.243179
40,81,0.6532,-1.137377
41,91,0.7339,-0.87287
42,132,1.0645,0.211605
43,145,1.1694,0.555463
44,159,1.2823,0.925772
45,144,1.1613,0.529012
46,169,1.3629,1.190278
47,197,1.5887,1.930895
48,107,0.8629,-0.449661
49,142,1.1452,0.476111
50,128,1.0323,0.105802
51,125,1.0081,0.026451
52,172,1.3871,1.26963
53,157,1.2661,0.87287
54,122,0.9839,-0.052901
55,62,0.5,-1.639938
56,102,0.8226,-0.581914
57,74,0.5968,-1.322531
58,78,0.629,-1.216728
59,83,0.6694,-1.084475
60,91,0.7339,-0.87287
61,99,0.7984,-0.661265
62,164,1.3226,1.058025
63,138,1.1129,0.370309
64,142,1.1452,0.476111
65,127,1.0242,0.079352
66,146,1.1774,0.581914
67,138,1.1129,0.370309
68,129,1.0403,0.132253
69,126,1.0161,0.052901
70,123,0.9919,-0.026451
71,170,1.371,1.216728
72,134,1.0806,0.264506
73,120,0.9677,-0.105802
74,92,0.7419,-0.84642
75,76,0.6129,-1.26963
76,135,1.0887,0.290957
77,103,0.8306,-0.555463
78,111,0.8952,-0.343858
79,128,1.0323,0.105802
80,140,1.129,0.42321
81,144,1.1613,0.529012
82,171,1.379,1.243179
83,149,1.2016,0.661265
84,160,1.2903,0.952222
85,160,1.2903,0.952222
86,145,1.1694,0.555463
87,120,0.9677,-0.105802
88,139,1.121,0.396759
89,318,2.5645,5.13142
90,165,1.3306,1.084475
91,81,0.6532,-1.137377
92,61,0.4919,-1.666389
93,87,0.7016,-0.978673
94,93,0.75,-0.819969
95,121,0.9758,-0.079352
96,124,1.0,0.0
97,150,1.2097,0.687716
98,169,1.3629,1.190278
99,132,1.0645,0.211605
100,164,1.3226,1.058025
101,120,0.9677,-0.105802
102,113,0.9113,-0.290957
103,143,1.1532,0.502562
104,130,1.0484,0.158704
105,136,1.0968,0.317407
106,127,1.0242,0.079352
107,178,1.4355,1.428333
108,143,1.1532,0.502562
109,126,1.0161,0.052901
110,105,0.8468,-0.502562
111,119,0.9597,-0.132253
