fov_id,n_detected,ratio_to_median,robust_zscore
1,53,0.3498,-1.527295
2,44,0.2904,-1.666845
3,57,0.3762,-1.465273
4,124,0.8185,-0.426402
5,153,1.0099,0.023258
6,178,1.1749,0.410897
7,148,0.9769,-0.054269
8,139,0.9175,-0.193819
9,137,0.9043,-0.22483
10,164,1.0825,0.193819
11,186,1.2277,0.534941
12,173,1.1419,0.333369
13,166,1.0957,0.22483
14,203,1.3399,0.798535
15,258,1.703,1.651339
16,401,2.6469,3.868631
17,283,1.868,2.038978
18,239,1.5776,1.356734
19,58,0.3828,-1.449767
20,61,0.4026,-1.403251
21,75,0.495,-1.186173
22,155,1.0231,0.054269
23,154,1.0165,0.038764
24,154,1.0165,0.038764
25,137,0.9043,-0.22483
26,160,1.0561,0.131797
27,126,0.8317,-0.395391
28,149,0.9835,-0.038764
29,213,1.4059,0.95359
30,231,1.5248,1.23269
31,192,1.2673,0.627974
32,196,1.2937,0.689996
33,297,1.9604,2.256055
34,375,2.4752,3.465487
35,174,1.1485,0.348875
36,197,1.3003,0.705502
37,62,0.4092,-1.387745
38,104,0.6865,-0.736513
39,66,0.4356,-1.325723
40,151,0.9967,-0.007753
41,153,1.0099,0.023258
42,123,0.8119,-0.441908
43,123,0.8119,-0.441908
44,199,1.3135,0.736513
45,195,1.2871,0.674491
46,211,1.3927,0.922579
47,154,1.0165,0.038764
48,249,1.6436,1.51179
49,206,1.3597,0.845052
50,344,2.2706,2.984815
51,289,1.9076,2.132011
52,185,1.2211,0.519435
53,171,1.1287,0.302358
54,231,1.5248,1.23269
55,92,0.6073,-0.922579
56,139,0.9175,-0.193819
57,128,0.8449,-0.36438
58,182,1.2013,0.472919
59,106,0.6997,-0.705502
60,107,0.7063,-0.689996
61,161,1.0627,0.147303
62,205,1.3531,0.829546
63,190,1.2541,0.596963
64,207,1.3663,0.860557
65,294,1.9406,2.209539
66,221,1.4587,1.077635
67,177,1.1683,0.395391
68,307,2.0264,2.411111
69,196,1.2937,0.689996
70,206,1.3597,0.845052
71,167,1.1023,0.240336
72,212,1.3993,0.938085
73,134,0.8845,-0.271347
74,177,1.1683,0.395391
75,163,1.0759,0.178314
76,173,1.1419,0.333369
77,124,0.8185,-0.426402
78,169,1.1155,0.271347
79,378,2.495,3.512004
80,308,2.033,2.426616
81,160,1.0561,0.131797
82,135,0.8911,-0.255841
83,158,1.0429,0.100786
84,228,1.505,1.186173
85,141,0.9307,-0.162808
86,127,0.8383,-0.379886
87,137,0.9043,-0.22483
88,162,1.0693,0.162808
89,105,0.6931,-0.721007
90,178,1.1749,0.410897
91,108,0.7129,-0.674491
92,103,0.6799,-0.752018
93,87,0.5743,-1.000107
94,131,0.8647,-0.317863
95,171,1.1287,0.302358
96,149,0.9835,-0.038764
97,272,1.7954,1.868417
98,188,1.2409,0.565952
99,194,1.2805,0.658985
100,174,1.1485,0.348875
101,167,1.1023,0.240336
102,147,0.9703,-0.069775
103,78,0.5149,-1.139657
104,114,0.7525,-0.581458
105,99,0.6535,-0.814041
106,86,0.5677,-1.015613
107,108,0.7129,-0.674491
108,107,0.7063,-0.689996
109,80,0.5281,-1.108646
110,94,0.6205,-0.891568
111,124,0.8185,-0.426402
112,108,0.7129,-0.674491
113,91,0.6007,-0.938085
114,100,0.6601,-0.798535
115,159,1.0495,0.116292
116,189,1.2475,0.581458
117,208,1.3729,0.876063
118,176,1.1617,0.379886
119,94,0.6205,-0.891568
120,82,0.5413,-1.077635
121,91,0.6007,-0.938085
122,96,0.6337,-0.860557
123,86,0.5677,-1.015613
124,106,0.6997,-0.705502
125,141,0.9307,-0.162808
126,116,0.7657,-0.550446
127,66,0.4356,-1.325723
128,50,0.33,-1.573812
129,69,0.4554,-1.279207
130,74,0.4884,-1.201679
131,99,0.6535,-0.814041
132,92,0.6073,-0.922579
133,89,0.5875,-0.969096
134,113,0.7459,-0.596963
135,81,0.5347,-1.09314
136,100,0.6601,-0.798535
137,116,0.7657,-0.550446
138,85,0.5611,-1.031118
139,80,0.5281,-1.108646
140,112,0.7393,-0.612469
141,112,0.7393,-0.612469
142,82,0.5413,-1.077635
143,159,1.0495,0.116292
144,107,0.7063,-0.689996
145,143,0.9439,-0.131797
146,134,0.8845,-0.271347
147,47,0.3102,-1.620328
148,62,0.4092,-1.387745
149,53,0.3498,-1.527295
150,92,0.6073,-0.922579
151,76,0.5017,-1.170668
152,126,0.8317,-0.395391
153,102,0.6733,-0.767524
154,147,0.9703,-0.069775
155,209,1.3795,0.891568
156,110,0.7261,-0.64348
157,112,0.7393,-0.612469
158,112,0.7393,-0.612469
159,109,0.7195,-0.658985
160,99,0.6535,-0.814041
161,148,0.9769,-0.054269
162,163,1.0759,0.178314
163,105,0.6931,-0.721007
164,55,0.363,-1.496284
165,80,0.5281,-1.108646
166,38,0.2508,-1.759878
