fov_id,n_detected,ratio_to_median,robust_zscore
1,98,2.0,1.694874
2,84,1.7143,1.210624
3,49,1.0,0.0
4,64,1.3061,0.518839
5,60,1.2245,0.380482
6,166,3.3878,4.046945
7,121,2.4694,2.490427
8,48,0.9796,-0.034589
9,75,1.5306,0.899321
10,45,0.9184,-0.138357
11,58,1.1837,0.311303
12,62,1.2653,0.449661
13,73,1.4898,0.830142
14,83,1.6939,1.176035
15,61,1.2449,0.415071
16,50,1.0204,0.034589
17,82,1.6735,1.141446
18,76,1.551,0.93391
19,75,1.5306,0.899321
20,35,0.7143,-0.48425
21,76,1.551,0.93391
22,49,1.0,0.0
23,30,0.6122,-0.657196
24,62,1.2653,0.449661
25,53,1.0816,0.138357
26,38,0.7755,-0.380482
27,26,0.5306,-0.795553
28,41,0.8367,-0.276714
29,40,0.8163,-0.311303
30,61,1.2449,0.415071
31,52,1.0612,0.103768
32,80,1.6327,1.072267
33,134,2.7347,2.940088
34,56,1.1429,0.242125
35,58,1.1837,0.311303
36,62,1.2653,0.449661
37,25,0.5102,-0.830142
38,26,0.5306,-0.795553
39,30,0.6122,-0.657196
40,21,0.4286,-0.9685
41,18,0.3673,-1.072267
42,28,0.5714,-0.726375
43,31,0.6327,-0.622607
44,16,0.3265,-1.141446
45,33,0.6735,-0.553428
46,20,0.4082,-1.003089
47,37,0.7551,-0.415071
48,26,0.5306,-0.795553
49,26,0.5306,-0.795553
50,85,1.7347,1.245214
51,149,3.0408,3.458927
52,105,2.1429,1.936999
53,49,1.0,0.0
54,46,0.9388,-0.103768
55,55,1.1224,0.207536
56,78,1.5918,1.003089
57,37,0.7551,-0.415071
58,15,0.3061,-1.176035
59,29,0.5918,-0.691785
60,40,0.8163,-0.311303
61,24,0.4898,-0.864732
62,23,0.4694,-0.899321
63,24,0.4898,-0.864732
64,40,0.8163,-0.311303
65,35,0.7143,-0.48425
66,55,1.1224,0.207536
67,48,0.9796,-0.034589
68,68,1.3878,0.657196
69,110,2.2449,2.109945
70,76,1.551,0.93391
71,43,0.8776,-0.207536
72,48,0.9796,-0.034589
73,61,1.2449,0.415071
74,24,0.4898,-0.864732
75,45,0.9184,-0.138357
76,35,0.7143,-0.48425
77,34,0.6939,-0.518839
78,17,0.3469,-1.106857
79,42,0.8571,-0.242125
80,25,0.5102,-0.830142
81,14,0.2857,-1.210624
82,21,0.4286,-0.9685
83,24,0.4898,-0.864732
84,35,0.7143,-0.48425
85,25,0.5102,-0.830142
86,40,0.8163,-0.311303
87,75,1.5306,0.899321
88,95,1.9388,1.591106
89,70,1.4286,0.726375
90,59,1.2041,0.345893
91,50,1.0204,0.034589
92,28,0.5714,-0.726375
93,36,0.7347,-0.449661
94,23,0.4694,-0.899321
95,56,1.1429,0.242125
96,41,0.8367,-0.276714
97,24,0.4898,-0.864732
98,31,0.6327,-0.622607
99,22,0.449,-0.93391
100,16,0.3265,-1.141446
101,49,1.0,0.0
102,39,0.7959,-0.345893
103,22,0.449,-0.93391
104,60,1.2245,0.380482
105,75,1.5306,0.899321
106,89,1.8163,1.383571
107,71,1.449,0.760964
108,80,1.6327,1.072267
109,34,0.6939,-0.518839
110,24,0.4898,-0.864732
111,20,0.4082,-1.003089
112,30,0.6122,-0.657196
113,49,1.0,0.0
114,22,0.449,-0.93391
115,38,0.7755,-0.380482
116,75,1.5306,0.899321
117,36,0.7347,-0.449661
118,35,0.7143,-0.48425
119,23,0.4694,-0.899321
120,27,0.551,-0.760964
121,43,0.8776,-0.207536
122,45,0.9184,-0.138357
123,43,0.8776,-0.207536
124,48,0.9796,-0.034589
125,88,1.7959,1.348982
126,96,1.9592,1.625696
127,77,1.5714,0.9685
128,56,1.1429,0.242125
129,42,0.8571,-0.242125
130,28,0.5714,-0.726375
131,35,0.7143,-0.48425
132,80,1.6327,1.072267
133,101,2.0612,1.798642
134,56,1.1429,0.242125
