fov_id,n_detected,ratio_to_median,robust_zscore
1,182,1.2817,0.592959
2,128,0.9014,-0.207536
3,109,0.7676,-0.489191
4,133,0.9366,-0.133416
5,116,0.8169,-0.385423
6,130,0.9155,-0.177888
7,165,1.162,0.340951
8,111,0.7817,-0.459543
9,92,0.6479,-0.741199
10,109,0.7676,-0.489191
11,95,0.669,-0.696727
12,67,0.4718,-1.111798
13,112,0.7887,-0.444719
14,105,0.7394,-0.548487
15,116,0.8169,-0.385423
16,158,1.1127,0.237184
17,99,0.6972,-0.637431
18,95,0.669,-0.696727
19,145,1.0211,0.044472
20,141,0.993,-0.014824
21,137,0.9648,-0.07412
22,158,1.1127,0.237184
23,157,1.1056,0.22236
24,145,1.0211,0.044472
25,123,0.8662,-0.281655
26,94,0.662,-0.711551
27,71,0.5,-1.052502
28,85,0.5986,-0.844966
29,69,0.4859,-1.08215
30,91,0.6408,-0.756023
31,116,0.8169,-0.385423
32,120,0.8451,-0.326127
33,108,0.7606,-0.504015
34,119,0.838,-0.340951
35,103,0.7254,-0.578135
36,104,0.7324,-0.563311
37,222,1.5634,1.185918
38,179,1.2606,0.548487
39,158,1.1127,0.237184
40,185,1.3028,0.637431
41,145,1.0211,0.044472
42,149,1.0493,0.103768
43,128,0.9014,-0.207536
44,88,0.6197,-0.800495
45,96,0.6761,-0.681903
46,99,0.6972,-0.637431
47,92,0.6479,-0.741199
48,80,0.5634,-0.919086
49,108,0.7606,-0.504015
50,125,0.8803,-0.252008
51,133,0.9366,-0.133416
52,139,0.9789,-0.044472
53,111,0.7817,-0.459543
54,125,0.8803,-0.252008
55,236,1.662,1.393453
56,218,1.5352,1.126622
57,167,1.1761,0.370599
58,208,1.4648,0.978382
59,124,0.8732,-0.266832
60,128,0.9014,-0.207536
61,146,1.0282,0.059296
62,70,0.493,-1.067326
63,102,0.7183,-0.592959
64,72,0.507,-1.037678
65,78,0.5493,-0.948734
66,74,0.5211,-1.00803
67,111,0.7817,-0.459543
68,97,0.6831,-0.667079
69,102,0.7183,-0.592959
70,109,0.7676,-0.489191
71,153,1.0775,0.163064
72,114,0.8028,-0.415071
73,259,1.8239,1.734405
74,261,1.838,1.764053
75,172,1.2113,0.444719
76,204,1.4366,0.919086
77,192,1.3521,0.741199
78,254,1.7887,1.660285
79,150,1.0563,0.118592
80,113,0.7958,-0.429895
81,155,1.0915,0.192712
82,109,0.7676,-0.489191
83,54,0.3803,-1.30451
84,59,0.4155,-1.23039
85,52,0.3662,-1.334158
86,74,0.5211,-1.00803
87,70,0.493,-1.067326
88,78,0.5493,-0.948734
89,137,0.9648,-0.07412
90,108,0.7606,-0.504015
91,163,1.1479,0.311303
92,194,1.3662,0.770847
93,153,1.0775,0.163064
94,283,1.993,2.09018
95,134,0.9437,-0.118592
96,149,1.0493,0.103768
97,80,0.5634,-0.919086
98,59,0.4155,-1.23039
99,56,0.3944,-1.274862
100,63,0.4437,-1.171094
